Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
44800000,216.788687,151.825737,144.019360,132.940196,207.940347,136.790893,211.162568,164.144098,196.097091,162.682020,192.850322,194.596591,153.575729,120.420492,129.330965,128.453789,145.661888,131.144759,167.086493,138.457414,153.771766,137.727696,152.378186,153.462927,129.204430,118.835912,123.939349,124.875681,140.668346,128.271955,140.376704,131.306527,149.236739,130.941116,149.369172,149.577158,117.477313,117.758934,122.092422,123.201390,136.257812,127.150645,127.310809,130.313721,140.505956,131.599924,140.106584,140.265876,119.863557,120.854542,124.889704,126.416654,137.656436,130.949125,130.478772,134.343446,145.640720,134.137631,145.239910,145.242809,529.582363
51200000,227.103683,160.042047,146.926722,135.924095,216.569988,139.324013,221.778393,169.434755,201.363339,166.363713,197.747761,199.604556,161.415545,122.241200,131.647478,129.459977,148.463403,133.784885,171.684967,144.519347,159.271064,141.913511,158.651446,159.117212,136.372317,120.820014,125.775337,126.589947,143.604283,129.979201,148.177486,132.434694,152.407920,133.529537,152.800699,152.319147,119.737016,119.572110,123.949233,124.680763,138.317972,128.863799,130.687884,132.372530,142.642204,133.622992,142.314313,142.316076,122.128030,123.153906,126.642389,127.634253,139.668953,132.281635,133.381715,136.165128,147.724420,136.414072,147.400545,147.311598,547.092747
57600000,234.686719,168.065776,151.050480,137.151070,222.375406,141.128214,229.896216,173.079125,206.896871,173.222454,202.981934,205.535489,166.267746,123.950235,133.385921,130.587063,150.141468,134.848413,176.802549,142.764176,157.951654,142.177479,156.807768,157.928386,140.956164,122.020149,127.100249,127.619568,145.208416,131.258046,152.434790,133.993230,154.277840,134.115506,154.638783,154.162776,121.913468,120.838967,125.004763,125.569482,139.665906,130.565207,132.583448,133.283939,144.062771,134.829189,143.637625,143.710570,123.402619,123.455692,127.723684,129.150949,140.916901,133.347352,134.447804,137.132433,148.911457,137.093848,148.616549,148.657282,517.884773
64000000,247.537187,172.618258,157.816841,143.247003,231.813996,147.200526,243.023460,181.182315,213.434556,178.602313,209.986709,212.603121,176.800039,130.622105,136.181170,132.711784,153.102021,137.056779,185.764517,148.786627,161.991888,145.766713,160.510443,161.620813,148.893029,125.704892,129.306241,129.947812,147.975481,133.527868,160.763356,138.666009,157.075477,136.411283,157.583844,157.329449,125.184504,123.438495,127.206775,127.823761,141.915828,132.824109,136.537193,138.411323,146.536706,136.925266,145.966047,146.357625,125.937605,126.359133,129.687508,131.315893,143.444989,136.245368,137.246923,142.175344,151.656055,139.495034,151.553436,151.906866,536.339541
128000000,425.277496,201.125580,195.770061,175.262434,276.609665,179.111438,400.437053,218.912923,257.979800,215.560747,251.176755,254.739009,226.346110,168.437568,177.947670,171.015022,197.876755,175.443958,229.112939,192.054548,207.444017,190.087424,205.399573,206.601440,212.020052,166.435883,172.841147,169.760261,196.084487,173.918115,220.766289,184.298615,207.446021,183.221895,206.183866,207.183898,188.693243,168.850101,172.312303,171.077224,188.946226,175.725274,201.430173,180.806511,192.865201,181.749800,192.729720,192.705502,177.774203,175.117796,178.253794,179.420495,194.122171,184.342201,190.406383,189.200938,203.458318,189.353010,203.691006,203.230792,619.502082
192000000,492.974108,215.340557,211.957500,186.702468,293.936674,192.004219,462.978443,239.255262,279.086666,234.267666,267.807511,274.935559,241.595521,183.107598,194.382686,185.124539,217.088702,189.452468,243.153090,210.796475,229.963884,209.457636,228.047420,229.548835,232.988426,180.371541,188.846598,184.571584,214.800351,188.981426,237.898573,200.921741,226.521908,199.800221,223.973634,225.451736,214.279790,180.576262,187.875517,185.178125,205.894252,190.334520,226.401967,199.942419,212.214289,199.799194,210.741751,212.228997,200.278818,189.009694,192.854623,194.342499,210.140799,199.244712,213.193460,204.364890,219.291090,204.277327,219.578482,219.199393,632.442846
256000000,537.780737,225.485090,220.971723,194.441758,303.391617,199.506982,494.172407,254.243301,285.667217,249.022964,276.795369,282.493277,251.962053,192.643540,204.709210,193.844963,229.906325,198.435948,253.070258,224.095610,244.374784,222.973320,243.056639,243.570432,245.126682,189.423677,199.065111,192.821190,227.505053,197.976104,248.592545,213.297931,237.881265,211.254094,235.925386,237.298666,231.973757,189.036341,197.786204,193.832346,216.228548,198.909410,241.995540,210.582010,223.130628,210.329537,222.041512,223.255419,219.105961,196.961810,201.852296,203.108015,220.103347,208.786964,232.420003,213.544144,229.563113,213.465491,230.321275,229.551159,662.434943
320000000,565.978609,234.530141,229.115206,201.958784,313.608756,205.638232,515.509001,263.230934,292.140142,260.639432,284.780480,288.865454,259.022058,198.957961,211.288120,198.616477,238.318427,203.352221,258.237681,231.439276,253.984005,229.713395,251.141989,252.493548,250.116711,193.521051,204.988185,197.398127,235.651568,202.476741,253.759256,221.902686,247.849704,219.288695,245.781731,247.477826,240.838225,193.118418,203.499962,198.526867,222.906949,204.055490,248.746339,216.633024,229.528405,216.647389,228.322947,229.464195,230.456888,201.195937,207.045630,208.658096,225.998142,213.698931,244.365886,222.730810,239.569439,222.252557,238.369831,239.244301,667.499797
384000000,591.232971,241.105138,237.179384,207.617347,316.715366,210.855747,529.470603,276.162564,300.907003,273.360923,292.124571,297.216774,267.038553,205.119367,215.952565,202.298874,244.339840,207.357790,265.413336,237.425628,259.495844,235.849864,256.895847,258.477443,255.838622,198.726847,209.624624,202.477177,242.358655,207.502157,257.507619,228.546256,256.294876,227.616186,254.290032,256.046635,248.388586,196.961934,208.349328,202.151474,228.670635,207.562553,253.560465,222.214641,235.635111,221.788986,234.474034,236.436851,239.470112,204.623663,211.241153,211.983204,231.348968,217.811709,252.395582,227.758388,244.813770,226.420643,243.675802,244.523795,697.034820
448000000,607.201431,247.284263,248.200957,212.838236,320.417686,215.278598,539.611766,295.716328,316.367369,292.390231,307.038904,313.674394,277.334727,210.352537,219.769554,205.214681,250.635030,210.263429,276.518552,242.675697,264.972199,241.512931,262.146501,263.753758,258.550690,201.909277,213.395525,204.075051,248.221248,209.115217,261.772163,232.633983,263.427807,231.503185,261.102495,262.885080,252.878530,198.389725,211.854011,204.996374,232.790084,210.997289,258.052383,226.346885,240.265874,226.526245,239.175868,240.205479,247.336276,206.430366,214.464399,214.587320,235.757974,220.346543,258.657543,231.362091,248.786803,230.756141,247.771143,248.445169,690.914802
512000000,621.418800,249.901479,257.470638,217.555239,335.911392,220.231011,547.079184,316.520387,338.576280,312.754589,328.272934,333.389246,293.719853,215.597923,223.423588,207.557580,254.171493,214.164017,293.060296,246.987877,270.459999,245.446406,267.305986,269.204800,263.421120,206.917025,217.180744,206.637248,254.183410,212.706851,264.482174,239.396000,269.956594,236.273595,267.545392,268.939871,255.037715,201.913476,215.311225,207.321276,237.074552,213.326551,260.483679,230.860418,245.550199,230.516429,243.898989,245.326481,253.510440,210.017518,217.834862,217.095436,239.270578,223.552925,263.153329,235.212195,253.344617,234.382578,252.145062,253.113678,726.315044
576000000,637.227009,256.828942,270.363555,225.483818,383.900242,225.936379,558.283274,335.140514,353.120525,330.924471,344.965950,351.355554,329.447831,221.212417,227.574917,212.091100,259.955687,216.240955,321.954549,252.246402,274.771649,248.681385,271.490820,274.080667,266.909794,210.228310,220.712629,210.393540,261.086175,215.383268,269.089697,244.415166,275.929589,242.863922,273.122866,275.571831,260.813126,205.366838,218.830583,210.464374,241.996440,217.103107,264.114797,235.671530,250.365516,235.681599,248.609566,250.674817,261.457885,212.259775,221.736571,220.446831,244.535620,227.217995,269.410410,238.643205,256.474140,238.581435,255.097287,256.613199,708.326380
640000000,646.952773,259.301389,276.560201,227.101914,421.238923,227.985258,563.591346,350.527791,370.883599,348.703226,362.539545,368.733415,360.321834,224.436926,229.244399,212.395150,262.458707,217.598344,349.869151,253.822904,276.284771,251.641367,272.823049,275.076820,269.081390,213.229271,222.292382,210.910544,264.984349,216.483215,271.609516,244.480773,279.650566,242.940455,276.774031,278.416326,261.721736,206.030680,220.752334,211.134543,243.983668,217.326104,265.966176,237.985354,253.841561,237.878210,252.034710,253.584945,263.482952,213.753330,223.555801,221.854392,246.544465,227.948921,270.906886,241.073536,259.899055,240.695926,257.904787,259.249074,753.546398
1280000000,718.810027,283.279996,322.721745,253.530278,615.344113,252.834700,591.097869,433.171563,467.100115,429.904144,457.790615,461.856855,511.549721,254.944030,246.070389,227.278176,291.157697,229.690122,485.866718,268.586700,293.602362,266.309775,289.816550,291.921625,373.606259,239.373264,238.566294,222.449612,306.699789,228.054153,354.877420,261.610454,301.589120,259.361495,297.377641,299.778707,281.655068,225.751316,235.352339,221.864384,264.694843,229.012382,283.034972,257.360087,278.160929,258.825627,275.396110,277.398039,284.944581,226.797106,241.457958,234.445091,267.531530,240.630380,288.427173,264.603948,287.089611,262.199841,285.267282,286.973027,835.650053
1920000000,761.374881,297.647164,345.107170,268.022423,691.508026,267.886838,599.900001,460.027442,500.953628,456.575638,490.416426,495.637251,575.919700,272.221220,265.515411,239.861032,313.441588,238.463940,537.724290,302.416974,318.312638,299.863260,313.709281,316.573823,467.135847,256.038138,248.962708,229.706643,324.613208,234.674632,443.368451,269.982358,311.980807,266.635256,308.129878,310.379785,303.545879,241.829729,243.466791,226.747441,277.398501,233.848871,302.317186,267.071098,289.454754,267.104925,286.797325,288.577854,294.934111,235.631560,252.412436,239.274534,281.051823,247.077804,298.338500,274.609901,299.729904,272.897652,297.273882,298.945017,884.924431
2560000000,787.262971,305.477954,363.589799,277.490564,745.105987,278.965658,607.851208,477.545854,520.766565,474.087256,510.631147,515.578656,615.706452,281.001906,286.712805,250.388416,326.046892,247.966956,564.664723,313.795963,326.701263,311.951587,322.819829,324.644837,521.626671,265.600836,252.390756,237.738364,333.089055,239.063922,492.189021,277.149195,316.240391,274.159478,311.481843,314.062678,372.664864,253.408119,248.891862,230.022582,282.444667,237.537626,356.811098,272.813058,295.050117,272.251916,291.887182,293.935432,300.570366,246.985187,254.931673,242.857889,287.172756,250.210551,302.726349,281.603882,309.664003,280.345511,307.454841,308.916090,901.283959
3200000000,813.646441,315.877104,376.246079,286.752374,782.179540,289.147251,613.662487,486.046733,532.445273,483.264918,522.700683,526.963581,646.644854,292.313971,304.828675,262.279998,348.245428,259.459203,584.829295,338.401804,349.303606,336.725770,345.189101,347.151810,559.729966,277.167957,265.203716,248.515835,341.020670,248.870019,525.292733,298.220213,333.721102,295.754024,329.357965,331.580281,433.915876,264.318648,254.909284,236.775908,291.093885,242.857421,414.822859,278.287886,302.008004,277.086932,298.267923,300.556272,311.384191,258.234770,261.706552,248.146797,296.212836,255.585140,314.313465,288.448070,318.897605,286.734851,316.299966,317.751070,928.661495
3840000000,829.708613,318.662520,384.680758,290.289270,806.256382,294.693705,612.978395,492.064985,539.590441,487.970640,528.400699,533.682522,666.912898,296.103306,314.918027,268.064666,361.212596,265.082731,595.120566,363.227116,376.828973,361.505293,371.363592,373.966131,585.738990,281.425951,275.672391,253.004185,345.203981,253.527163,543.794222,306.549200,340.147459,304.832592,335.038184,337.642180,473.622723,269.283992,256.003692,238.430010,295.168161,243.207974,450.106451,278.890415,302.999846,278.621896,299.235181,301.574497,322.235597,263.630980,263.183194,248.202134,300.640447,255.627996,321.817442,288.772207,319.794149,287.315827,316.726405,318.601321,948.422778
4480000000,853.783608,334.514904,400.281456,302.776726,840.621422,309.573157,621.311661,503.057666,552.794353,498.575489,541.101853,546.212793,690.872305,310.885373,333.843549,282.160041,389.247409,280.850468,611.622357,392.736638,406.474361,391.412863,402.903282,404.202505,614.052692,296.062476,296.179150,266.676454,364.819698,268.994634,568.360672,322.569628,352.464639,319.390697,348.072753,350.869838,515.194670,283.153561,268.663638,251.862681,309.962873,255.384849,486.996360,292.438449,313.702708,290.408678,309.176105,312.772891,361.596134,277.774538,275.765160,258.213459,315.948353,267.172854,351.616434,300.454975,332.900321,298.568427,328.923950,331.566242,963.023696
5120000000,861.741955,329.332686,402.214971,301.058675,855.773626,309.637930,620.631923,501.405747,555.328413,497.532357,545.305501,549.419138,701.293204,309.218562,337.936214,283.132096,393.925715,282.731798,612.781184,407.294087,425.257099,406.434504,421.463833,422.872773,623.610207,295.128499,301.574776,267.163343,368.596318,269.085141,573.642898,327.427604,358.119523,324.042574,352.952748,355.497469,530.518902,283.393415,270.094331,252.970309,311.106347,255.104462,502.795051,296.212317,314.819847,295.863405,310.866749,312.934457,392.301172,279.175686,274.880719,256.159380,317.097155,264.089725,379.481604,299.394429,332.329994,297.713031,327.979607,330.208762,994.048171
5760000000,875.671027,337.794611,409.946560,305.715205,873.077923,312.966846,620.954713,508.036285,560.800984,503.758798,550.197493,554.989308,715.716422,314.317726,345.415085,286.909229,404.882460,286.851800,617.712446,423.281557,444.427798,422.382657,439.862004,441.110186,640.961789,300.106592,308.533975,270.356697,378.413968,272.849625,584.411148,335.875508,364.143386,332.404717,359.735255,363.640883,553.541047,286.636382,274.460221,256.674088,314.984576,257.967386,520.481048,306.522450,320.781622,305.105415,317.111330,319.991432,425.347838,283.749712,275.391437,257.162722,322.011200,264.716844,408.314119,299.231308,333.624824,298.072326,329.519905,331.272938,999.669928
6400000000,887.869534,335.546262,415.053140,308.092901,890.465734,316.478718,623.446893,511.450138,565.166670,507.262739,554.394044,558.927099,727.516826,314.690519,351.234243,289.383920,413.724206,289.516770,622.314694,434.892524,457.544433,435.304917,452.830447,453.572700,654.404060,302.820378,314.639770,273.510347,386.143002,275.548361,591.880618,343.600866,374.988560,341.983564,370.245160,372.017657,569.301483,290.091298,280.424789,259.823008,318.921184,260.990016,534.275396,313.201321,326.068669,312.182929,322.169395,324.295112,449.877975,285.310805,276.489281,258.411220,326.033230,264.583492,432.452281,300.665051,334.496462,299.402750,331.368210,333.080633,1008.219569
12800000000,972.694619,371.446756,474.993775,337.344278,1007.347264,350.562207,647.542909,547.726298,606.351535,544.377008,596.155214,600.770312,814.820195,348.026054,407.836501,320.069337,482.500950,325.784697,652.053826,510.421839,542.969764,508.837716,537.996267,538.569264,742.917936,335.300898,375.824305,307.994237,478.749793,313.570990,636.141855,448.271236,492.712063,445.358745,486.490696,489.216065,676.798144,324.445080,344.532307,296.971747,386.348111,302.694963,610.010432,377.448062,383.815297,376.351676,378.766473,382.463904,594.133360,321.179052,321.964464,293.593030,371.450980,299.202862,561.067466,346.183971,371.041480,343.860464,367.369151,370.050040,1134.190243
19200000000,1009.214817,387.176473,501.238059,349.128781,1073.647805,363.261579,653.387852,556.132627,617.159733,552.264129,606.634864,612.753728,855.409973,362.364079,433.386197,331.336011,518.656576,337.930451,658.785389,534.094958,571.924607,531.715129,565.164975,566.687178,777.525967,349.347203,401.755978,320.824857,569.286152,327.453221,649.205674,490.826684,544.797168,487.587449,539.038882,541.800166,721.011680,338.200375,374.736296,310.855917,423.523370,318.099014,631.631231,426.008194,443.182943,425.960971,436.228062,438.895839,646.829002,332.943174,352.813268,308.624901,400.666721,315.474256,600.821112,366.868006,388.153625,364.126611,383.185002,386.666565,1209.858724
25600000000,1040.977183,383.332915,515.925768,349.275783,1101.765546,365.727920,648.380810,557.840656,618.879300,553.255605,606.787015,612.534807,879.013805,362.814607,445.288354,329.290707,564.760042,336.510337,656.732301,541.977143,582.258890,539.806779,576.442628,577.495383,806.608464,349.888834,413.057675,319.269555,642.470107,327.867882,649.152998,508.772614,566.673622,506.856071,560.941128,563.084591,749.746780,338.545963,386.817913,311.870721,441.219212,318.702259,636.453770,458.371718,480.443655,457.883446,475.071585,478.221729,680.989171,335.594773,367.596909,310.900554,420.700678,318.597850,616.080561,385.827010,409.889213,383.271597,405.690041,407.875042,1237.472781
32000000000,1074.861492,399.233758,536.159618,362.183306,1140.363474,375.947900,654.383775,565.056031,626.080148,560.952247,614.193891,620.886368,896.733976,374.037080,461.814989,340.486120,615.272766,347.404959,664.466766,553.927707,597.541620,552.066861,590.775309,592.760218,830.086216,361.949452,429.106368,329.167986,704.392743,335.395316,657.524768,527.913765,589.351780,524.967696,583.079926,585.473535,775.634043,349.866239,404.910734,321.429098,466.810273,328.195826,648.402085,488.678872,516.206922,488.463383,511.133593,514.270436,707.698060,345.123041,386.988377,321.101845,445.605364,329.699934,633.395912,419.113143,447.593301,415.872250,440.640036,443.255802,1285.628254
38400000000,1092.622732,401.632539,546.436602,367.650211,1175.764020,381.192328,658.122126,566.019772,632.563060,563.365253,620.444776,625.418305,912.499280,379.495452,471.919129,346.008824,655.630901,354.761680,666.069635,559.505013,604.805597,558.481237,598.089914,599.678143,849.103039,367.384442,438.851822,334.870466,749.009165,341.582119,660.524244,536.868575,604.614508,534.277567,597.345938,600.502247,792.586741,356.258916,414.243133,326.849307,481.268800,332.982108,652.711496,503.600133,540.618381,504.178223,533.776276,536.133097,725.334582,352.596909,397.181136,326.387944,459.028005,334.822016,641.594957,444.193926,474.402490,440.246569,468.871034,473.434456,0
44800000000,1110.234780,411.530012,559.192364,376.981724,1204.726784,386.701021,662.030561,574.031434,637.426159,569.267969,624.731732,631.796934,934.020342,386.984513,482.945703,355.486238,708.102734,360.457387,671.410079,569.277255,613.939247,566.100486,607.158049,609.573175,865.775073,376.101629,448.189852,341.090391,786.555509,348.553156,665.383787,549.481016,615.154493,546.811037,608.549650,611.553649,811.237769,365.036418,425.959187,332.688010,494.199525,339.919261,659.489063,521.511835,557.721760,522.343237,550.723552,554.253203,745.397577,358.701179,408.488906,333.235825,484.631938,341.551043,651.282553,470.370245,501.802088,467.305774,497.695005,500.829836,0
51200000000,1131.302679,403.470644,566.364485,373.854136,1201.918212,388.157109,660.576988,573.444543,640.456101,569.334975,627.377918,633.695492,942.719677,386.065249,489.505501,350.662264,743.156902,361.426864,669.375613,569.929018,613.911049,566.366866,608.124381,611.130107,884.455681,373.693824,453.310636,339.291037,807.068758,348.957188,665.262599,552.465770,618.239996,548.782624,611.716064,615.567343,828.198285,363.070811,432.416140,332.256479,506.673120,339.596374,660.068399,527.609073,564.448029,527.829222,558.113761,562.124597,761.163420,359.250939,413.997131,334.259668,490.778011,341.000175,653.665009,485.174878,520.183663,481.149852,514.013555,518.122585,0
57600000000,1140.657828,416.080699,574.553105,382.458863,1218.596034,392.068430,667.714006,577.067725,646.511550,572.846467,633.230800,639.846757,951.869052,391.149519,496.666373,359.054710,778.351632,368.210270,672.243218,573.957930,620.951905,571.297545,615.405015,616.958327,895.507824,379.318246,461.088464,347.045356,835.281320,354.690049,668.546090,558.782463,626.127188,556.701873,619.444531,624.491848,835.146339,369.959870,439.047739,338.292613,518.226782,345.181098,663.556563,537.020113,576.017446,537.330341,569.786972,572.426236,771.124888,366.259554,422.165385,338.267815,500.124510,346.567497,658.608182,500.742549,539.307468,497.505176,533.535993,536.530880,0
64000000000,1152.217101,418.391254,581.109038,383.278403,1262.103133,394.925115,670.334054,577.914905,651.794860,573.742402,639.267973,646.282133,962.013817,394.228914,503.185276,362.461510,804.874985,370.852428,672.264608,575.599291,623.723153,572.918753,615.878489,619.415200,901.793707,383.506338,467.040990,350.434707,855.079750,358.439606,669.528454,561.682554,632.702425,561.433457,625.136996,628.685106,850.744459,375.039781,445.844316,343.315577,530.600382,350.687507,668.559226,546.431291,585.895362,545.131927,579.626357,583.870722,784.211667,372.026783,429.318805,343.755806,513.191223,351.400860,663.067192,514.837562,553.349710,511.148842,549.061002,552.025340,0
