Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800,22.138089,22.467361,22.684149,22.160955,22.292139,22.649418,23.024639,24.213545,24.944349,24.281392,24.287269,24.208278,25.051047,25.202822,24.976869,25.240217,25.066860,25.161065,26.283380,26.373287,26.391931,26.460659,26.516777,26.377348,25.177567,25.169146,25.225141,25.406737,24.984524,25.190252,26.463005,26.367447,26.449105,26.173735,26.457638,26.438796,25.099113,25.286736,25.217886,25.391345,25.348288,25.193104,26.415326,26.533913,26.320691,26.371834,26.615062,26.253148,25.308635,25.095894,25.229909,25.177358,25.019777,25.070058,26.473194,26.322908,26.431394,26.186727,26.411125,26.521482,29.951693
19200,21.955274,22.171355,22.839167,22.652471,23.048774,23.262250,23.616021,24.337563,25.148743,24.299160,25.117190,24.968101,26.625329,26.910836,26.618756,26.881766,26.695389,26.783544,27.888170,27.963831,27.723574,27.875307,27.944268,27.850138,26.912862,27.112885,26.982321,27.256837,26.674590,26.719629,27.848282,27.911376,27.707478,27.871790,27.926163,27.876106,26.621166,27.097431,27.004425,27.184840,27.253823,26.932366,27.890825,27.991022,27.775426,27.775786,28.088180,27.494760,27.018160,26.890936,26.950866,26.778002,26.806538,26.883054,28.062421,27.811226,27.852820,27.789970,27.839437,28.003891,31.226823
25600,22.811077,23.064108,23.751022,23.737648,24.139959,24.352852,24.613775,25.195975,25.831541,25.028824,25.837874,25.716203,27.492918,27.903923,27.493873,27.723581,27.617698,27.869023,28.669025,28.736388,28.628985,28.715464,28.669998,28.239825,27.972587,28.128712,27.876590,28.332562,27.541372,27.656952,28.634150,28.683375,28.285860,28.474094,28.617349,28.823442,27.452560,28.202406,28.094310,28.196386,28.230310,27.903846,28.674252,28.786718,28.396371,28.773544,28.715210,28.274884,28.051430,27.723588,27.896360,27.691222,27.864858,27.901109,28.850885,28.650052,28.623001,28.496901,28.478573,28.781886,31.642131
32000,24.044730,24.304146,25.284302,25.332902,25.655136,25.938557,25.668368,26.444414,26.888867,26.343416,26.704368,26.757726,28.133197,28.601124,27.843981,28.408821,28.182315,28.468215,29.186253,29.424254,29.224173,29.136744,29.037352,28.722724,28.535072,28.800930,28.500845,29.014998,27.887807,28.199280,29.181017,29.337009,28.755796,29.034025,29.151722,29.154954,28.111569,28.875214,28.341090,28.869346,28.897902,28.566697,29.380108,29.493246,28.786100,29.082119,29.237284,28.943176,28.805010,28.400202,28.525155,28.272680,28.486674,28.505322,29.511509,29.147475,29.139702,29.032528,29.010646,29.389865,32.407099
38400,23.826490,24.162952,25.096463,24.957824,25.390226,25.631749,25.474676,26.334466,26.730575,26.146470,26.612621,26.629550,28.446746,28.474053,28.235099,28.820904,28.783474,28.982362,29.347778,29.758032,29.500335,29.578361,29.399060,29.123528,28.884028,29.370521,29.067874,29.436472,28.288358,28.808560,29.631872,29.795768,29.097472,29.619775,29.477144,29.542457,28.631337,29.356253,28.924169,29.306137,29.374025,29.023109,29.779594,30.009713,29.071452,29.491037,29.603301,29.266204,29.344860,28.881212,29.065237,28.704299,29.015778,28.994716,30.050164,29.445265,29.764733,29.441649,29.476857,29.929058,34.547684
44800,23.829247,23.899666,25.046283,25.220988,25.518873,25.895435,25.321188,26.345223,26.768905,26.242578,26.504531,26.650760,29.320338,29.360499,29.228553,29.907158,29.859730,30.173185,30.280923,30.802889,30.513418,30.679030,30.369123,30.178040,29.257263,29.586161,29.400098,29.719618,28.795920,29.091409,29.892676,30.282868,29.456675,29.784191,29.908280,29.925171,28.875963,29.764412,29.370843,29.565875,29.684580,29.377858,30.199812,30.247871,29.435525,29.847510,29.879102,29.689991,29.568787,29.248994,29.364197,29.004845,29.383253,29.306054,30.325507,29.568276,30.057761,29.769857,29.709322,30.259665,32.576834
51200,23.856242,23.965101,25.272714,25.545631,25.873384,26.390004,25.449750,26.719134,27.116313,26.632425,26.923424,27.068709,30.153819,30.196452,30.091238,30.651131,30.669506,30.930467,30.976028,31.527492,31.475055,31.457380,31.347705,31.089174,29.573059,29.815595,29.732525,29.992810,28.951447,29.192053,30.119844,30.071577,29.807609,30.108085,30.216763,30.267122,29.145798,30.011407,29.631660,29.828190,29.989404,29.839619,30.392059,30.413991,29.682340,30.209598,29.897055,30.008188,29.969711,29.451335,29.715757,29.247408,29.629727,29.588084,30.558655,29.717533,30.433677,30.254467,30.018114,30.538529,33.236639
57600,23.970518,24.041388,25.460448,25.708595,26.058001,26.647328,25.575837,27.045794,27.368664,26.821009,27.134815,27.381077,30.713145,30.832051,30.611037,31.102746,31.133485,31.255418,31.479877,31.961431,32.039527,31.940969,31.951970,31.773973,30.176558,29.859579,29.993883,30.186600,29.116489,29.523247,30.326181,30.214778,30.146423,30.289260,30.452799,30.488579,29.389624,30.243313,29.945752,30.016998,30.161850,30.086895,30.549895,30.542430,30.041997,30.330650,30.010159,30.319961,30.234557,29.558333,29.950534,29.551869,29.858000,30.130327,30.829599,30.079637,30.840003,30.255537,30.108303,30.621986,33.397214
64000,24.444547,24.864339,26.220894,26.215347,26.651772,27.303893,26.146615,27.664070,27.787599,27.503205,27.553565,27.712793,30.986511,31.132965,30.988537,31.391211,31.440648,31.500737,31.790529,32.244946,32.501230,32.234473,32.396123,32.186372,30.060755,30.053578,30.192827,30.388248,29.604692,29.913898,30.580634,30.502548,30.516438,30.554230,30.566888,30.772383,29.790584,30.519856,30.397873,30.307359,30.444460,30.233165,30.804495,30.671502,30.416021,30.614299,30.301625,30.695816,30.908574,29.846726,30.128035,29.917754,30.140856,29.997880,31.157153,30.354435,31.080959,30.590734,30.375201,30.944197,33.564839
128000,25.200629,25.863513,27.491223,27.215627,27.761751,28.502743,26.700297,28.609085,28.706015,28.482799,28.371577,28.518470,31.073904,31.670866,31.974946,31.969258,31.987645,31.919605,32.327900,33.168920,33.182490,33.175121,33.019816,32.629452,32.673646,32.944425,32.921777,33.427032,33.025022,33.269632,33.514227,33.778531,33.873760,33.714777,34.038769,33.851120,32.510832,33.116808,33.077619,33.284975,32.854969,32.902553,33.687679,33.211653,33.306596,33.263244,32.817879,33.682604,32.686628,32.741513,32.763998,33.169792,32.823848,32.786126,34.089620,33.234345,33.747344,33.334793,33.169491,33.915622,36.244833
192000,25.282538,25.924460,27.667656,27.351371,27.971132,28.689498,26.900577,28.832485,28.920196,28.777300,28.699316,28.865862,31.085742,31.646341,31.810545,32.049379,32.000786,31.998836,32.296154,33.028983,33.275676,33.088175,33.090436,32.783672,31.982553,32.449112,32.689271,33.125522,32.866571,32.875941,32.706136,33.432895,33.397273,33.216677,33.584221,33.384475,33.911748,34.269635,34.406921,34.391055,34.053575,34.663395,34.753709,34.588544,34.789569,34.797024,34.380018,35.054054,35.628007,35.703001,35.801886,36.476874,35.874231,36.220380,36.966879,36.062082,36.755965,36.375137,36.359144,36.850883,39.040713
256000,25.793311,26.653604,28.403161,27.791766,28.662408,29.365020,27.262925,29.604546,29.578284,29.639559,29.443696,29.638830,31.860178,32.281537,32.488282,32.591620,32.654865,32.813520,32.909659,33.657658,33.916959,33.698122,33.831587,33.686364,32.731096,33.299995,33.648584,33.880213,33.660020,33.849852,33.663706,34.342229,34.294385,34.211084,34.478359,34.343310,35.389622,35.836454,35.934912,36.462315,36.288895,36.018366,36.210657,36.588878,37.067672,36.468459,36.400080,36.831649,38.802443,38.428242,38.784186,39.493986,38.630420,39.215085,39.703482,39.025842,39.519150,39.085052,39.007347,39.576871,41.618863
320000,25.702336,26.657484,28.433249,27.880626,28.767161,29.408301,27.266699,29.669505,29.857546,29.648525,29.503227,29.698263,31.798833,32.262307,32.443053,32.570985,32.644385,32.818604,32.938432,33.675344,33.919374,33.639680,33.849534,33.692551,32.296007,32.857642,33.267776,33.576094,33.335875,33.488627,33.213670,33.978419,33.959184,33.768376,34.064583,33.979572,34.712880,35.468243,35.315095,35.848379,35.633805,35.251787,35.541901,36.070053,36.578738,35.884029,35.941562,36.136587,38.360067,38.150162,38.350112,39.015118,38.328889,38.859483,39.129091,38.871049,39.662864,38.945185,39.212857,39.485839,47.741822
384000,25.745341,26.882089,28.580877,27.928844,28.911159,29.604385,27.331556,29.924400,29.836334,29.874737,29.706957,29.820185,31.766466,32.301302,32.533930,32.607765,32.758966,32.991436,33.003664,33.993366,34.024411,33.712616,33.859692,33.652925,32.723273,33.385241,33.696178,33.985909,33.753460,33.966196,33.720098,34.471729,34.490944,34.207130,34.595953,34.548841,34.781827,35.366531,35.539071,35.994799,35.745780,35.321512,35.549345,36.396756,36.522997,36.017304,36.137016,36.123877,38.822773,38.926705,38.755316,39.670963,38.837174,39.360352,39.739265,39.808737,39.956328,39.477395,39.937449,40.001405,49.505026
448000,25.901028,27.024202,28.838828,28.170648,29.144711,29.860768,27.421919,30.049556,29.999927,30.030470,29.890506,29.989076,31.732120,32.388569,32.596163,32.681827,32.862196,33.265540,32.971140,33.880997,34.173155,33.774577,33.946303,33.741304,33.064057,33.697665,33.921995,34.233387,33.917523,34.155594,34.171207,34.771840,34.827016,34.448809,34.966590,34.889886,34.795562,35.575992,35.695222,35.888844,35.759369,35.566698,35.680225,36.367438,36.641805,36.110165,36.370308,36.248728,39.878772,40.505436,39.756165,41.507816,40.148889,40.918101,41.012808,41.335242,41.135902,40.789048,41.228617,41.440729,52.114987
512000,26.384675,27.425205,29.265153,28.613201,29.536965,30.422793,27.836724,30.498772,30.392915,30.449585,30.213198,30.294366,32.089480,32.625463,32.957138,33.145698,33.281547,33.635747,33.364089,34.209236,34.576189,34.270865,34.439658,34.314938,33.531235,34.126557,34.312856,34.642836,34.432765,34.750452,34.503315,35.281757,35.395956,34.918378,35.549857,35.333778,35.491767,36.330529,36.449618,36.708935,36.583891,36.396182,36.400413,37.140728,37.451984,36.950548,36.956601,37.155049,41.104248,42.459132,40.976657,43.338407,41.529448,41.905330,42.490086,43.282997,42.718412,42.093583,42.847733,42.802589,54.745098
576000,26.597357,27.599573,29.486065,28.784070,29.735038,30.632599,28.049084,30.675256,30.602269,30.620056,30.396800,30.476895,32.363721,32.875972,33.144230,33.301212,33.473324,33.831350,33.548088,34.404971,34.710898,34.406737,34.680814,34.471242,33.586136,34.223403,34.380377,34.750551,34.494636,34.837243,34.598463,35.392035,35.470157,35.034537,35.608204,35.610910,35.315346,36.038483,36.195035,36.521773,36.236830,36.119578,36.131822,36.862847,37.180083,36.625523,36.600406,36.839860,40.203570,41.759868,40.331101,42.744358,40.966514,41.140759,41.943197,42.722549,42.313732,41.593442,42.141670,42.270932,54.374141
640000,26.357132,27.494299,29.334210,28.733123,29.676133,30.567583,27.879263,30.593509,30.518857,30.554243,30.312597,30.428365,32.118347,32.711762,33.019064,33.187646,33.323080,33.738103,33.358458,34.253986,34.612627,34.254237,34.472446,34.307381,33.485433,34.086716,34.268791,34.647818,34.366241,34.715778,34.479217,35.254846,35.342126,34.861498,35.480419,35.347049,35.169197,35.954296,36.124766,36.459024,36.271636,36.021430,35.998700,36.821597,37.069104,36.539502,36.650679,36.795394,39.619939,41.136027,39.836758,42.109802,40.507891,40.486697,41.517921,42.360780,41.866361,41.196727,41.686193,41.853114,54.186733
1280000,26.950527,28.028154,30.215849,29.566493,30.425674,31.621312,28.566431,31.291730,31.303868,31.103086,31.133182,31.202418,32.699478,33.149538,33.466413,33.703961,34.113602,34.509760,33.827876,34.769750,35.215884,34.936538,35.183672,35.026010,34.000744,34.515304,34.841910,35.073119,34.919880,35.526593,34.861975,35.880440,35.801196,35.425449,36.036359,35.759872,36.371107,37.280656,37.401854,37.867115,37.708808,37.586582,37.256298,38.110391,38.733628,37.897698,38.015120,38.217039,40.488759,42.010360,40.930067,43.125952,41.671803,42.005119,42.170665,43.412505,43.156111,42.111922,42.664590,43.021708,58.432479
1920000,26.987866,28.199073,30.706386,30.034065,30.796221,31.864717,28.896534,31.643658,31.666662,31.329285,31.544821,31.585449,32.900518,33.436397,33.760022,34.010790,34.608320,35.076404,33.982394,35.094510,35.653294,35.175844,35.653613,35.449467,34.405452,34.671743,34.924700,35.407009,35.130743,35.931657,35.107749,36.202140,36.310477,35.659758,36.449485,36.177148,36.556102,37.311241,37.794342,38.013327,38.099807,38.069311,37.382642,38.362738,38.978763,38.171236,38.285397,38.443919,41.280072,43.449694,42.185173,44.274934,42.750224,42.725488,42.954429,44.729460,44.174639,43.123651,43.506761,44.089921,60.843017
2560000,27.517296,28.434180,31.021936,30.300823,31.009065,32.194566,29.217937,31.895997,32.012291,31.575551,31.814642,31.961228,33.165863,33.743626,34.039535,34.240869,34.946333,35.477832,34.209389,35.362406,35.946286,35.502984,36.041882,35.837776,34.612185,34.860894,35.205938,35.698247,35.458111,36.346007,35.368105,36.404646,36.607391,35.971364,36.782359,36.532105,37.117986,37.708636,38.079449,38.380407,38.474674,38.692362,37.745354,38.760812,39.471752,38.517093,38.661922,38.857933,41.722837,43.912139,42.664550,44.649221,43.197674,43.150233,43.293932,45.203816,44.573617,43.513876,43.912581,44.517743,62.259574
3200000,27.614308,28.970495,31.299143,30.598038,31.330558,32.443349,29.469153,32.194644,32.273059,31.803059,32.101823,32.236664,33.328705,33.978540,34.293056,34.529999,35.194596,35.758190,34.421962,35.627053,36.368375,35.692769,36.298349,36.165519,34.787875,35.082593,35.483900,35.872912,35.803196,36.744435,35.587636,36.665584,36.900395,36.218317,37.099007,36.838660,37.146610,37.827696,38.278271,38.630780,38.818404,38.843638,37.952934,38.984193,39.763017,38.753955,38.899728,39.196625,41.597444,43.815575,42.609727,44.596217,43.292779,43.180957,43.305184,45.352387,44.617433,43.632148,43.875833,44.629034,63.102586
3840000,27.935771,28.603545,31.470511,30.722160,31.418338,32.718379,29.494236,32.260067,32.468744,31.986790,32.266791,32.396885,33.354367,35.059069,35.558412,34.702128,35.363192,36.096578,34.347657,35.813927,36.417477,35.752726,36.396714,36.219448,34.755521,35.128192,35.541473,36.000460,35.849889,36.812638,35.556597,36.673282,37.066112,36.237777,37.118505,36.936318,37.218088,37.897471,38.211131,39.247509,38.902018,39.076029,37.945139,39.007874,39.915506,38.801841,39.002145,39.254022,41.761958,43.982997,42.768618,44.731570,43.560933,43.385279,43.328846,45.533250,44.836092,43.796671,44.169760,44.820910,63.256944
4480000,28.115971,28.913988,31.854533,31.031644,31.751295,32.901371,29.888412,32.610742,32.758063,32.262105,32.579516,32.675078,33.745114,34.434384,34.756810,35.130442,35.717330,36.471866,34.813123,36.126521,36.774139,36.176008,36.864707,36.652653,35.178705,35.549963,35.992528,36.458490,36.251430,37.516304,35.990606,37.161286,37.495964,36.753509,37.642789,37.382571,38.004104,38.373187,38.786302,39.302225,39.507592,39.570839,38.471570,39.627636,40.498799,39.367236,39.593534,39.799122,42.545525,44.897863,43.507062,45.705352,44.354758,44.138698,44.017183,46.680817,45.667756,44.481952,44.843854,45.536417,63.572009
5120000,27.995284,28.886969,31.797226,30.979656,31.718154,32.948813,29.913252,32.608793,32.756552,32.270116,32.549069,32.683982,33.590583,34.386674,34.661384,35.048841,35.706607,36.519236,34.664841,35.974501,36.673538,36.046553,36.717714,36.603875,35.039983,35.471334,35.864302,36.267095,36.133277,37.324072,35.841409,36.999317,37.358100,36.602981,37.496588,37.319491,37.526446,38.162699,38.573114,39.018732,39.324559,39.438837,38.268602,39.414812,40.299827,39.207745,39.368333,39.677174,42.174622,44.322713,43.211943,45.185632,44.004796,43.993346,43.710875,45.920786,45.259772,44.221146,44.447314,45.295785,67.036621
5760000,27.924848,28.951183,31.822258,31.050617,31.731303,33.029257,29.827526,32.652483,32.765006,32.308038,32.595772,32.734825,33.601734,34.323691,34.702585,35.125646,35.820414,36.564034,34.651142,36.018073,36.732996,36.134234,36.828978,36.577525,35.043514,35.474773,35.886724,36.370962,36.205923,37.371258,35.843329,37.068300,37.429123,36.747016,37.555228,37.385431,37.505629,38.153800,38.497439,39.067099,39.292849,39.433642,38.269705,39.321879,40.407185,39.233818,39.553060,39.623313,42.304821,44.498545,43.264930,45.329544,44.196464,44.165929,43.766353,46.133111,45.419826,44.506621,44.748882,45.338338,67.160005
6400000,28.288431,29.005992,32.078238,31.254340,31.914297,33.159829,30.092726,32.923932,33.012617,32.607943,32.807605,32.934526,33.746096,34.462084,34.894126,35.368753,36.033470,36.781180,34.811464,36.256437,36.994226,36.318426,37.013191,36.909005,35.433445,35.642190,36.110863,36.602768,36.415977,37.685386,36.017629,37.260669,37.606971,36.872870,37.786048,37.530713,37.722441,38.342358,38.804419,39.271288,39.599304,39.833075,38.432832,39.627329,40.538646,39.407834,39.766133,39.921360,42.470045,44.768308,43.459949,45.564893,44.353737,44.242929,43.850541,46.359422,45.596531,44.427643,44.797104,45.507127,67.376416
12800000,28.751081,29.501537,32.769748,31.824747,32.572213,33.946325,30.345862,33.588696,33.803577,33.192129,33.552409,33.654016,34.159966,34.948051,35.554941,36.260794,36.749054,37.625099,35.188396,36.881356,37.724489,36.895484,37.729940,37.635711,35.590803,36.143903,36.730920,37.427892,37.081474,38.647674,36.425171,37.934697,38.352415,37.527440,38.406202,38.401298,38.183087,38.869626,39.390117,40.122005,40.556136,40.817486,38.848289,40.271789,41.408888,40.192391,40.567836,40.703699,43.117658,45.459148,44.219140,46.339124,45.087941,45.297924,44.513749,47.098408,46.371738,45.194142,45.571780,46.170639,70.779896
19200000,29.110638,29.904038,33.215089,32.166282,32.965138,34.418864,30.667778,33.977059,34.176840,33.582060,33.997296,34.096827,34.503849,35.204027,36.031555,36.615206,37.186369,38.209729,35.452794,37.243304,38.162870,37.304999,38.227989,38.100264,35.868891,36.491551,37.227692,37.945336,38.068643,39.285470,36.761247,38.385579,38.862580,37.964425,38.911758,38.901688,38.495720,39.244481,39.863544,40.754114,41.151172,41.365559,39.128003,40.786576,42.011057,40.641554,41.001666,41.202648,43.672725,46.088199,44.894469,46.898881,45.725201,45.939835,44.935813,47.871395,47.041630,45.809504,46.092656,46.713236,73.671848
25600000,29.241826,30.148573,33.474405,32.418498,33.241727,34.790761,30.627787,34.200259,34.434060,33.910066,34.365832,34.398071,34.593794,35.370882,36.317321,36.899664,37.510592,38.480056,35.810251,37.471655,38.433765,37.492998,38.459403,38.367646,35.988285,36.618701,37.414455,38.303573,37.916854,39.455112,36.892412,38.607368,39.179453,38.169821,38.976810,39.530761,38.560688,39.331728,40.010116,41.148167,41.531577,41.611561,39.207433,40.878123,42.338052,40.882282,41.278754,41.374474,43.799712,46.278779,45.237844,47.242852,45.979222,46.322036,45.146306,47.939608,47.339379,46.151379,46.344339,47.201300,75.925838
32000000,29.333556,30.332149,33.762619,32.654022,33.482850,35.150446,30.686869,34.511882,35.122893,34.201409,34.721698,34.735062,34.732827,35.521907,36.617630,37.162620,37.854675,38.865970,35.669334,37.698882,38.727987,37.726934,38.742244,38.620645,36.077166,36.756461,37.666162,38.545799,38.244347,39.879821,37.003112,38.871498,39.383778,38.371289,39.245203,39.644462,38.665648,39.420713,40.242702,41.594153,41.851837,42.162533,39.300348,41.127500,42.678041,41.056007,41.594536,41.626221,43.823043,46.426100,45.501165,47.559193,46.273494,46.593289,45.213569,48.119954,47.665464,46.481398,46.602064,47.537825,77.403894
