Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
25600,56.795742,60.317175,66.229963,66.423470,69.566942,68.419179,61.284765,70.384970,73.447579,70.133622,74.878592,73.647223,52.154152,54.351867,57.893847,56.184237,59.169214,58.542552,53.372249,60.833028,64.865974,60.508709,64.992726,64.859952,50.286470,52.927682,56.152512,55.748593,56.089030,55.777123,52.714559,58.082462,61.004110,58.271123,61.056388,60.878962,51.237752,53.100109,55.400846,54.871237,56.065345,54.859833,53.284139,58.528551,60.833674,58.420213,60.793515,60.905575,57.143917,56.911600,59.125343,57.869081,58.864858,57.967563,58.107261,62.158513,63.350020,62.150649,63.278217,63.389235,373.865763
32000,58.465830,62.278428,68.348231,68.640306,71.389953,70.507547,63.038002,72.817768,76.321042,72.667396,77.612707,76.369350,53.961813,56.425700,59.979103,59.118662,61.365597,60.880666,55.356539,62.955684,67.100498,62.956388,67.145276,67.181276,52.530570,55.244229,59.389147,58.765375,59.620868,58.751300,55.317712,61.329173,64.522716,61.566932,64.761168,64.388033,53.271176,55.288744,58.386407,57.359738,59.487032,57.826904,55.823571,61.321678,64.698256,61.316908,64.685271,64.752440,59.277964,59.334733,62.370258,60.258239,61.777170,60.814088,60.716281,65.267348,67.569124,65.414697,67.470271,67.522080,429.148770
38400,59.614714,63.204266,69.177002,69.222816,73.414395,71.478258,63.505189,74.723439,77.240698,74.806194,78.624215,77.458128,54.775524,57.053014,60.912715,59.556386,62.828336,61.290219,56.294433,64.064867,68.398989,63.869603,68.597419,68.419259,52.444442,55.386339,59.158853,58.800417,59.345887,58.645489,55.401655,61.534112,64.635708,61.823945,64.410229,64.469859,53.343338,55.369674,58.036541,57.375229,59.211105,57.632722,55.816939,61.329923,64.405191,61.136906,64.386772,64.450957,59.213287,59.346227,62.169526,60.174792,61.641389,60.568919,60.656505,65.269015,67.263812,65.330628,67.182163,67.220692,410.263612
44800,60.526693,64.261571,70.724286,70.149474,74.317833,72.507505,64.554377,75.256836,78.601896,74.779677,79.753202,78.705700,55.897530,58.195433,61.741652,60.464889,63.834604,62.538743,57.132792,65.371915,69.362483,64.830856,69.450608,69.382356,53.409651,56.352750,60.084672,59.819714,60.725592,60.602079,56.381579,62.835150,66.039266,62.726808,65.805176,65.954086,54.242262,56.246842,59.103568,58.495399,60.072983,58.516101,56.596031,62.501682,65.390141,62.164958,65.432712,65.548823,60.487873,60.401338,62.841703,61.214631,62.662585,61.515917,61.552202,66.436336,67.994423,66.195224,67.990159,68.196833,394.942986
51200,61.245422,65.302763,71.394938,71.512538,75.608529,73.589540,65.528224,76.105226,79.920342,76.054842,81.472874,80.106124,57.179793,59.007847,63.128514,61.802138,65.336233,64.302543,57.801947,66.531644,70.839740,66.482879,70.900362,70.879478,54.388031,57.625573,61.420480,61.024439,62.327215,61.361625,57.476762,63.932271,67.097669,64.182713,66.941699,66.956720,55.121506,57.183199,60.219422,59.794431,61.225669,59.774894,57.477249,63.575205,66.723257,63.361229,66.709100,66.759681,60.999398,61.246900,64.108580,62.189781,63.790152,62.569153,62.367522,67.391090,69.392684,67.440502,68.982524,68.984544,383.533108
57600,62.248247,66.303248,72.587361,72.943721,76.813417,75.179763,66.343096,77.647196,81.636729,77.543417,82.903880,81.556975,58.070732,59.990196,64.381644,62.675368,66.385739,65.047312,58.782356,67.641207,72.029750,67.666036,72.263896,72.281328,55.366552,58.565991,62.476984,62.087144,63.274215,62.241143,58.346593,65.119548,68.286915,65.187839,68.260591,68.184536,55.979737,58.167905,61.399785,60.879936,62.502478,60.785421,58.351846,64.464364,67.792022,64.332915,67.789693,68.021075,62.039250,62.113033,65.449808,63.588906,65.207811,64.027300,63.367904,68.775483,70.216806,68.686228,70.175826,70.206120,371.042165
64000,62.949548,67.145482,73.798960,73.553033,77.948942,75.763159,67.322700,78.916572,82.806047,78.833990,84.160372,82.884021,59.618824,60.927783,65.326861,63.756381,67.380045,65.962964,59.727916,68.891165,73.009454,68.741208,73.071272,73.186875,57.046744,59.580483,63.459491,63.661919,64.289201,63.844822,59.241230,66.131951,69.369198,66.393741,69.435338,69.198663,58.436952,59.435186,63.288087,62.896440,64.916714,62.743308,60.042365,66.378368,70.452699,66.287813,70.456018,70.580820,63.446712,63.206829,67.215765,64.726618,66.978943,65.517836,64.933544,70.215015,73.036041,70.182868,72.877076,72.782317,416.932748
128000,66.972031,72.018252,78.397171,78.894985,83.923253,81.095147,71.741223,85.403108,90.661272,85.373046,91.670325,89.962476,63.969529,66.695399,70.184957,69.824366,74.226253,72.540336,65.254230,76.030687,81.281514,75.734673,81.387592,81.438290,60.766437,63.896239,68.622237,68.509021,70.618134,68.683526,64.614343,73.111738,76.069280,73.046566,75.979634,76.087430,60.652415,63.405879,67.469140,67.469529,69.068792,67.458063,63.629252,71.877713,75.973972,71.680027,76.054883,76.067997,66.865946,67.344140,72.323979,69.913878,72.378802,70.439034,69.124137,76.474324,79.849694,76.432746,79.904859,79.496343,407.597094
192000,69.254010,74.329002,80.679743,80.719575,86.925428,83.525094,74.477409,86.089302,92.026304,85.883005,93.267852,92.078184,66.920542,69.985488,72.764852,73.591490,77.281019,76.864995,68.861689,77.646203,84.160956,77.859432,84.172627,84.239861,63.145767,66.574774,71.224781,72.103456,73.391834,71.729124,67.816878,75.041572,79.297934,74.744620,78.860421,79.141427,63.069632,65.385584,70.051053,69.384939,72.933511,70.012812,66.490248,73.683913,78.366981,73.764298,78.455266,78.470605,68.694277,69.293036,73.968876,71.622721,74.270944,72.528630,70.531943,77.470520,80.175891,76.950796,80.080936,79.760273,407.759047
256000,71.698862,76.853514,82.656987,83.792760,89.833647,85.987596,77.209900,88.617962,95.301537,88.515367,96.061104,95.249025,69.659404,72.876131,75.643082,76.630097,81.106670,79.146692,71.466703,81.970665,87.932800,81.110965,87.887711,87.932441,65.485321,69.326944,73.717902,75.152142,77.458779,74.682779,70.456663,77.949579,82.938782,77.984701,82.876247,83.008925,65.079402,67.855547,72.791652,72.449916,75.905072,73.107984,68.445364,76.062273,81.720940,76.110215,81.735977,81.709068,70.919824,71.764725,76.774636,74.933300,77.305731,75.472639,72.883453,79.709057,82.990348,79.609547,82.983950,82.540018,406.751659
320000,73.183205,77.556724,83.509898,83.925587,91.346426,87.423013,78.942589,89.621696,96.759667,89.481431,97.451075,97.085450,70.784233,73.854081,76.380448,77.668637,82.465619,80.714723,72.901122,83.259511,89.814364,82.252685,89.862620,90.003446,67.282162,70.752807,74.849384,77.135488,79.097819,76.676017,71.324459,79.985568,84.825477,79.297910,84.532481,84.674503,66.211754,69.049781,73.709010,73.564073,78.135540,74.892864,70.310915,77.309126,83.626336,77.375600,83.498661,83.510493,71.774706,72.626331,77.591999,75.388833,79.379190,76.746043,74.185794,80.976212,85.250284,80.809190,85.133642,84.696860,397.292856
384000,75.303209,79.115810,84.851945,85.907112,92.759108,88.308242,81.287406,91.986505,98.488170,91.894529,98.940669,98.651580,72.582292,75.719179,77.963283,79.357093,84.369484,82.553399,74.174434,83.834222,91.844320,83.979438,91.971211,91.924416,69.016516,72.390153,76.524700,78.760842,80.462049,78.373911,73.054829,81.046195,86.700073,80.835129,86.293317,86.662414,67.685685,70.571054,75.175031,75.184188,79.844948,76.432665,71.622547,78.959417,85.286668,78.895482,85.228250,85.082257,73.176362,74.229119,79.148864,77.101841,80.874969,78.187946,75.564300,82.342647,86.583118,82.138921,86.401029,85.964449,442.803225
448000,76.865227,80.176166,86.020073,86.853592,93.897794,89.922011,82.693213,92.374427,100.069112,92.240687,100.082746,100.021407,73.781477,76.834188,79.660590,80.606666,85.958464,83.357119,75.368094,85.115089,93.522699,85.241048,93.532146,93.660908,70.705461,73.840752,78.073011,80.427331,82.646461,80.211532,74.259675,82.745908,88.970154,82.715502,88.525043,89.013718,68.819183,71.797342,76.878815,76.806234,81.227350,77.478477,72.596541,80.053753,86.748969,80.180771,86.600925,86.705487,74.189342,75.305960,80.724324,78.282236,82.402347,79.889630,76.189187,83.382034,87.660340,83.390985,87.586980,87.031070,427.228685
512000,78.301599,81.498867,87.123976,88.458452,95.602750,91.303748,84.876924,94.876867,101.861773,94.686399,101.876960,101.662514,74.827836,78.100658,80.548288,82.412562,87.820552,85.035205,76.818450,88.047750,95.486290,86.521018,95.464149,95.508290,72.083239,75.209164,79.187363,81.954776,84.686460,81.603460,76.349997,85.673457,90.935810,84.286368,90.662000,90.918607,69.953803,73.143334,78.191107,78.184970,82.920793,79.447633,73.574525,82.770587,88.542688,81.450083,88.419524,88.557626,75.317376,76.671906,81.984607,80.176906,84.137004,81.017483,77.513033,86.075691,89.169744,84.595173,88.927705,88.513492,425.549775
576000,79.047337,81.733622,87.699003,88.180568,96.894389,91.619975,85.422720,94.342121,102.853927,94.346993,102.835837,102.962692,74.976482,78.390855,80.997633,82.741514,89.007852,86.092083,77.140653,87.255317,96.592753,87.255874,96.526716,96.525600,73.113681,75.917926,79.709865,82.710961,85.777376,83.474982,76.319321,85.125754,91.852728,84.976476,91.537902,91.873590,70.984025,73.913357,78.338182,79.173990,84.590600,80.916618,74.904210,82.758530,90.318998,82.479373,90.460877,90.074939,75.879163,77.068547,82.605705,80.505174,85.644607,81.738405,78.375604,85.696631,90.971582,85.628529,90.860280,90.179024,410.016491
640000,79.853746,82.238077,88.020089,88.837473,97.174547,92.349841,86.274632,94.703265,103.875020,94.648670,103.474334,103.578301,75.737347,79.148712,81.470458,83.119563,89.453143,86.013035,77.772779,87.723424,97.790759,87.592526,97.658756,97.845304,73.595310,76.546363,80.232662,83.437055,86.116755,83.755302,76.913306,85.975625,92.333802,85.347569,92.045910,92.496349,71.222557,74.279278,78.941549,79.703015,84.813499,81.219175,75.349018,82.948023,90.477053,82.886206,90.351525,90.327619,76.231174,77.670408,82.912611,81.214399,86.237841,82.318943,78.578517,85.883928,91.131141,85.876530,90.995314,90.479910,407.224831
1280000,86.587768,87.768037,93.218442,94.244264,103.634277,97.696552,93.667023,100.500694,110.563433,100.456011,110.270731,110.282969,80.531858,83.918511,86.499803,88.318539,95.841152,91.476781,82.824805,92.713802,103.840013,92.814502,103.802281,103.762604,79.290068,81.781177,85.376761,89.106268,92.972392,89.982382,82.252490,91.003433,99.502584,91.134635,98.823055,99.652314,77.079465,79.804736,83.833726,85.948954,92.126203,87.812675,81.064948,89.082635,98.024640,89.075290,97.966217,98.209036,80.849104,82.793582,88.267240,87.364392,92.659145,88.916890,83.726633,91.800012,97.992374,91.899345,98.621362,97.177205,414.219655
1920000,92.665354,92.052410,97.281383,99.047445,108.609082,101.691998,100.227491,104.756531,116.443957,104.658733,115.792159,115.893704,84.987577,88.201810,90.377418,91.681567,100.000572,95.311281,87.571836,96.222357,108.375130,96.410474,108.519771,108.406073,83.292120,85.794858,89.133195,93.355897,96.954893,93.801376,86.561614,94.519405,104.112979,94.758783,103.252761,104.196448,80.940041,83.883928,87.449317,90.113450,96.690261,92.079812,85.023729,93.374747,103.040513,93.506628,102.833466,103.066063,84.714083,86.681368,92.019011,90.896865,96.833874,92.553066,86.861740,95.884263,102.668728,95.822002,102.302951,101.680371,435.100960
2560000,103.020439,94.180649,99.753953,100.643090,114.110457,104.308767,110.136997,107.530370,121.793024,107.553318,121.230917,121.483729,88.241285,91.103921,92.817173,94.491087,103.467541,98.271746,91.539395,99.324123,112.397380,99.459279,111.957889,111.837586,85.882737,88.401029,91.711957,95.795382,100.523014,96.682262,89.018554,97.663706,107.347583,97.670373,106.510769,108.495955,83.815055,86.772563,89.883694,93.097933,99.919513,95.334740,88.144464,96.632214,106.764916,96.589401,106.731089,107.120798,87.620211,89.900190,94.574749,94.514569,100.461056,97.019497,90.470137,99.056326,107.250512,99.378888,106.858065,106.344286,440.206403
3200000,111.544619,96.319570,102.048410,103.558744,118.360424,106.412992,119.335237,110.079700,126.488942,110.207232,125.543238,125.777607,91.473385,93.467442,95.376852,97.707639,106.516153,101.376940,94.544790,102.189139,115.542162,102.375666,115.316509,115.186681,88.462022,90.910838,94.455524,98.964257,103.268348,99.581509,91.913837,100.273770,110.702348,100.471771,109.713481,110.674685,86.115722,89.376417,92.292129,96.277556,103.105071,98.504188,90.608067,99.470692,109.927115,99.141240,110.000298,110.208253,90.391551,92.682618,97.215484,97.215445,103.506496,99.476432,93.295567,102.209623,110.335946,102.179268,110.049354,109.430676,460.261244
3840000,119.531508,98.154330,104.270915,105.363328,121.476031,108.211255,128.100716,112.067684,129.796638,112.223759,129.123112,129.201066,96.795575,98.441018,98.698707,99.799399,108.969869,103.664867,97.193799,104.250032,117.809904,104.514778,117.829815,117.724236,90.712999,93.017647,96.625411,101.286194,105.485779,101.406587,94.549473,102.175147,113.096986,102.409149,112.049405,113.165914,88.323063,91.485423,94.390650,98.281170,105.037644,100.702448,92.914857,101.752186,112.364031,101.358224,112.397117,112.626547,92.403759,95.082762,99.271476,99.625935,106.275659,101.569874,95.397150,104.536636,112.939620,104.497999,112.636250,111.971718,471.312816
4480000,126.967053,99.497218,105.997188,106.730868,125.546178,109.660258,135.825885,116.903430,136.613739,116.208517,134.346350,135.461471,95.967438,97.122183,99.271793,101.460597,111.938288,105.809277,99.782468,106.282695,120.269444,106.544085,120.400301,120.366242,92.277191,94.372245,98.196853,102.421391,108.246760,103.482438,95.949383,104.295711,115.356833,104.324522,114.242753,115.418003,89.668580,92.867837,95.758444,99.762250,107.362790,102.560578,94.430077,103.734197,114.914756,103.476106,114.866795,115.179977,94.471441,96.776217,100.886905,101.395303,108.311185,103.930582,97.593238,106.522166,115.983323,106.598105,115.741957,115.114711,475.048280
5120000,131.439203,100.189469,106.752335,107.393859,126.672996,110.783066,140.319350,117.663990,137.540524,117.129247,135.529526,136.381235,97.731207,98.495382,100.129614,102.234370,112.339647,106.167409,101.259830,107.231062,121.141483,107.411612,121.299002,121.277901,93.830116,95.275720,98.897478,103.500560,108.706554,104.415423,97.512978,104.868091,116.576792,105.079991,115.028706,116.104787,90.766048,93.750761,96.425576,100.537312,107.895908,103.291236,95.468708,104.427804,115.512828,104.160405,115.706363,115.840098,95.241332,97.858471,101.424625,102.621195,109.205626,105.264080,98.593891,107.431936,116.523059,107.405013,116.378271,115.635407,488.341270
5760000,135.676345,101.318744,107.988693,108.905369,127.776427,111.970352,144.188090,118.919867,138.275283,118.527967,136.400636,137.276110,98.773363,99.774191,101.302725,103.404483,113.377581,107.256020,102.337107,109.163694,123.607576,109.456502,123.733157,123.466105,94.963915,96.305034,99.928911,104.897126,110.408622,104.923009,98.706178,107.108945,118.210126,106.937215,117.155361,118.263658,91.948574,94.776708,97.289687,102.118248,108.869536,104.363453,96.468996,106.668547,117.595625,106.022168,117.665224,118.250110,96.256914,99.105989,102.354881,103.104930,110.155461,106.182533,99.587966,109.490728,118.488017,109.438513,118.378815,117.646853,447.450956
6400000,141.688139,102.164459,109.017726,109.749907,129.880034,112.561009,148.765366,120.700971,140.305910,120.021986,139.392330,139.443990,100.082767,100.526415,102.486330,105.036857,115.058515,108.612505,103.807148,109.546158,124.180323,109.954591,124.207782,124.285239,96.373431,97.413141,101.194185,106.011822,111.404124,106.549487,100.422604,107.159068,119.029392,107.408423,117.913272,118.926579,92.623102,95.954104,98.392038,103.630146,110.460433,105.970589,97.459366,106.686859,118.105021,106.310219,118.157524,118.485774,97.448504,99.942749,103.614955,104.524656,111.683638,107.290050,100.837472,110.421048,118.929586,110.564804,118.819604,118.092878,463.366162
12800000,164.080965,108.026303,117.263011,116.283611,141.040320,119.615748,167.424840,130.834232,150.018127,130.234809,147.623454,148.489963,108.732519,106.885656,109.071301,110.928032,123.153740,116.153273,113.234489,116.621727,132.706711,117.057234,132.789576,132.864593,104.012041,103.355502,107.478502,112.491025,118.900616,112.764891,108.597070,113.570717,127.219676,113.787993,125.833477,127.220755,99.971706,101.546336,104.332651,109.531936,117.356654,112.127001,104.893085,113.137821,125.842766,112.670910,125.828417,126.299136,103.401882,105.869994,109.341317,110.529982,118.884629,113.989942,107.214945,116.264672,126.437721,116.314353,126.609797,125.434884,483.563538
19200000,171.715455,111.536126,123.516884,120.085311,152.302722,123.553392,173.086328,138.715059,159.101924,138.103013,156.991928,157.489860,118.044875,110.257315,113.164523,114.474474,128.225475,119.076463,122.468722,120.484801,137.983993,120.946405,138.127967,137.974801,108.541276,106.315030,111.111017,115.945049,123.731053,116.379132,113.329140,117.347006,132.055621,117.405782,130.593129,132.030171,104.145564,104.413463,107.510755,112.572682,121.535932,116.226218,109.680701,116.897454,130.386957,116.821849,130.355496,130.810941,107.014883,109.071531,112.674808,114.074170,122.934434,117.909052,111.189312,119.599083,130.815336,119.610337,131.278912,129.741449,502.469696
25600000,177.495302,113.709246,127.965521,123.133933,168.512295,126.677061,178.497312,147.228722,171.112297,146.297005,171.520364,169.161080,131.013865,113.016709,116.252665,116.711978,131.657418,122.165657,134.910204,123.667961,141.966087,124.220895,142.087345,141.954134,112.377968,109.357812,113.722628,118.789360,127.003886,118.838075,117.393695,120.051426,135.504961,120.116318,134.036672,135.467195,107.175295,107.155438,109.924161,115.280333,124.468709,118.307180,112.741564,119.410609,133.579082,119.033549,133.601882,134.123030,110.275811,111.474987,115.125879,116.233070,125.795524,119.857122,114.664106,122.402603,133.726312,122.363070,134.256298,132.767478,521.870055
32000000,182.507230,117.351846,132.213324,126.234838,184.795709,129.465705,182.857140,152.900518,179.641696,152.127363,176.537670,177.539720,142.143813,115.337845,119.065210,118.984033,135.017880,123.952958,145.231027,126.477873,145.517336,126.870124,145.709373,146.168256,117.080013,111.764229,116.288736,121.377968,130.118149,121.252892,122.799311,122.441095,138.712201,122.685662,137.220092,138.637982,110.369625,109.477553,112.786065,117.626871,127.804413,120.470088,116.932485,121.705660,136.487592,121.437071,136.374233,136.991736,113.287272,113.897865,117.497000,118.282446,128.614029,122.102524,117.708667,124.450491,136.415549,124.554267,137.151370,135.212471,490.950526
