Elements,fixed[F]holes,byte[F]holes,bit[F]holes,fixed[F]noholes,byte[F]noholes,bit[F]noholes
700,42.302860,45.104900,49.972820,40.274440,42.976870,47.858760
710,41.755740,45.200310,50.096180,40.639980,43.346990,47.819790
720,41.782050,45.232630,51.678910,40.337560,42.989220,48.165680
730,41.777140,45.150010,49.987900,40.302060,43.181330,47.811590
740,42.030960,45.108190,49.952610,40.287720,43.046730,48.089800
750,41.702830,46.653740,50.204220,40.371720,42.849580,48.010580
760,41.736060,45.070080,49.964590,40.283400,43.174090,47.789160
770,41.805460,45.348500,50.078440,40.351760,43.266100,47.879870
780,41.747480,45.257640,50.027400,40.268260,43.055590,47.872510
790,41.749090,45.227910,50.020660,40.290890,43.058260,47.969780
800,41.791270,46.623490,50.165060,40.265680,43.250010,47.870530
810,41.769950,45.175680,50.024210,40.372900,43.360520,47.919030
820,41.735020,45.203080,50.016770,40.339580,43.146410,47.984980
830,41.710630,45.167540,49.955190,40.321290,42.898490,48.095780
840,41.785350,45.497570,50.024960,40.257700,43.169930,47.753130
850,41.736750,45.140270,51.407600,40.222870,43.005810,47.777890
860,41.692630,45.140230,49.921490,40.280460,43.145790,47.749890
870,42.840740,45.120880,50.170510,40.271370,43.520270,48.056760
880,41.769630,46.008070,49.963230,40.201860,42.932220,47.770010
890,41.727780,45.098670,49.946980,40.288490,43.244130,47.782990
900,41.757070,45.172230,49.935190,40.374740,42.970350,47.676410
910,41.719830,45.100660,49.881750,40.221220,43.178280,47.803190
920,41.697680,45.077040,49.885110,40.531330,42.953750,47.676760
930,41.737730,45.364270,49.945240,40.207500,42.940710,47.808840
940,41.746800,45.104870,49.898350,40.204050,42.825130,47.658580
950,41.660890,45.016530,49.844030,40.248510,42.866720,47.709510
960,43.586330,45.141130,49.886680,40.491570,44.593050,47.700600
970,41.711460,45.082900,49.848760,40.560080,42.895090,47.689260
980,41.707910,45.074820,51.557820,40.506710,42.920120,47.704930
990,41.665450,44.984150,49.964300,40.494340,42.919240,47.922160
1000,41.690450,45.031250,49.914870,40.201780,42.948920,47.782790
1200,42.290210,45.991550,51.000480,40.830100,44.059270,48.776150
1400,42.303760,45.916100,51.492450,40.627950,43.721140,49.141450
1600,42.869160,46.157560,52.616830,40.657030,44.136340,48.760120
1800,43.107120,45.865360,50.879830,40.650750,43.683840,48.702290
2000,42.377400,45.973430,50.723080,40.717200,43.752630,48.590450
2200,42.878690,46.830090,51.828720,41.023440,44.753100,49.713210
2400,42.786300,46.748380,51.839470,41.125470,44.630370,49.729590
2600,43.050000,47.227860,54.062610,41.125030,44.558570,49.972010
2800,42.714340,46.544350,51.670460,40.980770,44.552360,49.391280
3000,42.904990,46.950230,51.830270,41.221070,44.324560,49.757800
3200,44.617660,46.680930,51.757530,41.031480,44.627680,49.769000
3400,42.751480,46.583680,51.711940,41.117320,44.792230,49.998140
3600,43.245810,47.975780,52.048380,41.016150,44.358970,49.517930
3800,42.618920,46.520490,51.547830,41.061440,44.494570,49.554000
4000,42.636050,46.457230,51.569360,41.024870,44.426860,49.528880
4200,43.329660,47.539770,52.778120,41.608800,45.470670,50.948780
4400,44.615730,47.635130,52.739320,41.534290,45.288490,50.738720
4600,43.242520,47.409020,53.085690,41.442120,45.321030,50.593530
4800,43.269710,47.438190,52.575360,41.750690,45.385690,50.440100
5000,43.178890,47.334360,52.607350,41.307620,45.221140,50.580610
5200,43.256740,47.468040,52.631200,41.461210,45.418850,50.346360
5400,43.229590,47.589410,52.591200,41.459470,45.507560,50.869630
5600,44.990220,47.260220,52.437900,41.522570,45.050610,50.442610
5800,43.226690,47.488640,52.694830,41.477460,45.311570,50.293420
6000,43.169480,48.562260,52.367810,42.008890,45.030010,50.460310
6200,43.275540,47.418930,52.623920,41.351300,45.256950,50.559830
6400,43.226890,47.460650,53.799990,41.558410,45.368340,50.719040
6600,43.221070,47.369680,52.569320,41.284180,45.097090,50.348380
6800,43.184000,47.342370,52.447080,42.629050,45.360040,50.636950
7000,44.963560,47.383940,52.414970,41.468370,45.288160,50.328670
7200,43.193740,47.359130,52.507450,41.297650,45.150850,50.365350
7400,43.177120,49.364080,52.388140,41.340960,45.057050,50.325780
7600,43.149200,48.807700,52.457230,41.264100,45.078750,50.253000
7800,43.119890,47.246820,54.070300,41.390270,45.164350,50.476640
8000,43.150080,47.242140,52.296090,41.431460,45.110200,50.203430
8200,43.849080,48.377900,53.830670,42.046000,46.366030,51.437940
8400,45.606910,48.466010,53.695420,41.787340,46.219830,51.618340
8600,43.840970,48.199710,53.595310,42.005290,46.025360,51.305710
8800,43.755600,48.159360,53.706990,41.828370,46.322080,51.436250
9000,43.854220,48.149960,53.562220,41.888920,46.184960,51.285840
9200,44.013620,48.370950,53.653110,41.750730,45.860100,51.532880
9400,43.756230,48.196600,53.733430,41.733510,46.050220,51.497700
9600,43.686680,48.065850,53.475120,41.843950,45.943700,51.470370
9800,43.768400,47.931700,53.527030,41.846930,45.945660,51.164050
10000,43.756460,48.171720,53.583380,41.749620,45.866380,51.580320
13000,44.032970,48.013490,53.510250,41.707170,45.910190,51.538300
16000,43.612040,47.923470,53.309330,41.773950,45.843850,51.245240
19000,44.205380,50.571970,54.329950,42.299990,46.813980,52.497000
22000,44.302060,48.740190,54.213280,42.272830,46.714780,51.860710
25000,44.362130,48.977860,54.458570,42.235200,46.532880,52.114590
28000,44.265000,48.791400,54.256150,42.253090,46.839840,51.913890
31000,44.252430,48.595210,56.545830,42.052220,46.574690,52.125380
34000,44.918100,49.707580,55.394790,42.890140,47.265630,53.044700
37000,44.882470,49.614070,55.414810,42.774760,47.200230,53.002290
40000,44.783870,49.512690,55.402840,42.663380,47.310360,53.034790
43000,45.042940,49.474640,55.213740,42.580810,47.176370,53.865880
46000,44.759080,49.363920,55.249350,42.770020,47.110020,53.000500
49000,44.941110,49.298590,55.120600,42.813400,47.206540,52.808640
52000,46.028810,49.495950,55.678530,42.930040,47.463410,53.297570
55000,44.863500,49.595230,55.284730,43.077500,47.343360,53.034600
58000,46.399120,49.564910,55.354670,42.884590,47.168910,53.091780
61000,44.858760,49.521950,55.399450,42.910840,47.219960,53.041470
64000,45.114460,49.467570,55.439770,42.803790,47.193630,52.908780
67000,45.426830,50.773080,56.726420,43.510330,48.574280,54.390920
70000,45.393060,50.560780,56.942130,43.358140,48.271680,54.196830
73000,45.328840,50.347660,56.506690,43.424360,47.996730,54.080210
76000,45.351250,50.391440,56.838700,43.410080,48.312800,54.207120
79000,45.405950,50.351680,56.525430,43.655240,47.934870,54.329830
82000,45.400820,50.555310,56.754860,43.473050,48.375090,54.176580
85000,46.767300,50.410160,56.610570,43.215850,48.267000,54.314210
88000,45.602400,50.372760,56.483500,43.371400,48.210760,54.220010
91000,45.301840,50.350340,56.504340,43.402160,48.077330,54.012660
94000,46.530870,50.205950,56.455680,43.286530,47.786740,54.022290
97000,45.205100,50.170070,56.405400,43.328130,47.803300,54.220320
100000,47.605950,50.527920,56.734480,43.433450,48.166610,54.123030
140000,45.882680,51.570600,58.194020,44.133010,48.786030,55.495510
180000,46.053930,51.324830,57.737720,44.069870,48.519150,55.276190
220000,46.224840,51.252700,58.242480,43.957060,48.897950,55.413290
260000,45.763680,51.234430,57.634980,45.023580,48.817820,55.100210
300000,46.907570,52.525870,59.278840,45.318810,50.345600,56.709860
340000,48.535430,52.332400,59.131250,46.272320,49.753980,56.728260
380000,47.664540,52.710370,58.959360,47.699120,49.569590,56.288960
420000,48.751540,52.463760,59.462270,49.696230,49.536160,57.662670
460000,55.441580,52.635450,59.615800,52.962620,50.325070,56.965080
500000,59.492330,52.515160,61.612910,56.561440,49.581080,56.849030
540000,62.592580,54.518670,61.198950,61.868520,52.189960,58.682230
580000,63.594490,54.696450,61.526110,66.181310,51.647070,60.540210
620000,70.319420,55.073900,61.516490,69.280550,51.789550,59.219840
660000,74.911800,55.438360,62.355950,75.231550,52.734140,60.293000
700000,76.137340,59.648300,63.825470,79.137830,54.744370,61.739590
740000,80.131790,58.322650,63.581300,82.561190,55.867310,63.423480
780000,83.348370,59.975320,65.975040,85.711140,57.621330,63.628370
820000,86.472530,62.256660,67.882940,89.183300,58.925790,65.654610
860000,88.621380,62.792810,71.397380,89.118910,60.758950,66.791060
900000,89.465140,67.924370,70.126720,93.997980,62.975710,68.527010
940000,97.526370,71.618410,71.791200,95.013900,65.138590,70.430140
980000,93.782720,77.181660,73.861110,96.014260,66.695970,70.945320
1000000,94.462430,69.521790,77.327230,97.636570,66.531600,72.556520
1500000,105.602030,89.771420,93.959730,114.809220,85.308480,92.807190
2000000,110.323240,100.215240,104.811140,122.457000,95.916850,103.124830
2500000,114.567620,108.236950,113.543850,128.547210,105.021560,112.395300
3000000,115.723350,113.021810,118.476810,131.370110,109.775460,115.049550
3500000,117.776070,116.506460,121.901470,134.425890,112.935110,118.364690
4000000,118.361010,118.682700,123.319390,136.587950,114.652610,121.216660
4500000,120.573920,123.681680,127.523790,142.915540,118.867080,125.435610
5000000,120.893860,124.067650,129.119390,143.402550,119.207680,126.573930
5500000,121.318560,125.682980,130.220660,144.236360,120.702090,127.770900
6000000,122.596310,126.128090,131.219060,144.940000,122.006500,129.278950
6500000,122.740070,128.284210,132.678000,143.382900,123.236630,130.497920
7000000,122.717990,129.009500,134.408280,144.396800,124.172080,131.616940
7500000,123.381270,130.074330,134.632700,145.674110,124.458450,132.120460
8000000,123.738570,130.101830,134.889880,146.553500,125.429640,133.818560
8500000,124.938870,134.350490,137.894360,151.679040,128.195720,137.000220
9000000,125.799620,133.284490,138.326190,153.830640,129.035290,139.501930
9500000,126.732680,134.323840,142.453800,155.816480,128.585490,140.677770
10000000,125.643200,135.072520,139.457880,154.191170,129.119620,141.731060
16000000,128.333750,138.500580,144.018730,162.283750,133.103170,157.902430
22000000,131.026520,142.507280,147.713280,169.617250,136.987280,171.882510
28000000,133.557540,144.819580,149.673740,175.072800,137.850710,178.847660
34000000,134.390420,147.274150,152.952080,182.572100,141.920470,181.660760
40000000,135.546520,149.171270,154.087660,183.522070,142.699530,189.037660
46000000,136.608530,149.358860,155.463140,189.746340,144.230090,192.038390
52000000,139.000550,150.983170,157.312610,187.688980,146.465910,192.869880
58000000,141.507150,152.737850,167.414300,191.580860,147.806720,196.799750
64000000,143.059340,154.312790,161.429890,193.985840,148.448410,198.019320
70000000,147.016700,158.340250,165.389510,197.414610,153.698930,205.400270
76000000,149.899290,159.907050,167.357810,199.072610,155.381260,205.977960
82000000,152.836400,162.894870,170.576600,197.851460,157.539960,208.107930
88000000,156.255880,165.515850,173.305260,207.046590,159.433410,208.258620
94000000,158.713970,167.211360,175.051420,202.867650,161.748370,208.970940
100000000,161.635660,168.750040,176.938650,204.267510,164.353730,213.030870
170000000,185.134410,188.360380,198.345260,227.895020,184.651730,229.930590
240000000,189.824310,197.980260,210.018670,239.926920,195.048110,239.482580
310000000,195.970460,211.652550,217.519030,251.037960,202.445030,255.025050
380000000,202.124930,212.347170,221.952340,256.853100,205.885160,259.435720
450000000,201.637250,212.733160,225.323150,264.792970,208.918980,267.357380
520000000,204.885090,214.947880,228.357180,268.083690,210.547640,269.222360
590000000,204.872570,220.221080,232.464180,276.577510,214.480320,277.254140
660000000,206.193090,220.008920,234.569310,277.361930,214.089930,280.916220
730000000,208.442060,223.288160,237.197960,279.823090,217.914760,283.692710
800000000,206.914570,222.029870,237.740970,281.185050,217.271900,286.628530
870000000,208.043710,225.488670,240.817290,284.096010,221.572190,289.698530
940000000,208.308150,225.470550,240.692530,287.405360,220.420150,293.180700
1000000000,208.406520,225.373030,240.948420,284.958230,218.404580,290.531340
1800000000,214.215990,232.178460,252.142180,298.480940,226.895120,309.236490
2600000000,220.222630,241.116690,262.253580,306.539160,236.703120,317.348050
3400000000,217.974200,239.549460,262.141080,310.567110,236.450310,327.165910
