Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
18560,24.549478,23.517478,33.341406,32.924032,42.433788,42.457226,25.729210,37.714463,31.334545,37.727963,52.065885,38.473784,25.503877,38.750657,54.063432,38.714566,32.691676,50.441868,25.483721,33.889036,52.272251,35.339144,47.131235,52.512742,25.494223,34.736833,50.815107,36.458166,47.683414,39.858794,25.516821,38.891466,43.500315,35.140516,47.317097,50.036234
19200,24.495465,23.518802,32.745096,34.430413,42.688692,41.644615,25.721964,35.762720,50.805641,37.101735,48.902372,54.427439,25.520233,39.236858,45.697937,37.516767,52.179766,48.683004,25.485428,40.143098,38.345867,40.842640,53.114973,52.948248,25.495990,41.134730,33.686562,36.354948,55.504111,49.089721,25.473203,39.293367,46.088084,36.660148,45.251000,55.127009
19840,24.505280,23.535082,31.749236,27.224142,45.573532,48.328443,27.024476,37.726038,46.683588,32.751837,44.018760,49.402890,26.857965,35.048658,47.612618,34.212700,50.394432,42.804019,26.891255,36.699421,50.741640,37.462295,39.391260,45.085501,26.874311,36.903902,45.779944,33.677021,50.765996,41.114437,26.942492,37.403928,48.449227,39.573673,43.001148,52.122601
20480,24.579560,23.643330,31.492132,32.110153,38.767187,40.549068,25.757488,39.396095,52.014769,40.631226,49.373829,41.968815,25.496867,39.907562,52.899296,38.566986,43.474518,45.584912,25.497108,34.980813,51.245933,33.434733,49.747964,50.768274,25.544136,39.648705,41.643512,37.732063,45.286548,48.177019,25.529738,33.805336,48.795862,39.164726,45.439848,54.826391
21120,24.581864,23.559426,31.046508,32.183792,46.343409,36.538248,25.721227,38.504875,56.052061,36.361120,49.081235,47.715645,25.537134,33.281195,55.059098,35.655900,51.808236,48.949661,25.521241,39.933742,52.423698,39.181002,48.052743,53.156752,25.518715,34.004787,50.855133,35.477422,48.760070,46.417270,25.523293,38.147162,46.089261,37.673632,53.386306,55.581201
21760,24.540083,23.537978,30.428999,26.396093,41.159568,48.384840,25.723100,34.342458,53.492686,35.795473,42.742651,49.836511,25.580066,34.473451,40.846221,36.492513,46.724045,48.341295,25.514521,41.321372,38.215109,39.696905,47.171128,47.254570,25.496222,36.317815,56.105779,38.296538,48.665674,41.254882,25.474573,34.485032,43.093710,36.503200,46.146656,51.247463
22400,24.492632,23.511898,31.406969,28.786285,44.859781,42.697148,25.720254,39.828219,53.015253,38.968716,47.611852,45.901105,25.516975,40.062832,50.894977,36.465891,45.212685,34.649346,25.492658,37.469367,48.419210,38.402021,40.382471,48.121772,25.500666,37.096907,47.100686,40.625766,45.370015,35.665265,25.471100,40.522647,50.247958,36.094537,46.192813,54.512831
23040,24.505703,23.555867,32.677688,32.474251,34.109905,38.898511,25.716500,40.136544,40.407982,36.473580,50.513212,40.250042,25.692982,40.734375,48.483768,38.664917,46.488183,44.828242,25.483117,36.678427,32.583946,38.751009,43.764678,50.014809,25.494564,35.298641,46.256687,37.090262,54.534154,51.759649,25.525429,37.868966,49.629373,34.226625,44.057486,43.685006
23680,24.583084,23.557707,28.126795,30.331024,39.958037,40.967330,25.812807,39.107764,45.999625,33.093127,44.364700,47.090033,25.670327,38.925242,43.779153,34.039121,51.206878,49.006657,25.772884,35.877529,52.922167,38.548803,49.739401,45.413139,25.486069,40.231209,52.472588,37.585717,54.148315,42.457042,25.502842,41.099568,54.582766,40.267274,44.010334,42.572186
24320,24.653084,23.593117,32.854134,30.559644,49.085870,39.786350,25.848719,33.910806,40.907984,37.450852,39.088943,40.273018,25.628534,40.580129,44.600335,42.068601,50.104848,50.833452,25.648101,37.141746,44.984137,39.357189,54.789825,50.089596,25.651910,38.978646,43.733127,39.504452,48.704794,46.379746,25.590164,34.561173,51.083980,37.754571,49.369547,47.660077
24960,24.514966,23.524070,33.179015,28.526969,40.351919,42.446260,25.732867,39.688474,45.150822,36.642199,43.003956,54.419395,25.486821,38.443421,49.114664,40.391928,52.493639,39.752906,25.483945,39.762735,46.839939,39.586807,45.737992,49.568818,25.500400,35.829432,51.962205,33.246370,51.555047,54.773069,25.463856,44.927352,50.057165,37.176478,51.533447,51.608157
25600,24.608381,23.492605,33.323717,32.168281,48.226604,45.601613,25.739054,39.555342,40.129348,40.575714,60.273955,49.801343,25.464090,41.597563,41.013919,40.159718,42.075009,52.683629,25.478914,36.418014,50.672588,39.202109,53.651824,47.748110,25.459566,35.963094,49.842679,36.013146,50.624233,55.810725,25.446143,40.324416,53.200649,39.790468,53.076553,51.184716
26240,24.573541,23.538115,32.256786,30.557112,40.533225,47.403261,25.788232,38.287380,49.240373,36.799214,51.397457,48.915966,25.483846,36.602358,45.929612,38.472630,53.909867,56.292685,25.506368,35.830574,55.529056,40.418089,50.227400,51.131715,25.505004,42.784172,44.035842,38.737714,45.789635,53.846031,25.483475,37.632780,53.346651,38.642125,53.779073,49.774257
26880,24.536113,23.557694,35.779426,29.705984,50.478209,47.792923,25.763774,35.796194,34.950622,34.701810,52.084740,50.469859,25.524271,37.283214,53.852507,36.874902,48.487050,54.019684,25.491560,37.413333,45.580544,39.942229,45.189881,53.645598,25.496048,41.306896,51.635838,36.987490,39.674288,51.053373,25.527936,38.883543,54.876167,40.591983,41.913365,52.661176
27520,24.546231,23.518282,32.269774,32.339856,40.570173,52.096762,25.810593,36.570827,49.269047,39.424165,49.591249,53.046396,25.494466,38.595603,51.172113,40.939002,52.426336,53.104443,25.496441,38.769984,54.517616,36.261030,50.976420,56.686139,25.482972,42.813739,50.743142,35.391336,47.340875,46.406186,25.467375,33.238259,46.731083,41.221819,37.867581,56.522474
