Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
4288000,30.000488,31.553297,36.392573,33.986211,35.814265,37.087994,34.413088,39.469201,40.755269,39.186146,39.705300,41.263817,33.327438,38.380631,39.569729,37.700927,38.983022,39.312171,31.088638,35.290730,36.530704,35.296185,36.920498,36.723837,30.789437,35.177150,36.556431,35.168114,36.518077,36.637076,30.614664,35.650104,36.602516,35.366043,36.509746,36.529917
4480000,29.986393,31.501689,36.402797,33.830062,35.732380,37.148077,34.502476,39.143226,40.336345,38.559770,39.432466,39.861185,33.302367,38.220476,39.357752,37.582486,38.680290,39.082761,31.387498,35.598977,36.811264,35.442854,37.319978,36.912182,30.788999,35.140764,36.612955,35.172727,36.511768,36.687358,30.595143,35.625883,36.578618,35.312465,36.531808,36.512731
4672000,29.958786,31.525855,36.401813,33.876689,35.753240,37.079381,34.366134,39.012805,40.287582,38.347852,39.320843,39.752517,33.146907,38.171195,39.234740,37.398303,38.889971,38.992213,31.585702,35.823713,36.995223,35.671124,37.288581,37.108317,30.782199,35.183908,36.628065,35.153175,36.474028,36.615728,30.637799,35.637097,36.613040,35.309313,36.521725,36.506967
4864000,30.036798,31.473479,36.374935,33.849387,35.765208,37.056213,34.266573,38.883793,40.079782,38.132892,39.194830,39.632512,33.021934,37.954134,39.149083,37.277118,38.499290,38.853839,31.770444,36.011562,37.195802,35.907308,37.452915,37.254331,30.748916,35.123833,36.569495,35.130443,36.468601,36.622041,30.580366,35.573979,36.595036,35.239358,36.484210,36.497651
5056000,29.939765,31.439477,36.596307,34.025065,35.756518,37.186269,34.226876,38.801782,40.140268,38.099611,39.075482,39.605416,32.884555,37.902023,39.094679,37.413323,38.381619,38.778658,32.048443,36.275918,37.415564,36.087545,37.677753,37.483544,30.691979,35.172893,36.607566,35.161903,36.588005,36.641326,30.526777,35.594144,36.746324,35.335656,36.526616,36.489235
5248000,29.968690,31.488331,36.486017,33.969277,35.870963,37.138180,34.370941,38.907398,40.173474,38.201211,39.211827,39.720019,32.844517,37.857397,39.036107,37.175278,38.448303,38.734205,32.289179,36.546175,37.707972,36.313567,37.867823,37.752355,30.783722,35.192392,36.688385,35.218378,36.736123,36.683024,30.620872,35.690689,36.703253,35.353546,36.638297,36.617719
5440000,29.999828,31.498668,36.463976,33.978608,35.884162,37.220175,34.199708,38.809019,40.044120,38.099867,39.019548,39.580214,32.969513,37.980402,39.250990,37.353526,38.724523,38.958847,32.528151,36.827823,37.877719,36.530834,38.072362,37.927101,30.704935,35.242595,36.703282,35.190024,36.605416,36.824675,30.591259,35.678488,36.668475,35.353302,36.627051,36.601764
5632000,29.892040,31.501462,36.445624,34.016237,35.832290,37.252838,34.244569,39.051831,40.118364,38.135753,39.068525,39.603361,33.234873,38.124877,39.281181,37.460598,38.716178,39.009858,32.676639,36.946987,38.060958,36.851794,38.207311,38.116342,30.764090,35.299557,36.697787,35.203482,36.636380,36.685504,30.621094,35.711001,36.677594,35.382338,36.673834,36.720300
5824000,29.985570,31.548250,36.521557,34.031286,35.916562,37.313739,34.262400,38.915285,40.136834,38.176905,39.131243,39.760694,33.248025,38.308537,39.564643,37.602729,38.895445,39.258873,32.875855,37.199257,38.278130,36.907927,38.413629,38.350245,30.757055,35.251347,36.770770,35.268923,36.656867,36.800039,30.633343,35.778395,36.908702,35.584567,36.734087,36.711785
6016000,29.955063,31.532166,36.542243,34.077030,35.986821,37.357282,34.147281,38.937816,40.174361,38.251322,39.253203,39.732851,33.294789,38.371849,39.600900,37.622449,39.053051,39.310451,33.043711,37.368604,38.536219,37.165213,38.666347,38.485619,30.813924,35.292996,36.792293,35.535346,36.725659,36.844228,30.705600,35.789584,36.819651,35.487621,36.784372,36.701705
6208000,30.036142,31.580494,36.637835,34.108785,36.073776,37.446478,34.342929,39.158811,40.405530,38.453270,39.416190,39.952243,33.417775,38.571312,39.830884,37.844418,39.348073,39.640519,33.233300,37.710600,38.754829,37.379841,38.783262,38.685377,30.916342,35.362144,36.947653,35.418327,36.797610,36.929643,30.623628,35.838690,36.905769,35.510290,36.882647,36.866506
6400000,30.027948,31.598705,36.737780,34.234822,36.111416,37.434587,34.379500,39.172391,40.494848,38.467635,39.450765,40.044875,33.492195,38.806809,39.976157,37.993675,39.275093,39.640548,33.364199,37.847654,38.977917,37.562203,39.080765,38.875934,30.886566,35.419474,36.924397,35.404985,36.825869,36.970803,30.687814,36.021533,36.964957,35.578983,36.851889,36.881675
