Elements,Fenw,LFenw,Byte,LByte,Bit,LBit,LFenwFenw16,LByteByte16,LBitBit16,Fenw(16),LFenw(16),Byte(16),LByte(16),Bit(16),LBit(16),LFenwFenw16(16),LByteByte16(16),LBitBit16(16),Fenw(32),LFenw(32),Byte(32),LByte(32),Bit(32),LBit(32),LFenwFenw16(32),LByteByte16(32),LBitBit16(32),Fenw(64),LFenw(64),Byte(64),LByte(64),Bit(64),LBit(64),LFenwFenw16(64),LByteByte16(64),LBitBit16(64)
12800,52.414224,55.279719,60.557883,59.235997,64.007151,64.307405,57.166343,66.990681,67.809747,46.584308,47.371018,49.982646,50.004182,53.266531,52.722514,49.194732,54.191220,56.159810,47.608561,48.220817,50.097192,49.921879,51.639135,50.829702,49.939124,53.938018,55.955293,53.877887,53.911890,55.306212,55.212268,56.965180,56.599666,57.053703,60.253360,62.892963
19200,55.520531,59.234487,65.162565,64.098247,68.168200,68.891985,60.620405,70.216854,70.380214,49.042508,49.706878,53.343902,53.010556,55.153970,55.293065,51.676862,57.779591,58.918704,50.145235,50.945947,53.326719,53.064337,55.124523,54.076438,52.467161,57.046027,59.632705,55.231845,55.693693,56.898137,56.879360,58.595880,58.324027,58.988560,62.164053,65.089699
25600,57.068790,61.275741,67.176519,65.623549,70.269361,72.025007,62.580897,73.115217,73.014917,50.395659,51.658989,54.953967,55.041858,58.051723,57.267337,53.524559,59.251080,60.922657,51.630912,52.566295,54.734771,54.589021,58.182119,57.313988,54.426980,59.163448,61.676759,56.879456,57.567229,60.289545,58.693592,60.629413,60.309051,61.024277,64.142141,67.191037
32000,59.136914,63.347051,69.373624,69.528311,73.057857,74.576678,64.460222,75.747806,75.380938,53.444792,54.066438,59.545597,58.118540,61.429425,60.355531,55.964091,62.873725,65.172166,53.871132,55.417850,58.022405,59.191838,60.596902,59.377591,56.879305,62.521349,65.324015,59.440102,60.254576,61.884479,62.036439,64.516615,63.987433,63.422744,67.259209,70.283435
38400,59.609328,64.688111,71.310387,69.471265,74.011635,75.002241,65.473705,76.192105,76.147632,53.678164,54.073494,59.298529,58.099977,61.371103,60.258840,56.067436,63.265729,64.916391,53.950578,55.186437,58.056708,58.377277,60.548148,60.131936,56.869099,62.673161,65.029152,59.213479,60.333731,62.428068,62.749270,64.889060,65.018424,63.299932,67.812685,71.189673
44800,60.792693,65.647370,72.277300,70.841664,75.044429,75.904917,66.232122,77.882454,77.967200,53.906397,55.134603,60.190536,59.035198,62.071301,62.614677,56.990248,64.453848,65.901864,54.643096,56.074724,59.324625,59.011245,61.543059,61.366960,57.629565,63.852560,66.462809,60.222856,61.462654,62.681039,63.486800,64.888043,64.583102,64.589788,68.007337,71.496317
51200,61.472179,66.639715,73.795516,72.601300,76.157731,77.919691,67.274540,79.354807,78.803802,54.974790,56.781245,60.933868,60.686909,63.707805,62.458139,57.912809,64.956931,67.248779,55.522062,57.202181,59.874909,59.946326,63.097467,61.756669,58.925408,64.442130,67.198931,60.857075,62.349331,63.943717,63.746385,66.241138,65.634168,65.138497,69.101293,72.373115
57600,62.275659,67.741700,74.652355,73.538471,77.612124,78.165871,68.071879,80.542099,80.305492,56.241381,57.234209,62.221264,61.136166,64.563153,63.660120,58.928296,66.253851,68.276757,56.344939,58.195771,60.390002,61.140295,63.793801,62.928538,59.744086,65.902095,68.301964,62.109471,63.570142,64.896613,65.169170,68.676325,66.883029,66.318415,70.247799,75.152900
64000,62.961980,68.663500,75.626767,74.458387,78.726571,79.817128,68.940966,81.554107,81.384446,56.982179,58.362226,62.661840,62.252528,66.306046,64.652917,59.977291,67.289739,69.306753,57.968558,60.586432,63.750967,63.242679,66.642120,65.246926,61.393589,68.105634,71.213530,63.264901,64.966938,66.908933,68.064672,70.114007,69.366130,67.704545,72.694282,76.261567
128000,67.151208,73.579046,80.676620,78.756916,83.991997,84.885557,73.796417,88.673586,86.456242,62.155118,63.208884,69.345399,67.564148,72.757018,70.596462,64.675160,72.348117,76.131359,61.176188,63.598046,66.636437,67.092943,69.953950,68.944687,65.189497,71.590370,75.741724,67.227057,69.640531,71.869221,73.086247,75.496169,74.401614,72.245866,78.367373,82.888149
192000,69.898238,75.946687,83.108069,81.924164,86.523009,87.640272,76.030909,89.312665,89.601226,64.910643,66.498481,72.764055,71.390792,76.057580,74.589720,67.769441,76.104908,79.306964,63.892703,66.151057,70.846513,70.024764,73.049546,72.211824,67.973613,74.710428,78.480525,68.806102,71.842085,73.451847,73.538969,76.992009,76.407232,73.924905,79.248994,83.939695
256000,72.444932,78.415259,85.583049,83.876104,88.838971,91.136866,78.926137,92.025335,92.057848,67.670308,68.992219,75.877758,74.044717,79.635838,77.769184,70.559784,79.455271,83.237896,66.587750,68.792210,77.715132,76.458589,80.679836,75.595308,71.229629,77.688762,81.775566,70.875382,74.176912,76.520105,76.463920,79.787718,79.908415,76.680741,82.430459,86.958873
320000,74.249373,79.424466,86.578059,85.409832,90.149969,91.268671,80.634129,93.597887,93.318259,69.191422,70.866874,77.141451,75.828455,81.680677,80.909679,72.710841,81.413762,84.226057,67.816657,70.068249,75.707351,74.487682,78.184872,77.460957,72.252354,79.120688,83.732541,72.305435,75.462925,78.694956,77.543453,81.973113,80.817301,77.563013,83.785732,88.939191
384000,76.370598,81.120110,88.153724,86.315684,91.432344,93.317037,83.163432,95.219451,94.814966,70.574347,73.380762,79.056675,77.733990,83.453392,82.062039,74.181169,82.729087,86.028848,69.185760,71.982386,76.972506,75.815446,79.669474,79.544946,74.060044,80.693003,85.172977,73.467817,77.002662,79.852223,79.666294,83.564992,82.161356,78.909471,85.553790,90.484335
448000,78.015122,81.975163,89.431621,87.601709,92.343968,93.834774,84.713864,96.701526,96.109980,72.066985,74.243923,80.292988,80.435546,85.419172,85.344899,78.620771,85.279519,88.119026,70.468222,72.956031,78.314682,77.325250,81.138774,81.481190,75.457941,82.058930,86.709241,74.433826,78.104814,81.355987,81.544756,84.796777,83.760643,80.031365,86.009693,91.070817
512000,79.814096,83.424603,91.047334,88.866506,94.035659,95.877416,86.431566,98.443517,97.537745,73.356298,75.853354,82.121192,80.972677,87.103431,85.196365,77.018990,86.451381,90.380190,71.910828,74.494834,79.863958,79.065533,83.234373,83.943884,76.670744,83.513523,88.863476,75.524432,79.455679,82.436780,82.018340,87.082808,85.939208,81.601598,87.830555,93.824535
576000,80.642742,83.924855,91.976584,89.827346,94.806722,97.118640,87.536357,99.310106,98.434122,74.094920,77.045986,82.724105,82.476071,88.448209,87.359581,78.208015,87.501339,91.041373,72.873092,75.897311,81.933767,80.624209,85.044757,84.050355,77.851215,84.662449,89.856834,76.512415,80.137145,84.619167,84.221138,88.538886,86.896328,82.541642,88.940676,95.210890
640000,81.169775,84.085853,92.142913,90.294091,95.097914,97.063144,87.858191,99.609956,98.781791,74.832278,77.571356,83.156044,83.037865,88.991892,87.680555,78.824475,88.319051,91.298155,73.282764,76.089267,81.399166,80.840790,85.337082,84.462656,78.192916,85.205066,90.523667,77.304547,81.293906,85.259243,83.395013,88.756724,87.109955,83.188168,89.236499,95.453000
1280000,88.428123,90.248402,97.315014,96.073197,100.169843,102.539398,97.239933,105.286941,105.559258,80.307719,84.127984,89.330987,89.978336,96.316217,94.624145,85.019237,94.988694,100.695369,79.182163,83.129934,88.347859,88.263401,93.143848,91.815510,84.725303,92.254131,99.716645,83.265964,87.153727,90.977116,89.481979,95.512012,94.985812,89.253585,95.568231,103.425270
1920000,97.427061,94.998098,100.862112,98.904366,104.106458,107.053893,106.761671,109.009966,108.012097,83.887993,88.201954,93.549474,93.982930,100.118764,98.868160,89.395547,99.542984,103.200396,83.186154,87.475684,91.992277,92.596989,97.830656,96.696891,89.153671,96.924162,103.411922,86.949613,91.148923,95.477640,93.712304,100.143085,98.430346,93.331846,100.860101,106.605890
2560000,105.793652,97.835063,103.184912,101.712799,107.065815,108.764191,115.110580,111.710210,111.556670,86.903470,90.819296,96.378181,97.232103,103.459711,102.166547,92.496415,102.598961,106.572922,85.979319,90.418719,95.093623,96.122504,101.348008,100.198866,92.037665,100.415355,106.835898,90.372645,94.053468,98.634819,97.213138,103.907622,102.061049,96.071310,104.323441,110.613821
3200000,111.948297,100.227938,105.278082,102.682039,109.966262,110.440042,120.608595,113.956849,114.403174,89.667280,93.499351,98.759188,100.205127,109.159293,105.161971,95.361456,105.230074,112.635888,88.792094,93.609665,97.981938,98.844644,104.482149,103.653748,95.241645,102.970150,109.937202,93.063640,96.439098,101.210979,100.678873,107.543934,105.419204,98.766650,107.142390,113.933675
3840000,117.764871,102.544857,107.480875,105.846535,112.746408,112.346978,129.769618,116.693884,119.990686,92.092191,95.823189,101.305817,103.164540,111.806086,107.024655,97.902427,107.509375,115.297139,91.176316,95.930007,100.553620,101.031973,106.476829,105.857480,97.494691,105.586083,111.983049,95.563313,98.876659,103.368713,102.874513,109.666667,108.006179,101.137921,109.837433,116.577732
4480000,120.929169,104.018203,109.574299,106.508078,115.194778,115.383322,129.531700,119.438800,121.338262,94.058830,97.718247,103.159434,105.359159,111.022926,109.226097,100.101895,109.499276,113.822736,92.933286,97.671345,102.360763,103.083268,108.745824,107.855712,99.772397,107.712914,114.046372,97.260393,100.359538,105.212079,105.801677,113.410863,110.033374,102.910481,112.105039,120.104495
5120000,126.408582,104.991212,110.296661,107.304598,115.936272,115.395465,134.125578,120.391984,122.556372,95.768947,98.744651,104.070155,104.997236,111.999000,110.835644,101.741686,110.457774,115.201474,93.818916,98.529899,103.222097,104.842587,109.647063,109.419305,100.445501,108.764650,115.140063,98.289703,101.731288,106.674981,106.511074,113.544289,111.534313,104.105402,114.408679,120.327277
5760000,126.712948,106.252867,110.963983,107.834019,116.912587,115.888335,135.811121,121.940719,123.946394,96.604218,99.353370,105.018331,105.938992,113.167386,111.468503,102.498966,111.767195,116.466477,94.942742,99.763926,104.255877,105.665311,110.639882,109.840360,101.920199,109.367698,115.739812,99.564136,103.142733,107.629616,107.836757,115.578711,112.671310,105.083444,115.021702,122.330978
6400000,135.601509,107.523843,113.485503,109.856691,119.036796,117.436633,140.351665,124.362744,126.458511,98.589137,100.897471,106.745129,108.329413,115.285450,113.830429,105.093896,113.583131,118.732552,96.278885,101.041108,105.850521,106.475721,113.649149,111.596995,103.524929,111.081804,119.867497,101.106476,104.443638,109.202974,109.161868,116.565808,114.545732,107.216603,115.952285,123.221362
12800000,150.694508,114.248165,121.938888,117.283693,131.078967,125.556471,155.445352,135.142304,139.683720,107.089788,107.029313,113.204134,114.501102,121.776331,119.543361,117.728611,120.253102,125.582489,103.627292,109.115706,111.902355,112.034225,119.219544,118.693162,111.608275,118.070916,124.837955,107.476970,110.620150,115.025838,115.908406,125.098836,121.475695,114.425218,122.479893,132.251530
19200000,168.615559,119.403147,129.035727,122.084071,142.103983,130.581867,165.055967,142.427888,148.487539,116.273133,111.246375,117.308637,122.719932,131.764547,124.103147,123.469993,125.876903,135.046116,109.281784,110.906861,115.642500,116.712343,123.564611,122.976366,117.345445,121.668693,129.339507,112.787990,115.181968,118.958991,119.753213,127.365610,125.841743,120.417596,126.487151,134.074839
25600000,168.148780,123.772208,134.268541,125.656590,150.747881,134.644876,169.791636,147.111175,157.706997,121.994528,114.277266,119.627627,119.787841,128.833472,126.930212,129.720721,127.591479,132.205572,111.163422,113.046809,118.246161,118.596502,125.866367,125.134326,120.100483,124.567143,131.654906,114.225054,116.294307,120.827206,121.965725,129.831251,127.848924,121.764336,128.747497,136.749244
32000000,189.218424,133.113934,139.208125,128.906006,157.727240,137.486650,183.444566,155.839987,160.817425,123.826492,117.030775,122.730306,122.917511,132.652590,129.258260,131.595887,130.211111,136.121508,115.888931,116.425637,120.505624,121.124960,129.042047,127.733961,125.111931,127.402838,135.517380,117.332307,119.009039,123.800067,125.050049,132.802504,131.188433,125.742591,131.546808,140.257988
38400000,190.818452,145.357499,145.383261,130.891297,166.430387,140.564521,193.958821,155.487425,164.285516,127.700775,118.030991,124.566825,123.898833,133.607718,130.620373,135.301859,132.356143,136.724409,118.138453,116.875764,121.564814,123.251959,133.469015,131.059929,127.643604,128.344493,139.879689,119.024377,120.878776,124.836697,126.127383,135.185319,132.307218,127.262282,133.348020,141.218955
44800000,209.788781,156.195860,146.901689,133.652442,168.513979,143.841539,210.163043,159.896019,168.695019,134.347165,120.992922,126.724006,126.595083,144.015257,133.241495,142.003644,135.446876,147.927360,122.201397,119.373076,124.391647,125.095832,132.325756,132.009624,131.245712,135.464765,138.440210,122.405581,122.856542,126.904046,128.094180,136.408407,134.145207,130.337038,134.713722,143.375759
51200000,215.994199,164.882907,153.976120,138.683376,177.876651,148.677761,218.330328,166.998962,174.173580,143.178800,126.323327,131.721669,130.822910,141.309728,138.138180,151.491618,141.017958,144.779974,127.390926,124.902465,127.683630,131.774259,136.294188,135.384014,136.890620,134.497595,141.956247,127.552390,127.462976,130.806715,132.084377,140.937722,138.285136,135.711022,139.202891,147.178626
57600000,237.843611,172.296020,159.096541,143.161114,182.836371,152.075794,231.601282,173.291077,179.965901,150.292287,130.028489,135.829117,136.873752,146.543862,141.954678,157.624388,145.283397,150.889622,134.748433,129.848156,133.642498,132.830392,146.497674,142.026194,144.028210,140.565649,153.065545,133.272923,133.237591,136.460816,138.439061,151.530639,145.364660,142.023686,144.941620,158.287937
64000000,247.914422,177.685271,164.056550,146.838152,189.355320,157.508491,238.869995,177.824028,185.243679,155.579727,136.382099,141.889204,140.666788,150.577172,146.000234,164.037158,150.988041,153.813093,141.599643,134.580228,140.733267,139.971673,148.144418,146.096395,152.043788,149.529975,154.932886,141.334670,139.202132,144.163264,144.843411,158.228997,149.925385,150.562797,152.556306,159.672127
128000000,394.213094,210.456063,206.843814,178.842644,229.298502,190.797289,309.281417,219.394572,227.883042,211.973787,176.850443,187.839113,181.653203,194.649479,187.726590,220.651513,200.100863,203.988338,197.346856,177.348972,180.845451,180.728889,187.657027,184.474065,207.336475,188.346682,193.951244,190.508204,183.535986,186.957535,187.127910,198.536507,195.168118,199.988761,198.857551,205.881496
192000000,467.568274,228.460438,224.223050,195.394407,249.395582,207.300574,350.691318,239.377762,245.278785,228.957393,191.739750,199.253194,196.958302,215.592936,203.346400,235.859251,212.039783,220.802321,216.734396,188.860771,199.207332,193.255696,217.145194,204.372803,224.970459,210.844485,218.091936,215.491686,198.262605,202.927240,203.667965,217.636437,213.192056,235.710422,220.395723,224.851670
256000000,512.038175,240.731966,238.715096,204.762715,263.795157,216.466607,398.438068,251.186835,257.436439,246.814631,201.635022,213.253124,204.765689,223.683391,209.680164,250.391839,227.231163,240.651289,240.147623,202.186532,207.992257,201.484093,219.152598,213.439933,244.742090,220.568888,232.497513,228.001671,208.347385,217.535304,212.679333,226.907589,220.243661,243.370219,228.447265,233.725886
320000000,540.863981,248.983891,247.211006,213.590765,297.930731,225.326069,415.551742,263.960585,265.148750,253.990681,205.136001,219.057354,209.427596,233.189849,218.185312,253.911609,234.115141,241.996349,242.450588,204.029765,215.799066,209.076462,225.579501,217.024137,249.186759,228.055030,237.007266,239.629483,214.666798,222.922083,220.319494,240.748110,226.455502,253.255382,237.481634,251.326451
384000000,565.963193,256.844955,260.465624,220.703543,314.528275,231.527435,449.288296,275.121604,275.421879,262.315773,210.437118,225.982773,213.816978,242.590305,222.902360,261.031398,239.448927,249.430937,251.822292,208.626723,221.446717,214.404054,231.031798,221.712637,257.932660,232.499854,243.712927,249.737883,218.841123,230.015584,224.445842,247.505907,231.778526,260.024113,243.311445,258.616166
448000000,598.801307,261.874170,268.051716,226.740563,329.078765,235.249138,464.186702,285.531188,282.444513,266.126649,214.265202,229.192689,216.476981,246.134239,225.640474,262.809344,242.265735,253.133467,254.048648,210.705924,225.070409,216.605613,243.085542,224.840509,258.661455,236.630761,246.117991,253.447427,221.903411,232.881814,227.105324,244.095364,234.746718,264.798821,246.751825,255.045204
512000000,623.068637,268.391874,279.504692,232.649267,371.341132,242.056098,506.154237,298.394043,295.567248,278.177020,220.077195,235.256585,220.283440,251.977163,230.948375,271.256719,248.071550,257.860443,264.771633,216.050622,230.308231,219.495661,240.506455,229.045609,267.772367,241.885873,251.880301,267.215786,226.405890,237.533413,231.026124,249.423845,238.940317,278.176434,251.675719,260.344227
576000000,629.447444,272.974786,289.641716,239.868002,400.702839,248.962701,513.882747,310.456807,306.116763,276.248131,222.864690,238.028969,222.300994,259.054612,232.746805,270.453050,250.337903,261.448384,266.252279,217.520835,232.873503,222.645212,243.640268,231.785157,266.028308,244.027922,254.926764,266.066766,227.834513,239.687325,233.315439,253.273047,240.951546,275.393386,253.806608,264.215484
640000000,644.322536,277.079812,299.135363,242.762047,430.799479,251.732636,517.604800,318.702854,315.489020,284.593893,226.227901,240.945049,224.752823,262.818975,234.829917,276.565502,253.557820,263.879846,273.433665,219.628371,236.338651,223.282274,246.233610,233.366066,272.304160,247.890739,258.541078,271.898803,229.855979,243.018163,235.101082,256.853212,243.248947,283.537069,257.096892,267.455140
1280000000,709.740592,304.666279,359.969614,270.662538,613.904980,280.057918,572.587523,380.952662,380.003733,391.568273,254.728891,258.096086,237.658425,288.269519,248.137115,322.467555,270.103020,280.016746,291.868371,242.047801,255.620726,235.607236,264.202735,246.333325,286.875227,264.093616,275.488333,290.281327,243.530390,260.072207,247.316934,272.336065,256.018160,294.483577,274.142043,285.718749
1920000000,793.687724,323.136659,396.829321,288.917339,617.856489,298.100512,592.914218,419.697348,428.425782,447.610086,273.866790,272.650203,247.845459,308.067287,255.150545,362.324427,285.474090,293.106885,339.296536,261.283558,263.668257,241.859863,274.291737,252.916048,319.290431,273.819069,286.020774,308.351851,255.234160,270.650891,255.163025,299.705835,263.772496,307.885818,287.838233,299.808529
2560000000,823.436605,333.697480,421.803371,300.993723,662.197242,314.394301,627.556922,445.711230,451.362933,538.625554,287.407942,289.776007,258.036259,316.015437,263.821201,390.872025,306.281103,299.392152,413.906969,276.041790,269.486639,246.529737,283.565941,256.062499,342.565365,278.829738,290.432230,322.023319,268.178058,277.056149,257.835986,291.055324,268.138250,318.038770,289.605677,301.005027
3200000000,847.713355,346.523351,445.626919,314.243873,694.310421,330.883985,643.463060,470.767030,473.933876,585.599360,301.757609,317.301033,274.213304,337.786495,277.698760,421.919657,330.569021,324.802927,471.637402,289.248030,281.079001,257.329812,293.138592,264.031589,363.815582,289.344007,300.079402,358.067983,285.822796,287.118324,266.069487,306.658052,274.793882,345.013836,299.327280,312.604261
3840000000,866.921855,351.575448,455.925312,316.464037,715.591873,337.618918,647.790987,479.751343,486.075437,631.445944,306.405025,326.422740,281.316229,355.569043,289.286953,441.639259,342.908106,330.972162,508.187000,295.690167,299.581084,268.788558,302.782230,275.202921,379.715767,304.285121,310.556936,378.323174,293.623210,287.960554,266.401651,303.509206,275.605024,354.876630,299.649631,309.798722
4480000000,897.856101,369.534610,480.586432,330.388751,757.547405,358.306568,665.831365,500.064389,507.427684,666.755904,321.046096,350.952119,299.578895,418.538755,308.205248,476.633124,371.044596,365.814893,570.380284,312.461719,316.768987,284.913837,323.510696,293.518757,406.963919,329.779532,324.720088,420.395318,308.263932,306.703600,284.344795,344.452866,292.756799,374.699483,317.655547,329.956349
5120000000,902.610044,369.350531,486.002706,330.609768,756.118499,360.526488,664.567366,505.079681,512.615872,670.393272,322.858112,354.100772,301.561478,420.968873,308.848660,493.177768,379.346544,375.225730,571.734232,315.160801,327.483460,288.252541,325.737978,295.617235,414.393485,343.252238,327.471498,451.454543,313.412662,309.985151,286.129470,322.499239,292.914125,381.020770,320.342786,326.962581
5760000000,923.136188,374.745980,496.932226,333.794418,768.782217,368.506048,674.892237,516.040120,524.025917,687.407081,325.111784,362.289414,307.474217,440.585913,313.338506,492.133435,390.294270,388.807206,602.767785,316.746734,336.199059,294.690082,341.687535,300.226979,418.254173,345.812050,344.197932,474.311319,316.748141,322.069773,291.713558,336.091273,297.137325,389.755741,327.413064,332.150291
6400000000,924.678748,377.378393,502.108958,336.040587,777.341951,376.002841,673.261354,520.106406,530.460230,706.597082,327.034542,375.931310,309.487648,442.722330,316.073333,516.435788,395.855066,395.590834,608.393005,318.995098,341.140493,298.513091,350.283755,305.190051,429.359233,354.621401,351.036673,511.326106,319.767968,329.535128,298.403525,337.932430,304.411885,392.277977,339.485534,337.554942
12800000000,1059.390054,429.904559,588.881655,383.766794,887.338866,422.998146,745.262348,601.101007,610.468953,803.646348,368.081242,435.769053,350.094854,549.858724,361.329061,622.306298,467.568833,472.903600,733.933136,358.641823,411.745489,340.598854,461.105960,352.304598,532.848883,428.894085,434.225608,655.493390,361.025050,401.362438,345.809862,420.001058,356.379905,478.260471,412.826374,417.603153
19200000000,1125.314959,449.172197,624.873100,400.207535,925.123218,443.601231,769.175529,637.221694,648.910738,847.445164,381.768298,467.290125,362.703879,563.464314,374.974337,662.015928,494.355861,501.380790,779.127923,369.996546,439.108508,353.837463,494.591279,367.285443,594.844017,457.320387,465.421831,710.115299,370.775709,426.465730,359.880629,475.476151,369.669199,519.363606,437.988963,446.921037
25600000000,1185.281763,458.319560,651.562875,408.305201,954.976071,449.775245,786.473526,658.188798,668.324107,865.454672,380.780946,495.600623,361.518478,632.713879,374.923370,669.789922,505.431123,513.775054,813.779115,370.533763,457.022859,352.484185,523.575263,367.352939,622.604867,469.526766,481.174392,752.963339,373.411697,448.678085,359.227241,494.108215,370.449943,549.521328,452.294616,461.626935
32000000000,1232.214160,471.320024,675.625837,422.102606,980.441155,462.092496,795.517724,679.462811,686.809806,888.344297,389.555673,511.198560,370.609123,681.201831,383.419327,664.297872,520.342201,531.054116,831.020618,378.151638,477.081911,362.278368,543.152697,375.329589,637.679216,485.805634,494.279596,771.620799,379.881687,460.986265,366.831713,516.748080,378.138302,619.117225,468.981160,477.854566
38400000000,1251.989858,486.264558,703.828989,437.967699,996.363515,473.068014,809.077813,697.569101,707.540161,922.489867,397.997059,531.422267,379.232107,718.381459,392.808406,678.945604,536.329451,546.142190,855.299819,387.855146,499.857322,369.911817,523.215590,382.393401,674.560037,500.734405,514.205927,804.242689,386.149889,482.793900,374.763842,547.950314,384.753076,617.951232,484.604330,495.714949
44800000000,1294.933044,489.608458,715.744193,446.007803,1005.380499,479.360983,808.215855,704.208086,714.903694,922.819888,401.755068,539.587232,379.668402,739.814282,396.610041,673.531415,542.384164,552.349830,861.053307,391.040591,499.156636,374.408965,528.782175,389.776613,661.090256,506.305693,526.296875,817.905519,388.231184,486.217706,375.158937,549.735279,391.995448,641.553113,490.757677,503.240615
51200000000,1320.384357,493.665502,735.811160,451.563939,1035.988596,483.078994,810.874116,712.271465,722.173185,939.337642,405.980624,548.828085,381.639103,760.413593,399.046946,687.319857,551.029678,557.524232,877.028785,391.785904,511.393973,374.412837,538.273706,385.421603,687.125759,511.359482,525.725993,827.387578,393.559449,500.471013,378.278110,564.873554,387.355514,658.154159,499.754036,512.382230
57600000000,1348.011600,497.766893,753.162917,461.474940,1050.138451,487.621480,817.808285,722.708946,729.766381,957.968108,406.997452,559.572134,386.985002,784.811009,404.548575,689.307847,555.372640,567.529665,882.584033,394.594819,517.308234,378.622896,547.854551,389.815503,661.701652,519.579701,535.401914,846.064697,397.517934,506.612139,379.052898,575.973661,389.854429,651.727970,503.203655,518.183863
64000000000,1382.585310,507.465803,775.564090,471.245962,1073.574633,500.889446,827.958316,737.831992,743.324741,971.121637,416.306192,574.023432,391.050407,805.033243,414.020433,695.100385,566.898000,582.524545,911.854975,403.003596,535.683359,384.209129,561.913982,394.110203,683.716888,531.239247,545.863210,866.620667,402.811325,513.095151,386.788158,596.383918,395.390761,674.655370,516.006722,529.515000
