Elements,Fenw,LFenw,Byte,LByte,Bit,LBit,LFenwFenw16,LByteByte16,LBitBit16,Fenw(16),LFenw(16),Byte(16),LByte(16),Bit(16),LBit(16),LFenwFenw16(16),LByteByte16(16),LBitBit16(16),Fenw(32),LFenw(32),Byte(32),LByte(32),Bit(32),LBit(32),LFenwFenw16(32),LByteByte16(32),LBitBit16(32),Fenw(64),LFenw(64),Byte(64),LByte(64),Bit(64),LBit(64),LFenwFenw16(64),LByteByte16(64),LBitBit16(64)
44800,25.812857,3.335714,31.117143,27.685714,31.532857,27.747143,25.780000,32.432857,32.922857,3.010000,3.211429,23.991429,24.130000,23.308571,23.317143,23.718571,23.672857,23.912857,23.188571,23.222857,22.781429,23.202857,23.120000,23.250000,23.870000,2.920000,23.505714,23.510000,22.640000,22.851429,23.147143,23.308571,23.164286,24.204286,24.010000,3.794286
51200,3.687500,3.055000,9.961250,24.555000,28.071250,24.696250,21.725000,28.403750,11.020000,2.000000,20.336250,20.572500,20.493750,2.400000,20.490000,20.712500,20.785000,21.598750,20.511250,20.450000,20.125000,20.243750,20.660000,2.413750,22.338750,21.100000,2.825000,20.520000,20.587500,20.206250,21.410000,20.393750,20.468750,21.090000,2.612500,20.856250
57600,21.377778,3.888889,9.860000,6.121111,25.893333,22.917778,19.372222,26.525556,26.885556,17.960000,1.978889,18.725556,18.372222,18.477778,18.261111,18.195556,18.362222,18.936667,18.267778,18.427778,18.245556,18.168889,18.337778,18.397778,18.750000,18.785556,18.707778,19.028889,19.247778,2.721111,19.105556,18.661111,18.345556,18.592222,18.802222,18.837778
64000,19.415000,3.479000,24.659000,21.032000,24.954000,20.875000,18.467000,25.114000,25.223000,16.472000,16.409000,2.125000,16.542000,16.650000,16.431000,16.849000,16.974000,17.118000,1.976000,16.363000,16.687000,16.558000,16.521000,16.745000,16.986000,16.965000,17.260000,16.705000,3.243000,16.511000,16.619000,2.034000,16.707000,17.057000,16.855000,16.950000
128000,11.825500,11.157000,16.504500,12.750500,16.854500,12.726500,2.274500,16.816500,17.764500,9.213000,8.757000,9.133000,9.227500,9.174500,9.055000,9.085500,9.758000,9.911500,9.340000,9.077000,9.302000,9.412000,9.008500,1.808000,9.297500,9.531000,2.472500,9.309500,9.170000,9.197000,9.254000,9.087000,9.147500,9.292500,9.378500,9.472000
192000,4.882333,2.181333,9.203000,10.386667,14.370000,10.201667,6.850000,14.724000,14.733000,6.339333,6.326000,6.661667,6.546000,6.812000,6.521000,6.451333,6.886667,7.011667,6.555333,6.584333,6.565333,6.472333,6.579000,6.560000,6.758667,6.764000,6.871000,6.647667,6.615667,6.650333,6.657000,6.676000,6.677333,6.782667,6.865333,6.953333
256000,8.613250,2.403750,13.048250,9.485000,13.396000,9.301500,5.757750,12.987500,9.631250,4.965000,5.254000,5.580750,5.473000,5.640250,5.473500,5.355250,5.816250,5.885500,5.344000,5.213000,5.414500,5.395250,5.485500,5.318250,5.322750,5.722750,5.748500,5.391250,5.471500,5.422250,5.379000,5.443000,5.393000,5.442000,1.909750,5.935750
320000,5.243800,2.040800,9.197000,8.383800,12.311200,8.340400,4.996200,12.187200,12.498800,4.175600,4.265600,4.631200,4.480600,4.687200,4.536000,4.391800,4.758400,4.904200,1.552000,4.453600,4.622400,4.545000,4.668600,4.558000,4.634400,4.848400,4.957400,4.947000,4.725400,4.717400,4.951600,4.771200,4.745800,4.752800,4.850600,5.216400
384000,9.078333,2.220333,11.472167,8.011833,12.011500,7.737333,2.027833,9.602667,14.280833,3.830500,3.898833,4.284500,4.156167,4.339167,4.028833,3.848500,4.260667,4.356167,3.925167,3.958333,4.140167,4.052000,4.159167,4.047500,4.058333,4.191833,4.263000,4.078333,4.133000,4.120833,4.054167,4.092500,4.100833,4.193167,4.203667,4.265167
448000,7.299857,2.242571,11.162000,7.538714,11.544714,7.421857,4.227429,11.292429,9.753857,3.336857,3.420857,3.780714,3.631857,3.848143,3.655571,3.472571,3.916429,3.952286,3.572571,3.595571,3.755143,3.670286,3.826429,3.710429,3.645714,3.820286,3.935571,3.707000,3.723143,3.781857,3.837286,3.827857,3.779571,3.803000,3.835143,3.923857
512000,6.911250,2.133625,9.118250,7.260375,12.751875,7.162875,3.778250,12.550375,12.880875,3.053625,3.114000,3.478625,3.324250,3.576250,3.348750,3.173875,3.562750,3.661000,3.267625,3.488000,3.473500,3.414375,3.655625,3.425250,3.389500,3.598250,3.699500,3.413500,3.435125,3.645000,3.475750,3.526625,3.507750,3.535875,16.591250,3.608875
576000,5.107111,2.410556,10.502556,7.047778,12.464000,6.915778,4.089333,10.654444,12.472333,2.862333,2.919222,3.320667,1.530556,3.349889,3.190444,2.913000,3.374333,3.580111,1.589778,3.113444,3.275667,3.308778,3.346111,3.234778,3.147556,3.338556,3.416556,3.220667,3.240444,3.304222,3.276333,3.362889,3.287556,3.293444,3.367778,3.459111
640000,7.923700,2.572600,10.427300,8.190900,12.312400,8.094100,4.212000,10.452300,12.247800,2.796100,2.826100,1.790000,3.060400,3.276300,3.063500,2.851300,3.202500,3.307900,2.893900,2.943900,3.098800,3.182200,3.148500,3.053500,2.989300,3.159500,3.233400,3.069200,3.069900,3.255700,3.099800,3.166700,3.116900,3.106000,3.170100,3.255200
1280000,8.237950,4.282450,10.077600,6.808400,10.554000,6.719850,3.977650,10.068600,10.651400,1.936200,1.978750,2.387550,2.232850,2.443250,2.213550,1.967550,2.438550,2.493750,2.124750,2.156300,2.351650,2.292500,2.404100,2.309600,2.155350,2.380200,2.453500,2.273700,2.294000,2.381800,2.352250,2.412850,2.357300,2.313650,2.411850,2.473800
1920000,7.781567,4.028867,10.244267,6.312567,10.099433,6.150167,4.233233,10.149467,10.055333,1.705400,1.744400,2.171400,1.954333,2.258267,1.971067,1.723333,2.196267,2.256233,1.895467,1.923633,2.136633,2.039067,2.152500,2.049333,1.916133,2.164467,2.179700,2.045267,2.060200,2.168867,2.143000,2.171467,2.157000,2.066667,2.189067,2.233467
2560000,7.534450,4.035525,10.199475,6.067750,9.934750,6.011600,4.097300,10.204000,9.843250,1.603425,1.648475,2.068775,1.894825,2.123200,1.893450,1.652675,2.077525,2.157700,1.801200,1.827875,2.017275,1.945925,2.054300,1.938850,1.815975,2.054025,2.083050,1.937975,1.954675,2.039250,2.007975,2.069750,2.020200,1.949675,2.063250,2.092975
3200000,7.445580,3.861360,10.183960,5.897440,9.659180,5.824080,3.581540,10.231660,9.802240,1.538960,1.571240,2.209040,1.796740,2.284600,1.787440,1.553800,2.240400,2.299280,1.730120,1.750540,2.201740,2.106060,2.221080,2.100100,1.749660,2.213860,2.233980,2.117720,2.134380,2.243580,2.186720,2.267020,2.198440,2.127180,2.264380,2.289720
3840000,7.454533,3.876000,10.168900,5.816050,9.613733,5.725067,3.952067,10.299717,9.389167,1.702700,1.727983,2.202250,1.995317,2.228633,1.984317,1.516517,2.195050,2.260283,1.897917,1.911117,2.130250,2.037200,2.173533,2.064783,1.942850,2.165167,2.199350,2.061417,2.083117,2.146967,2.416300,2.173150,2.123417,2.096450,2.180033,2.186400
4480000,7.215243,3.735657,10.179871,5.771314,9.580686,5.635543,3.802500,10.238443,9.516171,1.641229,1.666214,2.064271,1.918671,2.121814,1.895057,1.664057,2.086700,2.140443,1.831557,1.853071,2.058214,1.953700,2.065271,1.965214,1.835114,2.086943,2.085814,1.963443,1.995414,1.905600,2.031743,2.098800,2.069929,1.991443,2.095214,2.112157
5120000,7.066838,3.884550,10.781100,5.715900,9.476775,5.623037,3.820775,10.253987,9.637887,1.613225,1.634025,2.020650,1.849463,2.090613,1.874975,1.668238,2.032412,2.115712,1.790500,1.805813,1.989087,1.902238,2.029488,1.911675,1.817787,2.002675,2.050937,1.911938,1.920800,2.027862,1.977262,2.037250,1.979200,1.924100,2.054125,2.076000
5760000,6.878689,3.692511,10.178700,5.636511,9.521811,5.597344,3.638544,10.242367,9.537600,1.576856,1.580722,1.981878,1.788644,2.056322,1.835744,1.586689,2.012544,2.088867,1.735844,1.752933,1.947078,1.875033,1.981800,1.878367,1.778844,1.973167,2.021778,1.858344,1.885256,1.974656,1.919789,2.006467,1.939044,1.867722,1.996744,2.022833
6400000,7.127900,3.872090,11.203480,5.678390,9.552940,5.529360,3.623320,10.222740,9.399970,1.546970,1.557320,1.958970,1.799620,2.023250,1.783300,1.561120,1.978900,2.047670,1.706190,1.718260,1.913810,1.833570,1.962710,1.844150,1.716600,1.925750,1.988610,1.833550,1.844150,1.954950,1.912010,1.949960,1.902840,1.860850,1.957110,1.959850
12800000,6.820635,3.961735,10.575375,5.583960,9.402320,5.459490,3.711085,10.502015,9.356810,1.490045,1.455040,1.825980,1.654265,1.884310,1.639030,1.457605,1.897040,1.913235,1.667420,1.521645,1.794900,1.705750,1.817730,1.685105,1.580130,1.791460,1.872765,1.693025,1.692915,1.809060,1.749865,1.821380,1.769860,1.701995,1.856785,1.837225
19200000,6.970333,4.251337,10.583783,5.595217,9.314537,5.528540,3.802037,10.563960,9.406503,1.436993,1.429820,1.804540,1.647580,1.967150,1.730123,1.418247,1.801403,1.882853,1.566040,1.573013,1.758053,1.691820,1.861013,1.685657,1.564927,1.764297,1.812357,1.683127,1.693293,1.788773,1.814347,1.820210,1.763227,1.694023,1.789210,1.820897
25600000,7.222132,4.545410,10.870807,5.659740,9.455023,5.514403,3.874385,10.675900,9.464073,1.488355,1.458365,1.837832,1.652488,1.876230,1.641272,1.428233,1.915960,1.892387,1.576995,1.600798,1.796930,1.712902,1.809972,1.700245,1.623638,1.782263,1.818235,1.712475,1.724130,1.809050,1.788240,1.838337,1.842810,1.729785,1.833650,1.868425
32000000,7.632434,5.171682,10.809092,5.924154,9.619112,5.648784,4.056630,10.750894,9.572960,1.498726,1.507272,1.937322,1.736738,1.979970,1.736704,1.495980,1.850648,1.933836,1.670704,1.681444,1.829626,1.757872,1.841772,1.757230,1.617132,1.821756,1.888442,1.759468,1.820712,1.896224,1.860910,1.897302,1.822836,1.745988,1.886620,1.904698
38400000,7.705125,5.707717,10.807752,5.956352,9.625077,5.807337,4.107580,10.830587,9.602522,1.528450,1.539095,1.927282,1.716612,1.963053,1.738150,1.534575,1.942813,1.949258,1.680630,1.689575,1.891348,1.781645,1.910773,1.787637,1.714187,1.864153,1.958648,1.824353,1.836327,1.875320,1.874967,1.900928,1.887028,1.804833,1.878770,1.910940
44800000,7.706153,6.289924,10.954836,6.091973,9.727723,6.014319,4.282501,10.837153,9.670886,1.577961,1.597016,1.977243,1.806010,2.034634,1.812010,1.603733,1.947321,2.040879,1.715577,1.751027,1.962404,1.849217,1.934127,1.813069,1.731119,1.924867,1.978233,1.864916,1.868531,1.942617,1.899054,1.984650,1.916270,1.833326,1.999051,1.984687
51200000,8.420953,6.497506,11.055039,6.633161,9.913361,6.456729,4.394959,11.003319,9.831184,1.738997,1.762235,2.173324,1.991180,2.202814,1.959370,1.753470,2.174806,2.205994,1.908657,1.919839,2.109586,2.012914,2.167811,2.046810,1.916944,2.106251,2.162980,2.031870,2.043834,2.141146,2.088904,2.164347,2.103963,2.039940,2.146765,2.171239
57600000,8.558502,6.597721,11.082867,6.735040,9.972031,6.605519,4.478549,11.051833,9.911222,1.811300,1.793700,2.167087,1.979781,2.290038,1.998028,1.776839,2.167947,2.269737,1.943784,1.927093,2.106303,2.030511,2.141626,2.024254,1.929270,2.212827,2.140200,2.051876,2.045169,2.148412,2.112797,2.182582,2.114150,2.051727,2.167766,2.190478
64000000,8.700979,6.640108,11.104925,7.049002,10.032568,6.987573,4.510646,11.061661,9.909747,1.765345,1.780359,2.185745,1.956299,2.208982,1.970919,1.760593,2.188670,2.224349,1.926640,1.934629,2.129184,2.035769,2.170883,2.059443,1.923175,2.125915,2.204926,2.048359,2.054507,2.144167,2.097334,2.181517,2.107432,2.052918,2.167168,2.173031
128000000,9.420248,7.149603,11.172512,7.742750,10.187015,7.761966,4.611968,11.143679,10.092226,1.794861,1.796175,2.186380,1.992948,2.248858,2.040554,1.794263,2.171514,2.238844,1.936954,1.987224,2.163564,2.045897,2.164556,2.032543,1.944320,2.151069,2.158657,2.056509,2.059620,2.151661,2.116760,2.200283,2.132485,2.057580,2.147683,2.219374
192000000,9.336583,7.260179,11.101359,8.005616,10.206574,7.776404,4.598918,11.095093,10.088077,1.762175,1.757322,2.161217,1.959083,2.194961,1.957750,1.796151,2.132899,2.199170,1.912621,1.918940,2.115136,2.008044,2.158914,2.040142,1.946063,2.101520,2.133803,2.052494,2.040738,2.129501,2.110162,2.173705,2.114229,2.041049,2.135316,2.172167
256000000,9.309936,7.346263,11.110270,7.818232,10.223108,7.958727,4.651172,11.117658,10.106913,1.749427,1.756957,2.155346,1.965379,2.186273,1.941318,1.754882,2.142280,2.209468,1.920704,1.914319,2.107705,2.005380,2.130035,2.010306,1.932921,2.086061,2.147643,2.038642,2.041792,2.142801,2.077250,2.163890,2.089407,2.036948,2.144348,2.142073
320000000,9.305631,10.008691,12.780882,10.671599,12.912791,10.513700,7.296047,12.764264,12.754739,3.159467,3.174430,3.558202,3.363934,3.619702,3.370480,3.166989,3.563147,3.610273,3.326565,3.331750,3.521670,3.425332,3.550692,3.430443,3.324713,3.513791,3.548321,3.457624,3.453232,3.545885,3.503684,3.565643,3.503371,3.447825,3.566411,3.569124
384000000,9.308920,10.077377,12.830568,10.746982,12.915689,10.540148,7.325584,12.801619,12.789069,3.176622,3.201492,3.558256,3.380959,3.615946,3.384216,3.173178,3.566022,3.614982,3.340457,3.342878,3.530118,3.433378,3.554965,3.441385,3.346216,3.528914,3.565864,3.472072,3.467848,3.547325,3.538346,3.569054,3.535262,3.462509,3.562639,3.567705
448000000,9.291533,10.026048,12.838877,10.722722,12.946621,10.519640,7.301625,12.769358,12.752234,3.179524,3.219914,3.557797,3.359892,3.618510,3.381659,3.173453,3.551020,3.613724,3.325724,3.336047,3.517151,3.425372,3.556691,3.432929,3.332315,3.517604,3.550155,3.456061,3.461332,3.544361,3.503906,3.567263,3.503026,3.457199,3.544925,3.566931
512000000,9.295850,10.045863,12.854849,10.709210,12.983391,10.547097,7.292600,12.762301,12.750687,3.171658,3.219132,3.549123,3.361268,3.611476,3.376813,3.169910,3.548872,3.604693,3.332151,3.336582,3.514112,3.420988,3.549338,3.429323,3.331257,3.514280,3.550977,3.449429,3.457714,3.538537,3.498593,3.563314,3.501798,3.448405,3.540525,3.567188
576000000,9.253941,10.012113,12.836444,10.651479,13.090200,10.505775,7.285699,12.721406,12.721565,3.165098,3.230328,3.540150,3.355024,3.598495,3.365566,3.159865,3.539269,3.598390,3.314195,3.316688,3.509342,3.413582,3.536900,3.413906,3.316353,3.503979,3.537920,3.448572,3.446207,3.526744,3.495057,3.556185,3.492801,3.443528,3.536729,3.558207
640000000,9.258936,10.017742,12.857771,10.698294,12.987809,10.512672,7.266708,12.738028,12.725499,3.165681,3.263838,3.555683,3.363010,3.600262,3.375968,3.161366,3.538417,3.605528,3.326194,3.344129,3.508210,3.417462,3.536550,3.421072,3.317546,3.508769,3.538845,3.442562,3.447586,3.534832,3.490289,3.555573,3.494342,3.448856,3.532917,3.564221
1280000000,9.187086,9.983414,12.837685,10.647986,12.994130,10.716717,7.198961,12.663002,12.663467,3.230201,3.272132,3.529850,3.411763,3.586984,3.420872,3.159598,3.522668,3.585275,3.314587,3.355751,3.496857,3.400667,3.523124,3.405791,3.301334,3.491609,3.530456,3.431234,3.429632,3.526841,3.477317,3.534930,3.475998,3.426326,3.533501,3.538639
1920000000,9.203616,9.980394,12.838589,10.641648,13.114245,10.663973,7.245864,12.649520,12.666323,3.255326,3.286824,3.516295,3.412860,3.577581,3.430333,3.149622,3.522573,3.572872,3.326316,3.360840,3.495822,3.451949,3.512239,3.417070,3.299316,3.481508,3.520921,3.427550,3.427046,3.509002,3.466256,3.541535,3.479794,3.416716,3.517984,3.529280
2560000000,9.162380,9.932616,12.827358,10.626145,13.104860,10.641614,7.396855,12.622727,12.801007,3.450395,3.470164,3.628282,3.412128,3.577158,3.427797,3.221061,3.633632,3.612714,3.339208,3.360310,3.483436,3.428337,3.515613,3.435599,3.296974,3.478452,3.513219,3.420563,3.450880,3.510827,3.468084,3.528484,3.470056,3.414327,3.503662,3.523392
3200000000,9.168512,9.967931,12.865338,10.651067,13.110225,10.659420,7.410701,12.635409,12.812343,3.450358,3.479663,3.710924,3.423848,3.587017,3.435823,3.218102,3.631139,3.584129,3.353946,3.373873,3.489919,3.437486,3.523922,3.446998,3.305406,3.486272,3.520717,3.431006,3.452064,3.516779,3.481075,3.535237,3.487689,3.427027,3.512961,3.533397
3840000000,9.112542,9.936655,12.804976,10.606467,13.081776,10.620733,7.356832,12.612596,12.793335,3.434985,3.471379,3.634024,3.413896,3.576814,3.427824,3.210938,3.621368,3.572770,3.354509,3.366804,3.476375,3.430769,3.513462,3.440786,3.296695,3.477274,3.510909,3.430075,3.446563,3.504244,3.473441,3.525599,3.475692,3.417706,3.509647,3.523930
4480000000,9.145111,9.943632,12.825089,10.633369,13.079560,10.634668,7.378436,12.606343,12.787823,3.444357,3.490043,3.651288,3.538742,3.684670,3.531810,3.307617,3.635816,3.671908,3.442655,3.431224,3.532007,3.429489,3.510681,3.438458,3.329854,3.536964,3.509255,3.437048,3.450288,3.502596,3.480925,3.526975,3.485264,3.419566,3.504166,3.526193
5120000000,9.176945,9.902849,12.805118,10.602142,13.064307,10.740413,7.347580,12.595210,12.779330,3.433590,3.484435,3.642575,3.593860,3.673148,3.526393,3.307957,3.629601,3.666785,3.434261,3.433055,3.530364,3.428895,3.512554,3.435264,3.321167,3.529356,3.506157,3.435297,3.441331,3.503487,3.476972,3.525711,3.480783,3.413852,3.498913,3.520367
5760000000,9.136025,9.939915,12.812458,10.637726,13.078839,10.647674,7.376803,12.604557,12.783492,3.438468,3.489337,3.655899,3.544797,3.679940,3.533806,3.309010,3.635052,3.671474,3.444515,3.439534,3.542626,3.431942,3.513433,3.440115,3.327830,3.528829,3.510581,3.440788,3.449227,3.511870,3.481479,3.526970,3.489520,3.417696,3.504039,3.525372
6400000000,9.098048,9.936912,12.790581,10.595019,13.045024,10.599717,7.333027,12.583905,12.760564,3.428715,3.479083,3.652598,3.527948,3.675516,3.520820,3.300725,3.624441,3.662947,3.431578,3.473576,3.526467,3.421849,3.502930,3.428056,3.317474,3.538217,3.501691,3.431094,3.438440,3.492242,3.472907,3.515492,3.475288,3.408430,3.489784,3.514520
12800000000,9.071149,9.881677,12.784223,10.612155,13.031810,10.602072,7.329993,12.570775,12.750772,3.427916,3.476353,3.641648,3.528358,3.680397,3.525123,3.290357,3.619721,3.658815,3.432452,3.457519,3.522527,3.471921,3.552307,3.480469,3.351647,3.471146,3.556613,3.468688,3.439726,3.492893,3.468905,3.512560,3.473367,3.401321,3.488269,3.507631
19200000000,9.018172,9.856013,12.800748,10.550980,12.991389,10.556879,7.284856,12.588712,12.723485,3.416130,3.463720,3.626173,3.514278,3.673973,3.523624,3.291613,3.609316,3.646737,3.414014,3.445036,3.533313,3.458627,3.544825,3.466463,3.341498,3.580885,3.535533,3.467690,3.478275,3.513458,3.488218,3.563328,3.490305,3.428670,3.483294,3.507062
25600000000,9.048439,9.877222,12.843182,10.590265,12.985953,10.585834,7.298823,12.540890,12.746447,3.412134,3.460451,3.632716,3.560891,3.675116,3.526595,3.315179,3.607087,3.659806,3.411577,3.435351,3.524715,3.470122,3.541618,3.469691,3.349984,3.513584,3.537110,3.472089,3.481675,3.513593,3.489831,3.531028,3.493057,3.423967,3.483155,3.526038
32000000000,9.024949,9.842478,12.743122,10.562769,12.970958,10.559943,7.280309,12.559015,12.718736,3.414056,3.455666,3.629998,3.513938,3.676611,3.519908,3.298817,3.603834,3.659962,3.410599,3.436348,3.517851,3.488055,3.547025,3.461459,3.366528,3.506086,3.530215,3.460079,3.509168,3.505840,3.483934,3.523133,3.485416,3.422688,3.475849,3.525162
38400000000,9.058067,9.870593,12.753926,10.586816,13.003230,10.571689,7.322804,12.555856,12.731750,3.420297,3.468466,3.634754,3.522306,3.678487,3.530390,3.306195,3.612475,3.665889,3.420805,3.445999,3.521350,3.471001,3.549354,3.477802,3.359743,3.515535,3.535459,3.470818,3.481709,3.509378,3.488391,3.530017,3.493211,3.425220,3.512585,3.526582
44800000000,9.013913,9.844894,12.747903,10.555881,12.957606,10.553855,7.324562,12.557550,12.707274,3.401555,3.450865,3.625976,3.505012,3.661141,3.523682,3.288776,3.595683,3.658708,3.404359,3.433523,3.541074,3.460415,3.538074,3.463789,3.351727,3.500590,3.536708,3.459449,3.470758,3.515627,3.481062,3.519051,3.484568,3.421044,3.501341,3.515984
51200000000,9.057819,9.864788,12.762490,10.560069,12.992839,10.557469,7.310028,12.539619,12.721453,3.413950,3.463912,3.651495,3.512665,3.677595,3.554001,3.306640,3.612769,3.659787,3.415214,3.442883,3.523483,3.470798,3.568241,3.477839,3.367053,3.541734,3.544044,3.469227,3.480994,3.515484,3.495865,3.529525,3.491966,3.438713,3.510109,3.525946
57600000000,9.027826,9.865749,12.776542,10.578130,12.993430,10.553402,7.282879,12.535966,12.706374,3.407655,3.458211,3.634980,3.513179,3.673629,3.525149,3.296526,3.601976,3.653493,3.414101,3.441570,3.516603,3.462526,3.547294,3.472783,3.363832,3.506820,3.534401,3.472439,3.476067,3.519055,3.488755,3.525459,3.503734,3.429020,3.498955,3.514002
64000000000,9.065232,9.881945,12.800209,10.595036,12.989589,10.579951,7.319249,12.560171,12.732723,3.410638,3.461819,3.639356,3.523594,3.678143,3.530539,3.306964,3.612540,3.670340,3.420120,3.448261,3.519624,3.474423,3.551657,3.473907,3.362420,3.515015,3.545473,3.469721,3.482419,3.511581,3.498073,3.545513,3.488917,3.437352,3.515831,3.529891
