Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
268800,1.001131,1.004940,0.158333,0.161637,0.126458,0.130268,1.004821,0.162470,0.130863,0.162292,0.130685,0.130863,1.003452,0.161012,0.129167,0.160685,0.128810,0.129137,1.003452,0.161012,0.129167,0.160685,0.128810,0.129137,1.003452,0.161012,0.129167,0.160685,0.128810,0.129137,1.003452,0.161012,0.129167,0.160685,0.128810,0.129137
281600,1.001080,1.004716,0.158239,0.161392,0.126392,0.130028,1.004602,0.162188,0.130597,0.162017,0.130426,0.130597,1.003295,0.160795,0.128977,0.160483,0.128636,0.128949,1.003295,0.160795,0.128977,0.160483,0.128636,0.128949,1.003295,0.160795,0.128977,0.160483,0.128636,0.128949,1.003295,0.160795,0.128977,0.160483,0.128636,0.128949
294400,1.001033,1.004511,0.158152,0.161168,0.126332,0.129810,1.004402,0.161929,0.130353,0.161766,0.130190,0.130353,1.003152,0.160598,0.128804,0.160299,0.128478,0.128777,1.003152,0.160598,0.128804,0.160299,0.128478,0.128777,1.003152,0.160598,0.128804,0.160299,0.128478,0.128777,1.003152,0.160598,0.128804,0.160299,0.128478,0.128777
320000,1.000950,1.004150,0.158000,0.160775,0.126225,0.129425,1.004050,0.161475,0.129925,0.161325,0.129775,0.129925,1.002900,0.160250,0.128500,0.159975,0.128200,0.128475,1.002900,0.160250,0.128500,0.159975,0.128200,0.128475,1.002900,0.160250,0.128500,0.159975,0.128200,0.128475,1.002900,0.160250,0.128500,0.159975,0.128200,0.128475
332800,1.000913,1.003990,0.158077,0.160625,0.126178,0.129255,1.003894,0.161418,0.129736,0.161274,0.129591,0.129736,1.002788,0.160240,0.128365,0.159976,0.128077,0.128341,1.002788,0.160240,0.128365,0.159976,0.128077,0.128341,1.002788,0.160240,0.128365,0.159976,0.128077,0.128341,1.002788,0.160240,0.128365,0.159976,0.128077,0.128341
345600,1.000880,1.003843,0.158009,0.160463,0.126134,0.129097,1.003750,0.161227,0.129560,0.161088,0.129421,0.129560,1.002685,0.160093,0.128241,0.159838,0.127963,0.128218,1.002685,0.160093,0.128241,0.159838,0.127963,0.128218,1.002685,0.160093,0.128241,0.159838,0.127963,0.128218,1.002685,0.160093,0.128241,0.159838,0.127963,0.128218
358400,1.000848,1.003705,0.157946,0.160312,0.126094,0.128951,1.003616,0.161049,0.129397,0.160915,0.129263,0.129397,1.002589,0.159955,0.128125,0.159710,0.127857,0.128103,1.002589,0.159955,0.128125,0.159710,0.127857,0.128103,1.002589,0.159955,0.128125,0.159710,0.127857,0.128103,1.002589,0.159955,0.128125,0.159710,0.127857,0.128103
371200,1.000819,1.003578,0.157888,0.160172,0.126056,0.128815,1.003491,0.160884,0.129246,0.160754,0.129116,0.129246,1.002500,0.159828,0.128017,0.159591,0.127759,0.127996,1.002500,0.159828,0.128017,0.159591,0.127759,0.127996,1.002500,0.159828,0.128017,0.159591,0.127759,0.127996,1.002500,0.159828,0.128017,0.159591,0.127759,0.127996
384000,1.000792,1.003458,0.157833,0.160042,0.126021,0.128688,1.003375,0.160729,0.129104,0.160604,0.128979,0.129104,1.002417,0.159708,0.127917,0.159479,0.127667,0.127896,1.002417,0.159708,0.127917,0.159479,0.127667,0.127896,1.002417,0.159708,0.127917,0.159479,0.127667,0.127896,1.002417,0.159708,0.127917,0.159479,0.127667,0.127896
396800,1.000766,1.003347,0.157903,0.159940,0.125988,0.128569,1.003266,0.160706,0.128972,0.160585,0.128851,0.128972,1.002339,0.159718,0.127823,0.159496,0.127581,0.127802,1.002339,0.159718,0.127823,0.159496,0.127581,0.127802,1.002339,0.159718,0.127823,0.159496,0.127581,0.127802,1.002339,0.159718,0.127823,0.159496,0.127581,0.127802
409600,1.000742,1.003242,0.157852,0.159824,0.125957,0.128457,1.003164,0.160566,0.128848,0.160449,0.128730,0.128848,1.002266,0.159609,0.127734,0.159395,0.127500,0.127715,1.002266,0.159609,0.127734,0.159395,0.127500,0.127715,1.002266,0.159609,0.127734,0.159395,0.127500,0.127715,1.002266,0.159609,0.127734,0.159395,0.127500,0.127715
