Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
26880,39.004579,42.136325,42.720059,44.419290,43.820544,44.776247,42.004643,45.058042,45.881783,45.976473,46.197211,45.899306,41.288455,45.432506,46.256859,45.353204,46.230139,45.868790,41.183415,45.419210,45.805244,45.535148,45.828614,46.305520,41.801463,45.457226,45.727200,45.349833,45.657998,46.323056,41.199007,45.865724,45.710803,45.374585,45.644974,46.355728
27520,38.950466,42.140162,42.635696,44.319283,43.709542,44.645224,41.941154,45.099964,45.695616,46.025523,46.029369,45.776666,41.359845,45.431382,45.738001,45.334296,46.025588,45.776988,41.104447,45.460313,46.281964,45.486121,45.787960,46.107940,41.843599,45.436344,45.639542,45.400258,45.686717,46.059219,41.212819,45.888327,45.598161,45.347461,45.597819,46.172692
28160,38.974888,42.122232,42.646500,44.408949,43.714276,44.653370,41.944689,44.987226,45.802539,45.892029,46.090289,45.810969,41.370509,45.383993,45.821625,45.208263,46.119312,45.874826,41.105984,45.344878,45.784299,45.388768,45.771243,46.248062,41.843532,45.311429,46.048168,45.223878,45.624424,46.260626,41.162672,45.719424,45.675177,45.323797,45.646254,46.283997
28800,38.988661,42.196281,42.653257,44.423055,43.917269,44.732872,41.904869,44.988037,45.894184,45.828847,46.214194,45.909720,41.307353,45.311787,45.868720,45.222430,46.181620,45.914326,41.121990,45.292254,45.849891,45.423011,45.821780,46.334083,41.776974,45.319584,45.700940,45.183404,45.706360,46.291035,41.143829,45.735231,45.733435,45.238138,45.708390,46.391364
29440,38.955448,42.042590,42.712031,44.328255,43.798169,44.657263,41.953727,45.135721,45.837075,45.848686,46.169597,45.875992,41.263942,45.421791,45.849249,45.208860,46.167902,45.841616,41.112830,45.450290,45.746635,45.416332,45.792826,46.273905,41.827429,45.448293,45.674963,45.198781,45.632106,46.249475,41.140178,45.662069,45.674726,45.150113,45.646117,46.324839
30080,39.004601,42.318582,42.657129,44.451883,43.808753,44.740394,41.907297,45.014634,45.808523,45.730407,46.101359,45.898137,41.312609,45.271918,45.808473,45.116827,46.111596,45.936252,41.088450,45.277704,45.732258,45.243687,45.786685,46.251744,41.837796,45.254123,45.645740,45.106059,45.601895,46.249405,41.135627,45.552720,45.622870,45.196371,45.570108,46.360848
31360,40.510898,42.013483,42.637005,44.288668,43.681067,44.581352,41.915435,44.911351,45.719585,45.880572,45.982755,45.788401,41.239164,45.261981,45.738940,45.173499,46.040439,45.705387,41.084531,45.235770,45.648558,45.278621,45.771621,46.182656,41.771718,45.255024,45.555750,45.177373,45.554911,46.207478,41.013651,45.638770,45.573773,45.131321,45.515670,46.217653
32000,38.925368,41.984158,42.599342,44.302311,43.666611,44.532429,41.979968,44.949567,45.676378,45.803689,46.645541,45.748772,41.180803,45.259248,45.716906,45.130846,46.676820,45.727094,41.174823,45.306366,45.609160,45.295932,46.371896,46.169302,41.759459,45.249929,45.517243,45.106846,46.166442,46.123701,41.051163,45.629375,45.511027,45.172412,46.173138,46.208157
32640,38.899383,41.927632,42.461945,44.195808,43.584570,44.441441,41.852982,44.801806,45.684817,45.736683,46.023210,45.729352,41.346672,45.153689,45.682702,45.065616,46.063606,45.695376,41.108985,45.156073,45.604860,45.251395,45.649072,46.121764,41.831410,45.188096,45.509020,45.012651,45.473790,46.151347,41.029218,45.580089,45.507782,45.078640,45.462470,46.157669
33280,39.436340,43.019133,43.606724,45.578197,44.920709,45.960860,42.332240,45.888122,46.979455,46.991055,47.346106,46.867596,41.744859,46.218952,46.997428,46.288140,47.280600,46.980304,41.590874,46.196660,46.868049,46.325575,46.875021,47.278303,42.126641,46.254368,46.931657,46.260200,46.693762,47.307344,41.573927,46.587906,46.794059,46.275571,46.693069,47.347747
33920,39.389488,42.936263,43.582176,45.484076,44.890158,45.911965,42.269858,45.810162,46.902385,46.745259,47.098643,46.804736,41.730263,46.147551,46.873966,46.226868,47.092389,46.817107,41.502294,46.180325,46.747982,46.273261,47.053346,47.276198,42.129328,46.230135,46.722227,46.144452,46.681675,47.229437,41.604974,46.554699,46.737331,46.236361,46.633716,47.304381
34560,39.478052,42.927774,43.632865,45.507340,44.727358,45.824069,42.408726,45.887427,46.863873,46.787119,47.047310,46.812247,41.777235,46.161015,46.857548,46.181641,47.063595,46.752858,41.504151,46.198382,46.694595,46.253993,46.712048,47.251345,42.081691,46.167884,46.750288,46.294410,46.592735,47.164042,41.558859,46.583841,46.648108,46.151822,46.557074,47.238673
35200,39.408319,42.882000,43.574142,45.491933,44.732757,45.777583,42.163790,45.748129,46.837686,46.644329,47.139677,46.775937,41.719061,46.100229,46.851225,46.116230,47.189778,46.775647,41.477321,46.101975,46.696121,46.246722,46.738786,47.214293,42.041926,46.104183,46.677590,46.114581,46.587801,47.245248,41.524184,46.532199,46.835117,46.115703,46.568383,47.259847
35840,39.409101,42.902073,43.673928,45.458605,44.768372,45.774807,42.327540,45.742483,46.822141,46.713251,47.649823,47.312962,41.728587,46.079257,46.782700,46.091603,47.666845,47.278176,41.517215,46.088620,46.664055,46.216881,47.345756,47.757568,42.002641,46.072339,46.677191,46.103770,47.133848,47.638732,41.589032,46.550517,46.661858,46.149089,47.123232,47.769796
37120,41.766843,42.916905,43.538145,45.545779,44.801418,45.781278,42.245307,45.796556,46.910585,46.833402,47.099450,46.757123,41.702548,46.188216,46.884211,46.156654,47.091297,46.774491,41.551186,46.185622,46.902024,46.233600,46.776479,47.265678,42.100378,46.149602,46.787990,46.144581,46.645242,47.201541,41.519441,46.530214,46.737587,46.417262,46.635462,47.287318
37760,39.415512,42.866200,43.647144,45.542643,44.687619,45.663091,42.314082,45.775880,46.807720,46.677453,47.184453,46.757019,41.702253,46.074552,46.836214,46.038723,47.136258,46.782785,41.542867,46.124758,46.750561,46.253497,46.747718,47.183659,42.170716,46.088594,46.723128,46.069626,46.625980,47.254085,41.520098,46.505254,46.689233,46.154044,46.631725,47.357773
38400,39.425871,42.855675,43.910449,45.365470,44.942098,45.705660,42.331284,45.752142,46.909967,46.651393,47.144687,46.696744,41.746081,46.070088,46.953943,46.118993,47.115917,46.749264,41.487176,46.135461,46.690690,46.210841,46.867427,47.209774,42.141521,46.113121,46.700897,46.026343,46.629102,47.221963,41.539776,46.502993,46.755938,46.066513,46.606434,47.269078
39040,39.532049,42.850503,43.468497,45.372731,44.674065,45.752749,42.281176,45.782494,46.844789,46.734035,47.192622,46.772698,41.637868,46.059781,46.821896,46.041157,47.176602,46.777387,41.537014,46.098119,46.730248,46.155527,46.775866,47.200267,42.127074,46.046635,46.836529,46.071930,46.630624,47.187556,41.520362,46.524166,46.724265,46.109675,46.636382,47.263656
40320,41.932187,42.827928,43.449654,45.256828,44.626017,45.616715,42.393984,45.658742,46.734323,46.554035,47.025255,46.752931,41.672191,45.970229,46.810720,46.013886,47.018048,46.708035,41.529348,45.975043,46.800290,46.120953,46.640794,47.142296,42.132947,45.964963,46.545906,45.979637,46.504948,47.107244,41.558205,46.473721,46.588348,46.025593,46.485777,47.167262
40960,39.392300,42.924594,43.643284,45.453936,44.826167,45.855079,42.341100,45.864056,46.975267,46.667304,47.256877,46.880633,41.754195,46.143507,46.999031,46.088700,47.285188,46.940148,41.485104,46.149117,46.816474,46.226997,46.857412,47.301418,42.115040,46.147779,46.808053,46.085840,46.735273,47.302551,41.577444,46.467427,46.817180,46.155135,46.692402,47.350143
41600,39.435211,42.861293,43.532171,45.381359,44.737730,45.811436,42.264847,45.750540,46.835923,46.734061,47.093632,46.795053,41.695401,46.104961,46.785456,46.183393,47.111306,46.786311,41.531417,46.108780,46.701184,46.224234,46.723449,47.140338,42.048072,46.113250,46.653087,46.075788,46.565819,47.102295,41.499097,46.493200,46.623878,46.116581,46.541577,47.235334
42240,39.398103,42.825752,43.473368,45.285258,44.672921,45.763172,42.305165,47.648884,46.694881,48.538913,46.987060,46.724459,41.732487,47.921339,46.656845,47.908605,47.046656,46.635881,41.528878,47.804250,46.574835,48.047565,46.719723,47.044305,42.120483,47.832524,46.522514,47.911399,46.557323,46.996333,41.574786,48.263229,46.527745,47.905599,46.494175,47.115011
42880,39.382874,42.830575,43.431113,45.233943,44.694470,45.624866,42.250621,45.671017,46.672156,46.611636,46.914863,46.609942,41.592493,46.030888,46.736574,46.006386,46.931680,46.585518,41.440986,46.039542,46.546197,46.117050,46.581938,47.035821,42.089167,46.057097,46.572286,46.005137,46.443037,47.019165,41.437120,46.438681,46.594694,46.069747,46.435730,47.104615
43520,39.363310,42.818951,43.429311,45.239999,44.680180,45.910924,42.265967,45.722787,46.762340,46.637324,46.882796,46.920476,41.728618,46.047879,46.703100,46.045694,46.961850,46.869004,41.568295,46.034205,46.626251,46.242117,46.660594,47.174535,42.044514,46.080470,46.575743,46.110952,46.468698,47.101764,41.536516,46.482403,46.577446,46.084328,46.463548,47.353099
44160,39.364512,42.816235,43.377739,45.250938,44.586343,45.687901,42.247803,45.674349,46.618778,46.635281,47.325802,46.614707,41.615999,46.026415,46.623713,46.045963,46.887859,46.563157,41.470097,46.014148,46.560413,46.158851,46.567713,46.994841,42.103206,46.027190,46.642657,46.007683,46.359477,46.986242,41.548762,46.491485,46.630471,46.027885,46.370323,47.093659
44800,39.371929,42.765599,43.332989,45.186617,44.664583,45.661277,42.285939,45.810231,46.667662,46.574646,46.965724,46.556281,41.601949,46.099119,46.740078,45.974723,46.966449,46.555783,41.483014,46.129470,46.487226,46.103286,46.520378,47.027766,42.061301,46.080641,46.452681,45.989509,46.396409,47.042088,41.576412,46.437198,46.463611,45.983299,46.320453,47.042223
46080,41.275899,42.730627,43.389320,45.168642,44.514787,45.508396,42.236244,45.616516,46.526919,46.577723,46.876038,46.528908,41.586504,45.987858,46.567254,46.452451,46.898306,46.556060,41.477535,46.031820,46.552966,46.135962,46.485183,46.927980,42.049880,46.010751,46.356775,45.953448,46.345327,46.897695,41.502852,46.412609,46.400120,46.001902,46.316699,46.958809
46720,39.349112,42.773421,43.384476,45.193572,44.549516,45.510172,42.309753,45.638550,46.762267,46.638753,46.925307,46.573688,41.635498,46.028918,46.575847,45.943933,46.935905,46.559490,41.552010,45.999629,46.671987,46.085237,46.514973,46.954876,42.131701,46.052840,46.442156,45.964560,46.412654,46.954961,41.548925,46.442351,46.478523,46.042187,46.414789,47.072964
47360,39.353263,42.764554,43.385633,45.165590,44.592048,45.520593,42.277064,45.812442,46.639398,46.669681,46.967517,46.526147,41.562324,46.032371,46.580612,46.058235,46.903151,46.545709,41.410430,46.015876,46.441571,46.147680,46.552180,46.949950,42.137985,46.039899,46.399030,46.027661,46.347928,46.934297,41.502978,46.426039,46.390422,46.032513,46.381845,47.003869
48000,39.380288,42.707448,43.333231,45.114080,44.533238,45.471182,42.273595,45.544287,46.549064,46.530683,46.871997,46.572581,41.642201,45.934294,46.513250,45.829191,46.871939,46.523949,41.468151,45.911578,46.399435,46.057345,46.453373,46.982586,42.100459,45.887798,46.393599,45.919011,46.329123,47.608315,41.396981,46.323325,46.366212,45.976557,46.308669,47.014880
48640,39.357771,42.702774,43.328553,45.126454,44.625485,45.458745,42.254596,45.553532,46.538986,46.487627,46.915379,46.439554,41.573608,45.920535,46.517926,45.844881,46.844672,46.475543,41.517662,45.882798,46.418229,46.022830,46.448562,46.909361,42.082322,45.901383,46.354966,45.844634,46.299573,46.878876,41.511607,46.293647,46.357434,45.906372,46.324704,46.966862
49280,39.415983,42.848815,43.471821,45.377250,44.756163,45.691087,42.255049,45.724143,46.831513,46.631395,47.073623,46.754165,41.744344,46.082761,46.757876,46.099921,47.116775,46.724639,41.514213,46.077387,46.714441,46.288810,46.694403,47.200928,42.062660,46.068541,46.618681,46.091674,46.570105,47.117494,41.507048,46.519188,46.629401,46.091151,46.526721,47.201471
49920,39.336253,42.803559,43.628821,45.391416,44.654228,45.686817,42.292147,45.708232,46.773581,46.692610,46.938350,46.619896,41.708011,46.106601,46.747534,46.093712,46.959095,46.749788,41.470467,46.074666,46.629211,46.177137,46.654509,47.065476,41.996468,46.056187,46.639187,46.089609,46.486122,47.079819,41.460845,46.498957,46.571948,46.079034,46.449234,47.142554
50560,39.354603,42.797579,43.429217,45.283265,44.710988,45.719591,42.161989,46.334910,46.728261,46.559216,47.030584,46.714877,41.670162,46.106593,46.745930,45.989435,47.007737,46.715064,41.537285,46.005701,46.604190,46.232584,46.636193,47.091124,42.101206,46.001940,46.596845,46.027577,46.452236,47.072024,41.549549,46.412157,46.554457,46.071398,46.448038,47.133686
51840,42.458442,42.752660,43.412595,45.362139,44.643300,46.087465,42.259396,45.805876,46.559735,46.431232,46.770262,46.759107,41.788805,46.114534,46.626754,45.719596,46.782756,46.779315,41.625912,46.149846,46.504908,45.979329,46.446901,47.101951,42.062367,46.115793,46.457729,45.728563,46.386318,47.082786,41.561206,46.440089,46.570760,45.805289,46.441360,47.155946
52480,39.362486,42.764146,43.348390,45.249646,44.659935,45.572410,42.265095,45.630904,46.668905,46.698151,47.059402,46.608512,41.605062,46.012286,46.702836,45.995252,47.005842,46.635429,41.452437,46.034313,46.577144,46.130093,46.566375,47.034084,42.012699,46.006425,46.520961,46.031695,46.421400,47.045557,41.533651,46.409153,46.568068,45.982914,46.404877,47.139408
53120,39.430481,42.777380,44.766296,46.657703,45.666967,51.935356,42.201537,45.642187,46.941963,46.551162,46.970010,46.961600,41.594780,46.131426,46.947770,45.920716,47.014640,46.939118,41.490726,46.007985,46.740962,46.152317,46.695406,47.263977,42.098336,45.957284,46.748910,45.945357,46.542258,47.239184,41.566039,46.397811,46.736697,45.960637,46.556849,47.444670
53760,39.297817,42.782269,43.448158,45.289925,44.587270,45.594188,42.246401,45.661448,46.690283,46.624540,46.896450,46.621362,41.613355,46.169943,46.686120,45.999574,46.870981,46.892857,41.477738,46.053699,46.553921,46.122898,46.565511,47.069472,42.070845,46.045500,46.572906,46.042064,46.411195,47.046161,41.445133,46.454102,46.511280,46.024244,46.390600,47.166212
54400,39.325504,42.778991,43.406456,45.198750,44.619905,45.625332,42.206063,45.601733,46.639130,46.472123,46.966822,46.572027,41.684681,46.065744,46.643960,45.922519,46.955517,46.636403,41.419410,45.976891,46.723336,46.150184,46.636356,47.044926,42.075705,45.970782,46.465106,45.991072,46.418935,46.967268,41.512310,46.332038,46.498083,45.957584,46.340769,47.058656
55040,39.316948,42.707821,43.317966,45.173063,44.541272,45.512998,42.213159,45.599461,46.657622,46.530074,46.932226,46.588627,41.597462,45.951541,46.611041,45.945186,46.919944,46.547448,41.383862,46.030123,46.547396,46.069168,46.507060,46.990859,42.057696,45.990393,46.427301,45.914398,46.389094,46.982690,41.483676,46.403888,46.433366,45.956353,46.377781,47.086510
55680,39.307016,42.779609,43.452673,45.211953,44.654522,45.519393,42.227331,45.635459,46.654040,46.556413,46.987026,46.545717,41.599384,45.940674,46.625592,46.001020,46.924448,46.633108,41.488563,45.945012,46.462689,46.157822,46.499602,46.987953,42.073365,45.915785,46.435394,45.952279,46.372432,46.982493,41.484599,46.399168,46.407243,45.999062,46.392916,47.012527
56320,39.319989,42.711877,43.367496,45.176492,44.653720,45.527452,42.234360,45.599296,46.542248,46.486505,46.840927,46.506010,41.592143,45.921924,46.597679,45.946464,46.802430,46.535524,41.444952,45.985935,46.435225,46.015009,46.536850,46.948720,41.979986,45.939971,46.405914,45.925775,46.381041,46.931442,41.524945,46.348863,46.444920,45.967600,46.315275,47.080640
57600,41.018032,42.797244,43.404187,45.227328,44.618882,45.574394,42.241618,45.636774,46.626048,46.552012,46.978506,46.569748,41.636008,45.996637,46.642848,45.928247,46.990066,46.698541,41.473042,45.999888,46.575314,46.142413,46.558437,47.010964,42.137813,45.983900,46.513000,45.953327,46.370228,47.049696,41.434551,46.369846,46.470213,45.994197,46.412269,47.364693
58240,39.292615,42.915898,43.374250,45.231129,44.533188,45.587156,42.195418,45.642655,46.623519,46.520347,46.934192,46.579565,41.620587,45.932268,46.621756,45.966038,46.976829,46.599207,41.416252,46.045839,46.496590,46.063756,46.504519,46.988521,42.150987,45.979940,46.467124,45.925763,46.398515,46.953425,41.474948,46.350532,46.456558,45.914305,46.429603,47.020906
58880,39.374885,42.725955,43.392980,45.199812,44.965865,45.507703,42.230951,46.363394,46.540280,47.008318,46.799926,46.564573,41.608709,46.487774,46.587423,46.730931,46.843381,46.534176,41.350002,46.518091,46.453724,46.635696,46.491938,46.965438,42.057209,46.517572,46.563764,46.670847,46.316348,46.964208,41.430660,47.027585,46.576274,46.574119,46.333721,46.992021
