Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
21760,26.391865,28.156524,30.001199,29.540547,29.766314,30.481725,27.051191,30.166654,30.565279,30.256328,30.543830,30.700085,26.911671,30.020398,30.541871,30.217357,30.554692,30.746751,26.894805,30.251843,30.522961,29.959373,30.632144,30.599236,26.950103,30.074455,30.544911,30.188173,30.428538,30.454164,26.901092,30.053774,30.529637,29.996243,30.487340,30.473139
22400,26.423267,28.142721,30.039911,29.638580,29.786082,30.529877,27.097271,30.218756,30.560552,30.250070,30.525086,30.807846,26.923108,30.065285,30.638356,30.243822,30.588298,30.757935,26.931057,30.181215,30.537462,29.952069,30.467544,30.602898,26.988978,30.119372,30.552804,30.263033,30.643244,30.456289,26.893014,30.047759,30.559217,30.051491,30.508640,30.486406
23040,26.438797,28.162551,30.051496,29.563713,29.832440,30.544358,27.106958,30.171292,30.608564,30.331430,30.587161,30.769482,26.908845,30.033767,30.599846,30.269840,30.625494,30.799805,26.882622,30.165426,30.599640,29.993301,30.491951,30.623821,27.010530,30.093220,30.591475,30.239743,30.465146,30.515220,26.915078,30.108627,30.547569,30.049613,30.613321,30.505015
23680,26.423555,28.163615,30.097543,29.654858,29.850953,30.558167,27.113932,30.254510,30.650544,30.302480,30.592844,30.786463,26.989117,30.112428,30.633708,30.266811,30.609882,30.821449,26.973914,30.242806,30.587304,30.026886,30.548085,30.660603,27.040501,30.223312,30.580202,30.261226,30.510837,30.509006,26.993571,30.130751,30.591794,30.104956,30.555099,30.536947
24320,26.499348,28.289319,30.327294,29.711411,29.998797,30.731359,27.267738,30.323600,30.744360,30.462962,30.650683,30.875499,27.139456,30.201286,30.751484,30.395960,30.687822,30.904611,27.117551,30.308357,30.670281,30.125359,30.616552,30.722568,27.164668,30.229744,30.672472,30.358302,30.619719,30.592822,27.060558,30.274838,30.674778,30.196303,30.646141,30.610566
25600,27.119547,28.293229,30.320193,29.759980,30.029696,30.734276,27.279971,30.309106,30.787191,30.460481,30.688648,30.861357,27.158789,30.208605,30.776199,30.406292,30.699893,30.870829,27.137962,30.327615,30.686355,30.148576,30.597765,30.753475,27.213089,30.215984,30.658019,30.400246,30.733592,30.707808,27.112416,30.311502,30.673621,30.183738,30.677046,30.668293
26240,26.572465,28.298560,30.270549,29.718448,30.040804,30.746504,27.226160,30.329219,30.963036,30.464063,30.670183,30.929672,27.124802,30.211031,30.738117,30.463535,30.703520,30.953115,27.095926,30.329069,30.751290,30.085186,30.677129,30.776190,27.197635,30.272273,30.713594,30.410941,30.640973,30.719570,27.092402,30.270259,30.691879,30.232084,30.687996,30.636472
26880,26.547016,28.295817,30.262541,29.799607,30.031107,30.829551,27.267791,30.368934,30.788157,30.459465,30.720951,30.986740,27.129963,30.265959,30.859558,30.491147,30.742807,31.000228,27.141990,30.399574,30.760673,30.144837,30.663855,30.764043,27.195987,30.344872,30.736565,30.459103,30.683292,30.669206,27.093877,30.280289,30.756526,30.299762,30.736282,30.671012
27520,26.512043,28.268917,30.326948,29.772918,30.019572,30.770620,27.277286,30.356122,30.821067,30.445402,30.725748,31.059036,27.134219,30.290666,30.784856,30.470240,30.727990,30.991218,27.144014,30.343128,30.824263,30.111954,30.661633,30.757931,27.199094,30.305575,30.769729,30.458590,30.673701,30.645821,27.135544,30.278848,30.762570,30.293191,30.703265,30.645443
28160,26.556764,28.318971,30.324668,29.809264,30.129190,30.794359,27.314398,30.392139,30.861970,30.500609,30.748151,30.936535,27.209133,30.265403,30.861761,30.497883,30.781343,30.927338,27.182682,30.370679,30.784213,30.144466,30.671475,30.809899,27.278778,30.284565,30.792599,30.490141,30.720031,30.746183,27.173491,30.375402,30.720318,30.273335,30.787183,30.743450
28800,26.684150,28.400610,30.446794,29.869409,30.219601,30.950828,27.428710,30.473214,30.918101,30.651584,30.812216,31.107442,27.324409,30.387436,30.926410,30.625710,30.852601,31.170919,27.332014,30.429568,30.989489,30.244987,30.805608,30.897044,27.406532,30.420229,30.868176,30.595093,30.838488,30.768352,27.319522,30.463114,31.291137,30.419219,30.883720,30.786581
29440,26.592449,28.398656,30.419476,29.892723,30.189843,30.975441,27.395380,30.424609,30.908562,30.638760,30.787666,31.096174,27.281923,30.319387,30.898090,30.704545,30.813757,31.076387,27.284585,30.418443,30.835883,30.267636,30.761526,30.876515,27.314612,30.363537,30.795214,30.612707,30.778157,30.750931,27.246911,30.530092,30.826279,30.332384,30.840370,30.776102
30080,26.643527,28.580647,30.492501,29.892422,30.263613,30.964977,27.444341,30.474409,30.961912,30.564046,30.810611,31.107403,27.355218,30.394997,30.912491,30.634029,30.881470,31.143487,27.369536,30.472845,30.836204,30.212159,30.772032,30.852538,27.424982,30.452791,30.862824,30.607480,30.831057,30.771661,27.322743,30.460152,30.903219,30.493970,30.861144,30.802154
31360,27.327720,28.470386,30.537449,30.033500,30.338595,31.062073,27.562377,30.555266,31.069235,30.686134,30.900809,31.166189,27.515849,30.462228,31.054108,30.749203,30.915918,31.174620,27.503945,30.549965,30.972527,30.274448,30.861880,31.003239,27.529989,30.570601,30.881381,30.708915,30.938167,30.973307,27.420514,30.612916,30.864000,30.463006,30.961707,30.999661
32000,26.862241,28.543321,30.661652,30.022665,30.398853,31.147907,27.731956,30.606223,31.109201,30.805741,30.919950,31.277797,27.601085,30.551119,31.154513,30.798141,30.943697,31.385297,27.706413,30.547252,31.017277,30.398351,30.940585,30.996458,27.641871,30.526195,30.989311,30.781596,30.981343,30.928562,27.519437,30.744713,30.942006,30.494364,31.036157,30.927452
32640,27.023834,28.725226,30.839316,30.207907,30.533648,31.329950,27.866180,30.793296,31.261423,30.867988,31.030968,31.415483,28.090961,30.675452,31.260529,31.024965,31.067942,31.423516,27.768371,30.694981,31.190054,30.569497,31.075834,31.166199,27.810474,30.709398,31.080381,30.962481,31.095941,31.049713,27.725127,30.870206,31.074075,30.680671,31.167838,31.060678
33280,27.067741,28.775930,30.862189,30.247878,30.518667,31.332680,27.907416,30.852543,31.258028,30.912697,31.067353,31.441384,27.829656,30.655718,31.287417,30.980102,31.065322,31.539321,27.819246,30.728735,31.158399,30.574495,31.068276,31.160758,27.914159,30.706195,31.024205,30.959938,31.123078,31.048424,27.816736,30.928983,31.062697,30.722578,31.209826,31.062026
33920,27.139151,28.775692,30.851955,30.196602,30.572293,31.298042,27.895188,30.769093,31.314284,30.897916,31.106883,31.329799,27.825254,30.666742,31.307844,30.969009,31.099712,31.392910,27.761153,30.727012,31.167989,30.512671,31.273466,31.253272,27.888687,30.721715,31.134856,30.948865,31.134771,31.135986,27.772554,30.879493,31.051962,30.671960,31.185695,31.150403
34560,27.134114,28.766691,30.786764,30.199186,30.571062,31.333592,27.863432,30.734257,31.338231,30.970214,31.086933,31.332591,27.800968,30.639700,31.310652,30.914646,31.112695,31.389360,27.807492,30.721425,31.170950,30.582102,31.083377,31.203772,27.838597,30.658037,31.085008,30.925578,31.163453,31.161625,27.775543,30.971422,31.075430,30.655443,31.193301,31.168588
35200,27.145313,28.746476,30.873355,30.231935,30.516600,31.298573,27.877176,30.789933,31.217750,30.893326,31.020946,31.433306,27.795684,30.657788,31.234396,30.974521,31.042229,31.431505,27.788759,30.702261,31.173825,30.474726,31.062715,31.106216,27.844679,30.725250,31.032331,30.984433,31.087619,31.024999,27.720516,30.863755,31.004851,30.712825,31.166173,31.046538
35840,27.044093,28.742059,30.877075,30.159845,30.506942,31.318494,27.848149,30.794747,31.214719,30.905112,31.050491,31.398426,27.755950,30.655128,31.320451,30.930501,31.037277,31.414991,27.705437,30.742845,31.142400,30.479556,31.054229,31.126556,27.811035,30.715315,31.020591,30.936072,31.090532,31.081664,27.728220,30.871082,31.091939,30.670082,31.164261,31.039790
37120,27.541183,28.757588,30.856819,30.238000,30.538857,31.360648,27.857747,30.731217,31.311631,31.023542,31.120131,31.372991,27.756531,30.634994,31.305056,30.913823,31.106026,31.434901,27.746878,30.695155,31.143746,30.598887,31.109914,31.189326,27.867141,30.672142,31.051188,30.893300,31.140155,31.131836,27.738111,30.914817,31.064642,30.666385,31.184729,31.182656
37760,26.983472,28.697085,30.787456,30.171845,30.532229,31.272819,27.791963,30.795107,31.263715,30.866370,31.020421,31.399030,27.718661,30.687350,31.284503,30.933374,31.080621,31.385426,27.714340,30.712662,31.154318,30.471106,31.074386,31.155068,27.748859,30.751928,31.055463,30.968984,31.102031,31.027608,27.678805,30.815486,31.057177,30.657428,31.135233,31.123716
38400,27.067886,28.675807,30.796926,30.220060,30.549981,31.288016,27.798472,30.750260,31.273253,30.906626,31.068420,31.312575,27.697951,30.637616,31.274453,30.906053,31.116298,31.409308,27.688675,30.703616,31.146145,30.487522,31.092232,31.214372,27.785701,30.686851,31.070022,30.903269,31.158217,31.125147,27.655614,30.861050,31.078049,30.668177,31.169540,31.119561
39040,26.992855,28.728044,30.811186,30.168463,30.530499,31.321533,27.787371,30.741699,31.337016,30.863906,31.036101,31.351989,27.742556,30.662262,31.222487,30.946356,31.078018,31.391692,27.683182,30.691791,31.156917,30.483324,31.098817,31.126711,27.751554,30.710559,31.084658,31.000507,31.109040,31.047399,27.642642,30.873858,31.024951,30.670325,31.153345,31.156024
40320,27.557798,28.654381,30.736762,30.123420,30.516350,31.380334,27.792779,30.748504,31.225683,30.830461,31.035279,31.336017,27.692292,30.629300,31.277613,30.911697,31.048698,31.403055,27.676757,30.659038,31.154024,30.495552,31.092179,31.266193,27.753232,30.700043,31.060449,30.907679,31.076392,31.028264,27.612824,30.851535,31.042698,30.654152,31.123050,31.053053
40960,27.028274,28.695329,30.877531,30.211442,30.566408,31.351148,27.841176,30.769667,31.293645,30.965476,31.089589,31.488019,27.721720,30.675914,31.398561,30.982800,31.111237,31.589720,27.768324,30.693681,31.187549,30.546857,31.096350,31.161626,27.816656,30.784072,31.069887,30.966344,31.131903,31.074347,27.714734,30.931042,31.072482,30.683843,31.188253,31.076002
41600,27.028606,28.782375,30.851887,30.178129,30.564045,31.366322,27.843902,30.771166,31.286443,30.867209,31.077243,31.442624,27.739335,30.696778,31.391539,30.960768,31.088399,31.448668,27.704083,30.717496,31.191921,30.493608,31.097015,31.164164,27.782194,30.744088,31.096957,30.935520,31.119677,31.102807,27.718136,30.894262,31.424638,30.693093,31.171495,31.096941
42240,26.908002,28.652421,30.850754,30.192308,30.534593,31.355946,27.790815,30.733019,31.297627,30.956628,31.025007,31.370917,27.694483,30.621428,31.244013,30.908830,31.064742,31.482965,27.704417,30.669805,31.214187,30.555690,31.080774,31.144821,27.735516,30.673945,31.094169,30.898639,31.091445,31.061266,27.661231,30.957565,31.073853,30.635219,31.160724,31.065455
42880,26.978858,28.686175,30.890695,30.197121,30.535013,31.381220,27.761869,30.766760,31.358377,30.855799,31.092904,31.362025,27.720352,30.677670,31.275801,30.955255,31.123943,31.404304,27.667721,30.782185,31.145750,30.482288,31.070362,31.181327,27.808481,30.700923,31.104725,30.978704,31.113995,31.141857,27.653225,30.823322,31.039369,30.684265,31.169866,31.146860
43520,26.927794,28.643339,30.799951,30.236304,30.532403,31.394517,27.782895,30.758720,31.280120,30.888369,31.044389,31.409017,27.723021,30.617154,31.263801,30.960376,31.110138,31.430447,27.670072,30.690573,31.171432,30.527564,31.086674,31.179607,27.745697,30.666932,31.105283,30.934760,31.107544,31.080234,27.688111,30.881377,31.043971,30.667973,31.184555,31.075124
44160,26.902997,28.696956,30.798558,30.203800,30.533382,31.354690,27.767787,30.753860,31.313636,30.854834,31.235601,31.342379,27.663607,30.627717,31.320187,30.965318,31.158612,31.437563,27.678144,30.700974,31.184444,30.527213,31.075141,31.191343,27.780573,30.707457,31.126458,30.912385,31.156406,31.132418,27.758853,30.845628,31.101683,30.680593,31.183061,31.162432
44800,26.907379,28.637193,30.812822,30.183317,30.511348,31.355815,27.812692,30.694118,31.280921,30.954518,31.040511,31.405785,27.706341,30.608800,31.283278,30.893439,31.124518,31.456536,27.664617,30.661401,31.207996,30.647879,31.136921,31.166583,27.773307,30.697111,31.088762,30.874685,31.163207,31.076545,27.709168,30.932222,31.072632,30.637682,31.175911,31.099296
46080,27.475500,28.610887,30.857485,30.175006,30.547467,31.389984,27.776123,30.770183,31.270250,30.871170,31.085918,31.412845,27.739800,30.644726,31.252910,30.939257,31.086321,31.743870,27.670155,30.683298,31.275660,30.496085,31.118761,31.127048,27.735882,30.692992,31.097802,30.938341,31.136220,31.080013,27.667700,30.879805,31.046683,30.635820,31.167285,31.069198
46720,26.915502,28.660161,30.790322,30.215062,30.556942,31.435536,27.797688,30.806977,31.380631,30.881965,31.125965,31.440568,27.713223,30.721242,31.301591,31.062950,31.107620,31.501784,27.703132,30.726122,31.614660,30.486803,31.113042,31.185235,27.815520,30.745052,31.042338,31.023584,31.152107,31.080908,27.720200,30.892287,31.131789,30.686117,31.203471,31.108395
47360,26.902846,28.680912,30.853327,30.215326,30.585892,31.436824,27.842847,30.797434,31.355217,30.975143,31.081165,31.500827,27.789603,30.650058,31.326398,30.953056,31.137865,31.511233,27.751808,30.690685,31.236543,30.718204,31.133642,31.205802,27.821847,30.851645,31.111415,30.973902,31.210914,31.127440,27.739571,31.058963,31.117110,30.711409,31.278831,31.150435
48000,26.966838,28.749466,30.930964,30.267508,30.617208,31.454944,27.879730,30.841742,31.377659,30.942632,31.089395,31.498610,27.828693,30.736093,31.352408,31.059797,31.147775,31.548467,27.794222,30.750391,31.265448,30.538809,31.150982,31.243928,27.866530,30.918527,31.131967,31.041897,31.231416,31.352235,27.819612,30.943891,31.123111,30.902104,31.287267,31.186500
48640,27.034827,28.783856,31.003866,30.253834,30.632669,31.575060,27.968857,30.875749,31.410267,30.978822,31.142753,31.619630,27.861762,30.781774,31.377927,31.094659,31.201854,31.542178,27.872537,30.802014,31.322495,30.604556,31.206479,31.299007,27.927116,30.825251,31.203461,31.069453,31.254775,31.195957,27.832487,31.043970,31.168412,30.765266,31.625812,31.229033
49280,27.101841,28.877123,31.108151,30.399731,30.736983,31.594570,28.044682,30.943792,31.517040,31.057747,31.244032,31.603405,27.951397,30.855424,31.501546,31.174136,31.258807,31.706594,27.906623,30.860181,31.418324,30.669611,31.289824,31.373291,28.042493,30.928612,31.285943,31.162347,31.340663,31.299389,27.897897,31.148534,31.227915,30.852123,31.390114,31.318184
49920,27.162202,28.872321,31.051155,30.415898,30.786141,31.623931,28.025544,30.891086,31.525985,31.115606,31.273548,31.576262,27.972685,30.819859,31.494035,31.126720,31.365088,31.604854,27.966964,30.792959,31.377882,30.811708,31.295648,31.433247,27.984802,30.855728,31.244255,31.091767,31.355196,31.357686,27.915260,31.157550,31.268523,30.811121,31.419709,31.375074
50560,27.102426,28.836809,31.094471,30.365080,30.730234,31.585304,27.973669,30.987393,31.571392,31.037558,31.205352,31.631975,27.931939,30.896837,31.510536,31.154700,31.283356,31.709110,27.877326,30.867137,31.366215,30.819874,31.298380,31.359153,27.967207,30.926491,31.253710,31.160216,31.359975,31.306298,27.861836,31.083486,31.234278,30.859500,31.393086,31.320674
51840,27.487922,28.881115,31.001560,30.369338,30.710081,31.600933,28.034446,30.930180,31.458377,31.043953,31.248483,31.672584,27.938366,30.840538,31.462004,31.147043,31.269995,31.667246,27.903044,30.866714,31.481820,30.678653,31.292424,31.313513,28.010241,30.945850,31.246025,31.136104,31.342803,31.259265,27.862961,31.056967,31.176356,30.888640,31.373487,31.250943
52480,27.079409,28.852517,31.017708,30.392625,30.773904,31.588630,27.980086,30.881030,31.463393,31.089801,31.213638,31.592411,27.894111,30.756086,31.431316,31.053899,31.238870,31.682551,27.869073,30.793389,31.385068,30.737610,31.277510,31.337169,27.969058,30.895492,31.219932,31.053456,31.295874,31.233231,27.835376,31.110797,31.189549,30.771052,31.359644,31.271107
53120,27.081866,28.816694,31.053135,30.386521,30.721799,31.630381,28.010340,30.967731,31.476718,31.062354,31.217116,31.625905,27.959759,30.836174,31.474343,31.150116,31.264938,31.686367,27.888192,30.838211,31.397260,30.663158,31.296107,31.376437,27.975759,30.914966,31.274038,31.118990,31.350635,31.257262,27.939008,31.101056,31.220249,30.863163,31.379016,31.244672
53760,27.112502,28.814368,31.049898,30.339437,30.796129,31.655231,27.994652,30.917374,31.554664,31.122013,31.274563,31.598622,27.929363,30.804163,31.546769,31.128561,31.322620,31.967920,27.929392,30.937866,31.421947,30.760866,31.315423,31.433356,27.976565,30.859039,31.254271,31.077760,31.400596,31.382209,27.874047,31.154992,31.249027,30.815095,31.450048,31.460596
54400,27.060899,28.817124,31.087268,30.384799,30.756456,31.629335,27.960243,30.954926,31.510707,31.061346,31.224040,31.596991,27.916708,30.864858,31.455204,31.161216,31.245887,31.693357,27.878049,30.854898,31.400515,30.690188,31.317419,31.367604,28.000457,30.907037,31.277364,31.197183,31.370526,31.278149,27.847898,31.071704,31.207407,30.898767,31.382969,31.314765
55040,27.064617,28.779200,31.027428,30.368683,30.729873,31.642765,27.972113,30.971862,31.571051,31.042160,31.216745,31.613423,27.990338,30.830109,31.475642,31.163174,31.246522,31.740725,27.911511,30.841671,31.370427,30.622304,31.337979,31.366982,27.959550,30.910864,31.235470,31.134179,31.366412,31.276826,27.847960,31.149221,31.241595,30.858554,31.385260,31.312651
55680,27.007946,28.807396,31.071505,30.364809,30.747121,31.653218,27.990511,31.055088,31.518698,31.031806,31.368465,31.612915,27.940888,30.883528,31.501157,31.206537,31.264242,31.718017,27.925590,30.874381,31.431135,30.696092,31.364642,31.363828,27.992124,30.972694,31.244405,31.196306,31.392407,31.302502,27.901913,31.081794,31.223874,30.876955,31.391570,31.294741
56320,27.062524,28.836555,31.084152,30.400318,30.834873,31.701452,28.017174,30.950185,31.612380,31.086064,31.328617,31.655547,27.964898,30.874533,31.598740,31.172420,31.346467,31.707620,27.907029,30.910496,31.456827,30.715464,31.378995,31.452312,28.008194,30.996279,31.306360,31.206939,31.587940,31.424117,27.984391,31.124002,31.290090,30.932319,31.912979,31.484350
57600,27.798799,29.002920,31.157396,30.502689,30.879559,31.799721,28.117261,31.087383,31.644951,31.200276,31.357007,31.785410,28.054630,30.978014,31.604021,31.353278,31.376033,31.791805,28.044818,30.951297,31.546471,30.825756,31.445997,31.442383,28.171101,31.037766,31.373705,31.315825,31.482232,31.416622,28.072005,31.192632,31.428763,31.004960,31.550825,31.780424
58240,27.177025,28.905855,31.164621,30.487428,30.933781,31.790075,28.139218,31.058763,31.615832,31.169388,31.325239,31.794044,28.026924,30.949451,31.575193,31.281627,31.427436,31.822724,27.983371,30.972695,31.521777,30.764371,31.395771,31.597593,28.052484,31.028131,31.330018,31.242430,31.469726,31.420017,27.978733,31.182409,31.331790,30.985000,31.498983,31.385446
58880,27.161428,28.945462,31.187336,30.469283,30.996516,31.789185,28.077544,31.065062,31.709086,31.243554,31.388053,31.751540,28.028822,30.973223,31.826796,31.284019,31.479300,31.759598,27.997029,30.952383,31.563641,30.767857,31.470568,31.559658,28.079976,31.043791,31.399097,31.316940,31.504958,31.492405,27.970962,31.183484,31.413625,30.972804,31.558514,31.494551
