Elements,Fenw,LFenw,Byte,LByte,Bit,LBit,LFenwFenw16,LByteByte16,LBitBit16,Fenw(16),LFenw(16),Byte(16),LByte(16),Bit(16),LBit(16),LFenwFenw16(16),LByteByte16(16),LBitBit16(16),Fenw(32),LFenw(32),Byte(32),LByte(32),Bit(32),LBit(32),LFenwFenw16(32),LByteByte16(32),LBitBit16(32),Fenw(64),LFenw(64),Byte(64),LByte(64),Bit(64),LBit(64),LFenwFenw16(64),LByteByte16(64),LBitBit16(64)
2880000000,214.280815,194.663443,178.644898,203.549780,213.737353,203.284214,200.558031,222.485248,223.964419,166.213265,153.803594,140.312531,148.365288,140.198624,145.944186,174.748874,163.461176,156.729480,151.289789,145.240248,131.729690,138.682980,135.365905,139.077420,160.643097,140.322751,143.687411,133.349957,136.552472,130.597683,136.448969,135.412379,136.831780,141.785445,137.958663,142.256904
3040000000,208.660753,190.406720,177.163918,202.013133,211.087564,201.839621,198.051705,222.900258,224.133669,162.612799,151.950751,140.136566,147.648682,139.694383,144.358053,171.905562,163.273543,153.815905,149.502428,143.540571,130.828575,137.846962,133.658495,138.249414,160.536005,140.687037,142.285266,131.092369,134.205426,129.300784,134.819136,133.458716,135.789724,140.294798,136.796145,140.686372
3200000000,211.273274,200.535922,177.065796,201.884015,207.724413,202.667550,197.015575,222.777042,224.324634,162.458385,150.874062,141.867544,146.847359,141.536254,144.849025,171.815407,165.234713,151.859644,148.971031,142.643889,130.688963,138.264254,134.038682,137.704777,158.815263,140.652326,142.347781,131.325978,134.158932,128.785698,133.705539,134.537208,135.022079,140.140349,136.251754,139.806915
3360000000,205.423058,190.882389,175.462821,202.243262,205.229261,201.704734,195.165290,224.401131,226.114625,163.658993,148.965426,139.945135,146.888175,138.548220,143.338062,170.927606,168.565682,155.218258,151.820278,140.981414,130.413440,136.704020,132.658787,136.433450,160.438192,140.368815,141.182141,133.048320,133.121679,127.700860,133.049707,131.925761,134.673281,154.611053,135.246583,139.593954
3520000000,202.396332,186.899358,174.891937,202.994373,206.310640,201.548272,197.316959,224.109320,226.525018,183.298170,149.209591,141.957944,147.098180,140.851371,143.389212,173.722784,195.810707,160.247237,147.553924,140.362931,131.923092,139.488070,133.774729,136.912285,162.283341,145.051788,142.590589,135.124069,134.685656,127.582305,132.833402,131.424820,134.901814,144.365022,134.629724,138.830969
3680000000,205.345070,188.984574,173.563060,200.774877,206.136792,199.381581,192.312279,223.759885,226.496607,160.436350,146.390063,141.419344,144.997666,145.615555,142.786018,170.838522,173.188327,160.273348,147.617665,139.406849,129.702672,135.521921,130.687186,134.613148,159.862369,141.600581,139.866323,131.207786,132.144553,126.506418,131.701771,133.225537,132.461702,141.847281,133.491496,137.381203
3840000000,198.670483,187.150974,173.880482,201.819279,205.486103,200.543562,194.119303,224.748451,226.147407,165.724648,146.691940,141.200174,144.632078,141.005491,142.356339,172.737302,174.978793,166.089311,149.364588,138.963456,130.752639,136.026715,132.005516,135.182397,163.840980,144.012258,141.120364,134.110995,131.762344,126.365484,131.402115,129.711241,132.018948,145.350637,133.282961,137.470496
4000000000,203.206304,188.294026,173.617203,221.126957,203.215161,200.971993,192.421324,224.583555,226.845947,180.311192,144.801477,140.935077,142.510782,141.254464,142.241488,171.136154,176.250888,164.460473,146.603269,137.240282,129.977856,134.663360,130.533972,133.598007,160.870340,145.118415,138.614826,135.373287,130.630600,125.388115,130.068738,130.646790,130.957969,145.234132,132.592420,136.992536
4160000000,201.743904,198.284260,174.598068,205.049068,205.459579,202.739348,191.515537,225.082741,228.280961,164.067753,144.166786,141.744609,142.658796,141.682839,142.098813,172.725315,178.823533,169.101215,151.200704,137.434355,133.017357,135.167251,132.044360,134.753020,161.719643,150.452482,141.965824,136.564540,131.192550,125.551510,129.931049,128.683417,130.934462,147.368957,132.265994,136.521464
4320000000,332.629792,305.674331,283.416147,301.861204,309.806461,301.065153,296.162281,296.981424,300.197248,287.175295,261.598309,243.035492,241.975729,231.281789,232.103185,271.948172,247.689554,233.710215,272.111253,247.070898,204.161817,213.104798,201.507084,208.490407,256.918458,216.089975,208.731663,240.228880,226.676545,194.610474,200.950098,199.373042,201.991913,233.619969,201.482993,206.023264
4480000000,328.268713,304.126093,281.229390,299.728927,305.153113,301.030390,293.989931,293.774526,297.687819,281.025870,259.090099,241.647897,238.867092,230.430083,230.669698,267.238668,245.970945,232.446802,268.001515,245.555783,202.963579,211.352583,199.508194,207.002651,254.356933,212.632115,206.625796,239.805644,226.063921,191.763599,198.436097,197.830396,199.223910,231.985522,199.385464,203.292685
4640000000,329.576329,301.017109,278.381232,297.207342,303.047839,297.419668,290.233812,291.557149,295.067225,275.845056,257.359234,241.795530,238.934374,233.892635,228.996985,263.935252,246.066489,235.810300,267.381930,242.111750,203.018098,211.668253,197.760409,206.184839,252.066941,208.735085,203.115428,236.563909,221.536914,188.358921,194.443710,193.969224,195.758541,229.595377,195.923757,199.639070
4800000000,317.002200,300.550094,276.496987,299.846347,300.009536,294.700444,288.104464,290.075641,293.699695,277.606675,255.163512,238.727326,237.718177,232.686556,229.131814,261.701963,246.013649,236.087013,268.830963,240.869577,201.794431,209.461027,194.984793,201.951533,249.792040,210.205688,204.504930,235.490338,221.848342,185.598448,192.477605,190.332444,192.948720,226.666720,192.931887,197.438433
4960000000,312.363158,297.587255,274.204580,292.714318,301.708336,292.243196,284.653829,288.946409,292.010572,268.970905,253.797233,239.037984,234.254348,231.423987,226.594983,256.797558,244.831220,237.749799,261.306986,239.676279,203.814099,208.083698,192.436523,202.029128,249.077387,213.596859,201.206008,235.640991,218.713427,182.537343,189.018002,187.370121,190.042165,229.623540,190.108666,193.869662
5120000000,317.572876,297.287979,272.735572,291.721764,297.086125,292.322313,282.599236,286.545964,290.035723,270.169419,250.733826,239.384946,235.517871,233.480973,227.097737,265.332781,245.084954,236.379824,260.416048,237.214306,205.283873,209.890015,198.500951,206.811678,249.225267,212.278478,202.264933,241.491745,218.820005,179.768876,186.750117,185.066991,187.464944,230.889940,187.651585,191.662818
5280000000,314.992987,295.414218,270.966019,292.302117,291.161267,290.527210,280.226405,284.589311,288.334175,274.568277,250.126657,236.708497,233.451366,232.815023,226.517836,254.689506,243.806942,234.317469,262.227234,235.425837,200.014267,206.698629,189.968054,198.016382,245.339768,212.826442,206.932149,233.516580,217.882383,176.747758,183.555520,182.973344,187.280701,226.801661,184.927678,188.921612
5440000000,315.411949,298.242469,270.165493,289.918193,297.385284,289.904127,280.590379,284.288925,288.476276,270.412818,249.810335,235.976548,232.903989,232.157014,226.362021,257.450503,243.317520,235.626212,261.831146,234.351590,199.179225,206.593813,190.016764,198.485978,244.754072,210.290204,199.392933,232.683741,217.819782,176.864359,183.468871,182.396331,184.358843,225.300621,184.300802,187.914166
5600000000,306.173177,294.129332,267.129640,288.440429,288.876790,286.676949,275.169523,280.994876,285.518216,261.494819,245.475694,235.537374,230.304420,232.592286,223.915819,260.463891,242.315591,233.777893,254.182107,231.396734,199.961057,207.962293,192.932871,199.404406,241.527510,209.665081,197.045240,236.339680,213.774983,173.743150,181.535132,177.096338,180.177478,223.118900,181.584526,184.384095
5760000000,303.376718,292.734693,265.418008,289.588155,285.051459,286.489012,275.159315,280.631857,284.911290,263.642048,244.420741,233.309265,231.530089,232.278246,224.063976,256.487211,241.968754,233.264385,257.601102,230.856761,197.055559,203.377492,185.322784,193.653924,241.682837,209.944977,196.166948,233.834905,212.963603,171.764238,178.801385,175.803934,179.102347,224.596249,179.194764,182.781915
5920000000,309.894801,291.437007,263.944613,285.626604,286.110772,285.010243,271.904839,277.904231,282.924154,261.036698,244.051735,232.840129,230.382843,232.281091,222.133469,245.962838,241.082274,233.442826,254.580353,230.794310,197.551476,200.715170,190.226476,194.606627,240.002483,209.522796,196.482823,233.518513,213.011516,174.087735,179.336079,175.735396,180.709920,225.933127,182.068182,182.865046
6080000000,330.503791,291.877288,263.479620,286.124889,287.867799,284.814348,271.552751,277.818534,283.411825,264.846791,242.286019,232.799653,227.351651,232.158535,223.074825,248.185495,240.759595,233.241498,258.507325,230.773379,199.000420,202.249907,187.133888,194.000156,237.779041,207.847187,190.544839,234.161364,212.337648,168.876267,181.530313,171.580418,175.158936,225.133722,177.218554,178.746515
6240000000,306.322290,289.974797,261.223022,282.713867,280.961348,283.236052,268.664514,275.600562,279.748395,263.736666,241.387403,231.348464,230.315447,231.656361,220.741230,248.831496,239.655902,232.836097,257.421754,228.199831,198.256895,203.532093,185.812746,193.151172,239.246765,210.431953,198.627442,235.022915,211.309210,164.693820,171.627214,169.677421,171.275323,221.491946,172.269441,175.439872
6400000000,301.004581,289.433160,260.714349,282.074328,275.594926,282.581583,268.345956,275.411305,279.931139,259.518347,241.226125,231.088666,226.813705,232.053483,221.052247,248.775211,243.994338,234.957487,253.610185,227.837085,199.052509,201.539565,187.453700,193.652268,235.954319,207.442821,193.938464,230.505742,209.151225,168.062671,173.228359,169.159910,172.128927,219.491554,176.655859,175.555040
8000000000,311.761802,288.280947,252.100046,276.470279,272.400720,274.634894,260.524678,271.031306,273.038762,250.344826,233.047445,228.160885,222.684591,232.448379,219.454496,242.378619,236.568250,233.767370,242.663334,220.596460,201.204506,198.654700,192.984558,193.326139,228.303750,211.825564,201.248393,223.742749,204.712275,166.640382,168.756825,155.911534,164.015474,216.764868,176.517695,162.943809
9600000000,335.638760,317.769425,278.122187,303.535350,296.281260,302.150735,283.587031,293.021018,298.870061,274.986793,261.441122,254.968624,252.449896,263.390344,250.329715,255.284406,264.306517,263.786113,271.512858,248.317021,233.447646,230.565456,229.115549,226.162849,250.357066,242.152227,235.250865,252.603044,232.345432,200.917293,200.030887,186.646731,192.996168,242.439931,210.297873,193.015687
11200000000,327.348305,313.229302,270.789238,298.736780,293.096865,296.307075,276.422624,285.818580,291.364856,273.998402,254.219050,248.908966,248.379432,260.480636,247.110080,259.221390,259.114965,259.604492,267.075971,243.161323,231.178692,228.738259,229.676489,225.887173,255.648704,240.324842,236.748831,261.034209,229.087331,202.151586,201.542319,197.343358,195.975143,237.844636,212.154514,203.492121
12800000000,331.342490,311.872209,265.586891,293.869459,290.304631,292.948264,284.690564,282.825827,288.014541,261.252354,250.573380,245.663382,246.837822,259.328833,245.527815,244.886631,256.097850,257.319283,264.124143,240.363580,229.265463,227.802483,230.954302,223.791547,250.346584,239.859278,236.480590,253.157934,226.050856,202.915399,199.269479,192.530435,195.812128,235.624553,218.765638,201.617545
14400000000,351.911467,329.334367,280.999457,309.585815,304.155295,308.910244,297.394823,296.573669,301.889099,277.774918,267.462406,261.040776,264.477860,274.886506,262.669717,267.617107,270.648331,273.465990,280.721816,256.964122,247.462194,249.208923,250.123199,243.550718,261.290256,257.655484,255.516375,265.800346,245.351853,225.118389,221.221537,218.252078,218.219784,256.455605,234.694385,226.156420
16000000000,352.730926,328.164650,276.934220,307.755087,300.000894,309.906086,299.524575,294.072378,299.421387,277.110810,264.942794,257.745483,261.633376,276.020034,260.760127,258.830741,267.878290,271.553993,275.903304,254.725953,244.469436,245.031398,249.471315,242.067167,265.884018,255.525431,254.796144,268.347625,241.834623,224.286738,221.125893,219.343243,217.302981,247.820930,234.105116,227.485576
17600000000,376.831059,343.229229,289.840119,321.366717,317.203519,319.394205,313.126203,304.839859,314.071707,295.604529,279.064696,271.112960,276.905262,279.664515,276.369600,277.555643,280.860811,283.462490,291.426457,270.318567,258.749279,261.347468,266.667701,258.580455,274.656739,268.801177,269.537349,286.610392,256.587647,242.202906,238.734351,241.312320,235.650214,263.312924,250.658100,244.628840
19200000000,383.058374,340.503612,286.614895,318.888639,314.205902,317.103240,316.242905,303.232286,306.216940,295.344530,275.671775,267.233879,274.145734,276.803032,273.593635,268.339176,277.153447,281.033579,289.222169,264.460663,256.214185,258.927828,262.722372,256.731090,264.669427,266.042232,267.844423,282.640607,253.401675,239.095239,237.103559,239.809578,234.865587,255.051165,248.669701,245.342898
20800000000,376.524696,341.757702,281.122995,314.136326,311.409432,312.751222,316.955994,298.633254,302.181132,298.439635,271.735437,264.199826,272.277569,274.263475,270.322602,275.392964,274.561402,278.032824,288.773414,261.419541,251.908190,257.055366,262.008525,254.975935,263.904705,263.502094,265.210768,275.595225,250.785843,237.511811,236.515821,240.020771,234.051222,258.973319,248.347587,245.340203
22400000000,392.242663,349.865795,290.579104,325.429250,321.121056,324.123835,331.286961,308.323688,311.670201,304.429956,282.718568,274.282213,282.262247,285.069618,282.558638,274.201119,284.971806,287.898759,295.489737,273.367626,262.947717,269.275161,271.299451,266.602920,281.265669,274.035152,275.395327,291.005962,261.591900,249.187342,248.506646,252.756365,246.975639,268.905160,258.299277,256.256567
24000000000,406.235804,347.517035,286.652438,321.571101,317.535734,319.275734,330.352714,304.649041,308.676253,298.685398,278.798662,269.281087,279.516326,282.956546,278.668768,287.604750,280.680743,284.907845,291.381293,269.868239,259.180405,265.885461,267.018463,264.604692,281.615764,270.694614,272.098088,285.717224,261.467558,246.050037,247.027037,250.255085,246.356948,261.111796,256.727336,255.341537
25600000000,394.760827,346.538865,284.082520,320.832732,314.536086,318.949684,331.408415,303.325196,306.815057,306.444231,278.019775,267.441976,277.782198,282.281964,276.205064,271.506756,278.450385,282.429842,293.221948,269.750558,256.996955,263.543531,265.340686,262.838368,265.083298,269.065539,271.964025,286.410041,256.742924,244.696349,246.577098,250.109779,244.156079,263.814450,256.233621,254.468998
27200000000,404.012000,354.699582,290.692686,326.495964,325.071864,324.515695,342.509865,309.515592,313.647340,304.851541,284.435258,274.143429,285.729477,289.432763,285.049905,279.940446,285.138556,288.753594,300.239042,275.617376,264.782747,272.651377,273.096774,272.416859,274.433488,276.235570,278.818262,291.549905,264.373712,253.971414,255.927332,259.300821,254.233794,271.559165,263.645170,265.892454
28800000000,411.846830,353.799753,291.856231,325.589019,353.929941,324.308940,342.061297,310.791776,311.756888,299.020248,283.632714,271.927925,283.946510,289.203019,283.247846,276.467290,283.582499,288.409791,302.495876,273.150480,262.772475,271.539663,274.733154,270.384316,277.253851,275.025697,277.487506,289.831812,263.028404,252.427811,254.809069,258.870927,252.827175,269.683311,262.494342,262.484016
30400000000,419.557433,361.650615,295.471969,333.328856,333.636091,330.466206,350.812762,316.402826,318.197041,308.389774,289.048091,277.828970,291.059794,294.505942,290.656159,290.224341,289.966439,293.931176,304.767087,279.960762,269.580425,279.365977,279.104544,277.082985,288.005779,280.829552,284.688574,293.984198,269.744471,259.017954,261.989968,266.093347,260.787095,272.535942,269.136919,269.879066
32000000000,419.795611,360.866345,293.165649,331.455124,333.515873,329.715547,351.440296,313.271487,316.520114,310.647415,287.985976,275.465565,289.560690,292.482080,289.083628,280.507774,287.524040,292.256851,297.928226,278.027674,267.083033,276.905459,276.167173,276.503073,279.075856,278.959275,283.167374,287.484480,268.322713,257.551320,261.175653,264.596705,259.692654,276.620924,267.641243,268.713767
33600000000,421.558827,356.842207,289.951235,327.532120,330.691168,324.653855,351.377361,311.265276,313.856124,304.478891,284.335177,272.588058,287.264713,289.687329,285.462093,281.019505,285.064201,289.228344,305.764634,275.111744,263.922275,274.714449,272.909978,275.721943,276.574780,277.122099,279.548995,289.338616,265.324236,254.910161,262.505155,262.229307,258.277338,267.854028,266.843123,266.609569
35200000000,440.110711,378.604857,299.708189,338.489590,342.169546,335.544419,359.229768,318.289470,320.798343,318.888444,293.270928,281.483982,296.589596,304.570197,295.153212,285.155136,293.175789,296.835423,315.193919,284.454693,273.143220,284.162104,278.387774,284.206498,291.613299,284.187634,288.307303,307.332440,275.837182,263.649450,269.205198,273.139644,267.396801,282.028823,273.329328,275.256649
36800000000,439.241623,364.467485,295.944802,334.985795,340.004519,331.829431,359.319202,316.359105,325.189311,312.752290,290.250787,277.526115,293.467222,303.401462,292.924253,286.371617,290.338716,294.193173,308.596595,281.528934,269.675937,281.510915,275.267072,281.193894,279.929220,281.570582,285.098749,302.752198,271.378295,260.369451,268.326101,269.822187,265.070634,276.791662,271.497900,273.636241
38400000000,435.398198,364.663086,295.583360,334.078010,339.734893,330.816255,359.697413,316.400196,318.251063,317.864004,287.948932,275.870322,291.822776,298.598565,290.260565,281.244348,288.226451,292.946707,308.414740,279.316233,268.152399,280.237917,274.276051,279.721350,278.383380,281.150174,284.160354,301.324837,270.478877,260.071146,266.666217,270.171335,264.979119,271.741229,271.158841,273.673094
40000000000,444.636461,369.731617,300.722781,339.267788,344.743320,336.773653,367.005527,320.731424,323.983066,315.915535,292.362401,280.236493,296.435566,302.516708,295.784962,297.458273,292.164277,297.043208,311.083602,283.520772,272.278292,286.150037,278.480959,285.814878,282.916447,284.227129,288.728953,308.865749,274.552921,263.745215,271.950293,274.278976,269.958900,278.790075,275.517980,278.350150
41600000000,444.926429,368.169366,298.892889,337.475408,350.255729,334.351651,363.742854,320.257925,321.658079,315.374873,291.365107,278.562514,297.547531,302.973545,294.094864,287.730560,291.541188,295.738776,308.724139,282.381519,270.732140,284.157691,276.822146,282.849547,289.454700,283.226131,288.212823,305.471912,273.871462,262.427142,271.046844,273.021173,269.135123,276.449031,274.692718,276.905402
43200000000,456.334544,373.227707,303.265035,343.104945,362.832006,339.877701,368.458236,324.551958,325.356272,325.273047,295.819338,282.697019,299.585242,306.365863,299.137765,287.564366,295.121744,299.118910,311.727029,287.922913,274.940042,288.369130,281.038797,287.488130,286.236609,287.680148,291.400382,308.091651,278.161836,267.533433,275.302530,277.402986,274.089420,280.135508,278.751851,283.793701
44800000000,455.603106,372.971207,307.071039,344.053821,354.286696,339.149046,370.332783,327.012684,325.792159,325.646853,294.471533,281.579582,298.629128,308.679920,298.219821,292.327096,294.422373,299.598321,312.863474,285.906390,274.102938,289.427685,280.373320,286.211936,286.228073,286.927832,292.029640,305.495109,277.335286,267.064819,275.293740,277.397355,273.640208,284.975702,277.970016,280.786627
46400000000,459.435714,373.042796,301.403953,341.498791,346.440874,338.221383,367.599763,322.062647,323.153182,321.318382,292.988340,278.562365,296.525186,303.525946,295.326370,287.302697,292.202313,296.596002,310.932867,284.373372,271.512158,285.783209,277.842344,284.765451,292.487022,285.271508,288.969711,300.723124,275.232206,264.564440,272.950388,275.221605,271.010505,275.672526,276.195418,278.563565
