Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[26]byte,fixed[26]bit,fixed[32]byte,fixed[32]bit
320,41.577781,41.831801,49.599809,46.077912,48.642403,48.274504,50.143982,50.305698,50.825438,50.019854
330,40.583670,40.185237,47.579842,44.385443,46.526009,46.906044,49.321599,48.952138,49.823249,48.709320
340,42.716185,42.435426,50.114205,46.702118,49.012038,49.186680,51.789966,51.481974,52.272807,51.183224
350,40.819537,41.406718,48.315057,45.313688,48.229883,48.106303,49.828017,50.701938,50.064192,50.550474
360,41.578077,41.507172,48.903080,46.196896,48.092536,47.824032,51.275868,50.507449,51.329171,50.316422
370,40.732376,40.476278,48.061892,45.296071,47.350435,47.209347,49.503900,49.676955,49.854198,49.626519
380,40.751719,40.896173,48.705341,45.693560,48.305871,48.295943,50.107833,50.815918,50.328153,50.719394
390,41.201561,41.174476,48.575733,45.328231,47.604415,47.830791,50.636307,50.214561,51.210883,50.147596
400,40.876810,40.763422,48.337795,44.868991,47.402125,46.920156,50.110608,50.196929,50.661457,49.872139
410,41.030340,40.995984,48.453502,45.906657,47.444803,47.716745,50.567847,49.967746,50.937972,49.930831
420,41.009465,40.681418,48.269809,45.460989,47.356779,47.045878,50.295465,49.606027,50.679521,49.632900
430,41.522222,41.584801,49.169866,46.210501,48.821381,48.738456,50.958102,51.261067,51.196790,51.543066
440,41.057742,40.910584,48.698258,45.333779,47.946106,47.696290,50.586701,50.287193,50.738730,50.363007
450,41.979227,41.705674,49.604178,46.088155,49.046726,48.934165,51.483926,51.125546,51.894405,51.173019
460,41.094619,40.821036,48.513643,45.767949,47.879746,47.961326,51.058391,49.890576,51.282229,50.318524
470,40.924347,40.558296,48.489859,45.464396,47.957645,47.938524,50.148143,50.226566,50.511591,50.445382
480,41.087994,41.062211,48.834334,45.450593,48.128071,47.206536,51.055152,50.308057,51.119547,50.635670
490,40.599598,40.584640,48.399262,45.225536,47.955280,47.859689,50.293292,50.092502,50.554491,50.401251
500,41.130406,41.124480,49.068066,45.728666,48.679013,48.178317,50.905159,50.975724,51.231115,51.207582
510,40.147885,40.117749,48.330374,45.436663,49.004864,48.394184,50.410904,51.066533,50.784636,51.606096
520,44.549641,44.638674,52.025325,48.872790,49.915685,51.038450,53.313846,52.960884,53.877145,52.349998
530,44.773876,44.880498,52.187353,48.979646,50.067595,51.450225,53.761725,53.350143,54.461633,52.681367
540,44.371106,44.474690,51.931263,48.823518,50.518838,51.616404,53.999719,53.598119,54.574065,53.085805
550,45.358044,45.391873,52.846774,49.560774,51.190531,52.628985,54.668411,54.520181,55.055551,54.240596
560,44.928474,45.214399,52.471423,49.315352,50.805095,51.552172,54.513295,53.591399,54.752851,53.530501
570,44.021475,44.034726,51.905851,48.828770,50.961399,51.555831,54.070708,53.638735,54.183349,53.370478
580,44.801030,44.766782,52.193784,49.237381,50.572779,52.013413,54.174795,53.788551,54.685689,52.921546
590,44.260265,44.159074,51.783163,48.858214,50.916677,51.573584,54.012576,53.737489,54.030420,53.304264
600,44.299443,44.241264,51.901274,48.458856,50.498247,51.253529,54.019542,53.506279,54.118564,52.914973
610,44.664991,44.618971,52.155446,48.894132,50.875545,51.556168,54.409432,53.553686,54.731808,53.342245
620,43.901044,43.947099,51.686998,49.132721,50.716619,51.299493,53.700579,53.498544,53.719104,53.216297
630,45.084895,45.195884,53.431084,50.101428,52.533841,53.135574,55.437113,55.474228,55.564790,55.293912
640,44.551743,44.701588,52.128937,48.843759,50.885768,51.454199,54.342378,53.667447,54.754841,53.283282
650,43.174841,43.085640,50.246167,47.512116,49.707951,50.210571,52.901139,51.677806,53.221442,51.683117
660,45.014488,44.901601,52.698874,49.514358,51.350058,52.253479,54.873750,53.856867,55.349092,53.664967
670,44.068108,44.143682,52.419645,49.411809,51.781980,52.164750,54.558243,54.342923,54.767271,54.313186
680,44.685737,44.776287,52.333797,49.456284,51.095469,51.626638,54.633569,53.681210,54.663790,53.612311
690,44.271650,44.158273,51.808116,48.832103,51.022636,51.592820,53.867885,53.620902,54.304067,53.403056
700,43.320847,43.338457,51.698922,48.546195,51.183117,51.669892,53.480519,53.447317,53.511020,53.397481
710,43.730099,43.854966,51.365579,48.327687,50.705801,51.714891,53.537575,53.190496,53.798207,53.068379
720,43.935230,43.970145,51.773362,48.792395,50.636148,51.030348,53.926927,52.990158,53.948915,53.044719
730,43.757457,43.906097,51.566649,48.805767,51.363884,51.662376,53.961966,53.650278,54.065028,53.647350
740,43.709939,43.859716,51.640155,48.526401,50.826591,51.136961,53.406171,53.136560,53.682274,53.098942
750,43.770065,43.944622,52.090399,48.884087,52.750634,52.044581,54.358312,54.214188,54.604413,54.362535
760,44.111731,44.189246,52.460557,48.903379,52.072634,51.853199,54.364769,54.304789,54.548891,54.315068
770,45.544532,45.804402,54.037559,49.860414,52.051012,52.757548,56.507610,54.823232,56.634744,54.558389
780,43.851404,44.094068,52.460964,49.101325,50.788007,51.505630,54.727985,53.312129,54.648051,53.149244
790,44.215897,44.374851,52.776435,49.324616,51.415087,52.079742,55.016418,54.071690,55.182381,53.764923
800,44.353248,44.872352,53.016792,49.261312,51.501628,51.571176,55.315628,54.360781,55.481047,54.207335
810,44.140737,44.354551,52.731173,49.169013,51.201386,51.862916,54.882674,53.660552,54.916628,53.632195
820,44.652476,44.875531,53.314807,50.272775,51.881526,52.501093,56.038417,54.580546,55.453217,54.430491
830,44.322062,44.282692,53.054002,49.709764,52.703482,53.224991,55.257764,55.247868,55.193159,55.342102
840,44.357559,44.455296,52.610083,49.109041,51.164090,51.866852,55.025610,53.512533,55.114041,53.747996
850,43.231037,43.306790,51.700938,47.955807,50.330000,50.842979,53.532513,52.414824,53.644538,52.618392
860,44.636362,44.998688,53.390620,49.931405,52.647091,52.776493,55.423245,55.079509,55.360658,55.247850
870,44.183281,44.606353,52.888434,49.778952,52.010687,52.426344,54.864311,54.665093,54.851837,54.562431
880,44.706913,44.884793,53.287336,49.796619,52.248167,52.327800,55.581031,54.652720,55.370412,54.795596
890,43.883412,44.082244,52.500068,49.123827,52.300277,52.352573,54.615671,54.590886,54.690759,54.672461
900,43.177374,43.428995,51.611019,47.929799,50.549706,50.858869,53.936788,52.842343,53.762960,52.762790
910,44.118638,44.357552,52.791427,49.308600,51.794167,52.297754,54.934532,54.423235,55.083819,54.616602
920,44.518170,44.823348,53.419616,49.633519,51.948783,52.257405,55.715718,54.157553,55.558288,54.415889
930,44.085396,44.323151,52.682824,49.123597,51.472286,51.711545,55.012724,53.685261,54.914291,53.971241
940,43.950213,44.221003,52.649545,49.128620,51.635923,51.889537,54.860321,54.086963,54.761041,54.240744
950,44.433590,45.022729,52.671550,49.096047,52.433225,52.375140,54.944561,54.907168,54.997687,55.068599
960,43.770787,44.873592,53.226672,49.380972,51.328984,51.800526,55.306539,53.771463,54.762144,53.875800
970,44.111169,44.499628,52.607673,49.138113,51.762529,52.453470,55.163489,54.283652,55.122736,54.352537
980,43.603610,43.845130,52.094413,48.971114,51.312648,51.541301,54.454291,53.469194,54.344162,53.690805
990,44.636330,44.998845,53.831682,50.048238,53.760542,53.669843,56.175315,56.121650,56.160284,56.338855
1000,44.530727,44.974676,53.457630,49.606306,52.998536,52.605105,55.822103,55.309540,55.714823,55.204697
1200,46.081786,46.432805,54.267925,51.094342,53.060083,53.944853,56.615788,55.863111,56.487454,55.439080
1400,46.058261,46.585043,55.319506,51.584479,54.892795,54.583674,57.669468,57.355948,57.737835,57.141856
1600,46.361789,47.195764,55.055228,52.032559,54.510947,54.812312,58.051027,57.418636,57.917849,57.382656
1800,46.665618,47.387940,55.583430,52.370337,55.410938,55.422328,58.371651,57.611706,58.089828,57.983087
2000,46.282458,46.967814,55.567551,52.035988,56.031611,55.216891,58.009673,58.144480,57.967904,58.316908
2200,49.573524,50.487001,58.045821,55.370428,57.678536,58.299482,59.793818,60.405871,60.126219,60.175317
2400,49.127138,49.775647,57.482407,54.494984,57.658426,57.789651,59.453368,60.354406,59.620629,59.911376
2600,49.157764,49.948258,57.323471,54.667875,57.698648,58.022632,59.455832,60.221353,59.438538,60.195206
2800,48.865952,49.563899,58.026685,54.494384,58.941344,57.871008,60.432243,61.227326,60.526780,61.205429
3000,48.520927,49.541033,57.877399,54.575924,59.257681,58.206826,60.359730,61.350443,60.466739,61.753200
3200,49.057158,49.863011,58.783811,54.607622,58.233694,58.245207,60.145567,60.939525,59.181146,61.174322
3400,49.208004,49.860845,57.642950,54.646081,58.362478,58.356734,59.564625,60.523603,59.556489,60.982628
3600,48.725020,49.690642,57.335033,54.451029,58.444269,57.689333,59.509867,60.743711,59.067893,61.135340
3800,48.727460,49.724010,57.920365,54.447546,59.420096,58.335747,60.134925,61.545501,60.102957,62.092348
4000,48.900211,49.649275,58.021601,54.609795,59.470657,57.856930,60.064722,61.747795,60.042598,62.060041
4200,52.947235,53.706050,61.055673,58.709738,61.834580,61.771914,63.089638,64.703140,63.343912,64.610335
4400,52.167695,52.993579,60.554412,58.003611,61.128331,60.937433,62.207560,64.105163,62.603833,63.791581
4600,52.700500,53.491840,62.220910,58.431037,63.684048,62.653433,64.123199,66.445036,64.402941,66.475630
4800,52.525011,52.432983,60.033581,57.356419,61.104072,61.239470,61.966474,64.039851,62.122955,63.634399
5000,52.090193,52.123677,59.573125,57.013017,61.059272,60.683327,61.704755,64.024647,61.960110,63.627256
5200,52.438142,52.541981,59.841544,57.221190,60.933146,60.889687,61.673586,63.716585,61.858243,63.515085
5400,52.300620,52.403755,60.218144,57.390301,61.030821,60.721491,61.839891,63.846328,62.099665,63.864207
5600,52.394102,52.557615,60.714242,57.414889,62.200676,60.818115,62.859616,64.813699,63.018242,64.774810
5800,52.504964,53.406442,60.883950,57.951148,61.948346,61.278221,62.846945,64.476908,62.878193,64.661498
6000,52.376892,52.296129,60.860095,57.561160,62.801880,61.336646,63.155627,65.051722,63.161258,65.582667
6200,53.262173,53.050490,60.831556,58.245569,62.068450,61.584301,62.555475,64.749017,62.925461,64.655372
6400,52.829090,52.381277,59.921799,57.552740,61.100104,61.185380,62.539463,64.154888,61.726859,64.407550
6600,53.133265,52.651138,60.900305,57.816458,62.463150,61.830093,62.784381,64.910308,62.987125,65.036717
6800,52.974964,52.385770,60.010898,57.382915,61.691017,61.027686,62.141699,64.117609,62.316170,64.412186
7000,52.647805,52.356592,60.777100,57.493793,62.542459,61.625096,62.964407,64.898650,62.890459,65.578026
7200,52.610377,51.812556,59.576992,57.120507,60.976142,59.945434,61.584957,63.597127,61.300374,63.926505
7400,54.010915,52.497493,60.708743,57.648383,62.835725,61.370947,62.882515,64.998794,62.815264,65.633455
7600,52.974759,52.308309,60.811332,57.484260,62.860822,61.451605,63.063667,65.212048,63.007263,65.861009
7800,52.877598,52.596893,61.410491,57.655898,63.638392,61.881629,63.761955,65.909418,63.723172,66.511818
8000,52.489733,51.877324,60.738483,56.948135,61.963495,60.692694,62.119311,64.517914,62.273163,64.891516
8200,57.374981,55.794890,63.020379,60.723976,63.684964,64.306384,64.986137,66.772004,64.851846,66.623356
8400,56.960073,56.057273,63.763385,61.037627,64.758620,64.657094,65.446403,67.842074,65.888358,67.702100
8600,56.882642,56.471851,64.189808,61.528289,65.134337,64.689244,65.879161,68.127355,66.125449,68.020623
8800,56.772842,56.092169,63.954443,61.206224,64.647330,64.483310,65.580844,68.041974,65.836519,67.590281
9000,56.805040,55.599818,63.435432,60.546731,64.605073,64.178771,65.050626,67.703257,65.740312,67.470139
9200,56.300782,55.306533,64.240028,60.671165,65.992821,64.592097,66.079775,68.696433,66.370083,68.936366
9400,57.164715,55.957270,64.336810,61.051273,65.687507,64.695959,66.404417,68.879885,66.616696,68.607600
9600,56.524630,55.214407,62.817185,60.314413,64.378255,64.222485,64.774151,67.424098,65.038533,66.924585
9800,56.701784,55.455563,63.108065,60.990332,64.311345,64.107243,64.727728,67.389657,65.423166,67.128277
10000,56.270445,54.928070,62.679583,60.109903,64.311916,63.789308,64.604071,67.325535,65.196265,67.073312
13000,57.740226,55.512904,63.906137,61.060443,65.367990,65.011399,65.629717,68.045182,65.987920,68.290741
16000,56.319912,54.713376,63.646338,60.143590,65.284979,63.988776,65.614148,68.003009,65.648745,68.343656
19000,61.010744,58.459769,66.403113,63.928717,68.183141,67.455676,68.814917,71.579864,68.731769,71.109072
22000,60.629568,58.247649,67.272237,64.385806,69.349127,67.818380,69.665329,72.177682,69.577696,72.320704
25000,62.802181,58.718938,67.515381,64.628757,68.586820,68.333689,69.133651,71.480496,69.601324,71.472002
28000,60.705639,57.751409,66.711674,63.448764,68.504611,67.278922,69.041489,71.104336,68.955680,71.828133
31000,62.255038,58.525876,66.727856,63.833401,68.284081,67.668857,69.007813,71.054787,69.010066,71.792759
34000,67.244731,62.422410,70.468710,67.217812,71.227860,71.307019,72.357559,74.811515,72.758822,74.703010
37000,68.454449,62.312902,69.653795,67.916959,70.175168,72.105541,71.146080,73.920007,72.154945,73.392238
40000,67.607402,61.758720,69.845332,66.446368,70.728422,70.534914,71.517487,73.901610,72.224377,74.124370
43000,69.120911,62.710758,72.304509,67.336679,74.448014,72.709211,74.854854,77.531366,74.643725,77.808415
46000,69.060959,62.381300,70.591072,67.484535,72.435489,71.247252,72.976568,75.474588,72.952124,75.902864
49000,70.149848,62.291975,71.150983,66.648047,73.522440,71.924248,73.526801,76.762157,73.998312,77.343071
52000,71.474000,62.445174,70.546056,66.913146,71.793394,70.875921,72.762162,74.853369,72.951440,75.099607
55000,72.750930,63.434742,71.289663,67.963371,73.750848,72.287809,73.832619,76.688817,73.872523,77.260942
58000,73.112207,62.628291,70.553667,67.018909,71.921631,70.690637,72.377264,74.974799,72.437644,75.115512
61000,73.638850,63.576626,70.718880,67.118966,73.198156,71.818892,73.024074,76.027740,73.123749,76.573217
64000,72.907013,61.912355,70.625873,66.382977,72.310939,70.349154,72.652839,75.281470,72.861656,75.902274
67000,80.318509,67.788067,74.953485,70.726402,76.912117,75.669306,77.300144,80.360106,77.110662,80.705953
70000,79.517455,66.705245,73.986940,70.186418,76.454194,74.952108,76.243205,79.493632,76.239361,79.211684
73000,79.748523,66.996863,74.174896,70.008443,76.299642,75.021806,76.449401,79.635058,76.481793,79.569073
76000,79.604418,66.647637,73.674026,69.870460,75.604402,74.241682,76.197350,79.184378,75.971182,79.036553
79000,80.706027,66.702859,73.198567,70.211843,76.061255,74.415888,75.639759,79.947431,75.863847,80.241350
82000,80.374455,66.426052,73.877275,70.497261,75.452242,74.123470,75.053546,78.706871,76.517738,77.852442
85000,80.759059,66.269373,74.270585,70.474480,75.121983,74.177002,75.669013,78.615768,75.466728,78.289100
88000,82.207288,66.795908,74.333611,70.493756,77.486413,75.160200,76.883709,80.491025,76.672897,80.953126
91000,82.380188,67.418270,74.476341,70.149862,77.763272,75.253160,76.755829,80.806038,76.717385,81.246260
94000,82.358658,67.259370,74.728150,70.188796,77.602773,74.942242,77.184496,80.709802,77.333933,81.578426
97000,81.239722,66.904648,75.172077,70.503033,78.923892,75.499720,77.937247,81.721999,77.828167,82.095386
100000,83.502384,67.242597,74.598371,70.557772,77.001509,74.601716,76.633182,79.878486,76.774629,80.319302
140000,89.721586,70.563067,78.534844,73.670109,80.859095,78.235299,80.483113,85.091484,80.647293,84.966993
180000,90.629465,70.430719,79.442415,73.857075,82.647653,78.777534,81.877810,85.652177,81.983129,85.994183
220000,95.129794,70.955441,80.546819,75.261689,83.054292,79.448384,83.244858,86.198285,83.242258,87.106172
260000,91.509728,70.538500,81.034371,75.045849,84.746545,80.087938,83.889034,88.820017,83.886385,88.717460
300000,99.433772,73.147771,84.789486,78.562474,88.436235,84.682626,88.080397,92.258793,87.501291,92.311853
340000,99.590816,73.566429,84.524021,78.158149,85.454955,82.096422,86.375904,91.150248,86.247808,90.752369
380000,97.130917,72.479420,85.986848,78.598809,89.127847,83.184844,87.817078,92.768476,88.040220,93.416362
420000,97.308116,73.509847,86.941091,79.270152,91.295432,84.140778,89.467704,93.442354,89.410310,93.688071
460000,97.332073,72.938879,86.394883,79.137142,90.010605,83.727569,88.615806,93.091668,88.709121,93.735748
500000,98.313728,73.493962,86.919144,79.064615,90.428126,83.491339,88.940012,93.308923,89.139500,93.287395
540000,100.297149,75.766567,92.380231,83.527021,95.691383,88.701096,94.632158,99.522600,94.712533,99.405332
580000,100.916845,77.263416,91.776977,83.036477,95.512286,88.904198,94.121948,98.974343,94.245645,99.096505
620000,101.362764,77.144773,93.115519,82.944111,98.922603,88.775372,95.679231,102.532876,95.812566,101.532779
660000,100.652084,77.602940,91.808808,83.640925,94.793307,87.371166,93.575013,97.977562,94.195605,99.056952
700000,99.764920,76.080901,93.767703,83.048421,96.957736,88.297367,95.463499,101.082213,96.900239,100.553157
740000,100.041759,76.054439,92.479720,82.943811,96.020937,87.648234,94.456526,99.695586,94.662231,100.222611
780000,99.577958,77.152181,94.134160,83.379067,99.207458,89.251199,96.906734,102.879360,97.103872,102.810869
820000,100.844637,78.391922,93.094141,83.255656,96.730790,87.995078,95.379779,100.098833,95.107323,100.289925
860000,99.744046,77.056814,94.457625,83.807080,99.019280,89.319342,97.297005,103.092612,97.314092,102.842801
900000,100.331991,77.680898,95.287070,83.648713,100.272205,90.113944,98.612851,103.540985,98.509065,104.309679
940000,100.900269,78.257991,95.749744,83.557604,100.792792,89.867819,98.688462,104.409464,98.607501,104.858281
980000,102.802009,80.194585,94.671006,83.267516,98.753809,88.939245,97.037493,102.542279,97.129280,103.179206
1000000,101.429119,77.420097,94.195043,82.848803,98.003523,87.770837,96.181443,101.504473,95.964948,102.226924
1500000,118.227354,95.181339,100.790641,86.827844,105.681119,93.018298,103.110929,109.329996,103.454843,109.197448
2000000,127.250875,101.256723,101.535413,86.773649,104.560201,92.689619,103.576215,107.608591,104.012088,108.593774
2500000,137.614230,109.840329,106.346657,90.963607,110.168093,97.030891,108.481652,113.670320,108.831778,113.734221
3000000,139.902206,111.076456,105.329255,89.464127,106.861806,95.858296,107.492926,110.648498,107.821144,110.638245
3500000,145.704144,115.862867,107.494973,90.987307,114.884553,99.097359,110.694595,118.815682,110.506788,119.293617
4000000,149.052132,115.767797,104.803138,89.775155,108.072869,95.776645,106.743703,111.116119,106.499971,111.423703
4500000,156.435532,122.650643,111.033364,94.825976,112.604300,101.153374,113.072550,116.214932,113.630442,116.378155
5000000,157.730582,123.569332,109.914048,94.463550,113.517808,100.792343,111.978672,117.164779,112.444781,117.371206
5500000,158.852426,123.708783,109.971322,94.061632,113.612677,100.572425,112.698819,117.107706,113.018098,117.614953
6000000,160.755080,126.545331,113.686692,96.359532,113.443317,101.936014,115.665030,117.106490,115.915255,117.191726
6500000,163.084477,128.105190,113.781900,98.016115,115.493607,102.638957,116.088244,119.008550,115.990000,119.153415
7000000,164.731331,129.519677,118.097886,100.393136,118.249785,104.852813,120.856310,121.145745,121.008075,122.153586
7500000,166.760529,130.432342,118.719806,102.247408,115.944033,103.176101,121.283667,119.021890,121.051715,119.920189
8000000,167.381620,129.267697,119.926900,103.414518,114.111335,102.812098,122.023167,117.058736,121.892299,117.654001
8500000,175.222015,138.156733,129.229001,112.014658,122.080929,110.768220,131.745630,126.478538,131.975585,126.242433
9000000,173.766262,132.328288,127.837614,111.998619,120.178205,109.184339,130.108335,123.916073,130.507686,123.768906
9500000,174.889994,137.587516,131.316780,114.654041,126.437691,114.078274,134.135478,130.723132,133.947343,130.610813
10000000,176.744538,137.611681,132.970946,115.540476,126.285289,115.456421,134.802002,129.948628,135.574042,130.214171
16000000,183.999479,141.644442,146.087468,124.991064,140.477464,128.185565,148.418400,143.249093,148.191145,144.043197
22000000,194.253731,148.896120,158.896759,134.237044,155.087637,138.830014,161.279359,158.319554,163.725682,158.590204
28000000,200.748406,154.643355,169.431356,138.643960,163.917973,145.759057,170.718782,167.391658,170.828931,167.671281
34000000,218.729892,169.681004,183.997096,152.968437,177.978133,159.389898,185.994363,181.382553,186.475169,181.485805
40000000,217.153523,167.234050,182.453663,150.219661,177.907261,156.890488,184.592790,181.103389,186.026301,181.376465
46000000,219.682112,169.633943,186.279420,151.382500,184.424484,159.062070,189.564996,186.462868,189.355974,186.963961
52000000,220.957754,165.353046,184.749424,149.078603,181.549789,155.878953,186.577795,184.793781,186.921752,184.633934
58000000,221.054951,166.147222,186.128041,149.033701,181.367167,155.409382,187.449904,183.843798,186.724610,184.453711
64000000,222.643435,165.625681,185.628374,148.702659,181.202432,155.702490,187.570937,184.232851,187.518632,184.573689
70000000,259.994283,202.829135,221.989072,183.694145,217.588627,191.829677,223.300441,220.565705,225.351965,221.418934
76000000,258.002464,200.356878,220.323410,181.232361,217.101499,189.985583,221.905739,219.394488,222.399004,220.044356
82000000,256.470091,198.611138,217.815621,178.098651,214.665453,186.738162,219.359872,217.102653,219.751829,217.429305
88000000,255.711321,194.176136,216.803540,175.455661,213.800747,184.134687,218.896868,217.585524,219.166338,216.312422
94000000,256.127483,191.791736,214.380232,171.766844,212.523475,180.621674,217.303153,215.348663,217.397113,215.041244
100000000,250.607798,190.305550,213.731587,170.221610,211.109549,180.916000,215.476052,214.253745,215.638057,213.661147
170000000,267.362484,197.956036,224.963512,175.908162,223.251972,187.675887,227.261002,224.906417,228.101402,225.928477
240000000,275.497869,196.460312,231.019646,176.977794,228.190155,189.308593,232.653725,229.248461,232.640921,230.829222
310000000,287.814468,206.081037,239.949267,183.225216,238.318768,196.058112,241.845635,239.126407,244.039883,242.705103
380000000,293.129324,208.049228,244.602844,185.701381,242.820907,197.488444,245.402580,242.573494,247.339683,246.211509
450000000,305.631973,208.212567,249.024158,187.167792,247.223620,199.031557,249.225344,246.139313,251.414147,249.840019
520000000,314.730618,207.186594,253.707938,186.729165,251.951618,201.264241,253.621807,251.687741,256.492097,255.222212
590000000,324.965535,214.434272,261.883806,192.378275,262.502516,206.054409,260.525668,258.192374,264.440424,262.708063
660000000,330.951000,216.209995,263.280389,193.643341,261.941390,206.898847,262.505297,260.348161,266.415377,264.977091
730000000,336.430489,217.367449,265.890381,195.115291,265.282277,206.788668,264.387182,261.781027,270.322830,268.970141
800000000,340.471172,213.379147,270.128093,193.635891,267.319346,207.192556,265.645437,263.649333,272.049254,270.420193
870000000,341.842049,221.827618,273.782772,198.363324,272.199537,210.286511,270.337262,267.852617,276.826119,275.852918
940000000,352.559452,219.259916,275.342467,198.185034,271.973172,209.908682,269.945273,266.310905,277.764065,274.806811
1000000000,357.054300,218.363310,277.677361,197.035782,275.677382,210.281276,273.653451,269.683963,282.191268,280.427284
1800000000,390.763765,227.434508,305.372670,205.735046,298.842935,218.732394,291.532312,288.094484,306.611351,302.939410
2600000000,411.808091,239.955570,318.280413,214.991802,315.167988,228.349047,306.585180,303.626776,320.922770,319.677842
3400000000,428.209450,237.094900,327.143776,215.949411,324.080859,230.617419,313.879315,310.579754,330.189280,328.962380
