Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
51200,200.391250,254.470000,168.771250,191.812500,242.277500,184.116250,165.572500,171.966250,172.563750,173.441250,244.191250,192.480000,160.891250,153.955000,191.167500,240.111250,193.738750,175.567500,161.306250,244.381250,251.565000,274.261250,212.340000,163.953750,156.876250,163.388750,247.471250,189.320000,168.320000,164.988750,164.660000,163.695000,235.618750,210.880000,161.245000,161.432500,199.833750,157.026250,231.610000,178.146250,194.608750,162.693750,156.711250,173.882500,231.957500,218.872500,204.273750,207.018750,153.965000,167.572500,264.018750,175.001250,165.346250,166.250000,164.466250,267.127500,174.890000,213.205000,247.176250,241.866250,28779.358750
57600,161.396667,180.711111,165.068889,175.523333,149.762222,148.040000,159.924444,169.596667,157.895556,147.080000,159.246667,187.580000,154.007778,160.662222,137.658889,135.452222,130.096667,169.883333,162.572222,151.037778,144.157778,145.921111,182.196667,186.907778,198.973333,147.043333,134.207778,141.331111,205.556667,165.510000,144.663333,138.636667,134.790000,131.253333,178.547778,159.065556,191.455556,148.397778,142.685556,134.165556,175.050000,158.382222,135.948889,135.831111,131.791111,154.677778,172.300000,161.761111,138.183333,130.508889,135.148889,190.138889,159.215556,147.654444,141.055556,138.386667,141.901111,174.186667,156.096667,146.878889,28669.163333
64000,150.766000,140.360000,191.250000,169.386000,153.848000,139.557000,129.682000,139.854000,171.040000,184.219000,138.262000,143.798000,125.917000,160.659000,167.597000,125.153000,123.223000,136.158000,168.341000,151.413000,142.190000,135.522000,136.836000,135.776000,160.237000,140.709000,124.506000,127.763000,123.970000,179.936000,176.118000,143.331000,130.546000,132.047000,127.630000,155.019000,136.850000,121.934000,126.789000,124.698000,125.383000,154.952000,171.984000,133.564000,132.115000,119.429000,168.525000,148.226000,135.861000,129.986000,125.541000,124.403000,156.985000,161.829000,136.198000,128.539000,138.873000,159.932000,144.164000,140.712000,28248.324000
128000,72.786000,85.098500,86.447000,84.718500,98.874000,72.817000,78.847000,75.771000,104.274000,85.889500,90.105000,76.041000,97.931500,76.134500,73.726000,68.855500,66.611500,72.663500,94.701000,75.028500,87.549000,85.078500,67.439500,98.017500,90.594000,76.888500,60.679500,77.213000,79.331500,72.705000,65.354000,65.507500,79.984500,93.985000,86.013500,66.971000,62.570000,62.685000,98.061000,74.816500,70.052500,66.527000,63.861000,79.668500,96.024500,78.051000,86.156000,67.286000,65.769500,92.613000,70.794000,80.818500,61.267000,65.631500,93.086000,87.497000,70.011000,79.827500,82.901000,93.531000,28396.997000
192000,61.636333,51.694000,53.361333,53.915667,66.049333,57.135000,48.103000,59.085333,64.159333,64.002333,60.047667,54.941333,44.998000,42.968333,53.764667,47.574667,43.983667,46.566000,43.669333,60.264000,56.519000,65.634333,58.662000,51.775000,55.805667,51.166000,51.202333,47.667333,48.148000,58.065667,49.987333,50.118667,47.287667,48.913000,56.659000,50.984667,49.097000,44.444667,41.428667,54.148667,60.620333,48.446000,45.354333,42.728000,52.738333,58.962667,46.749667,45.872333,53.689667,57.873333,49.335000,47.664667,43.474667,46.329000,57.808333,53.619333,59.519667,48.876000,48.606333,57.979000,28315.956667
256000,55.748250,36.528500,39.974000,36.331000,49.023000,41.213500,34.922750,51.845250,41.279250,48.346250,43.892500,42.067750,31.443500,39.732500,36.807750,34.366750,32.119250,32.412250,42.130750,41.652250,38.672000,35.122500,34.951750,42.084250,35.955750,32.122750,31.199500,32.038500,40.947250,37.819000,33.568750,31.975500,33.999250,41.137500,36.458250,33.902500,28.911000,31.737750,38.958500,35.945250,31.983250,34.451750,33.650500,44.148250,40.179500,35.292750,33.859500,38.538500,38.989750,35.355500,31.994250,33.946500,36.444750,47.586500,35.434250,33.998250,32.919000,39.548000,37.495000,36.137250,28554.292000
320000,34.669200,30.774400,41.102200,34.827200,36.118600,34.339000,33.146800,45.090600,40.449800,37.199800,35.815400,41.837400,29.880400,28.646200,27.154000,32.466000,33.161400,31.414600,28.558800,28.381000,27.509400,36.901400,31.809400,29.360600,25.630600,31.540600,41.157400,30.263000,30.346400,30.184200,34.946400,32.919000,29.268400,33.778600,26.867800,40.881800,37.085200,27.596000,29.752800,25.783800,32.893400,30.535800,27.181200,27.032800,26.719600,33.001200,29.810600,27.731800,26.329600,25.860400,38.745200,31.839800,28.771200,27.865800,35.126200,31.327200,30.632800,28.888200,27.499600,34.588400,28630.593800
384000,31.634167,25.011833,29.123167,27.812667,40.722000,29.125833,22.763500,33.199167,35.944500,32.999167,29.899000,30.210000,22.266333,26.864667,30.507167,22.347667,23.322333,29.062000,28.587167,27.206667,24.793500,24.487667,31.646667,26.674000,21.871833,21.395833,21.767500,26.985167,24.799667,22.621000,22.347500,27.818000,27.684167,24.951667,23.588000,22.377333,28.041167,24.527667,22.578667,22.808333,22.986167,29.551667,25.548833,24.141000,24.266500,23.780333,34.929333,26.477167,24.879833,22.626833,21.491167,30.513500,25.728833,22.722167,22.061500,22.488333,28.424333,27.031500,25.453667,24.295333,28793.011000
448000,30.489000,23.304143,28.244429,23.622571,27.365714,29.435429,23.522000,31.405143,28.045000,31.906000,31.179857,28.631714,18.711571,18.138429,24.691286,22.410000,20.925000,21.567571,23.017571,23.587857,23.091429,22.048714,20.509714,26.286000,20.513714,19.296000,18.545143,19.080857,27.798571,22.707714,20.831571,20.416143,20.908857,28.940286,25.481143,26.410571,24.246000,23.961571,21.801429,20.465714,19.032571,19.795143,23.767143,23.324857,22.268000,19.911714,24.017000,24.264000,20.518286,18.916857,19.831714,25.575143,23.170429,21.685571,24.416000,20.474143,24.854714,21.132429,19.718000,26.165571,28881.585429
512000,23.938500,20.252750,25.485375,22.022750,26.383000,26.052375,20.078125,28.854375,25.495250,28.649500,26.943875,25.274125,16.779125,17.515250,24.804375,20.565375,19.526625,21.696250,21.090125,20.506375,19.781125,18.094875,18.399375,22.455250,19.275250,17.558250,22.588625,18.080250,20.795125,19.809875,17.544375,17.735000,21.556750,20.619500,19.229125,17.951000,17.759375,25.933375,20.101250,18.624500,17.503625,17.377375,21.957875,19.966875,18.171625,16.780125,20.674625,20.448625,19.489625,17.934875,16.588250,22.143125,18.128625,17.315375,16.977125,21.512750,19.542750,17.777250,17.399375,18.624750,28999.625000
576000,23.646222,19.001222,23.628889,19.634889,27.132556,25.047444,16.082778,25.921111,24.575667,27.478111,25.176000,24.509333,18.747222,21.784111,17.980000,16.053111,15.921111,19.045667,17.123111,16.489333,15.644778,17.145556,20.964778,22.061556,15.632111,16.160556,17.274333,19.008667,17.070889,15.666444,15.102000,20.550444,18.741111,16.078333,16.757667,18.437222,18.287111,16.283333,15.553111,15.575333,18.452556,17.494667,15.539556,20.038444,16.346889,20.479667,18.600444,20.462444,15.426222,18.726000,17.292444,17.128667,16.648333,17.135111,19.200889,17.286444,16.896556,16.069556,19.064778,18.526111,29041.057000
640000,19.667700,15.521300,24.548500,21.447000,23.664700,18.663000,15.420500,28.835900,24.847300,26.265200,22.037800,25.722400,15.507100,15.134800,15.628400,14.269100,17.973000,16.296200,13.403500,14.311400,14.258700,17.441200,15.673800,14.972900,12.990800,16.321300,14.961400,14.301600,13.914400,14.334900,17.886700,16.426000,17.858000,13.582800,17.697400,17.233500,17.429500,14.419600,13.926500,16.784600,15.453200,14.281900,13.205300,14.417300,17.548500,15.664900,14.741000,13.882400,17.067300,15.212300,13.889800,14.935400,17.692600,18.335000,16.131400,15.362400,14.515600,17.752500,16.578900,15.352000,29206.682400
1280000,12.246250,13.601450,16.049200,11.944500,15.719650,12.586850,9.789300,18.021450,16.270850,15.396550,17.219400,16.460100,7.534000,7.654000,10.184050,9.003150,9.111250,9.007400,9.305500,9.170050,8.723200,8.322050,9.126400,10.027350,9.231450,7.870250,7.718750,9.388050,9.053550,9.425950,7.178550,9.700050,9.240950,8.604550,8.536750,10.244150,8.739200,8.182650,8.996350,8.488450,9.571100,10.919400,8.081350,7.835300,9.562450,8.965550,8.206100,8.035750,8.601150,8.875350,8.327850,10.052050,9.188000,9.674250,8.581000,8.148550,8.170650,10.119200,9.451700,9.048500,29526.850050
1920000,10.393267,9.477300,14.499500,9.567100,13.352967,10.844933,7.650033,16.602467,13.541367,15.774000,15.102467,14.660733,5.659400,7.336733,6.430867,5.755133,7.721633,7.226900,6.679467,6.993167,7.030800,6.650367,7.390600,6.948867,5.511433,5.313133,7.879833,6.323733,6.995300,5.875267,6.223267,6.175133,6.067267,5.816800,7.902433,6.565333,5.710600,6.089767,7.056333,7.055200,6.573633,6.028300,5.750367,7.177500,7.273167,6.042167,5.842033,7.048033,6.343867,6.787367,5.839367,6.718400,6.407767,7.104333,5.635933,6.923500,6.716367,6.418733,6.337767,7.350767,29782.358400
2560000,7.931700,8.353625,12.287200,9.604850,13.265475,8.860625,5.212300,14.943775,13.714150,13.183750,12.269625,13.416050,4.462200,4.302225,5.842450,5.636125,5.812600,5.018725,4.465400,6.220925,5.827225,5.354350,5.179175,6.265350,4.522025,5.117025,4.596200,5.388100,5.149200,4.505100,4.135400,5.358125,5.371175,4.930425,5.237050,5.883375,5.189950,4.832600,4.882425,5.286225,5.806300,5.207825,4.898800,5.139475,5.645350,5.100325,4.918650,4.867650,5.367625,5.626650,4.863925,5.625175,5.401000,5.777775,4.738750,5.080400,5.749675,5.034925,5.086575,5.877625,30136.101000
3200000,7.821780,6.961780,11.601780,8.008420,12.554140,8.648620,4.667360,14.642760,12.519000,12.563880,12.561300,13.289740,4.215880,4.102380,4.672100,4.757340,5.424800,5.134060,4.153060,5.409240,5.293900,5.302440,4.770640,5.488360,4.009040,3.565520,3.877760,4.622100,4.943000,4.045440,3.585380,4.767300,4.767100,4.358280,4.282820,4.902180,4.096680,3.851920,4.065180,4.951320,4.542580,4.422240,4.031680,4.956740,4.534720,4.160700,4.012840,4.868360,4.299800,3.899180,4.044060,4.813120,4.480840,4.952100,4.204880,4.867480,4.511040,4.054860,4.386240,5.082080,30179.349620
3840000,6.715067,6.465783,11.744867,8.780883,12.004967,7.928533,4.785133,14.069467,12.021800,12.448967,12.539233,12.169333,3.466800,3.303100,4.592717,3.883867,4.426717,3.950883,3.968267,5.064017,4.532767,4.236167,4.925183,4.810100,3.445100,3.670100,4.192150,3.884667,4.132583,3.975117,3.532783,3.974100,3.820083,4.260050,4.203667,4.064900,3.669117,4.127767,4.084483,3.822283,4.392033,4.259867,3.895200,3.903683,3.865833,4.210467,4.136850,4.140550,4.281233,4.282517,4.483167,3.874250,3.824367,5.013217,3.829517,3.705800,3.832100,4.963183,4.160833,4.423517,30364.928383
4480000,6.661986,6.079557,11.342500,7.855614,12.081386,8.293400,6.548500,15.821814,14.568900,14.245971,14.258414,14.533700,3.384471,3.093829,4.008171,3.954200,4.704929,3.550486,3.087914,4.358443,4.185657,3.995314,4.697286,5.021000,3.160586,3.084929,3.385557,3.752314,3.741929,3.460671,3.017829,3.967729,3.662243,3.931843,4.128500,3.895643,3.214771,3.206286,3.920943,3.595186,3.620429,3.643500,4.088186,4.040857,3.564800,3.924571,3.944857,3.703800,3.372486,3.293271,3.843600,4.172600,3.539657,3.487943,3.918843,3.781586,4.011214,4.394757,3.827543,3.814971,30657.506786
5120000,6.203375,6.586263,11.250488,7.279175,11.156937,8.070562,6.523700,15.220275,14.027487,13.593025,13.745212,13.859275,3.759350,3.083763,3.688875,3.624875,4.107125,3.945912,2.930337,3.758175,4.204237,4.170300,4.097275,4.542713,3.028138,2.787638,3.286800,3.434875,3.458275,3.107562,2.916113,4.156425,3.652637,3.716325,3.498438,3.796762,3.477712,2.973587,3.168225,3.447312,3.354550,3.618650,3.007738,3.594575,3.434638,3.318375,3.304562,4.003425,3.243725,3.619650,3.650475,3.486425,3.718400,3.459188,3.551112,3.374913,3.849175,3.728287,4.064750,3.792650,30659.455275
5760000,6.032033,5.973389,10.634756,7.212922,10.787311,7.408900,5.623067,14.452600,13.087944,12.828178,13.101933,12.968044,3.214278,2.879256,3.496822,3.071744,3.927233,3.199056,2.852856,3.491833,3.971389,3.617344,3.961744,3.889711,3.343811,2.754600,3.012044,3.016189,3.566622,3.561489,3.156533,3.417956,3.340289,3.464389,3.136322,3.484711,2.937800,3.152744,3.014622,3.265633,3.551411,3.246044,2.836033,3.378211,3.236244,3.031344,3.226800,3.540978,3.136200,3.068022,3.172100,3.360278,3.128256,3.133111,3.301178,3.324456,3.218467,3.191300,3.407200,3.266678,30807.874089
6400000,5.716390,6.446600,11.105510,7.263030,11.155050,7.394750,5.693320,14.752120,13.258570,13.143330,13.254860,13.238900,3.272420,3.060380,3.729570,3.950620,4.092330,3.215660,2.633130,3.766140,4.086980,3.859470,4.344210,4.478630,3.084040,2.650130,2.977470,3.697590,3.228470,2.889670,2.840750,3.590360,3.784660,3.414130,3.372690,3.700220,3.405040,2.725910,3.228790,3.420110,3.142840,3.011920,3.395620,3.715880,3.124740,3.144770,3.606880,3.380130,2.959640,2.916460,3.532620,3.024180,2.914640,3.447630,3.155290,3.327700,3.297420,3.850760,3.406350,3.339470,30930.864410
12800000,5.276495,5.550785,10.027760,6.696390,10.427230,6.780550,4.962070,11.779550,12.129865,11.971860,11.973825,12.120515,2.100670,2.019055,2.964485,2.524610,2.847450,2.492995,2.174070,2.806855,2.875375,2.858695,2.845545,2.911000,1.938980,2.028610,2.340540,2.284315,2.511925,2.425410,2.114240,2.395970,2.563290,2.375735,2.427755,2.605205,2.207785,2.141285,2.245870,2.240085,2.600915,2.387060,2.093445,2.513725,2.590565,2.302870,2.350215,2.734195,2.293025,2.411170,2.444965,2.298070,2.368935,2.332755,2.374605,2.375665,2.370255,2.470140,2.550785,2.345210,31642.886955
19200000,5.902960,6.182167,10.290643,6.956783,10.428480,7.028503,4.873420,11.658527,11.869223,11.676263,11.915193,11.933880,2.346683,2.202603,2.904677,2.434587,3.037607,2.609617,2.125853,3.051607,3.211313,3.040943,3.164993,3.173827,2.163837,2.240190,2.522190,2.512043,2.714707,2.485373,2.226170,2.690273,2.723247,2.646300,2.762843,2.643257,2.423290,2.391363,2.616663,2.413743,2.529773,2.567927,2.406297,2.505507,2.656210,2.648740,2.645630,2.645407,2.564653,2.564363,2.603727,2.593820,2.580127,2.633440,2.538153,2.574800,2.680627,2.608880,2.591130,2.599900,31962.174467
