Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800,53.320857,55.391442,63.752002,61.938828,67.684424,64.530548,56.452825,65.635204,71.347298,65.894174,71.025375,71.385932,48.556544,50.827961,52.397998,52.749116,55.833993,53.995927,51.553519,55.927463,59.236455,56.305060,59.535732,59.062899,48.051223,49.650857,50.672661,51.455433,53.329970,52.051495,50.467215,55.507006,57.308394,54.771772,56.907055,57.587692,48.711517,50.994295,50.937252,51.619725,52.621520,52.082521,51.718445,54.780540,56.659935,55.091237,56.036422,57.006681,55.437728,55.762770,57.135447,56.657530,58.594455,57.403967,58.225546,60.133747,61.923078,60.611755,62.331457,62.970511,421.599110
19200,56.738514,59.205497,68.054659,64.716186,72.136435,66.982877,60.125039,69.020644,74.669438,69.122336,74.616953,74.784754,50.871833,53.323658,55.645427,56.474081,59.491658,56.927922,54.126250,59.328159,62.769169,59.728834,63.498207,62.366705,50.327240,51.933823,53.382700,54.404549,56.629327,55.218002,53.014217,58.722756,60.814949,58.100989,60.359939,61.105246,51.006757,53.111279,53.734074,53.799423,55.912227,54.819223,54.440873,58.098031,60.221536,58.425700,59.886153,60.668909,56.945515,57.749695,58.542593,58.797052,60.226870,59.203330,60.418408,62.228557,64.101491,62.552261,64.528711,65.326937,393.109266
25600,58.873056,61.757917,70.453040,67.690919,75.044002,70.492551,62.496588,72.447633,78.009639,72.480934,78.090090,78.478713,52.392982,55.633604,57.529994,58.452690,62.238980,60.107753,55.896681,61.721250,65.765716,62.283860,66.105953,65.163831,52.183655,54.045699,55.475587,55.870426,59.054835,57.389018,54.697447,61.088032,63.275684,60.245147,62.743903,63.354988,52.577603,55.036501,55.640287,55.676643,57.895832,56.784787,56.024641,60.008863,61.963584,60.223728,61.651238,62.476353,58.530721,59.791009,60.374628,61.209725,62.013798,61.669366,61.812222,63.942541,65.911929,64.351501,66.514289,67.271231,373.438495
32000,60.635574,63.922381,72.854027,70.294940,77.999203,72.781932,64.343754,75.248812,81.178797,75.323110,81.192897,81.618933,54.107292,57.666999,59.507310,62.284859,64.412458,62.373520,57.835079,63.976434,68.196600,64.311917,68.212709,67.490862,54.791838,56.466071,58.867500,60.270836,62.742235,60.832766,57.308620,64.604910,67.082340,63.992064,66.784623,67.250865,54.873387,57.416233,58.756872,58.786668,61.706535,60.011031,58.552113,63.209800,65.909324,63.797744,65.464770,66.285721,60.881228,62.197632,63.684589,63.686421,65.929427,64.641630,64.515630,67.163238,69.991411,67.565024,70.403297,71.082872,434.645967
38400,61.964184,64.946387,74.548456,70.493024,79.029064,73.555707,65.659596,75.701541,81.869036,75.785503,81.682561,81.828008,54.993463,58.035729,61.104525,61.518151,66.047841,62.740505,58.588028,65.087198,69.102558,65.428248,69.537230,68.741214,54.746460,56.615980,58.713698,59.843388,62.516831,60.605191,57.453152,64.604662,67.015831,63.846781,66.522118,67.172822,54.888379,57.519281,58.497485,58.703164,61.400460,59.784057,58.640920,63.127113,65.457489,63.387149,65.136428,65.978544,60.794078,62.034342,63.434147,63.385185,65.393858,64.480089,64.334414,66.940880,69.463841,67.328851,70.053946,70.765119,415.238832
44800,63.084650,66.008203,75.780268,71.786515,80.075697,74.818060,66.738609,77.152108,83.117908,77.188409,83.056998,83.297988,56.048414,59.269584,62.308913,63.559552,67.101881,63.964385,59.420642,66.391237,70.219075,66.512762,70.632811,70.070077,55.380075,57.837562,59.810704,60.493833,63.977942,62.935119,58.225092,65.945748,68.482007,64.969919,67.857826,68.615302,55.731842,58.467229,59.378996,59.634563,62.306970,60.792841,59.466370,64.139810,66.473343,64.372770,66.130868,67.004639,61.780948,63.223488,64.509396,64.596222,66.340240,65.472618,65.476770,68.052444,70.581230,68.421766,71.234371,71.746906,396.667984
51200,63.846552,67.346178,77.043746,73.141006,81.734826,76.090566,67.761372,79.521907,85.127635,79.828357,84.967901,85.373005,56.896204,60.474010,63.164382,64.808796,68.687660,65.795984,60.543401,67.694001,72.458229,67.871108,72.749873,71.956956,56.447637,59.144282,60.841481,61.571965,65.389812,63.518298,59.302831,67.363952,69.776109,66.381377,69.438364,70.041705,56.608261,59.480082,60.492623,60.665968,63.571520,61.981393,60.478167,65.232138,67.798920,65.549346,67.261748,68.101605,62.466797,64.075239,65.291161,65.876881,67.361833,66.581430,66.206363,69.311617,71.695132,69.439671,72.062614,72.818326,385.577714
57600,64.940252,68.401780,78.198280,74.438853,83.187452,77.868083,68.601491,80.054201,86.483706,80.114748,86.370888,86.747759,57.738870,61.664705,64.251237,65.710166,69.919629,66.633925,61.408151,68.775936,73.906936,69.066862,74.207328,73.114016,57.451186,60.300690,62.127731,62.690197,66.756780,64.566177,60.210740,68.589888,70.911142,67.725838,70.316452,71.262956,57.474220,60.504856,61.501346,61.738904,64.756925,63.090269,61.308739,66.088687,68.679413,66.380206,68.332195,69.176492,63.602345,65.407641,66.552509,67.771800,68.572876,68.285628,67.395967,70.576650,73.139280,70.746885,73.592794,74.396568,368.064477
64000,65.734410,69.535407,79.531951,75.533250,84.649826,78.595883,69.688666,81.469335,88.031677,81.577774,87.955008,88.334410,58.551021,62.658428,65.384868,67.082839,71.150271,67.478744,62.458473,70.059503,75.215052,70.479624,75.378490,74.002631,58.154243,61.304395,63.273907,65.167410,68.212748,66.091004,61.283201,69.815714,72.054239,69.214958,72.176756,72.307221,58.858756,61.935329,63.769192,64.750521,67.401636,65.167676,63.092259,68.808221,71.804489,70.222232,72.221462,72.239680,64.738814,66.486045,68.533011,68.908906,71.350565,69.818645,69.281868,73.676274,76.492824,73.624114,76.807444,77.332378,419.418469
128000,70.046630,74.201211,84.914387,81.094375,90.974662,84.262491,74.740223,86.929104,94.728667,86.990773,94.552988,95.003386,63.483366,68.713433,71.261367,73.104292,78.200772,73.944262,67.545739,76.322013,81.818591,76.431952,81.787239,81.418033,62.315330,66.845674,69.580419,69.934446,74.479880,71.466525,66.021409,75.927423,78.535667,75.093735,78.322819,78.631316,62.274282,66.116926,67.759986,69.448925,71.903738,69.843315,66.656459,73.370473,76.012796,73.906337,75.445223,76.312273,68.860926,71.011764,73.811001,75.142222,77.037948,75.135660,73.353374,77.750410,81.715785,78.102693,82.268838,82.811679,418.762922
192000,72.370135,76.193501,87.384214,82.965733,93.904155,86.593981,77.613071,89.401312,97.987648,89.389282,98.014614,98.264365,66.719570,71.799732,75.376778,76.179829,81.541522,78.603087,71.738301,80.010172,85.614350,80.467790,84.588222,84.440317,64.706302,68.834181,73.988731,72.528669,78.196575,74.282595,68.867567,79.323985,82.802991,78.601832,82.414000,82.942749,64.718472,68.170655,70.677845,70.824318,75.294538,72.431859,68.990537,76.483542,79.578080,76.772244,78.968498,80.317435,70.251092,72.881627,75.315497,76.126735,78.300135,77.381175,75.232793,79.442462,83.693518,79.888993,84.087638,84.772979,409.736947
256000,75.043342,78.546122,89.885590,86.231045,97.304748,89.510006,80.502730,92.061230,101.562790,91.784577,101.344085,101.831904,69.635444,74.985775,77.791442,79.518691,85.337882,81.245233,73.846308,82.787244,88.622344,83.163137,88.688859,88.644710,67.182673,72.688182,75.983150,75.877094,82.378753,77.299506,71.357609,82.141299,86.816013,81.707130,86.681075,86.934419,67.067135,71.026121,73.164577,74.037672,78.528363,75.877457,71.658280,79.327085,83.029094,79.709902,82.246785,83.714823,72.468234,75.504222,77.717717,80.206523,81.097680,80.321673,77.562598,82.282858,86.619946,82.397447,86.995183,87.760861,410.172184
320000,76.513191,78.642524,90.890321,86.478807,98.626304,91.023726,82.327841,93.172663,103.157502,93.043456,102.976187,103.322116,71.287492,75.565964,80.069148,80.498976,87.231464,82.961669,75.295749,84.165705,90.227213,84.479166,90.406483,90.402586,68.898993,73.045197,78.101474,77.130232,84.214703,79.207393,73.000556,84.105690,88.732277,83.585384,88.621710,88.808353,68.636112,72.113604,74.570418,75.082274,80.606236,77.729963,72.629002,80.738276,84.526339,81.377753,83.810007,85.439798,73.671271,76.419432,79.307476,80.244711,82.990813,81.758236,78.621478,83.640060,88.629997,83.945241,89.010025,89.766182,385.667935
384000,78.501262,80.821007,92.234715,88.448278,100.184328,92.033171,84.409116,94.383566,104.814499,94.281793,104.564608,105.147728,72.973787,77.325216,81.372398,82.116643,89.075876,85.245351,76.722736,85.743088,92.316805,86.014928,92.638687,92.363057,70.449665,74.824842,79.979313,78.748601,86.142860,80.711756,74.653478,86.085315,90.816835,85.413026,90.506573,90.950868,70.009036,73.470377,76.239068,76.755645,82.041246,78.585833,73.881408,82.330889,85.744794,82.831232,85.223755,86.840079,74.860152,77.823459,80.584953,82.078431,84.391546,83.100038,79.790340,84.801688,90.005032,85.145740,90.404613,91.165035,448.810772
448000,80.097764,81.507494,93.466352,89.285905,101.785536,93.669046,86.134224,95.538464,106.478245,95.522866,106.347764,106.755054,74.395785,78.785458,82.889991,83.459635,90.790465,86.078829,78.199288,87.272448,93.969055,87.535153,94.298583,94.166957,71.712729,76.412185,81.058245,80.245978,87.931148,82.767692,75.721039,87.473472,93.038099,86.997740,92.702465,92.925911,71.479688,75.052857,77.409620,77.970476,83.605918,80.091483,75.148407,83.670208,87.414022,84.250162,86.728849,88.591383,75.914204,79.064951,81.989674,83.003970,85.676088,85.272496,80.888771,86.134734,91.485054,86.426628,91.785468,92.490574,421.468401
512000,81.852597,82.747108,94.933209,91.024343,103.635881,95.300459,88.098045,96.974784,108.434739,96.982235,108.221049,108.675781,75.770394,80.298688,84.304055,85.201682,92.728656,87.936643,79.697714,88.789176,96.144889,89.013767,96.234474,96.154696,73.225432,78.399031,82.536769,82.128729,90.230195,84.196606,77.098861,89.308140,95.187602,88.743560,94.931318,95.218281,72.970625,76.436438,78.825883,79.753660,85.538628,82.070198,76.435757,85.378664,89.339437,85.819266,88.483794,90.263035,77.230508,80.526281,83.515546,85.067255,87.441877,86.433264,82.346789,87.726083,93.274272,87.872834,93.576677,94.364656,426.936046
576000,82.544787,82.954295,95.697440,91.153273,104.799396,95.621688,89.046763,97.921564,109.660237,97.941585,109.521601,109.755107,76.335586,80.276371,85.250993,85.660912,93.950041,88.908676,80.241252,89.506185,97.334629,89.810725,97.381290,97.395281,74.039645,78.162033,83.481449,82.778436,91.320244,86.206844,78.468966,90.110181,96.298734,89.660956,96.054373,96.408274,74.244610,77.315792,80.068893,80.697395,86.839561,83.432929,77.259979,86.529560,90.707550,87.338492,90.086369,91.165719,78.138340,81.155169,84.985910,85.289117,88.804055,87.273572,82.705129,88.681313,94.590283,88.933207,94.898132,95.708076,402.847838
640000,83.261695,83.524253,96.088325,91.789591,104.996659,96.407413,89.709899,98.491727,109.977891,98.488324,109.849197,110.101011,76.930404,80.951299,85.653385,86.158859,94.435968,89.039342,80.678312,90.004774,97.764019,90.209241,97.938961,97.837806,74.638511,78.704774,84.069952,83.371180,91.747129,86.310187,78.986662,90.673322,96.823374,90.236420,96.488577,96.767253,74.638631,77.693826,80.562778,80.926914,87.293044,83.517113,77.988517,86.954223,90.751222,87.774194,90.274602,91.526389,78.469460,81.437445,85.154132,86.434591,89.315406,87.646610,83.288811,89.130437,95.235787,89.486621,95.552463,96.470258,401.878126
1280000,90.386822,89.375948,101.962011,97.243891,111.985908,101.954582,97.187809,104.234819,117.512185,104.367616,117.432013,117.544414,82.403837,86.438331,91.117023,91.475654,101.251525,94.968219,86.339782,95.497967,104.677603,95.741689,104.879985,104.770675,80.253303,84.334174,90.104931,89.476059,99.315582,93.435223,85.046893,97.075299,104.787625,96.517929,104.227744,104.653253,80.361636,83.934689,86.928460,87.589524,94.773540,90.289916,84.253509,94.102868,98.360817,94.863011,97.924401,99.233848,84.754940,86.743021,91.771456,92.578711,95.837504,94.058950,88.738995,95.280608,102.529359,95.750139,102.785876,103.644522,412.651843
1920000,96.488208,93.825693,106.217268,101.605271,117.405324,105.965621,103.600459,108.334316,123.263134,108.557775,123.126307,123.455818,86.805721,90.872265,94.917369,95.118895,105.687059,99.175459,91.116094,99.306933,109.296387,99.337372,109.500622,109.396254,84.171021,88.714469,93.872739,93.636588,103.737432,97.633025,89.259933,100.852130,109.399780,100.375311,108.774612,109.277313,84.204520,88.525814,90.889754,91.475835,99.296138,94.945501,88.317055,98.710251,103.231834,99.123067,102.692256,103.897765,88.932421,91.016633,95.452727,95.881594,99.831593,98.401943,92.468927,99.495015,107.135854,99.715006,107.423176,108.257227,435.547536
2560000,104.076663,96.110045,108.581767,103.525902,122.075828,108.592484,111.559149,111.155602,128.686778,111.335797,128.560124,128.722275,89.924207,93.434660,97.755247,97.998085,109.099677,102.107842,94.640611,102.421451,112.848693,102.595098,112.982153,112.876973,86.875061,91.239230,96.694305,96.153923,107.288133,100.579734,92.303773,104.149152,112.928463,103.528505,112.332912,112.626090,86.674719,91.345268,94.076584,95.145661,102.983375,98.162000,91.715578,101.907738,107.321180,102.284842,106.750950,108.183088,91.548316,93.504929,98.754263,99.457533,104.359742,102.068888,95.755554,102.933659,111.566475,103.393706,111.875658,112.642165,444.955183
3200000,113.743130,98.183102,110.932866,106.236133,126.565510,111.045257,121.620297,113.567128,133.036912,113.811329,132.986397,133.293008,93.145956,96.077868,100.458350,101.510054,112.217700,105.405497,98.198680,105.235571,116.177357,105.383063,116.322570,116.309100,89.551409,94.096257,100.080545,98.999403,110.495670,103.688395,94.923738,106.918574,116.195110,106.329498,115.561691,115.768042,89.243102,94.238403,96.822393,97.868860,106.067468,101.459437,94.268217,104.832499,110.554011,105.292797,109.944636,111.227768,94.206420,96.644946,101.524703,102.025429,107.203003,104.807541,98.456925,105.816946,114.823941,106.279436,115.050884,115.695211,462.616383
3840000,121.266568,100.412450,113.079478,107.903893,130.427490,112.649576,129.228415,116.867884,138.263588,117.071616,138.515435,138.491824,96.114786,98.677876,102.611340,103.646780,114.598418,107.893879,101.384040,108.611660,120.021244,109.306820,120.205034,120.062182,91.918309,96.426409,101.365204,101.599701,112.796136,105.755439,97.605438,110.095580,119.894429,109.571166,119.407234,119.705953,91.474509,96.604385,99.012384,100.272063,108.515011,103.688926,96.740569,108.177298,114.299483,108.432770,113.682266,114.879521,96.392779,99.002443,103.924009,104.493466,109.663181,106.748075,101.094729,109.184935,119.036769,109.994148,119.097201,119.904104,472.733413
4480000,127.480480,101.866451,115.031216,109.819906,134.091923,114.258482,137.586313,121.036558,144.305165,120.075829,142.957697,143.919575,98.176559,99.891660,104.699956,105.377358,117.318628,110.153804,103.899642,109.707305,121.599323,110.066789,121.899141,121.578297,93.884436,97.792306,103.360318,102.803740,115.567736,107.984184,99.597020,111.153363,121.127238,110.703696,120.606323,120.807435,92.931530,98.073864,101.081729,102.295980,111.081607,105.801561,98.518991,108.827952,115.582870,109.230019,115.065928,116.343720,97.701466,100.525922,106.066702,106.181194,112.780239,108.882349,102.982085,110.129327,120.210974,110.820630,120.618690,121.199919,486.195926
5120000,129.679304,102.674760,115.717344,110.206194,134.189363,115.397352,139.100909,121.752585,143.665124,120.994466,142.245259,144.619003,99.134313,101.064345,105.546835,106.276482,118.113548,110.270711,104.672064,110.652032,122.282177,110.813034,122.413290,122.276364,95.003313,98.795445,104.148139,103.913373,116.306393,108.964676,100.712477,112.048225,121.829886,111.288289,121.394466,121.573639,93.950680,99.038685,101.780509,103.152425,111.769425,106.456803,99.560953,109.996562,116.487686,110.110180,115.928675,116.971541,98.575360,101.670229,106.716246,107.230666,113.368327,110.109354,104.229807,111.098683,121.171810,111.643845,121.475520,122.091358,492.636247
5760000,133.312252,104.010586,116.860743,111.730442,135.667521,116.471083,142.338134,122.942844,145.149391,122.135148,143.806160,144.858710,100.547706,102.199159,106.602518,107.434813,119.113163,111.474924,106.104921,111.629780,123.660728,111.784867,123.951664,123.653087,96.401088,99.935515,105.159716,105.451110,117.393664,109.655086,102.020066,113.148634,123.173102,112.309085,122.644874,122.882439,94.971648,100.107581,102.746845,104.360194,112.820167,107.650009,100.634333,110.782851,117.495830,111.198965,116.899140,118.092366,99.415606,102.777582,107.831954,108.014341,114.349737,110.968577,105.344104,111.917796,122.260917,112.623030,122.585657,123.134953,442.638026
6400000,145.295187,105.045503,118.489203,112.667015,138.340740,117.572191,151.531858,125.148958,147.317198,123.988936,146.155345,147.193414,102.260670,103.681798,108.238562,109.548232,121.169115,113.302896,108.005529,113.356975,125.685183,113.471705,125.788951,125.649648,98.123487,101.232095,106.498106,106.366995,119.300939,111.351994,103.860060,114.878511,125.036973,114.159217,124.611224,124.681156,96.348922,101.557034,104.260507,105.832011,114.601187,109.460066,102.113868,112.531327,119.241545,112.620540,118.830614,119.980800,100.810310,104.420050,109.328538,109.587071,116.287155,112.541075,106.746960,113.572413,124.118118,114.298903,124.538046,125.049594,457.342032
12800000,154.476432,111.123700,126.848152,119.545535,149.627621,124.609824,159.210082,135.345089,156.524624,135.041521,155.091539,155.982372,110.592830,109.768964,114.743527,115.308508,129.091256,120.882383,116.941999,120.323232,133.983839,120.693006,134.168699,133.985300,106.074241,107.225264,112.676495,112.360676,127.265531,117.988919,112.008796,121.577733,133.196388,120.960419,132.866661,132.970551,103.480755,107.431128,110.328236,111.771740,121.820410,115.681074,109.725851,118.678139,126.620520,118.836447,126.142324,127.323516,106.348847,110.480686,115.265826,115.347441,123.546707,119.196976,113.097058,119.632322,131.928706,120.063059,132.069793,132.737364,475.858865
19200000,175.686251,115.833518,133.684874,123.975735,163.393333,129.210638,175.389317,143.543463,168.760816,142.346086,166.933237,168.134709,120.054405,113.613636,119.272836,119.034996,134.759809,124.086730,126.868391,124.899167,139.706967,125.237491,139.720941,139.547514,111.149806,110.677460,116.844232,116.468123,132.811567,121.961522,117.666869,125.518206,138.735376,124.994926,138.409486,138.488653,108.269123,110.893277,114.206341,115.527351,126.593462,120.208710,114.917910,122.831922,131.700097,123.006991,131.197639,132.079769,110.377701,113.956323,119.100566,120.308695,128.400416,123.488918,117.674188,123.733611,137.006805,124.249469,137.350878,137.739195,505.751380
25600000,169.208629,117.423741,137.717112,126.714087,177.126297,132.261899,174.319959,149.570078,173.633231,148.829187,171.731570,172.835721,134.174131,116.031804,121.906011,121.567492,137.929386,127.126717,142.329920,127.685329,143.190281,127.831952,143.108648,143.031038,115.639286,113.356796,119.048716,118.762367,136.023890,124.411740,121.754369,128.335313,142.176577,127.563876,141.863799,142.084426,112.148198,113.455216,116.381028,117.701893,129.328293,122.356355,118.810459,125.495287,134.449370,125.560593,133.962035,134.888654,113.503330,116.243575,121.092376,121.417170,130.837298,125.052331,121.080985,125.792703,139.556601,126.089799,139.628864,140.300268,525.280380
32000000,171.999382,120.894455,141.789579,129.752289,185.067553,135.021315,172.010863,155.951953,180.845445,155.112602,178.723181,180.043562,138.678287,118.390055,124.499848,123.906047,141.239534,129.024011,146.297791,130.301435,146.544801,130.408798,146.513654,146.296348,118.406424,115.877815,121.395712,121.505851,139.352127,126.785473,125.136002,130.641465,145.386199,129.947943,145.026214,145.373481,114.125055,115.704198,118.692298,120.488107,132.063555,124.493654,121.033593,127.712807,137.304876,127.933653,136.701356,137.561474,115.924574,118.568743,123.497378,123.561342,133.298858,127.316609,123.701446,127.994511,142.260196,128.245619,142.299534,142.980497,479.095744
