Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800,22.437882,21.850832,22.686112,22.557036,22.572216,22.936362,23.327433,24.517506,24.617655,24.822836,24.611066,24.632416,25.417867,25.630708,25.518840,25.851527,25.584742,25.594746,26.839594,26.666378,26.681946,26.776792,26.646780,26.621317,25.832916,25.580014,25.677195,25.999019,25.729851,25.628523,26.874770,26.899404,26.607648,26.907420,26.517294,26.733439,25.811857,25.599882,25.550317,25.978783,25.601430,25.583109,26.705823,26.628586,26.716960,26.754711,26.800816,26.708830,25.656851,25.570714,25.652351,25.998884,25.624605,25.626291,26.815739,26.757301,26.644428,26.845880,26.667662,26.666266,29.276402
19200,22.547397,22.528069,23.315800,23.199651,23.179422,23.408094,23.728317,24.817213,24.803668,24.879968,24.830902,24.836143,27.026887,27.271895,27.111972,27.560577,27.212673,26.998226,28.316513,28.069994,28.178291,28.199908,28.088579,28.138181,27.367999,27.191570,27.293554,27.784135,27.217422,27.010228,28.326277,28.406791,28.163995,28.475427,27.958580,28.300427,27.347025,27.112003,27.270973,27.755951,27.195262,26.959015,28.374759,28.164905,28.212831,28.305406,28.184557,28.411240,27.175055,27.200943,27.270083,27.804456,27.195771,26.958302,28.506941,28.265012,28.100839,28.153774,28.189048,28.124480,30.534249
25600,23.485879,23.714962,24.505640,24.339363,24.187169,24.485567,24.661509,25.647055,25.539022,25.702852,25.635093,25.540130,27.916172,27.962337,28.050411,28.439287,28.103028,27.887076,28.893544,28.786748,28.850497,28.831386,28.823686,28.888356,28.488628,28.066650,28.036477,28.666414,27.993857,28.001822,28.907413,29.244591,28.761608,29.174609,28.604480,29.077875,28.328078,27.941845,28.168248,28.632009,28.108903,27.820525,29.078409,28.992997,28.998174,28.847862,29.287285,29.011523,27.841950,28.121078,27.947306,28.741484,28.055252,27.774304,29.272042,28.900103,28.851800,28.966670,28.872102,28.680499,31.002284
32000,24.391611,24.787510,25.868445,25.856162,25.574468,26.068057,25.597951,26.653065,26.727874,26.771787,26.652598,26.811758,28.643600,28.521645,28.750865,29.036725,28.784124,28.669478,29.363533,29.441583,29.233708,29.400166,29.451090,29.488458,29.215850,28.730241,28.568840,29.328407,28.527704,28.735806,29.432347,29.875965,29.305000,29.754923,29.173242,29.621902,29.105458,28.556004,28.807835,29.266744,28.780903,28.581221,29.730649,29.627998,29.606204,29.359792,29.640944,29.634951,28.470351,28.763750,28.630148,29.436569,28.667556,28.384687,29.903276,29.526563,29.530866,29.508387,29.463934,29.228282,31.395222
38400,24.364470,24.717886,25.692710,25.571274,25.345172,25.771413,25.447367,26.541771,26.579690,26.638023,26.542340,26.621323,28.854084,28.794355,28.832386,29.381703,29.100640,29.127325,29.578105,29.636522,29.527503,29.774279,29.702273,29.859753,29.605481,29.199244,29.100336,29.754949,28.907406,29.080736,29.723967,30.201812,29.255018,30.076787,29.522700,29.885248,29.180195,29.256841,29.200432,29.657887,29.046774,28.904021,30.157977,29.965200,30.008441,29.799063,30.006186,30.051961,28.844779,29.231079,28.921703,29.875549,29.085367,28.524790,30.343338,29.954449,29.938529,29.942419,29.917596,29.430387,31.854913
44800,23.835107,24.261877,25.654822,25.758128,25.448996,25.999010,25.247044,26.454805,26.594351,26.530125,26.484827,26.619682,29.791679,29.768712,29.878984,30.410839,30.249565,30.347920,30.383417,30.756505,30.597294,30.773275,30.786844,30.968457,29.136850,29.501256,29.216088,30.074411,29.241426,29.330743,30.032904,30.351188,29.481225,30.363248,29.734981,30.353549,29.273639,29.358002,29.434202,29.970061,29.510912,29.109601,30.538144,30.301973,30.273570,30.306492,30.365764,30.335027,28.876297,29.528241,29.118527,30.168079,28.994625,28.639187,30.620602,30.314811,30.295460,30.453461,30.244530,29.799229,31.880025
51200,23.845929,24.402934,25.835837,26.036984,25.706796,26.359486,25.381591,26.822019,26.972987,27.064003,26.854731,27.028544,30.587269,30.581447,30.753736,31.132685,30.940453,31.125197,31.253452,31.529075,31.510333,31.630240,31.606972,31.635135,29.652259,29.782516,29.273873,30.362943,29.549441,29.531938,30.351877,30.458951,29.781318,30.683313,30.000504,30.604497,29.693960,29.548905,29.771088,30.336318,29.456027,29.505249,30.948345,30.477900,30.524530,30.441857,30.502379,30.620141,29.000410,29.835979,29.098918,30.462269,29.107450,29.140543,30.847298,30.514084,30.633862,30.672223,30.497648,30.024489,32.208686
57600,24.024579,24.570169,25.997645,26.232066,25.883460,26.581187,25.459437,27.049015,27.212583,27.180169,27.082650,27.222848,30.978746,31.113325,31.226470,31.584198,31.377022,31.550066,31.795267,31.924468,32.100474,32.143154,32.133938,32.128007,30.046135,29.998036,29.357040,30.647591,29.857022,29.701950,30.644732,30.861402,30.016906,30.949619,30.218055,30.766890,30.000421,29.677242,29.995833,30.653525,29.825582,29.608367,31.095322,30.666881,30.622276,30.634067,30.658181,30.774337,29.308013,30.072656,29.265938,30.692165,29.408413,29.378133,31.036920,30.607565,30.824792,30.835625,30.595410,30.383446,32.316090
64000,24.917862,25.455230,26.726573,26.862338,26.572009,27.250199,26.028628,27.517957,27.661675,27.666411,27.515976,27.681799,31.400324,31.589004,31.623561,31.973160,31.755568,31.859886,32.221190,32.300367,32.554797,32.581972,32.497528,32.574158,30.529968,30.339178,29.646206,30.911951,30.357765,30.035593,31.002324,31.094227,30.346028,31.397329,30.550015,31.091583,30.394261,29.990583,30.370423,31.149336,30.411608,30.004691,31.370223,30.923177,30.946809,30.908470,31.005022,31.158930,29.737226,30.413674,29.650370,30.982724,29.872780,29.844535,31.348512,30.794357,30.993614,31.033376,30.827627,30.847480,32.707407
128000,25.452692,26.294063,27.967533,28.148990,27.669337,28.785804,26.716768,28.407131,28.469593,28.490401,28.327270,28.524154,31.948533,32.167284,32.266732,32.558475,32.312054,32.418711,32.724227,33.112091,33.290098,33.325731,33.469573,33.392052,33.084315,33.001066,33.311616,33.621275,33.609273,33.507248,33.727022,34.049961,33.942132,34.115548,33.899935,34.447103,32.999662,32.382789,32.973965,33.779067,32.763493,32.822203,33.891177,33.304168,33.457045,33.736818,33.292982,33.672289,32.731676,32.420239,32.456701,33.559635,32.725870,32.625823,34.125836,33.322294,33.508830,33.718866,33.289427,33.706088,35.360469
192000,25.485862,26.280602,27.941075,28.681340,27.904390,29.001193,26.785671,28.498082,28.679340,28.785201,28.631488,28.769098,31.934926,32.155279,32.293001,32.634953,32.318613,32.449951,32.745215,33.148006,33.815715,33.663711,33.388529,33.548746,32.299111,32.740859,33.040998,33.222894,33.257398,32.966894,33.095238,33.606328,33.650489,33.570249,33.815838,34.155560,33.778053,33.682519,34.155648,34.746765,34.137897,34.339877,34.860957,34.612637,34.951200,34.815786,34.754998,35.121623,35.580918,35.368920,35.593596,36.751215,35.661414,35.669323,37.250386,36.334435,36.294989,36.613093,36.454778,36.798723,38.125324
256000,26.089449,27.021629,28.608464,29.095515,28.510744,29.765761,27.281581,29.206571,29.267087,29.520744,29.323415,29.359300,32.485143,32.721754,32.921219,33.324966,32.933841,33.197599,33.353243,33.882908,34.125068,33.791241,34.063898,34.134431,33.026178,33.430890,33.854694,33.999412,34.112462,33.956929,33.904026,34.564662,34.534634,34.461211,34.658463,35.082515,35.432609,35.566351,35.781864,36.751051,36.227861,36.346635,36.511357,36.413903,36.935551,36.458945,36.735541,37.223447,38.371563,38.210855,38.599002,39.566462,38.426888,38.375698,39.991073,39.176092,39.043068,39.382471,39.248168,39.475453,40.944141
320000,26.208284,27.009699,28.646318,29.184598,28.609525,29.532723,27.281399,29.250738,29.318012,29.596112,29.418370,29.473588,32.523652,32.750687,32.953778,33.365408,32.983378,33.198114,33.392383,33.901052,34.235875,33.835818,34.105429,34.233536,32.639905,33.134525,33.535553,33.641941,33.800269,33.587249,33.554970,34.200611,34.178966,34.166994,34.381811,34.755588,34.691942,35.148331,35.267712,36.101995,35.691648,35.679277,35.946897,35.782092,36.729371,35.775254,36.412456,36.807841,38.253055,38.038178,38.511227,39.170200,38.391181,38.289544,39.673622,38.988877,38.812254,39.069914,39.094318,39.276505,46.423803
384000,26.118052,27.175387,28.791813,29.236243,28.722850,29.858903,27.363694,29.416931,29.396018,29.747034,29.544562,29.673263,32.557786,32.695446,33.034177,33.389924,33.046145,33.426279,33.365923,33.991654,34.184106,33.818456,34.156613,34.290930,33.073783,33.474365,33.969853,34.071746,34.209612,34.127843,33.997160,34.623453,34.641699,34.551565,34.733156,35.202305,34.661424,35.379417,35.406153,36.113360,35.881558,35.845216,35.970879,35.810632,36.907616,35.783934,36.663967,37.047889,38.894478,38.297917,39.109607,39.945656,39.199227,39.023198,40.067329,39.730582,39.319137,39.484723,39.594742,39.962962,49.183141
448000,26.169143,27.332273,28.953533,29.431817,28.940266,30.345588,27.490485,29.624404,29.599760,29.935091,29.707545,29.888846,32.596419,32.707108,33.167729,33.489810,33.187102,33.452761,33.359684,34.182083,34.309337,33.894657,34.336139,34.418521,33.441429,33.645092,34.250058,34.383909,34.476782,34.420362,34.292740,34.874996,35.060788,34.757203,34.935337,35.416235,34.732442,35.457740,35.512215,36.124490,36.017129,35.921650,36.067931,36.107441,37.096596,35.973992,36.832788,37.232810,40.614621,39.554532,40.844019,41.542225,41.090786,40.440028,41.381998,40.734224,40.553953,40.699849,41.048545,41.262518,51.933806
512000,26.578051,27.774718,29.400448,29.936465,29.418059,30.656067,27.898627,30.123094,29.985314,30.337211,30.005968,30.301827,32.905696,33.115930,33.562065,33.982817,33.633155,33.968318,33.786685,34.606497,34.924232,34.326893,34.819912,34.976831,33.939532,34.043298,34.767143,34.838812,34.929197,34.956509,34.776063,35.337757,35.487054,35.203162,35.421062,35.973686,35.505419,36.203014,36.252871,36.994440,36.755804,36.786425,36.719125,36.928204,37.763663,36.749750,37.540730,37.922984,42.434087,41.167880,42.799458,43.348804,43.138886,41.942934,42.845903,42.017460,42.174879,42.059797,42.637308,43.117014,54.645631
576000,27.006983,28.009728,29.639629,30.138895,29.599724,30.762487,28.088405,30.271006,30.174206,30.533051,30.185203,30.499955,33.089987,33.361276,33.762175,34.159034,33.792335,34.164447,33.972337,34.811532,35.132333,34.566477,35.048000,35.167563,34.035810,34.172413,34.989644,34.962557,35.084884,35.109210,34.899400,35.502615,35.573035,35.361929,35.568938,36.142542,35.240147,35.904049,35.956143,36.648832,36.464493,36.350378,36.459508,36.568814,37.580415,36.444115,37.346312,37.760076,41.738474,40.575639,42.187767,42.854676,42.759723,41.250594,42.414603,41.225058,41.773550,41.467130,42.171507,42.419031,53.946624
640000,26.617589,27.846914,29.507698,29.880605,29.504381,30.682973,27.914790,30.206055,30.092678,30.443973,30.103524,30.415015,32.930491,33.114459,33.607330,33.982865,33.662481,34.038032,33.819197,34.672526,34.975792,34.361743,34.851001,35.044582,33.899883,34.033410,34.757390,34.831460,34.931862,34.940612,34.745545,35.351383,35.440978,35.183663,35.396538,35.958128,35.133682,35.890943,35.924429,36.532938,36.446126,36.365885,36.336075,36.556654,37.538661,36.369958,37.299644,37.729212,40.963024,40.054139,41.537369,42.245453,42.433654,40.702516,41.972256,40.662070,41.371550,40.884623,41.691550,42.030521,53.201348
1280000,27.429251,28.538909,30.220538,30.660116,30.294180,31.584145,28.484711,30.946237,30.834688,31.029372,30.782919,31.264648,33.281722,33.579007,34.164282,34.524870,34.327182,34.936585,34.217337,35.343215,35.805296,35.001203,35.638738,35.884383,34.375172,34.534685,35.404310,35.410438,35.524865,35.801434,35.115312,35.909221,36.047999,35.800925,36.075314,36.548386,36.555612,37.209134,37.303258,38.203676,37.782078,37.932777,37.550012,38.048127,38.917343,37.787381,38.629331,39.071905,41.834826,41.318622,42.534705,43.368294,43.286074,42.220721,42.790052,41.848494,42.700411,41.993169,42.884375,43.310232,57.419476
1920000,27.527341,28.772355,30.616565,31.019611,30.714610,31.994164,28.788643,31.315524,31.253962,31.351008,31.207390,31.710847,33.498127,33.818107,34.454929,34.872058,34.762068,35.448094,34.356395,35.705447,36.326515,35.317176,36.085822,36.425696,34.602830,34.718687,35.745228,35.826342,36.025476,36.243660,35.263839,36.256687,36.569604,36.125952,36.407161,36.998677,36.699002,37.307125,37.646983,38.455035,38.037376,38.307915,37.623288,38.417581,39.323010,38.071210,38.932832,39.498965,43.282294,42.062141,43.771717,44.560417,44.490093,43.292289,43.429460,43.033338,43.319493,43.015040,43.631040,44.025693,59.941159
2560000,27.978784,29.058877,30.949765,31.227676,31.031656,32.191409,29.090370,31.594822,31.565662,31.628202,31.489919,32.022371,33.794568,34.092324,34.744606,35.200554,35.064861,35.785983,34.584157,36.016002,36.726314,35.616786,36.429350,36.799671,34.861103,34.974937,36.036741,36.177928,36.342554,36.627789,35.517553,36.526565,36.936870,36.417266,36.724654,37.353862,37.097629,37.727199,38.033566,38.986429,38.454753,38.698077,37.975587,38.860637,39.778275,38.466412,39.354775,39.947726,43.716668,42.424525,44.235121,44.999888,44.939418,43.649101,43.719953,43.457184,43.663457,43.407412,44.003477,44.428863,61.727527
3200000,28.191884,29.253905,31.204861,31.639980,31.316199,32.479683,29.275952,31.837215,31.822241,31.868665,31.749081,32.288426,33.952455,34.269742,34.986598,35.508036,35.335484,36.115590,34.666898,36.200907,37.053520,35.852260,36.751118,37.105160,35.032714,35.167433,36.330872,36.506672,36.632172,37.006819,35.709478,36.805252,37.314511,36.648138,37.040582,37.731537,37.320514,37.972282,38.376497,39.199206,38.791624,39.041326,38.146616,39.301803,40.144308,38.794490,39.757678,40.343655,43.772414,42.332323,44.256552,45.027759,44.952017,43.950594,43.695991,43.621665,43.636371,43.488695,44.036472,44.388219,62.752203
3840000,28.226032,29.396990,31.545938,31.671737,31.453801,32.721012,29.030800,31.964358,32.051569,32.051759,31.867941,32.283607,33.945498,34.300959,35.038960,35.572603,35.418384,36.207393,34.602664,36.090652,37.081379,36.018401,36.805823,37.051681,34.989876,35.174605,36.398052,36.643935,36.732356,37.173404,35.611879,36.806687,37.459569,36.621085,37.070815,37.836321,37.312940,38.012361,38.511754,39.458001,38.884710,39.110902,37.996264,39.399796,40.233546,38.854090,39.793262,40.447329,43.879592,42.492138,44.467242,45.266314,45.083852,44.151181,43.943101,43.881624,43.769315,43.694952,44.185172,44.491898,63.124437
4480000,28.662490,29.678384,31.649224,31.976792,31.781553,33.051633,29.708687,32.219429,32.321863,32.296984,32.172985,32.745833,34.355120,34.634872,35.464261,36.035825,35.845653,36.670726,35.051282,36.629009,37.587657,36.377444,37.219971,37.652752,35.470864,35.570446,36.882059,37.076939,37.230232,37.645461,36.141827,37.342507,38.007408,37.203921,37.544829,38.401575,37.855972,38.567839,39.039272,40.013226,39.404340,39.733592,38.660295,39.977780,40.861449,39.525334,40.449027,41.040785,44.827528,43.255582,45.481069,46.284327,46.000852,44.723252,44.491372,44.684065,44.485508,44.521630,44.847499,45.200444,63.471198
5120000,28.443617,29.583777,31.639292,31.953269,31.750124,33.001217,29.582498,32.197809,32.319925,32.249084,32.183270,32.739879,34.245759,34.570738,35.322106,35.970961,35.837399,36.617403,34.896527,36.545384,37.531560,36.262298,37.189796,37.603497,35.316849,35.452822,36.698677,36.963137,37.074927,37.603539,35.992521,37.200091,37.917496,37.035766,37.424273,38.297819,37.653633,38.399496,38.824153,39.741787,39.243271,39.568110,38.462148,39.798447,40.732761,39.336323,40.266779,40.939327,44.276984,42.910744,44.912099,45.711658,45.515247,44.579667,44.096117,44.363047,44.169923,44.155903,44.566539,44.905633,66.038328
5760000,28.478959,29.608059,31.684515,31.982557,31.832301,33.112420,29.563667,32.249519,32.407597,32.337311,32.233834,32.818660,34.260497,34.561518,35.418661,35.934487,35.854112,36.695677,34.882048,36.548565,37.596242,36.285493,37.302954,37.813575,35.339509,35.482668,36.817862,37.296468,37.186032,37.708787,36.012804,37.259349,38.018580,37.072115,37.510842,38.440923,37.608646,38.349258,38.930188,39.917626,39.261608,39.604205,38.420843,39.830625,40.748711,39.322266,40.346272,41.011552,44.357582,43.050084,45.147088,45.923743,45.659075,44.758794,44.168155,44.499311,44.306868,44.311058,44.696809,45.047182,66.852007
6400000,28.651938,29.795692,31.888993,32.155538,32.057104,33.323361,29.782598,32.434282,32.620816,32.510582,32.460014,33.036442,34.455100,34.741290,35.649839,36.287725,36.071256,36.924039,35.055531,36.813221,37.857405,36.530814,37.551530,37.874237,35.558152,35.654353,37.004522,37.260442,37.419770,37.966659,36.187629,37.498750,38.285543,37.299395,37.722533,38.674936,37.845440,38.602888,39.193867,40.180994,39.571469,39.996101,38.642280,40.143635,41.064160,39.594153,40.630923,41.327811,44.628713,43.216842,45.423152,46.225869,45.968542,44.979421,44.339221,44.768094,44.519542,44.512711,44.904007,45.210707,66.939700
12800000,29.167916,30.269510,32.541187,32.620640,32.783637,34.107299,30.148285,33.020120,33.384557,33.117199,33.139705,33.686367,34.878963,35.099001,36.241540,36.957695,36.798773,37.790326,35.394377,37.314929,38.566601,37.126163,38.196747,38.576981,35.935250,36.051421,37.625990,38.010371,38.125117,38.760464,36.538737,38.172011,39.067332,37.887761,38.385279,39.420930,38.350448,39.118026,39.828954,41.009031,40.223454,40.755695,39.084890,40.795004,41.777052,40.225916,41.475149,42.052856,45.364912,43.909214,46.323939,47.443299,47.017987,45.529621,44.980304,45.617648,45.419117,45.411463,45.637946,46.228859,70.678970
19200000,29.443277,30.607717,32.956008,32.928928,33.334108,34.644533,30.386476,33.451830,34.018288,33.542216,33.702432,34.188854,35.210964,35.335931,36.679174,37.381752,37.257662,38.330874,35.761129,37.698493,39.053947,37.544590,38.708911,39.164223,36.292416,36.357219,38.115404,38.594265,38.686505,39.337309,36.803583,38.662586,39.607494,38.349429,38.881077,39.928800,38.675483,39.513121,40.212823,41.580986,40.666973,41.307281,39.401415,41.241484,42.224306,40.700580,41.953007,42.540690,45.931349,44.477546,46.969613,48.185068,47.779525,46.154896,45.460503,46.223804,46.204840,46.109199,46.224377,47.012208,73.444435
25600000,29.551831,30.972484,33.185714,33.124103,33.674849,35.079368,30.493762,33.715442,34.375530,33.729568,34.002759,34.455529,35.282930,35.448409,36.916183,37.700599,37.564378,38.679316,35.812748,37.884993,39.310161,37.759168,38.961185,39.305996,36.371503,36.475478,38.293844,38.765557,38.946053,39.561982,36.893797,38.880651,39.879183,38.555300,39.166709,40.172308,38.720866,39.600461,40.331373,41.754649,40.839980,41.556791,39.501885,41.385601,42.427771,40.826997,42.170776,42.618485,46.003629,44.646690,47.151037,48.450031,48.041292,46.460697,45.618528,46.387009,46.722047,46.392870,46.523436,47.478940,75.707989
32000000,29.666753,30.870076,33.451250,33.336102,33.999372,35.347072,30.502497,33.975249,34.718467,33.966438,34.306234,34.742354,35.353996,35.545527,37.205130,37.989166,37.900454,38.972677,35.844705,38.077174,39.592734,37.939885,39.174745,39.574689,36.443362,36.565313,38.586892,38.976292,39.187729,39.852230,36.951890,39.029309,40.138807,38.732140,39.406448,40.439252,38.774914,39.693393,40.511996,42.142364,41.071940,41.899996,39.548873,41.511079,42.542661,40.992418,42.370325,42.773171,46.083197,44.743146,47.351511,48.695497,48.286916,46.640504,45.640965,46.521257,47.135254,46.627646,46.758310,47.952428,77.244614
