Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800,20971.568750,20971.623750,11796.533750,11796.588750,11796.533750,11796.588750,31457.387500,13107.318125,13107.318125,22282.353125,22282.353125,13107.318125,20971.568750,20971.608750,11796.533750,11796.573750,11796.533750,11796.573750,31457.387500,13107.318125,13107.318125,22282.353125,22282.353125,13107.318125,20971.568750,20971.603750,11796.533750,11796.568750,11796.533750,11796.568750,31457.387500,13107.318125,13107.318125,22282.353125,22282.353125,13107.318125,20971.568750,20971.603750,11796.533750,11796.568750,11796.533750,11796.568750,31457.387500,13107.318125,13107.318125,22282.353125,22282.353125,13107.318125,20971.568750,20971.598750,11796.533750,11796.563750,11796.533750,11796.563750,31457.387500,13107.318125,13107.318125,22282.353125,22282.353125,13107.318125,1.470000
19200,13981.045833,13981.085833,7864.355833,7864.395833,7864.355833,7864.395833,20971.591667,8738.212083,8738.212083,14854.902083,14854.902083,8738.212083,13981.045833,13981.075833,7864.355833,7864.385833,7864.355833,7864.385833,20971.591667,8738.212083,8738.212083,14854.902083,14854.902083,8738.212083,13981.045833,13981.072500,7864.355833,7864.382500,7864.355833,7864.382500,20971.591667,8738.212083,8738.212083,14854.902083,14854.902083,8738.212083,13981.045833,13981.069167,7864.355833,7864.379167,7864.355833,7864.379167,20971.591667,8738.212083,8738.212083,14854.902083,14854.902083,8738.212083,13981.045833,13981.065833,7864.355833,7864.375833,7864.355833,7864.375833,20971.591667,8738.212083,8738.212083,14854.902083,14854.902083,8738.212083,1.343333
25600,10485.784375,10485.814375,5898.266875,5898.296875,5898.266875,5898.296875,15728.693750,6553.659062,6553.659062,11141.176563,11141.176563,6553.659062,10485.784375,10485.806875,5898.266875,5898.289375,5898.266875,5898.289375,15728.693750,6553.659062,6553.659062,11141.176563,11141.176563,6553.659062,10485.784375,10485.804375,5898.266875,5898.286875,5898.266875,5898.286875,15728.693750,6553.659062,6553.659062,11141.176563,11141.176563,6553.659062,10485.784375,10485.801875,5898.266875,5898.284375,5898.266875,5898.284375,15728.693750,6553.659062,6553.659062,11141.176563,11141.176563,6553.659062,10485.784375,10485.801875,5898.266875,5898.284375,5898.266875,5898.284375,15728.693750,6553.659062,6553.659062,11141.176563,11141.176563,6553.659062,1.282500
32000,8388.627500,8388.651500,4718.613500,4718.637500,4718.613500,4718.637500,12582.955000,5242.927250,5242.927250,8912.941250,8912.941250,5242.927250,8388.627500,8388.647500,4718.613500,4718.633500,4718.613500,4718.633500,12582.955000,5242.927250,5242.927250,8912.941250,8912.941250,5242.927250,8388.627500,8388.645500,4718.613500,4718.631500,4718.613500,4718.631500,12582.955000,5242.927250,5242.927250,8912.941250,8912.941250,5242.927250,8388.627500,8388.643500,4718.613500,4718.629500,4718.613500,4718.629500,12582.955000,5242.927250,5242.927250,8912.941250,8912.941250,5242.927250,8388.627500,8388.641500,4718.613500,4718.627500,4718.613500,4718.627500,12582.955000,5242.927250,5242.927250,8912.941250,8912.941250,5242.927250,1.226000
38400,6990.522917,6990.544583,3932.177917,3932.199583,3932.177917,3932.199583,10485.795833,4369.106042,4369.106042,7427.451042,7427.451042,4369.106042,6990.522917,6990.539583,3932.177917,3932.194583,3932.177917,3932.194583,10485.795833,4369.106042,4369.106042,7427.451042,7427.451042,4369.106042,6990.522917,6990.537917,3932.177917,3932.192917,3932.177917,3932.192917,10485.795833,4369.106042,4369.106042,7427.451042,7427.451042,4369.106042,6990.522917,6990.536250,3932.177917,3932.191250,3932.177917,3932.191250,10485.795833,4369.106042,4369.106042,7427.451042,7427.451042,4369.106042,6990.522917,6990.534583,3932.177917,3932.189583,3932.177917,3932.189583,10485.795833,4369.106042,4369.106042,7427.451042,7427.451042,4369.106042,1.205000
44800,5991.876786,5991.895357,3370.438214,3370.456786,3370.438214,3370.456786,8987.825000,3744.948036,3744.948036,6366.386607,6366.386607,3744.948036,5991.876786,5991.891071,3370.438214,3370.452500,3370.438214,3370.452500,8987.825000,3744.948036,3744.948036,6366.386607,6366.386607,3744.948036,5991.876786,5991.889643,3370.438214,3370.451071,3370.438214,3370.451071,8987.825000,3744.948036,3744.948036,6366.386607,6366.386607,3744.948036,5991.876786,5991.888214,3370.438214,3370.449643,3370.438214,3370.449643,8987.825000,3744.948036,3744.948036,6366.386607,6366.386607,3744.948036,5991.876786,5991.886786,3370.438214,3370.448214,3370.438214,3370.448214,8987.825000,3744.948036,3744.948036,6366.386607,6366.386607,3744.948036,1.190000
51200,5242.892187,5242.908438,2949.133438,2949.149687,2949.133438,2949.149687,7864.346875,3276.829531,3276.829531,5570.588281,5570.588281,3276.829531,5242.892187,5242.904688,2949.133438,2949.145937,2949.133438,2949.145937,7864.346875,3276.829531,3276.829531,5570.588281,5570.588281,3276.829531,5242.892187,5242.903438,2949.133438,2949.144688,2949.133438,2949.144688,7864.346875,3276.829531,3276.829531,5570.588281,5570.588281,3276.829531,5242.892187,5242.902187,2949.133438,2949.143437,2949.133438,2949.143437,7864.346875,3276.829531,3276.829531,5570.588281,5570.588281,3276.829531,5242.892187,5242.900937,2949.133438,2949.142188,2949.133438,2949.142188,7864.346875,3276.829531,3276.829531,5570.588281,5570.588281,3276.829531,1.178750
57600,4660.348611,4660.363056,2621.451944,2621.466389,2621.451944,2621.466389,6990.530556,2912.737361,2912.737361,4951.634028,4951.634028,2912.737361,4660.348611,4660.359722,2621.451944,2621.463056,2621.451944,2621.463056,6990.530556,2912.737361,2912.737361,4951.634028,4951.634028,2912.737361,4660.348611,4660.358611,2621.451944,2621.461944,2621.451944,2621.461944,6990.530556,2912.737361,2912.737361,4951.634028,4951.634028,2912.737361,4660.348611,4660.357500,2621.451944,2621.460833,2621.451944,2621.460833,6990.530556,2912.737361,2912.737361,4951.634028,4951.634028,2912.737361,4660.348611,4660.357500,2621.451944,2621.460833,2621.451944,2621.460833,6990.530556,2912.737361,2912.737361,4951.634028,4951.634028,2912.737361,1.170000
64000,4194.313750,4194.326750,2359.306750,2359.319750,2359.306750,2359.319750,6291.477500,2621.463625,2621.463625,4456.470625,4456.470625,2621.463625,4194.313750,4194.323750,2359.306750,2359.316750,2359.306750,2359.316750,6291.477500,2621.463625,2621.463625,4456.470625,4456.470625,2621.463625,4194.313750,4194.323750,2359.306750,2359.316750,2359.306750,2359.316750,6291.477500,2621.463625,2621.463625,4456.470625,4456.470625,2621.463625,4194.313750,4194.322750,2359.306750,2359.315750,2359.306750,2359.315750,6291.477500,2621.463625,2621.463625,4456.470625,4456.470625,2621.463625,4194.313750,4194.321750,2359.306750,2359.314750,2359.306750,2359.314750,6291.477500,2621.463625,2621.463625,4456.470625,4456.470625,2621.463625,1.153000
128000,2097.156875,2097.163875,1179.653375,1179.660375,1179.653375,1179.660375,3145.738750,1310.731812,1310.731812,2228.235312,2228.235312,1310.731812,2097.156875,2097.162375,1179.653375,1179.658875,1179.653375,1179.658875,3145.738750,1310.731812,1310.731812,2228.235312,2228.235312,1310.731812,2097.156875,2097.161875,1179.653375,1179.658375,1179.653375,1179.658375,3145.738750,1310.731812,1310.731812,2228.235312,2228.235312,1310.731812,2097.156875,2097.161875,1179.653375,1179.658375,1179.653375,1179.658375,3145.738750,1310.731812,1310.731812,2228.235312,2228.235312,1310.731812,2097.156875,2097.161375,1179.653375,1179.657875,1179.653375,1179.657875,3145.738750,1310.731812,1310.731812,2228.235312,2228.235312,1310.731812,1.116500
192000,1398.104583,1398.109583,786.435583,786.440583,786.435583,786.440583,2097.159167,873.821208,873.821208,1485.490208,1485.490208,873.821208,1398.104583,1398.108583,786.435583,786.439583,786.435583,786.439583,2097.159167,873.821208,873.821208,1485.490208,1485.490208,873.821208,1398.104583,1398.108250,786.435583,786.439250,786.435583,786.439250,2097.159167,873.821208,873.821208,1485.490208,1485.490208,873.821208,1398.104583,1398.107917,786.435583,786.438917,786.435583,786.438917,2097.159167,873.821208,873.821208,1485.490208,1485.490208,873.821208,1398.104583,1398.107583,786.435583,786.438583,786.435583,786.438583,2097.159167,873.821208,873.821208,1485.490208,1485.490208,873.821208,1.104333
256000,1048.578438,1048.582187,589.826688,589.830438,589.826688,589.830438,1572.869375,655.365906,655.365906,1114.117656,1114.117656,655.365906,1048.578438,1048.581437,589.826688,589.829687,589.826688,589.829687,1572.869375,655.365906,655.365906,1114.117656,1114.117656,655.365906,1048.578438,1048.581187,589.826688,589.829438,589.826688,589.829438,1572.869375,655.365906,655.365906,1114.117656,1114.117656,655.365906,1048.578438,1048.580937,589.826688,589.829187,589.826688,589.829187,1572.869375,655.365906,655.365906,1114.117656,1114.117656,655.365906,1048.578438,1048.580937,589.826688,589.829187,589.826688,589.829187,1572.869375,655.365906,655.365906,1114.117656,1114.117656,655.365906,1.098250
320000,838.862750,838.865950,471.861350,471.864550,471.861350,471.864550,1258.295500,524.292725,524.292725,891.294125,891.294125,524.292725,838.862750,838.865350,471.861350,471.863950,471.861350,471.863950,1258.295500,524.292725,524.292725,891.294125,891.294125,524.292725,838.862750,838.865150,471.861350,471.863750,471.861350,471.863750,1258.295500,524.292725,524.292725,891.294125,891.294125,524.292725,838.862750,838.864950,471.861350,471.863550,471.861350,471.863550,1258.295500,524.292725,524.292725,891.294125,891.294125,524.292725,838.862750,838.864750,471.861350,471.863350,471.861350,471.863350,1258.295500,524.292725,524.292725,891.294125,891.294125,524.292725,1.131600
384000,699.052292,699.054958,393.217792,393.220458,393.217792,393.220458,1048.579583,436.910604,436.910604,742.745104,742.745104,436.910604,699.052292,699.054458,393.217792,393.219958,393.217792,393.219958,1048.579583,436.910604,436.910604,742.745104,742.745104,436.910604,699.052292,699.054292,393.217792,393.219792,393.217792,393.219792,1048.579583,436.910604,436.910604,742.745104,742.745104,436.910604,699.052292,699.054125,393.217792,393.219625,393.217792,393.219625,1048.579583,436.910604,436.910604,742.745104,742.745104,436.910604,699.052292,699.053958,393.217792,393.219458,393.217792,393.219458,1048.579583,436.910604,436.910604,742.745104,742.745104,436.910604,1.121333
448000,599.187679,599.189964,337.043821,337.046107,337.043821,337.046107,898.782500,374.494804,374.494804,636.638661,636.638661,374.494804,599.187679,599.189536,337.043821,337.045679,337.043821,337.045679,898.782500,374.494804,374.494804,636.638661,636.638661,374.494804,599.187679,599.189393,337.043821,337.045536,337.043821,337.045536,898.782500,374.494804,374.494804,636.638661,636.638661,374.494804,599.187679,599.189250,337.043821,337.045393,337.043821,337.045393,898.782500,374.494804,374.494804,636.638661,636.638661,374.494804,599.187679,599.189107,337.043821,337.045250,337.043821,337.045250,898.782500,374.494804,374.494804,636.638661,636.638661,374.494804,1.129857
512000,524.289219,524.291219,294.913344,294.915344,294.913344,294.915344,786.434687,327.682953,327.682953,557.058828,557.058828,327.682953,524.289219,524.290844,294.913344,294.914969,294.913344,294.914969,786.434687,327.682953,327.682953,557.058828,557.058828,327.682953,524.289219,524.290719,294.913344,294.914844,294.913344,294.914844,786.434687,327.682953,327.682953,557.058828,557.058828,327.682953,524.289219,524.290594,294.913344,294.914719,294.913344,294.914719,786.434687,327.682953,327.682953,557.058828,557.058828,327.682953,524.289219,524.290469,294.913344,294.914594,294.913344,294.914594,786.434687,327.682953,327.682953,557.058828,557.058828,327.682953,1.123625
576000,466.034861,466.036750,262.145194,262.147083,262.145194,262.147083,699.053056,291.273736,291.273736,495.163403,495.163403,291.273736,466.034861,466.036417,262.145194,262.146750,262.145194,262.146750,699.053056,291.273736,291.273736,495.163403,495.163403,291.273736,466.034861,466.036306,262.145194,262.146639,262.145194,262.146639,699.053056,291.273736,291.273736,495.163403,495.163403,291.273736,466.034861,466.036194,262.145194,262.146528,262.145194,262.146528,699.053056,291.273736,291.273736,495.163403,495.163403,291.273736,466.034861,466.036083,262.145194,262.146417,262.145194,262.146417,699.053056,291.273736,291.273736,495.163403,495.163403,291.273736,1.130000
640000,419.431375,419.433075,235.930675,235.932375,235.930675,235.932375,629.147750,262.146363,262.146363,445.647063,445.647063,262.146363,419.431375,419.432775,235.930675,235.932075,235.930675,235.932075,629.147750,262.146363,262.146363,445.647063,445.647063,262.146363,419.431375,419.432675,235.930675,235.931975,235.930675,235.931975,629.147750,262.146363,262.146363,445.647063,445.647063,262.146363,419.431375,419.432575,235.930675,235.931875,235.930675,235.931875,629.147750,262.146363,262.146363,445.647063,445.647063,262.146363,419.431375,419.432475,235.930675,235.931775,235.930675,235.931775,629.147750,262.146363,262.146363,445.647063,445.647063,262.146363,1.125000
1280000,209.715688,209.716588,117.965338,117.966238,117.965338,117.966238,314.573875,131.073181,131.073181,222.823531,222.823531,131.073181,209.715688,209.716438,117.965338,117.966088,117.965338,117.966088,314.573875,131.073181,131.073181,222.823531,222.823531,131.073181,209.715688,209.716387,117.965338,117.966037,117.965338,117.966037,314.573875,131.073181,131.073181,222.823531,222.823531,131.073181,209.715688,209.716338,117.965338,117.965987,117.965338,117.965987,314.573875,131.073181,131.073181,222.823531,222.823531,131.073181,209.715688,209.716287,117.965338,117.965937,117.965338,117.965937,314.573875,131.073181,131.073181,222.823531,222.823531,131.073181,1.126750
1920000,139.810458,139.811058,78.643558,78.644158,78.643558,78.644158,209.715917,87.382121,87.382121,148.549021,148.549021,87.382121,139.810458,139.810958,78.643558,78.644058,78.643558,78.644058,209.715917,87.382121,87.382121,148.549021,148.549021,87.382121,139.810458,139.810925,78.643558,78.644025,78.643558,78.644025,209.715917,87.382121,87.382121,148.549021,148.549021,87.382121,139.810458,139.810892,78.643558,78.643992,78.643558,78.643992,209.715917,87.382121,87.382121,148.549021,148.549021,87.382121,139.810458,139.810858,78.643558,78.643958,78.643558,78.643958,209.715917,87.382121,87.382121,148.549021,148.549021,87.382121,1.123967
2560000,104.857844,104.858319,58.982669,58.983144,58.982669,58.983144,157.286937,65.536591,65.536591,111.411766,111.411766,65.536591,104.857844,104.858244,58.982669,58.983069,58.982669,58.983069,157.286937,65.536591,65.536591,111.411766,111.411766,65.536591,104.857844,104.858219,58.982669,58.983044,58.982669,58.983044,157.286937,65.536591,65.536591,111.411766,111.411766,65.536591,104.857844,104.858194,58.982669,58.983019,58.982669,58.983019,157.286937,65.536591,65.536591,111.411766,111.411766,65.536591,104.857844,104.858169,58.982669,58.982994,58.982669,58.982994,157.286937,65.536591,65.536591,111.411766,111.411766,65.536591,1.125100
3200000,83.886275,83.886655,47.186135,47.186515,47.186135,47.186515,125.829550,52.429273,52.429273,89.129413,89.129413,52.429273,83.886275,83.886595,47.186135,47.186455,47.186135,47.186455,125.829550,52.429273,52.429273,89.129413,89.129413,52.429273,83.886275,83.886575,47.186135,47.186435,47.186135,47.186435,125.829550,52.429273,52.429273,89.129413,89.129413,52.429273,83.886275,83.886555,47.186135,47.186415,47.186135,47.186415,125.829550,52.429273,52.429273,89.129413,89.129413,52.429273,83.886275,83.886535,47.186135,47.186395,47.186135,47.186395,125.829550,52.429273,52.429273,89.129413,89.129413,52.429273,1.123760
3840000,69.905229,69.905546,39.321779,39.322096,39.321779,39.322096,104.857958,43.691060,43.691060,74.274510,74.274510,43.691060,69.905229,69.905496,39.321779,39.322046,39.321779,39.322046,104.857958,43.691060,43.691060,74.274510,74.274510,43.691060,69.905229,69.905479,39.321779,39.322029,39.321779,39.322029,104.857958,43.691060,43.691060,74.274510,74.274510,43.691060,69.905229,69.905462,39.321779,39.322012,39.321779,39.322012,104.857958,43.691060,43.691060,74.274510,74.274510,43.691060,69.905229,69.905446,39.321779,39.321996,39.321779,39.321996,104.857958,43.691060,43.691060,74.274510,74.274510,43.691060,1.124550
4480000,59.918768,59.919054,33.704382,33.704668,33.704382,33.704668,119.837673,41.194518,41.194518,67.408904,67.408904,41.194518,59.918768,59.919011,33.704382,33.704625,33.704382,33.704625,89.878250,37.449480,37.449480,63.663866,63.663866,37.449480,59.918768,59.918996,33.704382,33.704611,33.704382,33.704611,89.878250,37.449480,37.449480,63.663866,63.663866,37.449480,59.918768,59.918982,33.704382,33.704596,33.704382,33.704596,89.878250,37.449480,37.449480,63.663866,63.663866,37.449480,59.918768,59.918968,33.704382,33.704582,33.704382,33.704582,89.878250,37.449480,37.449480,63.663866,63.663866,37.449480,1.125114
5120000,52.428922,52.429172,29.491334,29.491584,29.491334,29.491584,104.857964,36.045203,36.045203,58.982791,58.982791,36.045203,52.428922,52.429134,29.491334,29.491547,29.491334,29.491547,78.643469,32.768295,32.768295,55.705883,55.705883,32.768295,52.428922,52.429122,29.491334,29.491534,29.491334,29.491534,78.643469,32.768295,32.768295,55.705883,55.705883,32.768295,52.428922,52.429109,29.491334,29.491522,29.491334,29.491522,78.643469,32.768295,32.768295,55.705883,55.705883,32.768295,52.428922,52.429097,29.491334,29.491509,29.491334,29.491509,78.643469,32.768295,32.768295,55.705883,55.705883,32.768295,1.126588
5760000,46.603486,46.603708,26.214519,26.214742,26.214519,26.214742,93.207079,32.040181,32.040181,52.429147,52.429147,32.040181,46.603486,46.603675,26.214519,26.214708,26.214519,26.214708,69.905306,29.127374,29.127374,49.516340,49.516340,29.127374,46.603486,46.603664,26.214519,26.214697,26.214519,26.214697,69.905306,29.127374,29.127374,49.516340,49.516340,29.127374,46.603486,46.603653,26.214519,26.214686,26.214519,26.214686,69.905306,29.127374,29.127374,49.516340,49.516340,29.127374,46.603486,46.603642,26.214519,26.214675,26.214519,26.214675,69.905306,29.127374,29.127374,49.516340,49.516340,29.127374,1.126911
6400000,41.943137,41.943337,23.593068,23.593267,23.593068,23.593267,83.886371,28.836163,28.836163,47.186233,47.186233,28.836163,41.943137,41.943308,23.593068,23.593238,23.593068,23.593238,62.914775,26.214636,26.214636,44.564706,44.564706,26.214636,41.943137,41.943297,23.593068,23.593228,23.593068,23.593228,62.914775,26.214636,26.214636,44.564706,44.564706,26.214636,41.943137,41.943287,23.593068,23.593218,23.593068,23.593218,62.914775,26.214636,26.214636,44.564706,44.564706,26.214636,41.943137,41.943278,23.593068,23.593207,23.593068,23.593207,62.914775,26.214636,26.214636,44.564706,44.564706,26.214636,1.126060
