Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800,22.407329,22.388969,22.849287,22.494419,22.397035,22.883854,23.322373,24.214811,24.468561,24.436637,24.532828,24.490833,25.433094,25.499972,25.429857,25.548568,25.491018,25.473529,26.663850,26.434938,26.435038,26.582874,26.531674,26.494438,25.721750,25.516766,25.624525,25.679278,25.860200,25.673217,26.611957,26.712050,26.428500,26.722138,26.321131,26.344864,25.551794,25.766269,25.516042,25.908653,25.712291,25.726676,26.455292,26.365149,26.783249,26.674187,26.432757,26.392661,25.561585,25.518136,25.639078,25.643512,25.680443,25.528805,26.635974,26.568199,26.538182,26.616925,26.706972,26.498965,46.518902
19200,22.384904,22.796645,23.479923,23.117034,22.983138,23.489830,23.606614,24.525154,24.609294,24.591485,24.686040,24.647306,26.958867,27.157605,27.108921,27.211860,27.079903,27.070777,28.148066,27.869789,28.148569,28.087735,27.884951,27.930218,27.179434,27.178875,27.319198,27.407231,27.593838,27.229828,28.016365,28.164001,27.763245,27.953944,27.669820,27.854776,27.084052,27.412113,27.343206,27.705277,27.337654,27.252630,27.905388,27.849213,28.468802,28.282940,27.905910,28.018792,27.259118,27.165460,27.358248,27.421083,27.210520,27.199327,28.064850,28.029811,27.762309,28.313453,28.169665,27.886329,50.230552
25600,23.367808,23.956774,24.644433,24.234950,24.060568,24.605188,24.548835,25.322328,25.471199,25.405506,25.438970,25.495750,27.972882,28.006777,27.997040,28.124423,27.944055,27.886822,28.936374,28.343906,28.856312,28.899854,28.775895,28.772863,27.948826,28.083630,28.077560,28.377147,28.483410,28.211192,28.745191,28.622145,28.482643,28.831365,28.368832,28.624567,27.922066,28.532637,28.166751,28.498310,28.489630,28.128813,28.585378,28.621124,29.324039,28.894827,28.648465,28.667793,28.042296,28.078496,28.052758,28.369277,28.134348,28.086132,28.788093,28.707871,28.277072,28.813339,28.671216,28.488146,51.176072
32000,24.236352,24.930111,25.696564,25.769962,25.532771,26.195406,25.553581,26.412831,26.645875,26.522285,26.727588,26.625272,28.616885,28.571232,28.690225,28.828291,28.493123,28.655846,29.676712,28.966421,29.351752,29.464686,29.373685,29.403119,28.913779,28.688267,28.666229,29.040561,29.087915,28.977883,29.405132,29.155566,29.079436,29.320400,29.006736,29.299439,28.433155,29.215782,28.819766,29.200514,29.118630,28.969710,29.206853,29.274310,29.846054,29.382988,29.306549,29.269652,28.551179,28.691819,28.743842,29.090952,28.920324,28.750059,29.476054,29.336401,28.782406,29.469034,29.067949,29.000206,55.046596
38400,24.203410,24.927437,25.612780,25.489194,25.249815,25.863351,25.408010,26.263364,26.483929,26.423626,26.532418,26.520028,28.829519,28.809734,28.730510,29.042345,28.773604,29.023098,29.774671,29.314841,29.624125,29.590065,29.642021,29.668927,29.133985,29.092940,29.019847,29.413588,29.459657,29.289400,29.731086,29.430597,29.268520,30.083462,29.450674,29.523437,28.491498,29.591072,29.192643,29.523964,29.526327,29.259236,29.647612,29.718795,30.229870,29.772621,29.740964,29.672188,28.948782,29.085644,29.047891,29.455780,29.284673,29.152327,29.901724,29.843760,29.192016,29.775840,29.349566,29.300784,54.949475
44800,23.630073,24.463549,25.349792,25.660581,25.409128,26.109769,25.211698,26.205578,26.894208,26.322190,26.592785,26.409425,29.759746,29.844111,29.730665,30.047707,29.978735,30.315442,30.579682,30.395301,30.712956,30.589409,30.589628,30.719140,29.223156,29.405347,29.096270,29.683605,29.753444,29.438910,30.123473,29.597028,29.534576,30.163849,29.816690,30.035178,28.630912,29.885152,29.438636,29.738668,29.535569,29.443972,30.034500,30.061127,30.527243,29.941092,30.119111,29.994498,29.062218,29.415382,29.082683,29.702628,29.639585,29.425706,30.285962,30.201210,29.457297,30.197694,29.610380,29.594817,55.800376
51200,23.715032,24.516348,25.543791,25.961658,25.735303,26.512441,25.183549,26.576284,26.898670,26.745227,27.010666,26.804073,30.520360,30.767258,30.743136,30.821771,30.787456,31.107400,31.295455,31.251479,31.625450,31.367140,31.515989,31.470471,29.406440,29.631088,29.257136,29.923246,30.048496,29.763744,30.318330,29.736673,29.726763,30.612170,30.116177,30.396452,28.996273,30.180395,29.705281,30.057239,29.690895,29.800142,30.368934,30.315503,30.676603,30.423498,30.403826,30.197034,29.057991,29.625153,29.098070,29.939841,29.824638,29.788146,30.457193,30.461024,29.847454,30.563954,29.895765,29.820308,56.965801
57600,23.925363,24.629302,25.776126,26.127734,25.909897,26.734872,25.238068,26.848102,27.171047,26.982200,27.182932,26.956764,30.930775,31.297702,31.210324,31.362167,31.290756,31.474328,31.695932,31.771147,32.208329,31.821030,32.121280,31.926354,29.602122,29.831557,29.438229,30.008421,30.273681,30.021528,30.500704,30.199774,29.945825,30.686068,30.191960,30.690837,29.300183,30.214444,29.894605,30.402192,29.886224,30.047504,30.587901,30.550759,30.695532,30.566093,30.630169,30.291972,29.139447,29.864254,29.319182,30.086252,30.067641,30.112072,30.767545,30.623997,30.326272,30.848909,30.022358,30.315687,56.718394
64000,24.799338,25.327857,26.425159,26.800088,26.539343,27.428581,25.820006,27.299541,27.668640,27.466419,27.658213,27.440153,31.248847,31.728889,31.660480,31.799317,31.642117,31.790303,31.985385,32.154147,32.625005,32.200424,32.558378,32.320933,29.952886,30.289622,29.950597,30.376101,30.653903,30.520766,30.921252,30.445333,30.295433,30.941839,30.449155,30.944881,29.799620,30.497876,30.227588,30.897848,30.413250,30.371551,30.937842,30.852220,30.920095,30.949569,30.925096,30.542501,29.436127,30.268962,29.756465,30.457635,30.534680,30.562937,31.064812,30.944952,30.841344,31.229693,30.363862,30.968331,57.818262
128000,25.420668,26.288225,27.547988,28.039529,27.634272,28.394568,26.650269,28.068659,28.487419,28.362401,28.552277,28.161052,31.866427,32.150978,32.317951,32.437131,32.254955,32.277233,32.386003,33.137688,33.410822,33.040881,33.363335,33.252122,32.954299,33.155425,33.538649,33.535492,33.825616,33.640567,33.589976,33.802142,33.862176,33.663934,33.678544,33.998729,32.265330,33.130299,32.441249,33.885722,32.980344,33.262982,33.727473,32.933334,33.140016,33.112006,33.028877,32.991594,32.572243,32.795933,32.726332,33.226672,33.240270,33.239914,33.913469,33.177865,33.460299,33.346600,32.963980,33.936144,60.276931
192000,25.427733,26.311067,27.743825,28.355359,27.884976,28.659713,26.659802,28.357416,28.787342,28.717344,28.863962,28.362510,31.878394,32.237382,32.348490,32.539478,32.313174,32.399933,32.473597,33.176522,33.923459,33.483933,33.409281,33.328009,32.237755,32.547367,33.051680,33.301699,33.486480,33.145074,33.182800,33.676885,33.517685,33.324387,33.477675,33.779838,33.837111,34.150777,33.839942,34.982191,34.277193,34.325160,34.547798,34.290165,34.552699,34.386506,34.472300,34.497270,35.898579,35.896323,35.633224,36.196849,36.378154,36.122144,36.984944,36.215289,36.371312,36.371917,36.141287,37.005238,61.463960
256000,26.072838,26.878206,28.381508,29.096495,28.542181,29.598908,27.119587,29.014495,29.209232,29.394037,29.635934,28.898663,32.457233,32.870967,32.953796,33.284613,33.045885,33.183029,33.054850,33.675649,34.101519,33.672758,34.161699,33.938259,33.005882,33.470130,33.910487,34.046970,34.268532,34.097224,33.912321,34.496510,34.402555,34.222197,34.418277,34.639310,35.519867,35.842864,35.766540,37.159710,36.065807,36.349451,36.377438,36.320084,36.579680,36.297815,36.436338,36.477788,38.716752,38.651075,38.478719,39.124968,39.224799,38.780152,39.782557,39.011600,39.183715,39.202521,38.859318,39.775875,62.735596
320000,26.122913,26.880771,28.420776,29.133541,28.596158,29.658485,27.090525,29.089018,29.242730,29.479366,29.743801,29.033524,32.430249,32.899374,32.988425,33.356635,33.056001,33.181003,33.084861,33.707576,34.128087,33.692474,34.206906,33.957071,32.694565,33.063312,33.551178,33.776570,33.984746,33.762685,33.614749,34.223331,34.091811,33.977654,34.160894,34.347266,34.816588,35.138353,35.439535,36.632835,35.663297,35.813710,35.862753,35.855828,36.290789,35.840806,36.010372,36.030662,38.933425,38.423285,38.493504,38.943331,38.827659,38.367398,38.857147,38.776238,38.866562,38.921433,38.745944,39.435208,65.249895
384000,26.097536,27.013063,28.601361,29.261470,28.773153,29.898855,27.183742,29.219772,29.338649,29.602163,29.838352,29.124904,32.481851,32.892767,33.048535,33.367932,33.194959,33.230971,33.058118,33.716382,34.105970,33.719079,34.261561,34.014693,33.087539,33.579155,34.021689,34.086063,34.379492,34.263923,33.945783,34.595290,34.527392,34.291305,34.478578,34.713807,34.892410,35.247601,35.626010,36.551214,35.645272,35.832118,35.876218,35.933585,36.494038,35.951964,36.193623,36.268060,39.576957,38.925522,39.173839,39.593025,39.619261,39.054682,39.272204,39.543126,39.390651,39.480481,39.331026,40.167352,67.083501
448000,26.139446,27.170643,28.778107,29.489630,29.039060,30.158066,27.329273,29.412865,29.494124,29.806422,30.036601,29.319258,32.544210,32.903065,33.144346,33.462486,33.313326,33.322638,33.100956,33.777740,34.191567,33.797369,34.392460,34.139435,33.387893,33.866297,34.267564,34.318046,34.722181,34.458507,34.099269,34.745766,34.828625,34.445697,34.674525,34.915817,35.003660,35.306924,35.712966,36.525308,35.854351,36.239350,36.046078,36.154603,36.716610,36.125880,36.404688,36.492861,41.195162,40.181840,40.859656,41.346767,41.382820,40.523995,40.565416,40.583623,40.634746,40.775924,40.857063,41.237457,68.340530
512000,26.551416,27.526860,29.244135,29.829962,29.511329,30.710680,27.801580,29.804022,29.899134,30.164221,30.327655,29.716859,32.899927,33.210803,33.477543,34.020368,33.805110,33.658236,33.538166,34.208217,34.629458,34.188204,34.898724,34.626447,33.841472,34.358949,34.778764,34.704963,35.257532,34.895105,34.442452,35.184360,35.404642,34.834495,35.138709,35.443848,35.680899,35.987851,36.457461,37.365765,36.571221,36.915696,36.647017,36.897443,37.421633,36.879944,37.152766,37.229787,43.104871,41.539111,42.795679,43.268317,43.363365,41.992070,42.195764,42.002739,42.212790,42.214178,42.508599,42.772149,69.409005
576000,26.975881,27.775526,29.368235,30.036075,29.714110,30.919746,27.969875,30.000124,30.057939,30.360995,30.514179,29.910370,33.121793,33.454557,33.666908,34.211212,33.941424,33.885942,33.690389,34.389705,34.848303,34.488717,35.022995,34.791770,33.950252,34.445892,34.884877,34.929206,35.332459,35.074896,34.625563,35.342400,35.502662,34.976761,35.302761,35.587297,35.342507,35.808827,36.157375,37.091287,36.332902,36.613142,36.366974,36.601937,37.283160,36.647230,36.932698,36.927758,42.570308,40.974445,42.243029,42.745287,42.888432,41.351989,41.719514,41.452005,41.804756,41.739525,42.115433,42.368118,69.820430
640000,26.617758,27.592474,29.269983,29.909886,29.588161,30.860166,27.818461,29.887496,29.982199,30.252497,30.427634,29.835828,32.941197,33.283206,33.523768,34.196611,33.844970,33.744545,33.530418,34.236689,34.707738,34.186421,34.882572,34.620752,33.811340,34.296743,34.767364,34.752813,35.223594,34.928541,34.505952,35.191158,35.378468,34.861961,35.142327,35.423764,35.286196,35.759278,36.125041,36.985044,36.287497,36.512050,36.278626,36.531762,37.112571,36.541383,36.892941,37.026902,41.864667,40.393298,41.589277,42.139877,42.286027,40.789697,41.321284,40.882979,41.447939,41.270047,41.683031,41.875802,70.837871
1280000,27.395067,28.089098,29.937967,30.637194,30.389063,31.840541,28.550407,30.550205,30.725980,30.885433,31.131292,30.692467,33.316589,33.604973,34.029308,34.715547,34.579326,34.550345,33.833208,34.895900,35.323046,34.792625,35.624534,35.328827,34.238091,34.715725,35.301211,35.253741,35.966027,35.503965,34.834009,35.744375,36.157076,35.324954,35.584281,36.161329,36.604859,37.141410,37.350490,38.480005,37.842447,37.925820,37.287244,37.813685,38.398060,37.850772,38.327456,38.084692,42.966754,41.679300,42.602743,43.398824,43.243032,42.205668,42.285829,42.140853,42.750046,42.432145,42.879082,43.146976,74.390290
1920000,27.549283,28.219810,30.303693,31.102021,30.855336,32.343439,28.784161,30.912571,31.113518,31.225817,31.528847,31.139103,33.518273,33.816678,34.372089,35.034683,34.967394,35.183079,34.042248,35.260749,35.758631,35.139509,36.037987,35.644110,34.398620,34.902433,35.648207,35.659264,36.404595,35.948512,34.908313,36.093112,36.731608,35.719446,35.900557,36.696583,36.709118,37.173773,37.527126,38.690388,38.207985,38.110755,37.242599,38.031275,38.560340,38.028747,38.655279,38.306732,44.018932,42.560856,43.871700,44.501191,44.308084,43.127141,42.914767,43.013829,43.371835,43.223355,43.658584,43.889477,76.773703
2560000,27.809343,28.455096,30.627404,31.338129,31.138292,32.622996,28.974337,31.171259,31.389310,31.495050,31.786404,31.448777,33.725908,34.082394,34.684657,35.288685,35.273987,35.566714,34.281951,35.586932,36.042273,35.470733,36.361774,35.966346,34.673865,35.167107,35.968146,35.998524,36.752658,36.372130,35.192165,36.401069,37.108517,36.028743,36.159064,37.051431,37.042057,37.562821,37.935152,39.076692,38.648362,38.473906,37.613015,38.436164,38.981603,38.427143,39.079258,38.698180,44.462168,42.964468,44.282161,45.000279,44.751522,43.489690,43.315232,43.459873,43.723526,43.614554,44.008048,44.253251,79.130158
3200000,28.044206,28.596205,30.888859,31.621313,31.395743,32.863823,29.045525,31.403953,31.670243,31.742151,32.041248,31.732180,33.909785,34.289988,35.048852,35.588196,35.598989,35.941967,34.706937,35.829635,36.368846,35.744977,36.680443,36.247132,34.866955,35.347557,36.302795,36.296804,37.056444,36.779842,35.363946,36.690666,37.488212,36.331806,36.492102,37.419797,37.273532,37.790551,38.233806,39.508387,39.009395,38.804367,37.847316,38.782156,39.224504,38.744510,39.456139,39.018085,44.429091,42.976477,44.343549,44.991409,44.738299,43.525517,43.240949,43.524408,43.701502,43.621532,44.023507,44.270555,80.918049
3840000,28.147724,28.728765,31.005554,31.782276,31.567221,33.039020,28.780464,31.490401,31.698876,31.915497,32.042415,31.769114,33.901712,34.315058,35.034580,35.596311,35.708098,36.120005,34.401813,35.836953,36.383836,35.721007,36.773818,36.413387,34.859329,35.338600,36.303548,36.435173,37.164520,37.018139,35.276834,36.742263,37.513506,36.337982,36.577729,37.396116,37.290782,37.857351,38.342397,39.783900,39.079200,38.994371,37.812204,38.863941,39.321542,38.828135,39.631925,39.159214,44.619999,43.064364,44.476201,45.214857,44.848361,43.671049,43.413614,43.754137,43.848543,43.784509,44.178221,44.346171,82.455331
4480000,28.476656,28.932036,31.342222,32.169068,31.875635,33.335521,29.319686,31.821048,32.129456,32.176096,32.491713,32.179049,34.293833,34.646572,35.428485,36.071907,36.084512,36.563674,34.924633,36.351660,36.851272,36.279808,37.204194,36.771585,35.323658,35.794096,36.829914,36.902376,37.646324,37.543246,35.724190,37.261314,38.165069,36.873618,37.038406,38.065860,37.878872,38.356188,38.944161,40.323320,39.588522,39.613092,38.405025,39.477219,39.830126,39.505598,40.186967,39.623823,45.480718,43.821593,45.447916,46.271268,45.817704,44.444448,43.986191,44.482790,44.505426,44.599289,44.829167,45.058870,83.962135
5120000,28.350012,28.873870,31.313194,32.090182,31.847521,33.336860,29.228949,31.808520,32.130061,32.146853,32.472911,32.189031,34.181286,34.583268,35.336014,36.006884,36.086533,36.507318,34.685125,36.240651,36.797742,36.158850,37.170724,36.775750,35.156405,35.625405,36.676557,36.792051,37.549775,37.481310,35.575066,37.125810,38.039821,36.730459,37.080984,37.932637,37.650353,38.202593,38.778485,40.106008,39.459308,39.422965,38.221999,39.329953,39.739936,39.292533,40.042910,39.499731,44.939836,43.461634,44.903716,45.680243,45.257084,44.143049,43.618358,44.169344,44.246171,44.240573,44.586953,44.778308,87.757043
5760000,28.324069,28.913131,31.365658,32.141764,31.907144,33.397492,29.182419,31.837702,32.201254,32.223085,32.542805,32.225865,34.194586,34.583815,35.388983,36.050549,36.109693,36.658700,34.708762,36.325046,36.830449,36.189501,37.224548,36.749535,35.189380,35.654627,36.743809,36.948529,37.628354,37.554919,35.598480,37.191244,38.172809,36.794196,36.997575,38.044291,37.594142,38.146445,38.787327,40.191476,39.492496,39.528094,38.444854,39.380030,39.675485,39.290884,40.072010,39.556403,45.057058,43.512575,45.100724,45.905305,45.484661,44.284676,43.540808,44.257585,44.362610,44.361141,44.712591,44.869697,89.638408
6400000,28.529603,29.098685,31.585374,32.378878,32.130080,33.621976,29.384272,32.054412,32.405460,32.397475,32.764319,32.462239,34.366556,34.745443,35.630220,36.339468,36.345349,36.929005,34.912281,36.536649,37.083939,36.467808,37.477426,37.022606,35.406044,35.829761,36.999057,37.108198,37.847114,37.859489,35.740577,37.442794,38.422005,37.043513,37.244040,38.281487,37.872815,38.352332,39.032690,40.510034,39.746089,39.990227,38.391499,39.680709,39.972754,39.587190,40.368193,39.775722,45.255225,43.789457,45.379608,46.216556,45.764845,44.495148,43.875729,44.533277,44.559656,44.626596,44.954306,45.075829,91.266376
12800000,28.986039,29.598587,32.261035,33.164780,32.855185,34.449778,29.776009,32.627390,33.155199,32.996626,33.440551,33.160615,34.739251,35.125812,36.257877,37.065949,37.042709,37.852148,35.238964,37.228564,37.720684,37.026143,38.215809,37.756256,35.803090,36.230603,37.631574,37.846314,38.563092,38.786795,36.115528,38.142692,39.218290,37.729298,38.005546,39.024100,38.374049,38.769360,39.709472,41.377426,40.357855,40.901374,38.791998,40.425129,40.631802,40.302371,41.103329,40.529008,45.923274,44.357796,46.244890,47.241573,46.757110,45.517215,44.379787,45.344892,45.408552,45.571667,45.784639,45.958317,101.862048
19200000,29.300067,29.992751,32.668427,33.653656,33.285837,34.993900,30.073165,33.090615,33.668392,33.451571,33.944148,33.698056,35.079614,35.364230,36.707880,37.530103,37.545134,38.442612,35.550897,37.678224,38.196923,37.464320,38.749654,38.314495,36.114199,36.566519,38.135048,38.381664,39.103382,39.367000,36.444359,38.686059,39.769847,38.214623,38.482280,39.506130,38.755664,39.153344,40.220851,41.994083,40.840333,41.544542,39.116941,41.013616,41.173317,40.823921,41.608229,41.055077,46.514854,44.938470,46.949244,48.018859,47.411306,46.253760,44.891506,46.005241,46.196014,46.294180,46.484684,46.760846,106.600993
25600000,29.445543,30.155322,32.908232,33.851130,33.584553,35.336948,30.172716,33.360851,34.021766,33.736391,34.245286,34.048422,35.136437,35.430501,36.938472,37.851525,37.847158,38.796271,35.650218,37.897944,38.459840,37.626227,39.039161,38.685465,36.225235,36.625265,38.310784,38.629537,39.338652,39.659343,36.540225,38.902388,39.992253,38.398289,38.733279,39.733010,38.827357,39.273323,40.397813,42.237277,41.080632,41.835867,39.202595,41.188949,41.543197,41.046210,41.771910,41.377617,46.617348,45.154543,47.126225,48.277828,47.677945,46.631404,45.057847,46.205829,46.731898,46.536010,46.758223,47.249384,107.168378
32000000,29.551236,30.359885,33.159811,34.138666,33.809965,35.630063,30.279807,33.602410,34.286010,33.965995,34.609492,34.304207,35.225497,35.514137,37.180214,38.054637,38.264376,39.067930,35.690981,38.111171,38.742046,37.773103,39.270880,38.884246,36.249055,36.716231,38.512746,38.906762,39.596554,39.974700,36.604889,39.115966,40.254534,38.593487,38.955325,39.960389,39.124216,39.350997,40.514148,42.571120,41.283605,42.233548,39.261498,41.421720,41.612805,41.187595,41.994063,41.639282,46.764418,45.306665,47.348014,48.511443,47.893149,46.888049,45.007355,46.405150,47.151028,46.837896,47.072485,47.672424,106.655362
