Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
12800,38.121787,40.744033,41.275626,42.971360,42.279327,43.535376,40.521428,43.674818,44.440082,43.295525,43.754611,44.432114,40.518650,44.072678,44.381574,43.500464,44.215252,44.628395,40.646202,43.982320,44.171786,43.321826,44.140758,44.655188,41.187504,44.021864,44.600339,43.675144,44.147482,44.434544,40.422567,43.925775,44.375339,43.435709,43.791024,44.454136
13440,38.119326,40.801382,41.179263,42.832408,42.173862,43.484999,40.540449,43.665444,44.484255,43.361719,43.705356,44.369272,40.455694,44.024475,44.308720,43.297754,44.150410,44.615615,40.696610,43.955760,44.219480,43.278423,43.941586,44.685753,40.711003,44.021511,44.461525,43.639100,44.160629,44.357130,40.423766,43.924893,44.572555,43.317795,43.804284,44.449592
14080,38.148662,40.605216,41.168348,42.727631,42.103191,43.394529,40.528560,43.575539,44.385951,43.236751,43.638428,44.284184,40.506179,43.965849,44.333592,43.450875,44.129985,44.510357,40.670906,43.894115,44.090736,43.251626,43.953034,44.588091,40.719289,43.948071,44.440924,43.537443,44.015954,44.348015,40.421644,43.834768,44.116157,43.247986,43.745510,44.326663
14720,38.125957,40.569040,41.128744,42.730173,42.473377,43.421802,40.419540,43.539039,44.231062,43.158228,43.686115,44.279356,40.475997,43.922642,44.269177,43.535927,44.089485,44.470620,40.463060,43.868263,44.102249,43.217534,43.999701,44.534456,40.688555,43.860796,44.516471,43.491647,43.988807,44.273499,40.386509,43.800856,44.198553,43.215486,43.719517,44.324282
15360,38.085601,40.712625,41.145664,42.680806,42.099618,43.387795,40.531986,43.525121,44.296158,43.278738,43.764962,44.346034,40.623510,43.936127,44.681188,43.233522,44.107006,44.521575,40.396114,43.817184,44.055479,43.206816,43.884182,44.692443,40.700067,43.899394,44.441541,43.505777,44.029821,44.350008,40.374531,43.662182,44.118544,43.238134,43.684884,44.446683
16000,38.252522,40.522627,41.067558,42.645587,41.910984,43.321739,40.473899,43.557104,44.232427,43.255972,43.583022,44.304098,40.406319,43.925958,44.206171,43.237319,44.082218,44.481252,40.683006,43.871960,44.279810,43.202547,43.897802,44.505392,40.715391,43.833008,44.374804,43.537253,43.893795,44.258139,40.376718,43.807452,44.079342,43.147999,43.629455,44.321964
16640,38.461321,41.606271,42.233597,44.142923,43.225627,44.666486,41.008742,44.449937,45.408937,44.256175,44.793964,45.411726,40.858798,44.884870,45.428858,44.175907,45.221632,45.645345,41.031962,44.790899,45.232475,44.324383,45.086340,45.635410,41.214332,44.899023,45.595968,44.695830,45.079459,45.375159,40.807142,44.718592,45.236810,44.226348,44.842506,45.436625
17280,38.512623,41.766372,42.169605,43.989673,43.143184,44.605801,41.030828,44.376778,45.409187,44.155975,44.672734,45.392261,40.932289,44.814827,45.306006,44.372936,45.137276,45.646992,41.187168,44.702574,45.122662,44.294469,44.987752,45.631303,41.183084,44.768171,45.553917,44.541421,45.021306,45.364810,40.796444,44.676682,45.225537,44.136541,44.908181,45.423794
17920,38.443904,41.619546,42.119253,43.982066,43.178646,44.727348,40.967218,44.328393,46.505971,45.057074,44.659547,45.346349,40.956533,44.755711,45.337128,44.266117,45.115768,45.555695,40.969478,44.745991,45.090079,44.179314,44.900354,45.781705,41.177602,44.874704,45.505160,44.489168,45.015555,45.304665,40.790284,44.695238,45.175482,44.100416,44.754906,45.388777
18560,38.577359,41.621383,42.151744,43.930433,43.288509,44.574248,41.433496,44.403884,45.166815,44.194871,44.678311,45.407348,40.969630,44.738963,45.303050,44.187349,45.142650,45.586785,41.207541,44.722744,45.142500,44.265592,44.869458,45.693510,41.264845,44.758922,45.461938,44.486312,45.068970,45.328133,40.850657,44.652236,45.229571,44.265819,44.777052,45.450032
19200,38.459368,41.377468,42.065997,43.864059,43.028673,44.531721,40.965222,44.335010,45.325868,44.055082,44.539467,45.265626,40.954057,44.925006,45.228903,44.264823,44.998467,45.481665,40.958195,44.758043,45.015628,44.198185,44.773006,45.568313,41.172811,44.750719,45.358935,44.512345,44.932987,45.248887,40.801966,44.462964,45.171981,44.113147,44.603377,45.300451
19840,38.487579,41.534869,42.017914,43.865637,42.989402,44.538935,40.923508,44.220486,45.371886,44.164422,44.513124,45.206061,40.921741,44.670615,45.163379,44.048254,45.004646,45.421822,41.189757,44.584832,45.345927,44.065451,44.814899,45.625990,41.234008,44.664282,45.436692,44.405552,44.932895,45.218459,40.863368,44.396078,45.170940,44.032406,44.613543,45.330651
20480,38.427679,41.469061,42.076129,43.897726,43.067858,44.545800,40.917278,44.282713,45.279025,44.079808,44.637134,45.311141,40.828989,44.742541,45.328078,44.207468,45.092332,45.513926,41.051322,44.677142,45.021143,44.152644,44.755532,45.605401,41.153461,44.713208,45.567558,44.393025,44.911040,45.255926,40.743857,44.552553,45.161707,44.126597,44.671493,45.420136
21120,38.449977,41.456537,42.053695,43.859410,43.004041,44.432560,40.818309,44.285308,45.327164,44.049451,44.705679,45.329942,40.947686,44.710371,45.271458,44.248919,45.065930,45.576035,41.037147,44.646637,45.044572,44.191663,44.936015,45.724809,41.388370,44.728370,45.424791,44.453217,44.998381,45.302785,40.809295,44.504297,45.107215,44.612532,44.738501,45.364158
21760,38.500868,41.502563,42.027825,43.793104,43.000402,44.435472,41.022992,44.239673,45.243915,44.063008,44.529504,45.323561,40.879274,44.685623,45.167021,44.049095,44.973122,45.431730,41.164021,44.670994,45.008099,44.093339,44.861679,45.564440,41.183654,44.731734,45.307135,44.412811,44.947389,45.256021,40.817476,44.613815,45.164522,44.047739,44.630366,45.245110
22400,38.448493,41.455231,42.010174,43.698513,43.182535,44.320499,40.911247,44.228125,45.218487,44.003445,44.460244,45.111827,40.860824,44.622003,45.181490,43.947246,44.966302,45.321102,41.074132,44.603433,44.876776,44.074829,44.769323,45.448982,41.150843,44.563263,45.226352,44.363949,44.816877,45.131475,40.773122,44.459331,45.015636,44.000234,44.600542,45.275695
23040,38.541461,41.578285,41.921632,43.785470,42.936238,44.372821,40.965620,44.238715,45.239610,43.974151,44.623262,45.145199,40.983649,44.685806,45.091910,44.108877,44.928023,45.348116,40.990309,44.565545,44.954180,44.042245,44.840454,45.440330,41.201034,44.626452,45.286721,44.371354,44.893180,45.165858,40.797316,44.456311,45.049670,43.997711,44.574893,45.186361
23680,38.477300,41.332181,41.917040,43.670873,42.928539,44.265440,40.979620,44.322501,45.091772,43.960467,44.429222,45.129217,40.936127,44.633849,45.164949,44.259663,44.940753,45.691862,40.968438,44.575894,44.905904,44.100522,44.626516,45.560869,41.150716,44.620595,45.354936,44.331564,44.809001,45.230917,40.837741,44.286416,45.006635,44.001669,44.518997,45.225704
24320,38.487076,41.362465,41.888325,43.620624,42.853759,44.273235,40.966582,44.215098,44.941460,43.944188,44.448794,45.078734,40.945064,44.667381,45.037256,43.919810,44.910532,45.328517,41.266890,44.544647,44.893017,44.010130,44.580070,45.564064,41.178134,44.642874,45.229917,44.329991,44.806625,45.132862,40.876812,44.467056,45.091906,43.950679,44.547710,45.267417
24960,38.443531,41.373105,42.158390,43.932477,43.083116,44.580434,40.922007,44.229035,45.111917,44.041830,44.528001,45.237366,40.773283,44.678598,45.199135,44.133000,44.997314,45.447637,41.015283,44.620669,45.018788,44.086031,44.888315,45.636720,41.138643,44.612328,45.373805,44.387865,44.949184,45.284398,40.736226,44.448752,45.110766,44.028558,44.637073,45.330596
25600,38.462976,41.437603,42.047127,43.791998,43.016593,44.530431,41.015637,44.261052,45.257687,44.124754,44.556724,45.368802,40.811654,44.669284,45.179915,44.069793,45.023585,45.383434,40.945731,44.653676,45.014463,44.178064,44.889380,45.451330,41.170373,44.590446,45.272136,44.350258,44.984779,45.183168,40.777493,44.412364,45.115912,44.043938,44.665341,45.279469
26240,38.452103,41.400797,41.951224,43.757305,42.916302,44.502463,40.882921,44.318279,45.071002,43.992861,44.489596,45.213860,40.860124,44.664455,45.173353,44.006640,45.031765,45.394870,41.023072,44.580606,44.906096,44.088784,44.714084,45.576330,41.120754,44.660321,45.420872,44.332988,44.870952,45.170903,40.759679,44.352388,45.027282,44.012528,44.644522,45.279738
26880,38.529644,41.432465,41.965622,43.740812,42.984822,44.345495,41.082687,44.320901,45.521740,44.045005,44.481722,45.235461,40.820538,44.617747,45.193050,44.096779,44.985528,45.372228,41.129078,44.612711,44.931094,44.084115,44.673939,45.582370,41.171068,44.614751,45.264917,44.387853,44.900504,45.196410,40.751609,44.296915,45.039580,44.014857,44.584852,45.243782
27520,38.401123,41.343939,41.954811,43.663869,42.856929,44.377949,42.764102,44.241296,45.055705,43.925152,44.448023,45.117441,43.078428,44.637291,45.073428,44.183070,44.939014,45.342952,43.008002,44.608404,44.947298,44.002161,44.646682,45.450909,42.944782,44.543406,45.296268,44.328983,44.737595,45.104729,40.750142,44.478851,45.116082,43.999990,44.590454,45.176764
28160,38.483720,41.382640,41.934507,43.657797,42.906958,44.276408,40.923408,44.182489,45.216522,43.942241,44.436830,45.158182,40.849981,44.626426,45.115964,44.196334,44.921027,45.343870,41.033216,44.562450,44.891184,43.985471,44.727750,45.539505,41.155114,44.605132,45.249472,44.335678,44.875891,45.163337,40.791073,44.290552,45.084905,43.999942,44.570617,45.264998
28800,38.580420,41.409704,42.024715,43.720212,42.952430,44.358844,40.860144,44.176438,45.062983,43.924495,44.549743,45.159591,40.818026,44.642302,45.070929,43.961152,44.924259,45.326956,40.855377,44.522136,45.127848,44.018765,44.639312,45.427378,41.192225,44.742399,45.310548,44.277439,44.802490,45.141210,40.769357,44.497750,45.014733,43.982218,44.589547,45.226029
29440,38.474418,41.420632,42.008230,43.637915,42.931542,44.451148,40.868740,44.280741,45.123348,43.936018,44.412658,45.110999,40.864063,44.697750,45.069952,44.189891,44.917563,45.427628,41.034764,44.526454,44.953526,43.962334,44.763649,45.413601,41.201035,44.578326,45.203502,44.241484,44.761947,45.113591,41.201738,44.573250,45.007773,43.998955,44.523142,45.170183
30080,38.437031,41.440903,41.888637,43.618068,42.836263,44.360376,40.931317,44.228176,45.223780,43.941308,44.412765,45.113965,40.853110,44.677353,45.054690,44.079268,44.881592,45.336342,40.923135,44.527090,44.912978,43.972507,44.741549,45.425255,41.127476,44.529043,45.234002,44.228159,44.862908,45.098613,40.760142,44.452106,45.027034,43.950093,44.528361,45.160493
30720,38.492552,41.415892,41.891205,43.601100,43.036431,44.275395,40.967228,44.224408,45.177399,43.940876,44.494728,45.190573,40.946484,44.593294,45.137805,44.155388,44.910682,45.318580,40.960625,44.501332,44.876082,44.030824,44.709380,45.412479,41.079484,44.551354,45.264761,44.299418,44.818553,45.097742,40.728578,44.303239,45.023086,44.009017,44.511634,45.251050
31360,38.455970,41.405538,41.979658,43.615315,42.905308,44.368591,40.920815,44.627988,45.159424,43.898680,44.411258,45.163748,40.815509,44.552069,45.085362,44.099632,44.882865,45.301571,41.122413,44.505280,44.843596,43.985574,44.627020,45.391666,41.159757,44.544877,45.237145,44.290696,44.770929,45.115075,40.752990,44.350520,44.885754,43.919949,44.501191,45.147892
32000,38.479535,41.408599,41.838773,43.519770,42.839594,44.232968,40.891460,44.218082,44.969857,43.859966,44.470916,45.044968,40.988289,44.667535,45.026008,44.163320,44.809635,45.265265,41.122271,44.480066,44.832718,43.947302,44.572099,45.320142,41.157029,44.495210,45.167522,44.279317,44.716022,45.045269,40.748487,44.448116,44.865080,43.936212,44.502873,45.028516
32640,38.432275,41.247282,41.791392,43.481660,42.792248,44.121270,40.905559,44.090206,44.928412,43.817939,44.346790,44.952206,40.854125,44.518565,44.936886,43.981984,44.852834,45.191636,41.006098,44.402340,44.768857,43.914563,44.603994,45.434109,41.118413,44.480952,45.089952,44.165041,44.780372,44.987644,40.765524,44.378367,44.972561,43.851151,44.449939,45.045331
33280,38.886198,42.362941,42.990390,44.946062,44.104240,45.612136,41.351075,45.087655,46.251929,44.885708,45.631554,46.218043,41.235478,45.507562,46.216425,45.113688,46.078373,46.432927,41.420956,45.501982,46.075303,44.993070,45.878360,46.419955,41.720912,45.483359,46.458797,45.251330,45.982267,46.254664,41.222888,45.329146,46.172029,44.937506,45.697619,46.294982
33920,38.913609,42.289665,42.975293,44.947402,44.003073,45.540879,41.328550,45.203211,46.307637,44.887999,45.615572,46.225796,41.398560,45.494093,46.100907,44.903962,45.961827,46.379335,41.474988,45.461396,46.024554,44.960256,45.722664,46.462222,41.596301,45.439194,46.260338,45.168901,45.903915,46.323181,41.162299,45.241673,46.121230,44.863711,45.666022,46.392439
34560,38.923728,42.265584,43.023646,44.856451,43.988459,45.494546,41.281787,45.113478,46.253688,44.881742,45.583924,46.156295,41.290196,45.434231,46.100522,44.875571,45.915044,46.330666,41.367852,45.444266,45.979777,44.912687,45.793171,46.379953,41.666606,45.410753,46.253081,45.107532,45.812751,46.177891,41.165296,45.241776,46.061499,44.817845,45.641805,46.871496
35200,38.916756,42.330626,42.924577,44.852865,43.994074,45.493320,41.310537,45.124568,46.332988,44.851193,45.629391,46.240058,41.289093,45.451264,46.212025,44.916768,45.978543,46.368066,41.582543,45.488541,46.014478,45.020804,45.986590,46.442303,41.786347,45.467549,46.314448,45.271194,45.900196,46.219500,41.179431,45.258457,46.090584,44.880965,45.723399,46.228249
35840,38.919467,42.312462,42.868606,44.849225,44.006573,45.487363,41.336954,45.218708,46.293098,44.889862,45.576471,46.145860,41.290881,45.433013,46.084532,44.947770,45.886935,46.306285,41.517484,45.480674,45.924241,44.903780,45.630691,46.472075,41.663049,45.345692,46.221255,45.154912,45.851488,46.134213,41.160221,45.368104,46.020836,44.853269,45.580222,46.217193
36480,38.807213,42.286404,42.824684,44.771645,43.906157,45.331685,41.324956,45.027974,46.124446,44.758344,45.497110,46.119451,41.311608,45.385851,46.076494,45.012361,45.835953,46.252275,41.462635,45.349298,45.870072,44.870538,45.709192,46.298911,41.561212,45.430893,46.131642,45.065537,45.847778,46.113043,41.168282,45.089956,45.943233,44.750640,45.512153,46.123030
37120,38.817227,42.283658,42.912562,44.866687,43.925052,45.801786,41.215692,45.036040,46.095205,44.846956,45.610495,46.182348,41.352733,45.459292,46.057253,44.926108,46.028467,46.352246,41.566109,45.440254,46.015968,44.946447,45.845266,46.499415,41.754578,45.498407,46.288273,45.148478,45.876158,46.198575,41.164411,45.483392,46.053892,44.983437,45.652561,46.199027
37760,38.847086,42.163393,42.924360,44.757381,43.965867,45.494728,41.335081,45.064036,46.045455,44.847296,45.446095,46.089610,41.330683,45.413175,46.169610,44.853036,45.804937,46.265254,41.467858,45.375445,45.990763,44.849257,45.669017,46.278937,41.554839,45.446826,46.150012,45.119149,45.818274,46.112002,41.157323,45.059881,46.065952,44.778949,45.536353,46.189726
38400,38.852132,42.245123,42.802399,44.720399,43.911068,45.394891,41.340429,45.028609,46.105618,44.800477,45.434026,46.114942,41.293155,45.425037,45.987113,44.967250,45.870787,46.317850,41.490710,45.409513,45.883798,44.886114,45.667956,46.301261,41.583505,45.959035,46.157794,45.123193,45.770490,46.079579,41.183257,45.252267,46.009731,44.820295,45.495455,46.132855
39040,39.026828,42.184873,42.832939,44.744100,43.863100,45.411009,41.358199,45.055430,46.080090,44.700240,45.421746,46.043401,41.310631,45.369346,45.999355,44.851875,45.875530,46.197676,41.389011,45.314772,45.869412,44.847529,45.719549,46.323380,41.613912,45.400332,46.116909,45.067274,45.756449,46.041506,41.192682,45.211612,45.933079,44.815059,45.482390,46.163598
39680,38.788617,42.110902,42.850276,44.744747,43.908438,45.296133,41.368404,44.912032,46.084933,44.683656,45.356029,46.022364,41.237237,45.315024,45.935549,44.907800,45.771264,46.169380,41.448883,45.329200,45.808048,44.830833,45.545746,46.323212,41.635794,45.345311,46.086314,45.014487,45.669305,46.124803,41.138283,45.013257,45.943349,44.696398,45.485804,46.047996
40320,38.858642,42.176978,42.716074,44.634154,43.763111,45.265223,41.361286,44.932163,45.924895,44.844822,45.354700,45.958033,41.265562,45.295710,45.956298,44.886030,45.714186,46.130650,41.468477,45.288735,45.772670,44.755344,45.540577,46.267418,41.587098,45.318181,46.128444,44.975327,45.739390,45.944847,41.143143,45.133219,45.921364,44.733945,45.433108,46.080386
40960,38.889037,42.299323,42.937208,44.793086,44.520079,45.568247,41.268337,44.977715,46.208528,44.843851,45.428012,46.113986,41.288172,45.345171,46.147028,44.776534,45.856604,46.387358,41.438329,45.397011,45.923320,44.865933,45.775267,46.454334,41.524496,45.316627,46.212608,45.085727,45.787717,46.093909,41.106650,45.319792,45.970101,44.751779,45.566485,46.157865
41600,38.849428,42.100398,42.979940,44.757531,43.871681,45.414516,41.178274,44.956161,46.060211,45.050219,45.407368,46.056040,41.261060,45.372293,45.991349,44.943872,45.834749,46.192955,41.517375,45.328735,45.835524,44.870392,45.583844,46.409959,41.605383,45.421789,46.117691,44.997118,45.796610,46.020250,41.122258,45.079448,45.954601,44.705462,45.487863,46.112074
42240,38.798489,42.296115,42.874590,44.704397,43.737977,45.317264,41.288662,44.955067,45.981695,44.710582,45.390654,46.035331,41.224037,45.359063,46.325466,44.957136,45.799776,46.189701,41.448060,45.318512,45.797441,44.832989,45.583869,46.356821,41.586265,45.294739,46.239613,45.057059,45.670890,45.981658,41.116505,45.091302,45.998499,44.691644,45.478817,46.131126
42880,38.774133,42.068793,42.720908,44.658121,43.735080,45.256039,41.324358,44.857549,45.996238,44.712745,45.372748,45.937304,41.333054,45.302111,45.900143,44.857041,45.812026,46.153785,41.436421,45.778948,45.750333,44.801269,45.608926,46.189461,41.578366,45.220208,46.031351,44.982350,45.633978,45.951545,41.125671,44.966249,45.843231,44.634192,45.414910,46.050728
43520,38.858504,42.117566,42.768663,44.643090,43.791433,45.372760,41.311346,44.886567,46.054465,44.678026,45.348940,45.987893,41.279532,45.314986,45.909602,44.727279,45.782069,46.168411,41.485023,45.342027,45.807883,44.822508,45.706556,46.348253,41.581918,45.326543,46.166277,45.097672,45.733588,45.979880,41.133143,45.115477,45.885152,44.683239,45.430221,46.109822
44160,38.802095,42.018850,42.720548,44.584787,43.740842,45.299846,41.276233,44.955662,45.948261,44.670048,45.294777,45.920677,41.288666,45.282658,45.870209,44.896357,45.663528,46.145250,41.429672,45.286401,45.727582,44.851221,45.561699,46.325157,41.516788,45.303049,46.035096,45.070269,46.018187,45.994502,41.136663,45.190215,45.898123,44.709215,45.442643,46.028593
44800,38.830924,42.134548,42.669144,44.583441,43.673440,45.197498,41.280247,44.913689,46.005161,44.680514,45.326881,45.953982,41.233767,45.279466,45.883547,44.645166,45.652383,46.103822,41.512659,45.271732,45.759921,44.698963,45.616030,46.266539,41.548432,45.291595,46.118763,45.002586,45.577999,45.920509,41.140867,45.116930,45.765942,45.056976,45.344095,46.025267
45440,38.821617,42.128011,42.753385,44.626452,43.797536,45.324596,41.240725,44.895109,45.969307,44.751938,45.318585,46.045486,41.228235,45.270844,45.915394,44.761384,45.787452,46.138844,41.428934,45.288572,45.778229,44.807393,45.534628,46.270578,41.577859,45.229096,46.093085,44.989852,45.681098,45.984269,41.126765,45.020857,45.874304,44.629424,45.367446,46.200143
46080,38.774004,42.216614,42.853916,44.609394,43.665937,45.197313,41.252427,44.863846,45.860494,44.626588,45.256608,45.937781,41.243366,45.327952,45.989710,44.803469,45.727433,46.126933,41.347314,45.258241,45.697049,44.763830,45.616498,46.297514,41.574064,45.252913,46.009617,44.934925,45.562171,45.932795,41.108097,45.068773,45.918409,44.667487,45.360887,45.947212
46720,38.762337,41.988733,42.687943,44.558536,43.772998,45.162882,41.317053,45.289823,45.936545,44.712689,45.336870,45.996527,41.197348,45.353369,45.861496,44.787808,45.846269,46.364038,41.368199,45.360124,45.720988,44.733300,45.590946,46.228996,41.519142,45.369549,46.067932,45.108591,45.696774,45.944161,41.107311,45.074419,45.973870,44.821582,45.445447,46.053747
47360,38.831724,42.180422,42.720529,44.545284,43.780740,45.316018,41.262258,44.838497,46.036741,44.675365,45.212812,46.021897,41.230018,45.250195,46.064002,44.681792,45.747490,46.055124,41.427784,45.279432,45.653095,44.694039,45.471077,46.259997,41.506631,45.221533,45.978088,44.965891,45.690675,45.899093,41.105284,44.919394,45.796722,44.563804,45.334865,45.968423
48000,38.787719,41.994494,42.702676,44.556333,43.800112,45.144622,41.321258,44.812980,45.881613,44.563775,45.211395,45.889738,41.181984,45.222331,45.781602,44.779857,46.075789,45.996384,41.337003,45.155121,45.609266,44.655862,45.381817,46.138825,41.512325,45.301032,45.942588,44.912557,45.569250,45.838226,41.134433,45.044028,45.774921,44.628180,45.235937,45.928431
48640,38.799076,42.063381,42.698843,44.416626,43.779348,45.161006,41.210669,45.013148,45.832393,44.703095,45.323451,45.990527,41.240083,45.289599,45.921133,44.646588,45.771664,46.207844,41.484745,45.197864,45.794950,44.781877,45.505154,46.263318,41.753034,45.370913,46.026643,44.957082,45.611497,45.934408,41.157527,45.295194,45.888967,44.752726,45.425408,45.962441
49280,38.792495,42.194601,42.859716,44.784863,43.874380,45.506646,41.296033,44.977739,46.169354,44.756053,45.444100,46.111809,41.184863,45.352057,46.037282,44.930542,45.866695,46.267606,41.344915,45.393357,45.886159,44.873315,45.610771,46.431807,41.524625,45.470952,46.159408,45.105264,45.840690,46.092767,41.106918,45.164339,46.014127,44.809973,45.540543,46.230457
49920,38.828176,42.215774,42.813789,44.688245,43.878469,45.409257,41.151888,45.032631,45.956731,44.799711,45.511173,46.157110,41.264002,45.354875,46.121011,44.744318,45.928735,46.311559,41.423910,45.300498,45.883636,44.895526,45.695349,46.467168,41.678236,45.432463,46.238550,45.079212,45.830389,46.066561,41.126446,45.244500,46.038959,44.778191,45.599140,46.146747
50560,38.803481,42.167919,42.858945,44.744805,43.900399,45.354805,41.273518,44.893983,46.035699,44.742526,45.370240,45.998692,41.257840,45.325443,45.962419,44.708747,45.762090,46.162733,41.391713,45.296452,45.815779,44.859267,45.500834,46.321754,41.532400,45.224758,46.127263,45.041123,45.697481,46.022302,41.055818,44.979498,45.972812,44.697025,45.520141,46.065451
51200,38.745857,42.183196,42.783265,44.692889,43.846172,45.345546,41.248668,44.931989,45.873639,44.679087,45.440385,46.005744,41.216564,45.323337,45.981897,44.731044,45.799145,46.222789,41.378265,45.287003,45.786317,44.822097,45.740286,46.382243,41.578618,45.434844,46.156274,45.057750,45.740275,46.052104,41.068946,45.079296,45.885432,44.738079,45.488685,46.144547
51840,38.769276,42.054191,42.809234,44.904084,43.963655,45.383009,41.224538,44.898056,45.966952,44.678062,45.240913,45.998316,41.285838,45.263991,46.035907,44.851624,45.731135,46.237150,41.398350,45.259345,45.819297,44.771808,45.467486,46.283596,41.551063,45.316225,46.105949,45.031241,45.654148,45.957647,41.129271,45.013932,45.920792,44.664658,45.356460,46.090814
