Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
19200,25.101689,24.843677,29.845414,28.734086,33.393104,31.336455,25.913962,32.466698,44.782392,35.113924,40.797957,39.298423,26.056394,34.552914,37.714105,34.350299,34.565677,42.162259,25.980707,36.260018,38.369459,34.355816,40.986580,37.614694,25.958194,34.910541,37.744205,34.951088,44.505308,39.599791,25.912873,34.360491,42.098893,36.385449,42.285559,44.650658
19840,25.105166,24.787553,31.541453,29.801157,37.942227,35.832446,25.938394,34.319537,42.968754,34.361123,42.321660,43.561107,25.919027,34.972645,40.286218,34.941143,36.949253,37.703900,25.945929,37.978981,46.184008,34.962826,40.587035,39.964713,26.014685,34.697907,38.838806,34.738297,42.545067,39.866165,25.905412,34.371074,42.503296,34.676304,43.338366,37.886163
20480,25.098027,25.050085,30.245614,27.829618,40.666599,33.294799,25.942101,34.906697,39.618099,39.472923,36.746221,45.454256,26.018252,34.561466,35.807323,36.462439,45.902129,42.147195,25.894560,34.597034,44.293927,34.703211,37.938971,37.437208,25.899150,35.021031,42.689712,39.384113,37.524993,34.037951,25.909401,34.648116,35.920133,34.566516,38.026291,32.142872
21120,25.210476,24.891536,32.292746,27.460540,37.532215,30.651944,25.963236,34.366361,39.704904,34.710007,45.608095,39.462299,25.932100,34.680208,42.035940,35.007106,43.749799,37.640701,25.929667,35.068500,43.493577,34.778979,41.557357,37.519738,26.022130,34.397191,41.852672,34.796703,42.059889,41.732802,25.942020,34.664963,43.025596,34.641983,39.457690,39.914893
21760,25.213342,24.915379,34.282447,31.168511,33.150346,36.880930,25.946951,34.671296,37.492473,34.733731,39.970680,43.954874,25.938612,36.554118,38.235887,34.682710,41.144596,39.012063,25.945689,34.614041,42.513355,34.730311,36.192345,43.682722,25.950267,35.641187,45.585641,35.358432,37.046087,42.319879,25.914624,34.685305,40.667172,34.692548,37.246881,34.227424
22400,25.063958,24.867100,30.039104,28.826683,35.581618,32.680129,25.988466,41.595376,43.409783,34.688638,40.507384,44.958503,26.014043,39.165025,40.844405,34.973672,40.104290,43.386353,25.948602,34.712529,41.347062,35.005688,41.279564,45.544249,25.966528,34.732153,38.018084,34.484504,42.594005,36.655881,25.908074,34.823357,37.309801,38.483551,37.288028,40.716847
23040,25.093163,24.860940,29.724886,28.673097,34.355657,34.670201,25.931650,34.993109,40.463766,38.221267,42.668615,39.481109,25.926357,34.361848,41.122559,34.907059,38.068197,37.623213,25.927451,35.227599,42.072092,34.323455,39.801885,36.923891,25.969493,34.358208,41.634957,34.696156,42.788218,42.503854,25.899999,35.362163,42.334162,35.605830,40.479224,42.162289
23680,25.099577,24.973019,30.567075,28.383893,34.467336,32.240221,25.962145,34.685456,38.495888,34.886564,40.769040,39.721795,25.977863,34.324021,42.714520,34.654766,40.263560,38.880062,25.961634,35.389520,45.995221,34.983696,38.122989,41.595944,26.011290,35.036009,39.579139,34.500363,39.232305,39.839079,25.907155,34.421626,47.234089,34.588059,38.341902,41.797690
24320,25.123064,24.772112,30.018687,28.637001,34.625659,33.446834,25.944759,34.651767,41.755806,34.393515,41.948191,46.207774,25.936964,39.732557,45.422682,37.344285,46.695899,38.032194,25.931796,34.361611,39.311866,34.398414,42.730365,44.013356,25.936916,35.593950,37.501694,34.748270,40.304132,39.790114,25.934608,34.731967,39.727650,34.721195,40.508232,40.321480
24960,25.104503,24.884578,30.278535,28.717386,38.719773,32.760123,25.947075,34.639346,39.186301,34.851590,44.918949,36.415578,25.921049,37.393149,36.985468,34.369784,41.944659,36.199254,25.915235,34.564635,43.273897,34.341188,38.593615,39.155339,25.931500,34.670581,37.305721,37.470324,45.165320,37.667031,25.920855,39.421205,40.911096,34.666816,37.174916,45.345674
25600,25.120023,24.962489,29.849641,28.710573,36.463532,33.810662,25.939418,34.978159,39.522912,39.921709,43.524970,37.317957,25.946530,34.686537,40.228334,34.618915,37.283888,42.743214,25.938971,34.366229,33.088675,34.678860,39.779657,39.033922,25.955225,34.692652,36.988707,34.493617,42.781501,40.864416,25.942384,34.982057,46.442626,39.543407,44.192690,42.401196
26240,25.101033,24.934597,30.712224,31.272057,34.690441,34.240830,25.945395,37.696861,38.406848,34.963766,39.131878,44.140617,26.058886,39.736403,39.572135,34.480381,43.216188,38.653078,25.936905,34.666014,40.363093,34.384035,38.126162,36.106191,25.999857,34.770013,36.866561,34.712969,42.417098,40.308426,25.911134,34.394077,41.459588,36.432477,46.789834,43.603536
26880,25.104614,25.040669,33.055207,28.088293,38.295037,34.683720,26.130124,34.379165,41.305396,34.573209,37.532876,45.987340,25.937582,34.947133,41.460369,35.908273,41.585739,42.328192,25.936627,36.182454,44.482385,37.851935,39.716960,36.587773,25.926638,34.713555,41.908104,34.708697,39.575222,38.013781,25.911383,34.353269,41.674553,36.076196,42.536105,42.020269
27520,25.171970,24.874084,29.957227,28.279457,35.572426,33.101981,26.936475,34.722692,46.544090,34.374335,45.900425,36.939549,27.161568,35.062050,46.134612,35.067575,38.335029,39.588573,26.995723,34.347892,43.111351,34.397501,46.051124,40.544646,27.017776,34.367068,47.770493,34.811406,39.747426,42.871035,26.939486,34.662187,36.705731,34.686641,39.050545,39.452344
28160,25.214292,24.925655,30.015021,29.100547,34.283418,38.793796,25.994894,41.944258,39.014423,34.580007,38.142268,39.585369,25.943230,38.583340,41.969964,34.690133,47.848728,39.210410,26.518074,34.730929,36.247685,34.358668,43.983283,41.095442,25.931693,34.682810,36.607035,34.744181,36.781320,41.306325,25.935911,34.681670,37.415480,35.030515,38.574255,44.885525
28800,25.182259,25.028541,30.105360,28.296125,37.609075,37.581142,25.956287,37.197979,36.399526,34.690701,45.542386,39.126858,25.981083,34.981079,43.067675,34.906961,40.448471,36.774189,25.918972,34.391365,38.250906,34.372689,44.340940,44.694892,26.529100,34.699248,43.352442,35.161164,42.201900,38.058438,25.965491,34.698850,41.101264,34.398741,39.494157,43.708967
29440,25.214137,24.880479,30.082899,28.127111,37.186038,31.464057,25.942340,34.369848,37.301200,34.369933,38.254814,36.433435,25.937488,35.129587,44.521039,35.803501,42.634664,38.152408,25.921374,37.986994,39.567298,38.262441,39.931074,43.913041,25.944765,35.063228,38.456806,34.767255,40.988502,38.574573,26.257021,34.381067,43.294823,37.261296,39.479158,37.748996
30080,25.165333,24.931011,31.029191,30.700935,43.886727,35.284128,25.981580,34.688592,38.590944,34.674901,40.832090,41.925148,26.009089,39.948721,38.340114,34.435469,40.139454,37.372008,25.975840,34.377907,46.654179,34.973634,37.209493,36.575747,25.932103,39.545009,41.484083,41.442508,46.106906,38.617602,25.939918,34.377776,46.167546,37.657412,37.011222,37.638141
30720,25.148085,24.913454,30.254975,28.246530,36.350252,32.067582,25.963706,34.968754,39.034170,39.508305,39.260749,42.463487,26.003841,37.295014,39.081353,35.034654,46.724582,39.743204,25.915595,35.148641,37.962468,40.645570,40.190283,44.713910,25.935097,34.724979,42.945924,34.665004,37.549858,38.205933,25.939944,35.676497,40.649196,34.441246,38.600900,37.901990
31360,25.145178,24.929370,30.863851,27.893608,36.871701,37.036975,25.981439,35.000486,42.028952,34.878752,38.399116,46.307500,25.955117,35.705808,46.332998,35.132009,40.564376,39.971461,25.949753,34.657078,46.529342,37.238780,47.707815,40.206702,25.964829,36.538874,44.751904,36.935240,42.525751,37.637130,25.941167,41.937333,40.045853,34.403282,45.297854,40.050656
32000,25.101739,25.063846,30.089369,30.455459,36.033263,39.045192,25.950141,36.254267,42.576742,39.466167,37.991676,41.042828,26.322793,39.341422,46.885590,34.669149,36.652060,42.524605,25.939849,34.349620,37.745882,34.919666,37.613710,37.404722,25.964066,34.371513,37.222765,34.460613,46.167680,37.293675,25.921014,35.308623,40.466705,34.691088,37.124405,37.266128
32640,25.120120,24.906243,32.409483,28.592001,42.202711,32.105766,25.942003,34.343309,41.169416,39.085646,45.078893,36.986870,25.937798,34.617431,41.041301,34.679702,37.483531,41.965786,25.953859,34.352133,46.753859,34.681204,36.829704,40.364701,25.955476,35.037652,46.208793,34.679849,38.025771,37.389977,25.922442,34.658172,37.750926,34.691315,38.484702,37.330496
33280,25.814621,24.752948,32.386726,30.688064,26.234147,27.868958,26.742639,36.676206,44.501980,41.208546,40.378261,40.250490,26.584750,37.674615,42.416631,31.436586,44.304208,41.892989,26.576999,36.024884,34.985568,30.882494,47.788908,40.392958,26.782925,36.080386,46.877302,34.293501,38.753846,41.192637,26.602062,36.361887,45.968903,36.294903,44.722493,45.949730
33920,25.845694,24.761934,31.602719,31.988501,43.790275,32.758919,26.761623,38.405257,44.440708,37.084260,38.967590,45.436107,26.583782,34.405896,45.162626,43.077255,39.225366,45.006719,26.606741,42.151992,46.371462,37.409792,39.406087,39.943782,26.603661,41.784014,42.260602,39.408790,39.591006,42.268419,26.632971,33.851508,46.201508,36.036768,41.102223,41.963804
34560,25.795147,24.690598,31.469880,33.326505,30.556549,38.902825,26.735148,36.140975,41.285380,36.912733,34.617863,33.037579,26.590316,41.232119,43.531512,39.232104,48.894924,42.120179,26.567397,36.297956,39.240344,37.774306,43.782968,39.734411,26.604199,36.334454,45.093289,41.824837,43.603495,40.928794,26.580214,36.718104,40.876523,37.061596,40.034539,40.677677
35200,25.847512,24.705242,34.848305,36.346850,36.671610,40.826434,26.728050,38.019350,38.236674,35.184305,36.836016,44.977981,26.581923,36.408903,44.505352,36.845108,40.079777,47.898753,26.560265,38.843623,41.473025,38.754347,43.659516,45.047535,26.590422,37.419952,36.110814,39.425853,45.245327,40.284685,26.594171,35.405436,33.946465,38.335174,46.767634,38.851324
35840,25.816498,24.742486,31.506328,31.225947,34.688339,39.996470,26.772906,40.088899,40.444734,38.004354,43.293565,42.464371,26.579898,39.454685,38.992935,39.685697,39.477794,34.328260,26.563948,36.000240,46.004419,37.471187,43.690803,40.235327,26.595956,40.063985,41.700236,36.645578,44.451521,40.905147,26.605837,39.514188,44.537470,37.360014,46.105192,38.990022
36480,25.801445,24.713191,30.161911,30.240333,41.171678,32.809136,26.753700,37.088192,45.468475,36.227963,39.794508,37.899599,26.576307,36.016729,41.316624,36.807794,48.208593,38.964918,26.590037,38.155975,39.335891,36.334247,43.736080,46.699192,26.621786,37.875598,40.665131,38.458636,37.932549,39.539610,26.591699,33.993825,41.043269,41.257271,39.978287,39.127068
37120,25.788770,24.717294,33.651439,33.182160,34.041869,37.117027,26.727134,37.666680,45.297979,36.678517,42.663676,45.799534,26.614097,37.749211,50.307321,37.512306,39.255218,43.474894,26.603826,37.808370,40.235407,39.467847,46.804948,41.693551,26.664976,41.685336,46.143884,36.160145,43.701238,43.676032,26.604055,37.774304,42.716702,40.980275,46.328238,33.811010
37760,25.791635,24.703443,30.165618,29.505391,35.929896,38.534685,26.844347,36.685023,38.593261,36.949193,39.571530,46.421465,26.578313,38.133729,40.036898,41.466625,46.168309,39.289929,26.600775,39.995783,43.529041,38.709612,42.556017,39.078608,26.616849,36.056075,39.053357,39.535505,39.387024,41.143913,26.593864,38.885525,46.054373,35.995396,40.869399,46.546033
38400,25.860491,24.731524,35.546952,31.843363,38.276429,36.396037,26.772677,36.301806,41.136836,40.489651,41.907256,44.256470,26.618212,36.660664,37.944382,36.555142,43.247634,41.690322,26.634150,38.874925,38.824647,36.046174,45.955730,43.720927,26.690680,37.077008,48.598462,39.828931,36.946529,39.530845,26.591222,37.825904,42.512270,36.674587,45.176468,48.673242
39040,25.781495,24.741690,31.196491,35.140679,40.561341,33.831577,26.759275,36.358187,44.672432,36.797755,40.355768,45.385516,26.616865,41.407416,40.825857,36.005278,43.081023,39.977451,26.675929,36.355699,37.875858,36.088220,37.155363,40.082541,26.591889,40.788565,45.679922,36.404012,42.717866,43.780534,26.597067,39.986771,40.069365,40.091326,40.268073,39.570958
39680,25.790049,24.943266,33.263232,29.249901,40.211313,32.001366,26.768004,36.635210,39.807527,39.556902,39.436349,39.175244,26.624987,36.635726,49.043110,38.576705,41.602545,47.098681,26.612008,38.330806,41.496151,36.094779,36.234813,46.548736,26.627042,38.499411,46.382312,36.379607,42.724230,42.033564,26.620726,34.653670,43.802144,35.977239,45.153594,40.363735
40320,25.815608,24.973540,33.732058,30.539103,34.858922,38.807036,26.738841,36.330754,45.057033,37.388453,42.304551,43.049409,26.579983,40.386422,43.556390,37.251253,40.394428,42.256938,26.598687,40.261083,43.679019,39.202804,43.798587,44.531219,26.578337,35.169840,44.747671,37.372548,41.771940,43.701950,26.602113,41.319557,38.355671,35.985628,39.092812,42.032534
40960,25.782939,24.729090,31.629094,29.601719,36.703423,38.588083,26.780920,39.755582,33.806234,36.579341,31.746730,40.843032,26.626412,37.247980,41.049856,35.948962,42.802740,47.015777,26.579335,36.306427,46.047901,36.564740,45.564566,46.131971,26.583173,36.334830,46.257274,37.568700,46.958641,35.318063,26.587128,41.691165,40.712061,40.931979,40.592147,36.955065
41600,25.798618,24.815419,31.206709,30.272138,40.746031,42.068832,26.822222,39.324548,39.520437,33.858266,40.447070,42.731093,26.579421,37.602505,40.654908,41.874149,44.096422,48.255103,26.571738,39.509632,45.145770,43.986648,43.320149,41.955477,26.629364,39.034996,44.457274,41.181247,40.509234,38.275845,26.579305,37.390136,43.149549,35.983846,38.610627,45.148046
42240,25.838101,24.755147,31.217890,30.535902,37.170256,37.108034,26.750806,36.071323,43.521464,40.616502,43.561284,44.853426,26.578736,36.668884,38.578243,36.025733,42.903353,44.709849,26.573591,42.585660,45.278172,37.427899,40.398966,41.270250,26.579445,39.953761,46.354028,37.807828,41.251604,41.192737,26.595381,37.472391,39.883184,39.366216,42.181936,42.167382
42880,25.819825,24.796546,33.543128,30.657645,37.493391,37.576834,26.758419,41.112607,44.684615,35.906699,45.614531,39.828771,26.628728,36.282510,48.939251,41.954697,44.217626,41.917834,26.680326,36.033734,44.540202,36.407031,40.999676,44.409766,26.571558,39.098667,38.230351,40.292023,38.879893,38.213925,26.622926,36.363882,45.891402,40.110145,39.670223,44.740018
43520,25.841616,24.723872,32.089230,32.084017,35.952399,35.963870,26.751382,36.304129,40.608940,41.688218,44.932747,39.976321,26.591008,36.300438,39.929989,39.022718,44.724660,40.537170,26.603729,39.628123,40.582155,36.899676,39.244195,41.240504,26.637720,37.233408,47.070074,36.688869,39.738545,45.602375,26.594468,36.687694,49.785074,36.312099,39.602076,40.042938
44160,25.799575,24.707910,33.027496,30.941172,34.578390,31.981330,26.827096,39.017660,39.073133,37.083305,42.625138,44.620925,26.577893,42.423892,40.456970,39.044759,39.124094,43.166825,26.640517,41.525822,39.261096,39.849001,44.730752,39.282561,26.598810,38.087953,40.978517,36.472834,39.434853,41.373748,26.614794,38.123277,42.266130,40.425542,42.849299,38.615821
44800,25.810017,24.724643,34.074972,33.350311,36.508681,39.016546,26.757936,36.737935,40.057244,42.680829,39.712214,39.213420,26.577722,36.018346,49.580159,36.665563,40.678033,43.788085,26.596400,39.969637,46.030907,36.042602,42.403375,49.406257,26.641468,39.828060,39.475610,40.896814,42.426626,44.740407,26.593893,39.486352,44.481961,38.540319,45.631193,42.070662
45440,25.816082,24.724244,31.279885,30.474481,39.230270,34.541287,26.730122,40.569279,38.574801,36.814610,38.772694,41.615226,26.590381,36.010851,40.575904,35.976217,41.266379,38.523367,26.579199,36.017256,40.634685,36.352214,38.758225,45.810738,26.591995,36.113735,45.672438,38.238266,40.987484,38.695880,26.583372,42.262849,45.487774,39.910214,39.503447,38.453651
46080,25.781238,24.953947,31.532888,34.460515,36.572883,38.634463,26.725494,36.600940,41.835791,39.791194,39.365097,47.336266,26.589242,39.057762,39.841016,35.871876,39.830398,39.593557,26.567795,42.188368,45.666308,36.792803,46.947028,41.978952,26.558238,37.318799,39.246547,37.181987,44.000726,43.247612,26.609088,41.087631,41.624680,35.559882,45.184245,44.774965
46720,25.784685,24.905579,31.523836,30.472351,35.076071,36.568483,26.745751,43.202213,40.932045,42.942250,42.473493,42.242072,26.584234,37.676402,44.866315,37.331913,45.683472,49.344440,26.570003,37.698932,47.453173,36.470456,42.108889,47.228280,26.583126,37.466347,41.655593,36.851765,47.560585,42.986087,26.613195,36.558688,40.779527,37.420252,41.013284,41.180815
47360,25.812826,24.714406,31.306958,30.300198,37.218210,32.792614,26.751844,40.005875,43.258465,36.202321,47.063857,38.499778,26.577668,37.782818,39.098809,36.261509,48.023429,44.848717,26.595101,43.335207,46.798469,41.154345,43.638729,40.305051,26.598264,42.374058,39.803991,36.427747,39.870374,38.930087,26.594467,40.302647,38.393196,40.182525,41.676932,38.470832
48000,25.828079,25.002697,30.776903,33.821500,40.721817,39.006788,26.722228,38.788659,42.304067,39.675477,44.435298,40.494088,26.599822,36.630247,47.965853,38.928818,43.551451,47.760646,26.611204,36.715762,44.648106,41.459653,42.509057,48.260514,26.571284,39.309632,40.395112,37.535375,44.361833,38.858950,26.615379,40.592449,40.710952,38.238551,41.825788,41.966262
48640,25.819179,24.922317,33.371410,33.539303,36.115885,35.268756,26.730125,38.945180,46.322315,40.978033,41.588136,43.643886,26.614736,36.483140,47.617490,42.778051,46.520288,46.304688,26.571535,36.045227,40.770684,38.865463,45.912492,38.855605,26.596501,37.901029,42.746728,36.473868,41.402185,45.371412,26.591335,41.343649,39.392308,36.316368,43.884676,42.278686
49280,25.835824,24.732994,36.994851,35.421443,43.110107,38.634563,26.814038,38.845948,38.128708,38.766990,38.429167,38.545728,26.566418,34.286765,41.009908,35.007269,45.099185,38.746751,26.566904,36.314521,44.827173,36.153095,38.013983,42.619685,26.597103,36.476133,43.370378,38.687964,43.605870,46.553656,26.673371,41.506748,45.627827,39.743780,43.220849,45.514303
49920,25.837429,24.738583,33.170667,31.169475,38.766461,32.482976,26.788977,42.854189,38.973532,39.656503,44.891416,40.703990,26.595157,37.634775,40.253070,36.329776,40.147434,42.675679,26.626004,43.602874,38.944421,36.404378,39.988423,38.510091,26.601803,39.625029,40.188595,41.440531,40.660831,43.067831,26.616484,36.764807,39.914457,36.344651,52.325048,44.091953
50560,25.803110,24.927812,31.223713,30.033325,42.865665,38.005405,26.781457,36.963507,41.177927,40.095844,39.555109,43.700265,26.612152,43.063423,37.754496,39.658876,42.111608,38.474175,26.580605,38.847431,47.169979,36.368667,40.944597,41.900119,26.586809,37.096961,44.964752,36.364663,39.690126,44.343277,26.584130,37.331965,45.626762,36.638491,39.306967,49.170126
51200,25.786009,24.694445,32.193307,29.480898,37.248791,35.803822,26.766992,36.651688,44.690942,44.708045,39.772349,45.512246,26.586471,35.998860,45.452495,40.347229,39.836130,40.608154,26.568491,37.680011,47.629047,39.159728,39.213690,45.415065,26.643885,36.330429,43.629108,38.403973,50.507957,39.433142,26.587495,36.750727,44.157949,35.983077,38.936326,46.389436
51840,25.833762,24.727461,32.501295,30.461844,40.901731,32.047297,26.777078,40.442022,41.149296,36.792867,40.249898,38.456072,26.594220,36.645810,44.990854,41.518923,42.743705,42.136379,26.616044,38.425133,41.337146,40.493313,46.282977,39.230685,26.580379,36.641704,44.495075,41.621554,38.799999,38.586724,26.591910,39.863718,40.999634,36.287818,38.492366,43.332247
