Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
14080,347.268182,292.172727,230.827273,240.559091,239.954545,244.109091,285.213636,301.668182,249.268182,292.940909,292.840909,248.977273,227.595455,303.431818,248.604545,237.213636,237.077273,303.509091,227.309091,247.495455,248.804545,237.663636,249.736364,248.622727,227.463636,249.400000,307.577273,238.163636,291.854545,248.400000,228.100000,248.159091,315.563636,247.972727,262.595455,454.300000
14720,246.543478,229.917391,220.530435,293.682609,220.986957,236.291304,220.913043,238.173913,427.791304,228.504348,244.660870,240.213043,218.852174,236.847826,238.604348,227.156522,245.643478,238.230435,217.082609,237.826087,237.147826,227.204348,230.873913,421.060870,218.456522,239.160870,424.360870,229.095652,227.226087,238.960870,218.952174,236.147826,237.756522,417.269565,227.530435,416.252174
15360,225.629167,216.433333,212.612500,219.904167,244.695833,242.429167,216.550000,413.933333,229.408333,398.720833,407.800000,544.250000,383.650000,227.329167,403.316667,218.091667,218.633333,228.083333,209.708333,227.866667,228.483333,218.783333,395.350000,229.008333,383.691667,228.191667,230.850000,219.033333,396.391667,403.658333,209.025000,228.162500,347.770833,217.591667,278.408333,415.916667
16000,214.824000,207.476000,206.360000,211.376000,202.400000,384.336000,219.720000,219.396000,391.608000,210.972000,210.408000,233.644000,231.576000,237.340000,219.144000,209.180000,222.304000,402.056000,375.128000,221.820000,218.676000,210.532000,386.940000,386.324000,370.376000,221.144000,222.548000,211.968000,372.152000,220.300000,200.176000,219.072000,220.644000,209.724000,377.916000,221.316000
16640,206.307692,199.142308,197.169231,207.650000,197.719231,212.073077,197.715385,214.857692,228.815385,367.784615,204.350000,382.738462,369.776923,213.642308,377.534615,204.826923,204.661538,383.326923,308.346154,298.630769,389.000000,224.834615,223.253846,218.611538,196.711538,381.146154,216.457692,387.873077,367.669231,385.346154,361.446154,377.557692,379.861538,208.369231,207.057692,215.450000
17280,202.151852,195.122222,190.455556,198.914815,190.770370,217.233333,190.262963,362.344444,205.025926,197.544444,198.792593,366.885185,351.592593,204.218519,207.211111,367.459259,197.355556,361.155556,187.277778,205.618519,205.496296,359.759259,197.711111,206.281481,195.485185,296.459259,232.685185,364.640741,356.551852,206.137037,343.366667,204.092593,205.155556,196.292593,196.477778,365.088889
17920,197.482143,188.978571,341.978571,190.864286,183.485714,194.342857,182.753571,352.785714,354.632143,189.185714,190.325000,348.117857,179.892857,347.796429,197.478571,232.960714,189.232143,241.553571,194.635714,239.789286,197.617857,189.303571,233.707143,197.942857,180.307143,197.328571,241.439286,191.175000,190.100000,198.117857,305.878571,199.667857,210.807143,351.942857,191.460714,198.435714
18560,190.027586,181.406897,177.927586,184.086207,177.951724,187.979310,174.610345,193.306897,338.772414,331.137931,182.662069,189.644828,173.524138,189.610345,190.944828,183.037931,181.951724,337.062069,174.317241,190.075862,191.048276,181.789655,183.882759,206.324138,173.062069,190.555172,193.717241,182.037931,334.037931,191.524138,172.793103,337.872414,190.765517,182.548276,182.965517,190.031034
19200,227.633333,244.843333,378.280000,184.253333,185.226667,182.070000,170.126667,187.486667,329.793333,332.536667,177.226667,185.446667,167.506667,328.303333,338.883333,319.416667,320.960000,336.536667,167.903333,185.533333,185.593333,316.270000,179.350000,323.940000,309.430000,328.753333,187.426667,177.700000,177.840000,330.043333,167.873333,184.136667,185.343333,177.283333,176.843333,326.246667
19840,178.380645,167.058065,167.696774,172.612903,165.600000,176.445161,163.525806,185.600000,247.064516,185.509677,268.567742,314.490323,162.448387,180.332258,179.083871,172.212903,172.070968,180.274194,163.409677,178.519355,314.022581,310.690323,170.393548,179.680645,302.632258,178.358065,182.087097,305.938710,173.906452,196.441935,161.658065,329.803226,178.990323,177.945161,174.829032,304.990323
20480,167.862500,157.625000,162.156250,166.981250,163.346875,169.796875,159.315625,309.818750,304.809375,166.325000,166.228125,173.215625,157.159375,173.518750,263.996875,236.109375,172.796875,177.593750,158.040625,174.525000,174.531250,167.178125,166.718750,174.578125,159.637500,173.856250,175.606250,168.940625,167.975000,176.431250,158.871875,174.415625,174.328125,169.531250,208.000000,175.281250
21120,167.900000,160.048485,157.551515,164.796970,157.142424,174.427273,154.339394,168.087879,169.566667,161.581818,161.418182,169.615152,152.321212,168.703030,167.387879,161.260606,162.539394,168.560606,163.572727,168.269697,246.854545,219.118182,163.866667,169.206061,161.806061,169.424242,209.327273,162.218182,169.433333,170.221212,151.336364,168.812121,205.603030,160.600000,163.854545,205.069697
21760,159.405882,154.194118,190.473529,158.476471,152.597059,161.014706,186.041176,164.776471,200.470588,193.802941,157.482353,164.417647,147.911765,164.152941,200.082353,157.532353,193.144118,164.355882,148.035294,163.620588,200.405882,158.505882,158.350000,173.326471,155.411765,201.447059,175.744118,197.652941,181.952941,173.079412,149.011765,163.794118,164.679412,157.767647,157.852941,164.582353
22400,155.688571,148.428571,159.251429,154.848571,149.011429,156.368571,154.351429,160.025714,160.777143,153.045714,155.377143,160.420000,143.868571,160.194286,159.180000,152.294286,153.371429,158.665714,144.088571,172.154286,160.005714,153.725714,152.248571,160.128571,143.685714,161.420000,160.565714,152.705714,151.942857,159.780000,143.131429,164.465714,208.531429,159.651429,153.765714,159.217143
23040,159.972222,138.741667,144.866667,149.600000,144.980556,152.005556,142.341667,156.619444,156.427778,151.830556,149.719444,155.755556,140.841667,161.480556,157.486111,150.252778,150.300000,157.358333,140.563889,154.927778,155.944444,149.413889,150.255556,155.797222,140.355556,157.241667,157.472222,149.858333,149.869444,160.513889,140.275000,155.416667,155.569444,149.175000,149.127778,156.513889
23680,143.940541,140.613514,203.794595,161.032432,151.924324,153.172973,148.094595,152.172973,152.772973,145.737838,145.070270,154.375676,136.900000,152.100000,151.718919,145.037838,145.786486,289.470270,157.191892,152.310811,159.164865,147.967568,144.548649,151.867568,136.332432,152.794595,154.181081,145.456757,144.416216,152.805405,135.724324,152.389189,151.486486,148.010811,147.583784,152.032432
24320,141.960526,136.336842,137.928947,141.523684,137.186842,144.644737,135.252632,146.560526,226.634211,207.015789,155.889474,151.389474,132.442105,146.721053,148.160526,142.726316,142.247368,148.118421,136.739474,147.878947,147.139474,141.168421,142.178947,251.021053,133.134211,147.218421,148.313158,143.802632,253.615789,150.515789,132.126316,256.257895,147.468421,258.568421,141.286842,256.923684
24960,141.276923,134.284615,134.697436,138.261538,134.020513,141.023077,130.141026,255.079487,144.617949,250.466667,138.415385,144.861538,129.082051,154.979487,197.471795,148.812821,137.948718,252.605128,239.138462,144.120513,250.920513,139.079487,137.651282,145.205128,129.220513,262.651282,145.346154,137.679487,138.146154,152.733333,128.094872,144.887179,143.558974,138.107692,138.084615,144.271795
25600,135.147500,130.540000,132.095000,134.635000,130.592500,136.797500,127.885000,140.292500,252.280000,135.040000,135.300000,140.947500,126.212500,139.532500,141.022500,134.555000,134.600000,140.512500,230.290000,146.642500,143.750000,189.765000,150.740000,142.537500,125.987500,142.700000,140.577500,135.097500,232.457500,141.232500,125.865000,140.302500,140.457500,134.507500,134.717500,140.607500
26240,166.897561,127.907317,127.975610,132.470732,129.282927,133.931707,123.846341,138.617073,136.504878,132.453659,133.021951,146.178049,123.236585,136.517073,147.100000,132.112195,131.390244,137.173171,122.336585,136.526829,137.682927,130.648780,132.275610,138.517073,126.939024,184.875610,145.848780,134.351220,132.639024,136.931707,123.536585,136.973171,145.421951,132.117073,131.292683,137.970732
26880,128.630952,125.435714,126.411905,128.757143,188.145238,130.692857,128.016667,135.738095,134.416667,128.738095,128.442857,134.326190,119.969048,135.223810,133.042857,128.488095,128.735714,133.866667,119.407143,132.452381,134.442857,128.376190,129.352381,134.233333,119.628571,134.471429,164.888095,128.507143,157.678571,135.659524,152.552381,182.597619,175.297619,132.150000,157.545238,137.242857
27520,156.525581,152.062791,122.111628,125.627907,122.272093,137.074419,118.418605,132.658140,159.367442,126.700000,154.462791,131.260465,117.006977,129.993023,159.034884,126.181395,152.690698,131.623256,116.709302,158.353488,160.346512,126.113953,160.251163,132.848837,116.476744,132.927907,143.979070,154.562791,126.900000,160.639535,117.253488,159.379070,130.423256,154.774419,125.616279,160.620930
28160,209.109091,168.125000,153.143182,152.550000,151.372727,157.150000,155.063636,129.406818,161.502273,133.865909,154.443182,164.045455,149.522727,159.945455,161.940909,154.886364,159.956818,161.779545,147.211364,163.018182,162.215909,155.854545,134.968182,234.538636,146.650000,162.040909,162.593182,156.125000,155.113636,162.215909,151.029545,158.554545,162.045455,155.531818,154.127273,162.429545
28800,172.353333,116.724444,116.862222,120.244444,117.026667,122.384444,140.082222,166.922222,221.586667,121.784444,121.015556,219.131111,112.413333,125.313333,125.371111,120.811111,121.073333,126.280000,208.026667,225.806667,125.888889,217.815556,120.277778,126.515556,111.955556,126.673333,125.313333,120.546667,214.237778,126.364444,111.944444,220.715556,226.020000,120.746667,120.633333,126.217778
29440,119.804348,113.480435,114.778261,117.415217,115.523913,120.108696,110.326087,124.250000,122.895652,118.815217,118.573913,227.726087,205.293478,229.095652,129.539130,119.919565,214.721739,218.889130,109.802174,122.556522,123.865217,211.980435,209.926087,255.056522,110.158696,125.330435,257.539130,211.582609,211.256522,123.797826,109.497826,130.682609,153.513043,118.167391,118.247826,124.426087
30080,113.817021,109.202128,113.657447,114.451064,112.476596,116.746809,108.338298,120.727660,197.065957,190.623404,163.882979,121.959574,107.570213,212.910638,120.555319,204.610638,208.610638,165.272340,241.970213,121.438298,120.831915,115.625532,116.000000,210.031915,107.289362,209.944681,122.455319,205.334043,207.582979,120.944681,107.129787,122.576596,214.612766,116.319149,116.731915,122.006383
30720,115.120833,108.475000,110.756250,114.285417,110.679167,115.962500,106.225000,118.914583,119.483333,204.020833,113.020833,119.850000,104.375000,117.516667,118.762500,113.220833,210.087500,119.260417,107.064583,120.427083,118.610417,114.668750,119.372917,165.068750,146.614583,122.481250,119.662500,204.858333,204.945833,208.358333,193.650000,118.027083,210.387500,115.056250,114.591667,120.922917
31360,154.422449,105.753061,109.516327,136.028571,106.367347,110.063265,131.777551,117.846939,139.269388,112.355102,134.181633,114.948980,103.095918,137.961224,226.893878,121.940816,134.051020,118.308163,126.395918,117.004082,138.981633,112.387755,134.448980,116.963265,126.628571,116.967347,139.659184,112.981633,194.893878,159.108163,106.526531,201.277551,115.608163,109.548980,112.787755,116.438776
32000,159.966000,125.726000,133.006000,109.692000,106.282000,112.854000,127.178000,116.656000,138.414000,111.930000,134.416000,141.092000,124.106000,116.902000,137.970000,138.948000,143.274000,117.080000,125.774000,146.678000,138.114000,112.548000,133.376000,115.700000,102.786000,116.570000,118.202000,133.442000,111.722000,172.424000,102.594000,139.664000,149.116000,167.536000,149.600000,140.016000
32640,157.111765,124.223529,128.956863,104.907843,107.939216,129.803922,123.682353,134.890196,136.450980,131.450980,130.939216,135.303922,154.343137,135.023529,132.862745,131.717647,131.296078,135.937255,120.337255,135.158824,133.427451,128.819608,131.915686,141.945098,123.001961,133.801961,136.290196,130.341176,132.047059,136.123529,120.352941,135.164706,132.949020,130.927451,131.345098,133.547059
33280,134.150000,121.865385,132.044231,106.588462,141.592308,112.617308,99.830769,133.236538,110.698077,128.973077,105.642308,134.057692,97.101923,133.026923,110.450000,105.178846,105.780769,110.346154,96.776923,114.882692,110.128846,128.857692,105.707692,168.063462,121.425000,134.851923,134.950000,105.621154,129.953846,110.759615,97.076923,109.742308,134.076923,105.151923,107.698077,135.496154
33920,102.200000,98.022642,101.784906,125.422642,123.764151,132.573585,118.998113,131.798113,153.828302,136.754717,106.626415,130.822642,95.950943,130.496226,107.694340,127.513208,103.567925,131.920755,101.766038,130.639623,109.035849,126.466038,126.060377,131.235849,95.275472,131.554717,108.241509,126.373585,104.954717,130.816981,95.256604,129.881132,130.601887,103.745283,130.420755,110.766038
34560,124.790741,119.277778,122.487037,101.129630,99.155556,102.192593,116.179630,129.150000,106.361111,124.796296,102.079630,128.648148,97.135185,144.475926,138.025926,105.970370,128.846296,112.107407,93.557407,105.418519,129.488889,102.581481,102.553704,128.725926,94.362963,111.687037,106.220370,123.796296,125.777778,106.833333,93.629630,127.464815,128.370370,124.583333,102.194444,128.646296
35200,98.112727,94.338182,96.769091,108.090909,98.054545,100.807273,119.169091,113.894545,128.907273,100.834545,122.409091,105.518182,91.689091,104.732727,124.645455,121.801818,121.989091,127.205455,164.014545,144.349091,111.281818,101.689091,123.089091,104.547273,92.289091,126.221818,105.858182,104.498182,102.143636,132.398182,91.656364,126.169091,105.625455,100.047273,123.298182,104.487273
35840,123.905357,112.830357,117.789286,119.508929,117.276786,120.175000,113.141071,124.401786,122.939286,119.423214,118.264286,155.291071,109.380357,123.900000,124.033929,120.923214,118.746429,154.535714,109.869643,123.912500,123.325000,120.091071,123.869643,145.041071,97.867857,103.546429,124.267857,96.658929,119.248214,101.975000,88.469643,101.400000,123.233929,97.512500,119.325000,100.523214
36480,117.978947,114.908772,119.578947,118.470175,116.794737,119.266667,112.615789,121.512281,123.485965,120.142105,119.045614,123.940351,109.335088,123.457895,121.885965,118.891228,119.128070,122.484211,111.208772,122.403509,124.150877,119.185965,120.512281,121.528070,111.908772,121.945614,124.078947,135.708772,102.024561,139.733333,96.082456,105.905263,123.073684,97.847368,100.071930,122.105263
37120,139.772414,110.574138,113.567241,92.894828,95.494828,117.825862,109.479310,100.196552,119.451724,96.377586,144.124138,101.393103,108.272414,118.600000,100.232759,114.167241,94.201724,100.625862,106.848276,99.451724,120.613793,96.796552,139.641379,100.734483,106.862069,100.474138,118.346552,96.184483,115.512069,121.377586,88.244828,147.589655,143.332759,104.318966,114.884483,100.222414
37760,138.591525,110.905085,114.435593,92.883051,92.386441,95.820339,108.884746,120.881356,117.388136,96.344068,113.971186,100.635593,105.728814,124.616949,122.889831,114.406780,94.055932,100.461017,105.325424,100.069492,118.537288,96.186441,114.408475,100.257627,106.249153,99.674576,118.181356,96.557627,114.355932,100.306780,105.611864,99.755932,118.630508,93.566102,96.432203,119.742373
38400,101.533333,126.463333,121.230000,113.406667,90.261667,95.090000,107.600000,116.861667,95.886667,94.650000,113.623333,99.121667,104.853333,98.433333,118.545000,112.080000,94.726667,99.146667,106.006667,98.543333,117.975000,114.683333,94.898333,145.243333,87.268333,116.331667,99.020000,112.515000,94.910000,116.716667,86.011667,117.458333,98.810000,94.821667,113.501667,123.905000
39040,88.162295,85.454098,88.737705,109.760656,108.508197,114.790164,148.975410,130.632787,118.383607,97.400000,112.037705,95.798361,84.103279,94.898361,115.581967,91.322951,116.563934,95.988525,151.390164,163.414754,165.875410,90.986885,188.777049,95.916393,152.613115,95.718033,165.900000,91.431148,91.754098,164.968852,151.788525,163.814754,164.691803,95.416393,92.186885,96.104918
39680,110.982258,108.283871,111.646774,111.482258,111.156452,114.380645,106.698387,119.300000,119.256452,114.491935,118.898387,132.498387,139.700000,121.585484,116.574194,115.250000,114.183871,119.727419,105.451613,117.022581,119.495161,114.993548,115.195161,117.922581,104.635484,118.954839,119.775806,119.198387,113.872581,119.224194,106.301613,101.203226,119.182258,113.250000,114.306452,119.143548
40320,86.817460,82.734921,86.233333,87.252381,86.985714,87.377778,80.966667,162.536508,92.463492,132.276190,88.958730,158.690476,80.338095,91.931746,92.280952,93.139683,91.357143,128.400000,134.806349,93.369841,92.703175,89.074603,88.885714,92.682540,82.020635,92.374603,161.658730,88.969841,88.725397,92.622222,80.030159,92.219048,92.111111,88.763492,156.290476,93.039683
40960,105.728125,103.456250,108.609375,135.465625,139.421875,109.084375,103.690625,115.568750,115.681250,111.007812,111.515625,116.248437,102.096875,115.862500,115.562500,108.782813,110.626563,115.681250,101.451562,142.031250,132.435937,121.898438,112.518750,117.131250,84.625000,113.982812,116.456250,114.084375,112.790625,115.709375,102.881250,115.215625,113.721875,109.864063,111.087500,115.470313
41600,84.044615,80.250769,83.786154,123.781538,83.729231,85.546154,78.347692,90.229231,89.903077,86.012308,86.220000,90.064615,77.532308,89.078462,89.880000,86.338462,86.064615,89.580000,144.006154,89.793846,156.330769,86.504615,86.046154,90.752308,83.629231,127.829231,95.513846,87.756923,87.004615,155.286154,148.470769,89.176923,90.029231,150.749231,150.501538,89.969231
42240,102.568182,145.948485,105.496970,105.463636,104.113636,108.018182,98.963636,111.621212,112.231818,133.545455,108.136364,113.116667,81.186364,110.525758,99.472727,107.825758,106.731818,137.624242,99.681818,112.883333,112.536364,108.534848,108.440909,137.128788,99.430303,112.112121,112.983333,108.362121,108.533333,195.471212,113.865152,114.860606,112.725758,109.116667,108.168182,112.918182
42880,80.916418,77.305970,144.838806,83.479104,85.310448,83.391045,80.740299,88.552239,152.420896,148.944776,83.828358,150.479104,75.252239,87.414925,151.564179,83.586567,83.959701,151.238806,75.540299,90.982090,105.783582,84.108955,102.179104,91.597015,93.583582,104.956716,87.280597,102.113433,83.953731,87.176119,75.364179,86.988060,105.691045,122.904478,110.783582,89.232836
43520,99.677941,95.066176,98.945588,81.798529,97.694118,100.451471,74.673529,86.180882,104.298529,82.544118,100.669118,103.136765,74.370588,85.991176,103.736765,82.895588,100.595588,86.672059,74.323529,85.854412,103.972059,100.694118,82.683824,104.448529,75.047059,86.072059,104.607353,82.264706,100.719118,92.352941,75.607353,85.967647,103.723529,83.083824,82.842647,104.810294
44160,94.436232,100.430435,101.892754,111.204348,101.476812,100.288406,73.872464,85.068116,103.346377,81.850725,99.346377,85.233333,90.492754,101.855072,102.426087,81.710145,99.421739,103.127536,73.540580,85.265217,102.085507,86.115942,82.031884,102.671014,73.875362,84.676812,102.182609,99.072464,81.834783,103.150725,72.959420,102.298551,85.075362,99.902899,81.628986,102.808696
44800,79.398571,75.590000,79.654286,96.844286,97.120000,80.464286,91.414286,108.775714,101.848571,97.654286,81.910000,84.352857,89.937143,83.344286,101.242857,80.840000,80.542857,105.754286,71.714286,83.888571,102.061429,81.034286,98.767143,101.932857,89.700000,101.185714,101.374286,97.995714,81.165714,100.994286,72.321429,83.204286,101.910000,80.690000,97.777143,89.145714
45440,94.173239,89.823944,93.829577,94.887324,94.707042,78.738028,71.992958,100.159155,83.167606,96.783099,82.657746,114.108451,77.925352,100.064789,83.676056,97.435211,79.819718,100.394366,71.318310,99.830986,82.587324,96.994366,80.142254,100.559155,71.863380,98.870423,99.711268,79.781690,96.421127,100.314085,70.543662,100.154930,82.942254,96.609859,79.801408,100.430986
46080,95.506944,73.136111,76.950000,93.272222,93.162500,95.037500,71.063889,99.688889,99.140278,78.677778,79.048611,82.038889,70.365278,81.093056,130.288889,128.211111,112.754167,104.791667,72.837500,82.323611,102.827778,79.613889,96.312500,81.984722,87.775000,98.983333,98.955556,78.791667,96.319444,99.248611,69.940278,81.284722,82.215278,95.223611,79.229167,98.190278
46720,132.861644,88.202740,91.936986,92.000000,92.608219,93.517808,70.126027,81.057534,97.164384,77.632877,94.153425,81.542466,86.239726,80.595890,97.416438,77.415068,94.065753,97.473973,89.249315,111.001370,106.031507,78.823288,78.127397,81.527397,70.531507,97.510959,84.936986,94.287671,77.832877,97.431507,69.298630,100.431507,97.426027,77.480822,93.905479,97.658904
47360,73.344595,71.490541,75.028378,90.982432,91.478378,76.033784,85.236486,96.816216,80.100000,76.828378,92.566216,80.687838,84.045946,95.558108,96.218919,76.475676,93.595946,79.958108,68.455405,96.178378,96.408108,93.439189,97.782432,82.044595,96.428378,101.747297,97.947297,77.047297,93.714865,80.121622,68.035135,79.820270,96.081081,76.585135,92.983784,80.128378
48000,74.122667,85.769333,89.733333,74.445333,90.373333,75.008000,68.032000,79.009333,95.214667,75.556000,91.784000,95.796000,67.454667,95.138667,97.672000,76.388000,92.338667,96.002667,67.348000,78.738667,95.217333,76.636000,75.869333,95.057333,83.856000,94.602667,99.836000,103.306667,97.650667,96.030667,67.708000,94.406667,79.344000,91.908000,76.333333,95.765333
48640,76.544737,68.125000,73.281579,88.857895,88.690789,90.177632,67.593421,93.789474,78.689474,74.630263,91.450000,79.050000,66.302632,77.809211,93.819737,74.942105,90.311842,93.559211,82.205263,93.443421,77.921053,75.217105,90.890789,78.742105,66.625000,94.442105,94.089474,74.943421,91.217105,77.868421,85.673684,104.043421,98.175000,75.978947,90.890789,78.472368
49280,70.244156,84.741558,71.870130,87.341558,87.445455,88.537662,81.712987,93.001299,77.289610,90.459740,74.180519,92.876623,66.027273,92.451948,93.036364,73.957143,89.916883,93.536364,81.514286,93.087013,93.053247,73.912987,74.532468,93.348052,65.701299,77.490909,94.393506,73.990909,89.937662,92.955844,65.615584,76.381818,93.222078,73.842857,77.501299,130.464935
49920,105.242308,71.424359,71.646154,72.597436,127.516667,72.066667,65.452564,79.553846,92.941026,74.108974,75.435897,92.591026,118.910256,76.893590,130.556410,128.939744,73.266667,76.705128,64.958974,75.907692,92.394872,116.166667,73.825641,92.815385,120.152564,129.438462,76.310256,73.520513,73.910256,79.938462,65.247436,75.811538,118.014103,102.374359,130.229487,76.855128
50560,67.632911,66.263291,70.888608,76.300000,82.441772,79.884810,83.537975,127.689873,75.686076,126.988608,72.749367,131.016456,64.056962,74.649367,128.639241,126.511392,89.088608,75.997468,64.418987,129.443038,91.750633,72.848101,125.668354,129.935443,64.636709,129.287342,75.178481,130.045570,72.501266,75.416456,64.168354,74.688608,75.659494,113.860759,72.760759,75.715190
51200,68.481250,66.302500,72.067500,70.590000,69.626250,70.363750,63.860000,127.205000,132.502500,73.887500,97.718750,95.106250,84.147500,94.503750,94.992500,90.066250,90.647500,94.510000,82.227500,97.652500,94.888750,90.826250,91.236250,94.600000,102.943750,93.935000,95.770000,90.655000,90.380000,93.810000,67.232500,93.606250,94.738750,90.145000,89.936250,94.477500
51840,85.561728,64.683951,68.825926,83.164198,83.790123,84.404938,63.134568,89.551852,77.639506,85.755556,70.923457,88.032099,92.476543,80.180247,89.165432,70.486420,85.775309,89.082716,62.362963,73.117284,74.238272,85.382716,72.429630,89.919753,63.174074,88.095062,73.870370,85.567901,71.034568,89.198765,62.327160,88.418519,73.893827,85.638272,237.756790,73.870370
