Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800,52.609059,55.909074,60.632478,58.975156,64.101420,61.924100,56.602318,64.978932,66.548417,64.802324,66.831913,66.484368,47.572466,49.887931,53.944871,51.826155,55.235144,53.695604,50.384794,55.952090,60.467931,56.011260,60.749047,60.309132,46.653689,49.437644,52.045361,50.798287,52.944567,51.268258,49.197455,54.634472,56.957848,54.374545,56.949749,57.024020,47.585427,49.042078,51.920252,51.539728,51.281723,51.423482,49.678810,54.159229,55.863873,53.843676,55.902148,55.981855,51.893633,53.086019,54.258783,53.654134,55.279727,54.440194,55.014625,58.349013,60.067025,58.417563,60.078010,59.871843,413.722135
19200,55.354849,58.938610,64.348715,62.506152,67.805433,65.781769,59.557088,68.398919,70.201225,68.120540,70.905924,69.991198,49.681666,52.533485,56.477753,54.557025,58.381380,56.532174,53.143788,58.667745,63.482468,58.367950,63.767986,63.415182,48.777704,51.637323,54.860025,53.489293,55.930013,54.791891,51.494080,57.674100,60.138021,57.370916,60.193296,60.268558,49.631755,51.365554,54.111413,53.071424,54.307837,53.347042,51.966168,56.853777,59.412284,56.726796,59.565412,59.172553,53.506141,54.672193,56.853745,55.597539,56.994764,56.154849,56.718406,60.250671,61.883465,60.173420,61.685958,61.719848,388.999524
25600,57.470775,61.292378,66.915543,65.026745,71.530104,68.142475,61.829457,70.716550,74.781410,70.458987,75.279120,74.656926,51.646762,54.424984,58.748823,57.144685,60.529610,58.485068,55.334255,60.896167,65.864964,60.540145,65.903698,65.584389,50.499807,53.713440,56.974665,55.607518,57.916341,56.679785,53.250325,59.505962,62.004594,59.305243,62.098843,62.299008,51.333485,53.111576,56.593069,54.845911,56.440489,55.374342,53.735451,59.448276,61.599378,59.428766,61.668202,61.379117,55.476822,56.672296,59.255090,58.340852,59.280958,58.731257,58.583761,62.461736,64.196935,62.444878,64.014894,64.131520,373.865763
32000,58.887424,63.247437,69.107690,67.380733,74.015314,70.002616,63.374923,73.180054,76.799394,72.934412,77.227587,76.708714,53.218236,56.960895,60.710545,60.195790,62.674783,61.459000,56.747105,62.811939,69.157650,62.706232,68.811780,68.500049,52.614139,56.224258,59.868767,58.242878,61.735309,60.031399,56.014203,62.363849,65.802342,62.331039,65.511624,65.364606,53.472803,55.483967,59.991457,58.378683,61.030984,59.458323,56.471578,62.971624,66.634177,62.760158,67.010221,66.317742,57.657725,58.963248,62.490932,60.556001,62.564442,61.464749,61.206891,65.688187,68.095288,65.512086,67.969261,68.004563,429.148770
38400,59.870569,63.778698,70.064549,68.263939,75.204635,71.648733,63.972124,73.996127,78.074118,73.668862,78.445349,77.813565,54.073668,57.702777,61.002948,60.121528,63.656362,62.425023,58.409816,63.442275,69.589265,63.261824,69.883238,69.237331,52.704753,56.707771,59.529802,58.355048,60.601560,59.374802,56.124164,62.703419,65.041737,62.711840,65.054767,64.868725,53.483327,55.475108,59.508409,58.089749,60.904193,58.787481,56.192327,62.802085,65.121400,62.641265,65.392330,66.115485,57.778368,58.933301,62.263420,61.759752,62.939484,61.411259,61.280078,65.811489,67.890050,65.673033,67.704486,67.878078,410.263612
44800,60.727927,64.794023,70.959608,69.520754,76.205364,72.721333,65.017843,74.954074,79.160984,74.642777,79.618923,78.962889,54.687656,58.948996,61.991701,61.218337,64.951352,63.900459,59.190322,64.357399,71.138267,64.024138,71.295342,71.014267,53.809784,57.382673,60.226911,59.448122,61.664886,61.502578,56.931220,63.230354,66.132637,62.980230,66.144414,66.097299,54.342659,56.489530,59.932813,59.227216,61.383760,59.718830,56.816506,63.566292,67.002326,63.264239,67.247979,66.843592,58.914513,59.918677,63.035696,62.249771,63.296296,62.244503,62.036635,66.773680,68.663067,66.405209,68.439448,68.628972,394.942986
51200,61.576996,65.882001,72.296064,70.022322,75.624965,74.061213,66.682839,76.723731,78.450413,76.113174,78.809033,78.148881,55.715261,59.878252,63.270401,61.921712,65.653643,64.357729,60.333950,65.701807,72.288410,65.266694,72.029986,71.561373,54.615578,58.718272,61.422831,60.315654,63.817115,62.141902,57.899922,64.399299,67.499146,64.186705,67.848004,67.532408,55.209187,57.345822,61.263105,60.331614,62.200399,60.382024,57.790439,64.327394,67.398736,64.136888,67.546914,67.160947,59.487361,60.743998,64.951571,62.645053,64.448197,63.953249,63.005314,68.384059,70.077339,68.426539,69.843485,71.132346,383.533108
57600,62.414043,66.871944,73.249847,71.893858,78.701599,75.506347,66.790997,77.037981,82.031030,76.790835,82.790077,81.789164,56.832318,61.078732,64.357419,63.128023,66.621630,65.376727,61.332387,66.486599,73.719575,66.117279,73.073760,72.565489,55.458933,59.626072,62.638721,61.802161,65.595507,62.856525,58.796893,65.535517,69.230949,65.323394,69.182225,69.217649,56.157176,58.312885,62.038762,60.945649,62.699986,61.800415,58.517684,65.024747,69.167901,64.743334,69.362699,69.068023,60.524187,61.908175,66.431991,64.622808,66.512203,65.271071,63.757640,69.543374,72.298952,69.501827,72.245632,72.350634,371.042165
64000,63.182177,67.841434,74.514928,72.277967,80.226039,75.856244,67.641524,78.463084,83.164341,78.244971,83.581089,82.919947,57.350216,61.890688,65.521136,63.977763,68.104050,66.467005,62.209805,67.973563,75.327379,67.819417,74.588183,74.154647,56.302802,60.947014,63.568489,63.366260,66.543645,64.419037,59.793825,66.642859,69.839098,66.404990,69.607985,69.769226,57.357353,59.578349,64.477613,63.068476,65.171090,63.766876,59.915297,67.185984,71.028158,67.108297,71.292300,70.747364,61.626063,63.008230,68.217692,65.791381,68.936257,66.996259,65.445369,71.729183,73.683341,71.292848,73.364483,74.726118,416.932748
128000,67.072288,72.540672,78.730682,77.677307,86.090241,81.359309,72.368213,83.060750,86.229715,82.904747,86.689011,85.994203,62.182788,67.332393,70.819448,69.954979,75.228512,73.264463,67.397398,74.924290,83.342874,74.628488,82.382340,82.261625,60.965646,66.032342,68.434704,67.961584,73.375630,69.190891,64.967119,71.931352,75.755372,71.565726,75.686258,75.775774,60.864920,63.470970,68.186212,67.745358,69.517415,68.364694,63.546442,70.988674,75.861385,70.839222,76.093113,75.776801,65.766625,67.316103,72.875207,70.481620,74.780496,71.884554,69.923394,76.018000,80.363255,75.856016,80.199649,80.330421,407.597094
192000,68.980944,74.492296,81.032817,79.439267,88.812733,83.503155,74.669377,85.574170,89.047528,85.439831,89.490938,88.845742,65.461739,70.707414,72.819934,73.774462,77.830285,77.817275,70.784611,77.435375,85.295438,77.390837,85.161450,84.704812,64.060588,69.161362,70.707342,71.766189,75.843091,73.194470,68.539838,74.652660,78.324857,74.627607,78.661113,79.060320,63.099058,65.899469,70.743663,69.469604,72.851833,71.976227,66.054127,74.151152,79.336680,73.761923,79.831107,79.129189,67.530285,69.141107,74.637164,72.736365,75.462638,74.239111,71.026799,78.116421,81.342226,77.822128,81.018390,81.264297,407.759047
256000,71.509894,76.859098,83.563732,82.509409,91.954348,86.180500,77.782656,88.035756,91.610299,87.938032,91.923854,91.562243,68.142912,73.376975,75.128869,76.860211,81.819702,80.038830,73.368795,80.650121,89.992211,80.472455,89.791822,89.534133,66.054504,71.856392,73.470892,74.755606,79.794818,75.591109,70.778075,77.810893,82.814144,77.584188,82.745194,82.884449,65.223146,68.222891,73.510356,72.473168,75.712466,74.451514,68.312887,76.527327,82.761150,76.235037,83.109826,82.544682,69.744828,71.634505,76.698909,75.780483,78.014208,76.213938,73.871193,80.346118,84.405442,79.755667,84.227457,84.299436,406.751659
320000,73.213049,77.769562,84.620287,82.846632,93.101734,87.589477,80.094518,89.214870,93.206999,89.026821,93.453844,93.018744,69.486187,74.358303,76.613142,78.126836,83.321709,81.379636,74.011368,82.314653,90.577000,82.197493,90.966726,90.578215,67.824799,73.162393,75.003692,77.128300,80.943108,77.515608,72.326004,79.676566,84.226638,79.541556,84.541935,84.582437,66.607934,69.626643,74.667498,73.479275,77.362649,76.149259,69.324451,77.696125,84.295563,77.481234,84.701488,84.023234,70.627402,72.290693,78.239361,77.097309,80.319553,77.219978,74.655731,81.297183,86.100985,81.048045,85.748447,85.913101,397.292856
384000,75.139966,79.236092,86.189195,84.754679,94.727315,88.780506,81.868475,90.999389,94.744809,91.002416,94.801473,94.382685,71.290092,76.153507,77.892730,80.230813,85.246162,82.993978,75.590781,83.658305,92.803683,83.551678,92.939200,92.573471,69.896256,75.159059,76.652644,78.843649,82.618460,80.367026,73.882161,81.019660,85.933260,81.061110,86.269728,86.343840,68.119168,71.038539,76.286322,75.006943,79.190191,78.121150,71.077362,79.211597,85.972271,79.134027,86.430730,85.690448,72.291400,73.811587,79.618156,78.295787,82.130449,78.916795,75.992378,83.007903,87.528275,82.518371,87.226067,87.333026,442.803225
448000,77.085792,80.758880,87.373585,85.579020,96.071817,90.099950,83.503339,92.111015,96.124952,92.012330,95.886779,95.829184,72.614728,77.385644,79.426386,81.027809,86.747712,85.000362,76.730070,84.966474,94.112823,84.742145,94.350254,94.082676,70.909235,76.340192,78.572071,79.250236,84.941793,81.372968,75.256191,83.011165,88.520897,82.699403,89.586328,89.210108,69.124030,72.283871,78.019579,76.462722,80.843840,78.926854,71.992629,80.867401,87.649471,80.600452,88.031771,87.614874,73.286515,75.147251,81.282269,80.363541,83.494407,80.193293,76.953541,84.043253,89.446894,83.949993,89.131575,89.313261,427.228685
512000,78.467095,81.837507,88.872317,87.200494,97.669559,91.703918,85.464124,93.684057,97.521946,93.671905,97.269963,97.243408,73.905579,78.694866,80.685349,82.706104,88.206959,86.101080,78.258954,86.841720,96.356596,86.558274,96.136465,95.692308,72.282769,77.855345,79.291763,81.210797,85.902684,83.144552,76.509406,84.504862,89.485593,84.292304,89.707947,89.846588,70.350130,73.567299,78.970014,78.250534,82.394139,80.884615,73.274160,82.183605,89.645244,81.824391,90.031076,89.857738,74.472928,76.359432,82.381811,82.173449,85.183779,81.440509,78.068033,85.320533,91.149281,84.967734,90.874754,91.104390,425.549775
576000,78.981459,82.056269,89.728729,87.453302,98.475438,91.977042,85.956930,94.669733,98.717484,94.519910,98.646942,98.364686,74.137555,78.749074,81.302546,83.005056,89.446371,86.473294,78.368528,87.645855,96.913121,87.588983,97.291792,96.843989,73.071902,78.401393,80.040967,81.977445,87.481173,84.237484,77.133194,85.418332,90.718587,85.154285,91.091037,90.978200,71.120087,74.551823,79.771355,78.552874,83.991262,81.958818,74.318613,83.006599,90.767698,83.133137,91.189180,90.590739,75.155611,77.247922,83.080138,83.405795,86.943022,82.728236,79.109180,86.334231,92.446245,86.068257,91.991687,92.237358,410.016491
640000,80.865757,82.742177,89.970157,88.031493,99.059937,92.943454,87.962121,94.911835,99.065273,94.916918,98.855489,98.844450,74.858009,80.024631,81.775699,83.947089,90.065737,86.948250,78.964113,87.899005,97.834533,87.776502,98.047920,97.659016,73.921114,79.268282,80.552229,82.492479,88.109395,84.624775,77.913548,85.906466,92.248025,85.808437,92.674140,92.561105,71.676746,74.992472,80.313230,79.176691,85.274769,81.930796,74.701938,83.486150,91.983800,83.551726,92.317892,91.831400,75.925994,77.816126,83.519934,83.179936,87.391012,83.078869,79.670896,86.797143,92.812492,86.440490,92.839893,92.572871,407.224831
1280000,93.438282,90.055687,95.544401,93.613823,100.311739,98.705450,97.369361,100.746750,105.113071,101.004223,104.548806,104.775972,81.577245,85.793296,87.317890,89.693082,97.226559,93.366823,85.698052,94.068093,105.369616,93.869648,105.672250,105.198700,80.299585,85.337782,86.431146,89.422336,93.833423,93.131589,83.892468,92.772649,98.389415,92.562866,98.556111,98.677383,77.995695,81.516401,86.361553,85.795153,92.220224,89.409790,81.489578,90.772708,99.763433,90.965456,100.107545,99.556006,81.875643,84.558167,89.560665,91.129752,94.290326,89.972423,85.329378,93.211026,99.965257,93.130871,99.829493,99.830226,414.219655
1920000,98.419271,94.358062,100.054507,97.877983,104.841265,102.401588,108.377027,105.225735,109.546180,105.373201,109.144511,109.137413,86.175639,90.202653,91.763570,94.068729,100.433855,97.912029,90.541300,98.345487,108.842389,98.240776,109.109499,108.756294,85.055271,90.215833,90.803755,93.379609,100.839650,96.711832,88.900538,97.284125,105.311855,96.730347,105.636037,105.746136,82.495408,85.727753,90.328056,90.322586,96.902980,93.549510,85.923645,95.500189,104.933214,95.670914,105.341932,105.057388,86.447942,89.231337,93.631239,95.811661,99.775838,94.336149,89.292241,97.920021,105.686118,97.602629,105.440463,105.447343,435.100960
2560000,108.351202,96.993839,102.237726,99.991207,108.439316,104.618113,119.379560,107.868599,113.067954,107.950226,112.884324,112.570721,90.092580,92.631011,93.960743,96.534128,103.514810,100.428666,94.655967,101.284535,112.151182,101.067680,112.588636,112.159562,87.095463,91.899042,92.853091,95.629359,100.813454,98.910207,90.919365,99.551009,105.630537,99.306210,105.842275,106.089101,85.359391,88.142248,92.453961,92.891053,99.963613,96.118547,89.003001,98.213653,108.697635,98.318247,108.752124,108.299777,89.094120,91.805833,95.418073,98.380514,102.180289,98.720943,92.162280,101.133312,108.887172,100.496761,108.808511,108.789285,440.206403
3200000,113.265762,99.358167,104.585543,102.636927,111.391711,106.944254,122.664120,110.093477,115.787261,110.167555,115.954322,115.572847,92.709952,95.077636,96.875910,99.317599,105.929030,104.344689,97.675223,104.042994,114.987277,103.922474,115.157984,115.375363,89.356247,94.509497,95.459530,98.037899,106.273168,101.956851,93.766820,102.221949,111.494511,101.914532,112.191530,112.005872,87.451353,90.408442,94.869544,95.840666,102.782742,99.843486,91.394162,101.933398,110.840280,101.114202,111.497415,111.078535,91.498944,94.427694,97.840557,101.101692,104.793455,101.333205,95.334381,104.574050,112.527158,103.553820,112.370398,112.408216,460.261244
3840000,120.884771,101.936018,106.917943,104.401852,113.886728,109.156187,128.043257,112.500498,117.960799,112.623274,118.161574,117.814742,97.430263,97.744204,99.525021,101.914625,110.765954,106.409173,102.591608,106.509550,120.150863,106.299750,120.281007,119.875980,92.015004,96.954637,97.829072,100.700733,108.883686,103.906405,95.946389,104.441222,113.921236,104.168441,114.312612,114.499484,90.743172,93.390009,97.286065,97.971926,104.569839,102.169766,94.991681,103.528590,112.804753,103.367454,113.643459,113.360944,94.089729,96.951424,100.300225,102.607299,107.446093,103.910731,97.597567,106.951542,114.557985,105.915992,114.399750,114.335288,471.312816
4480000,129.442506,103.441189,109.083230,106.871693,116.679243,110.808900,141.579531,116.946103,123.388370,116.493934,122.190154,122.594787,97.517198,98.826860,100.950752,103.497784,110.665850,108.504665,103.153533,108.350720,120.106087,108.238311,120.444975,119.812232,94.089959,98.147339,99.530041,102.544378,107.875306,106.006753,98.403862,106.472158,113.417305,106.124805,113.239990,113.420838,91.384597,94.211762,99.307014,99.366035,107.625938,103.556003,95.841500,105.377381,116.229317,105.419688,117.501511,116.847953,94.893244,98.069944,101.382703,104.295243,109.782645,106.234999,99.436027,109.133538,118.142939,108.551083,117.867939,117.657892,475.048280
5120000,134.601101,105.599545,110.782763,107.724717,118.240717,111.289492,140.228098,119.566552,125.598734,119.198425,124.581211,124.874905,99.233966,99.905704,101.819863,104.593831,111.781527,109.185014,104.883852,109.158817,121.248843,109.076341,121.657005,120.978404,96.115235,99.672441,100.178175,103.113615,109.032786,106.727750,100.438681,107.202530,114.284877,106.757979,114.516913,114.638618,92.872452,95.400286,99.545653,100.580014,107.114769,104.100940,97.440213,106.238530,115.520713,106.123951,116.573821,116.256033,95.962298,99.144674,102.191283,105.481065,109.585021,107.529444,100.593544,110.152530,117.918018,109.271813,117.447853,117.478212,488.341270
5760000,135.073642,105.884769,111.675888,108.598864,119.136893,113.490572,142.118681,119.935794,125.809451,120.236366,125.037597,125.403547,100.530382,101.395730,102.998512,105.351936,112.470415,110.224069,105.904847,110.213310,121.692736,110.183924,122.174031,121.639585,97.005848,100.572290,101.108048,103.724686,109.749071,107.810595,101.345551,108.216832,114.845259,107.990409,115.084913,115.305987,93.921076,96.525148,100.457003,101.896465,108.392379,105.924257,98.566620,107.295625,116.958396,107.234288,118.277592,117.662758,97.451381,100.427300,103.009021,106.614391,110.618370,108.803182,102.164586,110.988720,118.947889,110.091268,118.533337,118.500767,447.450956
6400000,135.788398,106.424617,114.098928,110.175405,124.861218,115.533311,142.877476,120.246517,127.716909,119.583234,126.907260,127.070715,105.716557,102.722153,104.664878,107.358221,116.440439,111.377745,111.560108,112.125556,126.450048,112.063322,126.705630,126.324127,98.773360,101.655317,102.457295,104.913005,114.465007,109.387720,103.256291,109.539071,119.964219,109.334311,120.436066,120.413206,94.939056,97.653522,101.879346,102.721005,109.847073,106.851287,99.540962,108.932340,118.554903,108.727575,119.662934,118.977019,98.068569,101.499243,104.095106,107.455031,112.356981,110.435884,102.985175,112.427280,120.845927,111.412554,120.541559,120.350767,463.366162
12800000,159.932748,113.214531,122.120329,117.069882,135.469508,121.399411,155.396884,132.604768,145.315031,131.200624,144.000040,145.149504,110.480562,109.127626,111.016030,113.136210,121.220485,118.443327,117.007580,118.676287,131.932974,118.599588,132.128179,131.606995,107.649239,108.074946,109.141566,111.690849,118.241770,116.561350,112.965628,116.755976,123.822848,116.332211,124.159744,124.216080,102.274637,103.462013,108.263261,108.999762,116.774134,113.765367,107.488296,115.917422,125.910823,115.514143,127.409083,126.792618,103.895402,107.258978,110.156558,114.045915,118.814185,117.243761,109.474821,119.274119,128.183131,118.475451,127.676953,127.374128,483.563538
19200000,171.697589,117.633793,129.373669,121.204528,145.527964,126.316877,161.038002,138.156239,152.673613,136.518592,151.094979,152.387414,126.377865,113.035802,115.214416,116.870586,129.300489,122.366627,133.352212,123.162554,140.654949,123.062889,141.063308,140.372612,113.077357,111.938669,112.582049,115.244562,122.389509,120.211281,118.396660,120.460929,128.188297,120.125676,128.308219,128.466467,106.820219,106.770015,111.750067,112.728403,120.438555,117.876703,112.513851,119.450692,130.289106,119.202117,132.595827,131.057419,107.889430,110.121695,113.695885,117.138182,122.643825,121.115067,113.673692,122.615278,132.254057,121.909686,131.853987,131.628173,502.469696
25600000,182.418872,127.311632,136.248236,125.186611,157.031249,129.920027,174.593596,145.406572,155.374912,142.530254,153.490899,156.298197,136.800582,116.547149,120.950485,120.567230,128.429189,125.604348,142.655106,129.260809,144.505231,128.853822,144.682614,144.353888,120.761048,114.970030,115.307806,117.812146,130.887807,123.146721,126.239462,123.278308,136.977164,122.839895,137.287079,138.225416,114.420229,110.700959,114.224163,115.118880,123.398670,120.001441,119.765384,122.482194,132.930343,121.965301,134.740701,133.995094,111.072190,112.847567,115.461636,120.343906,125.826047,123.759069,117.072951,124.908466,135.086139,124.393230,134.571505,134.435044,521.870055
32000000,184.153201,138.510601,139.439971,128.002284,161.752197,132.970112,186.135898,149.740236,161.413709,146.974583,159.451110,161.659024,139.628623,118.310620,120.644638,122.146373,130.347362,127.994600,145.723900,128.372484,142.109475,128.340525,142.250568,141.765532,121.819325,117.606488,119.307528,120.053643,129.823522,125.404075,127.805363,126.911013,135.291472,126.631707,135.616388,135.723467,114.628544,111.503110,116.178725,116.882728,125.020294,122.509543,121.064954,124.028440,135.218786,123.828620,136.652239,136.110717,114.751520,114.864514,117.515920,121.500691,129.719135,125.467077,120.810863,127.138701,139.935737,126.971295,139.689408,139.286367,490.950526
