Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800,7.585000,5.830000,84.680000,88.440000,84.595000,81.880000,7.350000,15.930000,86.515000,84.565000,85.695000,85.030000,76.360000,4.955000,76.030000,77.025000,4.180000,75.295000,76.160000,95.300000,80.435000,76.875000,4.965000,78.215000,4.365000,75.335000,3.120000,75.710000,3.305000,75.305000,76.180000,79.050000,78.285000,5.050000,4.470000,77.725000,2.915000,77.005000,77.290000,5.145000,75.810000,76.250000,77.805000,78.205000,78.980000,76.980000,76.655000,7.775000,7.175000,79.060000,4.710000,75.935000,75.695000,3.880000,78.270000,6.615000,77.910000,76.890000,4.525000,78.225000,29915.840000
19200,5.536667,4.853333,11.350000,55.113333,59.093333,7.980000,4.506667,61.330000,12.773333,59.033333,59.420000,13.373333,4.423333,51.220000,51.556667,51.056667,3.160000,3.636667,3.623333,64.593333,53.420000,52.143333,4.140000,53.580000,51.770000,2.613333,2.513333,2.950000,51.330000,2.940000,51.120000,52.910000,52.503333,51.570000,3.890000,52.180000,51.193333,50.063333,2.973333,55.133333,50.330000,51.016667,52.470000,52.883333,4.143333,52.276667,51.603333,51.446667,51.270000,3.126667,50.793333,2.703333,51.010000,50.870000,51.760000,52.686667,52.400000,52.096667,52.080000,50.860000,29705.800000
25600,4.245000,3.867500,46.310000,43.330000,46.482500,43.560000,3.605000,47.737500,12.052500,46.657500,47.422500,46.875000,2.612500,39.500000,39.307500,39.420000,38.840000,39.035000,39.510000,50.240000,40.540000,3.440000,3.737500,39.810000,38.712500,38.550000,38.012500,39.112500,37.722500,2.627500,39.030000,40.120000,39.847500,39.042500,39.150000,39.412500,38.692500,39.200000,2.407500,2.942500,38.045000,38.980000,39.037500,40.167500,40.765000,38.992500,38.895000,39.327500,38.517500,2.377500,38.597500,38.695000,37.977500,38.290000,39.200000,40.422500,39.850000,39.020000,38.347500,39.420000,29935.312500
32000,3.542000,3.708000,38.636000,35.700000,38.304000,35.050000,3.038000,39.486000,39.882000,38.908000,39.632000,39.462000,37.108000,31.618000,3.558000,2.452000,31.214000,2.668000,30.626000,37.974000,32.476000,31.770000,31.670000,32.106000,30.710000,31.148000,30.812000,31.108000,30.742000,31.472000,30.738000,3.044000,31.862000,31.408000,31.404000,30.806000,31.006000,30.940000,30.520000,31.022000,30.420000,31.212000,30.830000,33.026000,4.314000,2.778000,31.608000,33.832000,30.906000,30.894000,30.582000,31.380000,30.668000,31.136000,31.434000,31.822000,31.900000,31.420000,31.440000,31.428000,30230.906000
38400,4.928333,3.283333,33.801667,30.551667,10.541667,30.708333,26.765000,34.850000,34.808333,34.315000,34.715000,10.930000,2.355000,26.511667,26.558333,2.788333,26.978333,26.695000,27.896667,9.586667,27.610000,27.110000,3.501667,26.896667,2.045000,26.696667,26.136667,26.333333,2.318333,26.828333,26.261667,26.966667,27.715000,26.255000,26.845000,27.031667,26.360000,2.293333,26.075000,26.540000,26.290000,2.696667,26.578333,27.498333,26.776667,26.626667,26.451667,27.423333,26.241667,26.198333,25.995000,26.915000,26.006667,28.645000,26.958333,26.725000,26.906667,2.740000,26.450000,27.086667,29705.536667
44800,4.547143,3.168571,30.494286,27.002857,10.295714,27.234286,4.935714,31.155714,31.331429,30.702857,11.021429,31.184286,1.918571,22.771429,23.544286,22.751429,23.680000,23.067143,22.717143,29.110000,3.571429,23.782857,23.522857,23.791429,22.950000,22.794286,22.684286,22.714286,2.067143,22.981429,2.242857,22.930000,23.375714,23.148571,23.175714,23.370000,2.097143,1.938571,2.062857,2.660000,24.685714,2.077143,22.682857,23.077143,25.448571,22.898571,23.221429,23.482857,22.772857,22.990000,22.467143,23.071429,2.082857,22.860000,23.034286,23.404286,23.645714,23.000000,22.947143,23.084286,29700.198571
51200,4.011250,2.978750,27.962500,24.323750,28.475000,24.211250,4.232500,10.792500,11.177500,28.135000,10.443750,28.362500,20.211250,20.173750,20.682500,19.973750,20.908750,20.376250,20.345000,7.265000,21.030000,2.868750,20.661250,21.126250,20.082500,20.106250,20.150000,20.185000,2.243750,20.085000,3.013750,2.968750,2.960000,20.351250,20.656250,3.127500,19.936250,20.111250,19.991250,20.456250,20.118750,20.062500,20.177500,20.696250,20.500000,20.483750,20.206250,20.298750,20.330000,20.000000,20.121250,20.151250,19.723750,2.136250,20.153750,21.073750,2.756250,20.033750,2.080000,2.535000,29642.758750
57600,4.824444,2.886667,25.848889,6.256667,26.276667,22.308889,2.605556,26.471111,26.630000,9.901111,26.210000,26.406667,18.033333,18.156667,18.426667,18.304444,18.682222,18.197778,17.858889,22.917778,18.896667,18.718889,19.051111,2.944444,17.891111,17.866667,18.436667,18.130000,17.998889,19.583333,17.705556,2.653333,3.066667,19.662222,18.565556,18.637778,18.262222,17.810000,17.820000,17.821111,2.035556,18.191111,18.113333,2.238889,2.667778,18.257778,2.282222,18.337778,18.191111,1.938889,18.022222,18.048889,18.032222,18.093333,18.177778,18.675556,18.504444,18.270000,17.978889,18.458889,29761.627778
64000,4.509000,2.753000,24.057000,20.575000,25.825000,20.873000,2.295000,10.362000,24.765000,24.421000,24.553000,24.527000,1.720000,16.586000,17.036000,16.607000,17.248000,16.774000,16.386000,20.138000,3.138000,2.852000,17.233000,17.429000,16.347000,1.813000,2.390000,16.594000,2.530000,2.213000,16.523000,3.132000,2.609000,16.761000,17.061000,16.773000,16.611000,2.183000,16.374000,16.274000,16.383000,16.728000,16.582000,2.555000,16.845000,2.082000,16.514000,16.833000,16.490000,16.610000,16.582000,16.541000,16.312000,16.566000,16.678000,2.859000,2.482000,16.746000,2.395000,16.669000,29754.634000
128000,5.855000,2.329000,16.487000,12.891000,16.925500,12.990500,4.263500,16.948000,17.219000,16.626000,17.072500,17.045500,8.592000,9.010000,9.482000,9.261000,10.499000,9.282500,8.822000,11.045500,2.714000,2.505000,2.588000,9.793500,8.697500,8.713000,9.107500,8.926500,9.255500,8.926000,8.692000,9.242000,9.752500,1.942000,9.222500,9.259000,8.907500,8.847500,9.117500,8.962500,9.062000,1.837500,8.919500,9.144000,9.279500,9.216000,1.959000,2.088000,9.069000,9.091000,8.997500,1.727500,8.953500,9.090500,9.052000,9.198500,9.173500,9.168500,9.244500,9.253000,29907.738500
