Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800,57.077989,57.125872,63.248656,60.563102,66.186239,63.061116,56.927089,67.121610,70.926475,67.064210,71.008886,70.806317,48.936622,50.711589,54.018096,53.295101,56.905339,55.210134,51.811059,57.697905,60.366984,57.813660,60.460196,60.612627,47.871223,49.136339,52.977286,52.076735,54.092075,52.283067,50.841618,55.474665,58.336761,55.767282,58.853038,58.386514,49.075886,50.088578,51.371820,52.428158,52.648297,53.330601,51.683893,55.020030,56.144835,55.073328,56.330737,56.281971,54.930160,55.852727,57.309756,56.635737,58.721465,57.847489,58.418280,60.306351,61.789652,60.000750,62.293623,61.910479,420.660246
19200,60.882018,59.570380,66.667147,65.043878,70.033992,66.603103,60.884063,70.197601,74.343955,70.155975,74.522399,73.822602,51.204292,53.201860,56.934713,56.801744,60.005133,58.383464,54.242415,60.614531,63.452934,60.693573,63.633267,63.886019,50.147031,51.421642,55.779655,54.756616,57.228484,55.793439,53.378247,58.562074,61.799362,58.968137,61.921307,61.841398,51.514837,52.447040,54.286770,54.420531,56.208631,55.294115,54.777353,58.227702,59.900735,58.332398,60.171996,59.834171,56.714625,57.840406,58.800557,58.898457,60.460934,59.363471,60.428713,62.461648,64.155242,62.011903,64.382015,64.004668,388.290228
25600,62.900538,62.167028,69.239566,67.351793,73.837824,69.475264,62.851186,73.326072,79.741057,73.317565,79.686705,79.073970,53.264298,55.085819,59.146078,59.162642,62.374467,60.240831,56.024452,63.009433,66.110649,63.169960,65.778846,66.115516,51.801216,53.425901,57.915016,56.804190,59.044024,58.012147,55.208361,60.493834,63.689013,60.874482,64.081503,63.870609,53.241993,54.448541,57.100458,56.278195,58.232661,57.291514,56.175452,60.255422,61.947084,61.047920,62.112152,61.832328,58.469048,59.877545,60.797472,61.207466,62.699681,61.986596,62.278058,64.319699,66.173987,64.134758,66.824771,66.387791,370.028405
32000,64.709898,64.902629,71.545749,69.401322,76.367179,71.543909,64.744107,75.955846,82.183316,76.086416,82.229828,81.385783,55.377609,57.584051,61.411267,63.250748,64.770197,63.663583,57.968199,65.333675,69.095095,65.480883,68.716123,68.551985,54.084565,55.804243,61.042613,59.607329,63.056796,61.496588,57.588464,63.522584,67.354850,63.835439,67.558646,67.690770,55.389073,56.857892,60.343469,59.760788,63.195487,61.305613,58.817068,64.629311,67.009656,64.789355,67.038958,66.884318,60.859490,62.192968,64.124047,64.005466,66.493220,65.056557,65.121973,67.464807,70.061214,67.365992,70.830950,70.218411,431.824224
38400,66.056598,64.736961,72.243689,70.866008,77.773274,73.187535,66.037241,76.180896,82.773134,76.408345,82.916652,83.046734,55.964940,57.925476,63.098505,62.089361,66.488013,64.454098,58.829167,65.863990,69.859395,66.085434,69.728173,69.832293,54.157792,55.925041,60.631651,60.125077,61.935587,60.984916,57.817371,64.375046,66.806207,64.760765,66.921504,67.017560,55.426586,56.895885,59.992760,59.365102,62.690568,60.702955,58.930150,64.363832,65.536013,64.400959,65.603469,66.509126,60.852514,62.181840,63.839772,64.472977,66.974113,64.670170,65.067915,67.497405,69.997531,67.390657,70.504210,70.071823,411.763701
44800,67.048311,65.854993,73.215518,72.300681,78.992245,74.330177,66.962504,77.510668,84.301210,78.199454,84.248981,83.473365,56.684188,59.022711,63.850981,64.200245,67.889087,65.964619,59.598422,67.018009,71.373054,67.444303,71.279901,71.015195,55.007732,56.998726,61.603047,60.983054,63.199041,63.247370,58.583303,64.815159,68.220008,65.043837,68.369547,68.559948,56.176347,57.723164,60.436789,60.673669,63.425926,61.767100,59.615032,65.036962,67.364859,65.060534,67.471398,67.367177,61.936590,63.510397,64.878209,65.395630,67.104110,65.774249,66.332823,68.373853,70.970701,68.188338,71.567877,71.137659,394.916696
51200,68.094240,66.957762,74.813288,72.896617,78.193676,75.746932,68.043962,79.052698,83.757428,79.218710,83.803925,82.982139,57.910436,60.156780,65.078457,63.898428,68.468027,66.235425,60.713075,68.432623,72.792901,68.868081,72.193454,72.654821,55.973639,58.191501,62.640319,62.190729,64.576670,63.872330,59.711284,65.830677,69.736919,66.278465,69.920857,70.116031,57.221750,58.855438,61.441331,61.678124,64.321546,62.521969,60.662772,65.850969,68.024889,65.863699,68.034289,67.853819,62.631963,64.202287,66.624086,65.782245,68.378906,67.560494,67.796373,70.358949,72.164758,70.022178,72.803763,73.603227,383.125115
57600,69.093106,68.145991,75.694996,74.246818,81.541639,77.389382,68.956662,79.917059,87.725418,80.105189,87.872050,86.870083,58.783514,61.327817,66.206178,64.850315,69.456744,67.525995,61.531954,69.778556,74.136486,69.896136,73.187163,73.738663,56.772184,59.327024,63.574281,63.352679,66.269716,64.655445,60.537911,67.080312,71.598045,67.408314,71.790053,72.071529,58.052234,59.931048,62.058290,62.432758,64.976358,63.877713,61.544378,66.683513,69.700144,66.620756,69.812744,69.581376,63.720204,65.616293,67.910621,67.962790,70.669861,69.170558,68.073862,71.454278,74.626621,71.336147,75.174996,75.432055,369.259242
64000,70.006469,69.412935,76.792747,75.107519,82.960585,77.694018,70.045733,81.308325,88.877031,81.631055,88.979058,88.086314,59.522557,62.174514,67.530785,65.871033,70.856300,68.797308,62.493312,71.379760,75.636633,71.230572,74.804751,74.843182,57.553976,60.537007,65.057926,65.410588,66.774160,66.252944,61.942303,68.013805,72.091315,68.777940,72.539062,72.597854,59.368162,61.411003,64.710539,64.690329,67.349723,65.891215,63.269813,69.267435,71.548704,69.302243,71.523118,71.415539,64.871179,66.586635,70.028762,69.380093,73.313991,70.751082,69.786022,73.552471,75.969948,73.355082,76.478451,77.303799,416.425765
128000,74.917920,74.137802,81.534207,80.976680,89.074276,83.571505,74.980742,86.152280,92.335259,86.460965,92.418447,91.617550,64.625938,67.799018,74.259086,71.677207,78.504044,75.022324,67.892610,78.616274,83.808076,78.873307,83.019901,83.329354,62.019654,65.051500,70.596814,69.731919,73.626721,71.230942,66.365940,73.341424,78.955432,73.755824,79.454246,80.000162,62.698084,65.506829,68.247597,69.146833,71.544122,70.757670,66.780064,73.335109,76.633866,73.316938,76.958961,76.322288,68.860260,71.024556,74.501383,74.022840,78.620298,75.764749,74.079208,77.984375,83.019388,77.875341,83.358841,83.220814,407.204831
192000,77.570029,76.310565,83.784187,82.893144,92.266491,85.578874,77.437606,88.943682,95.275938,88.954425,95.128373,94.935250,67.511128,71.659228,77.460590,76.194443,81.511450,80.245799,71.400943,81.381130,84.730248,81.416994,84.992175,85.057386,64.854577,67.839721,73.839279,73.503379,76.672810,75.075589,69.393643,76.572451,82.668874,76.970679,82.725589,82.924384,65.707585,68.130119,71.508301,71.392599,75.205613,73.907184,69.358418,76.650820,79.952026,76.869040,80.056774,79.828644,70.467782,73.346377,76.289649,76.285292,79.510891,78.463599,75.905075,80.026145,84.216716,79.849991,84.732084,84.180173,403.897342
256000,80.467999,79.617606,86.431723,85.966201,95.411282,88.482155,80.675340,91.542069,97.868737,91.668456,98.104839,97.457625,70.422960,74.326125,79.861931,79.367818,85.622230,82.826720,74.181709,84.865643,90.075890,85.080528,90.084390,90.311158,67.583787,71.356129,76.644929,76.452987,80.946798,77.832827,71.947568,79.877842,86.996732,80.545349,87.393917,87.804497,67.636288,70.612181,74.380662,74.458122,78.050946,76.109493,71.859291,79.670311,84.045312,79.716320,83.471559,83.752552,72.681097,76.134720,78.285652,79.276318,82.264749,80.640190,78.305203,82.482627,87.407713,82.101320,88.115216,87.307709,407.061911
320000,82.498494,79.811175,87.443757,86.260115,97.108352,89.793214,83.367696,92.639144,99.180010,92.588865,99.244847,98.848035,71.646885,76.560026,82.062518,81.184662,87.394826,84.950338,75.850310,86.934920,90.378580,87.007425,90.636527,91.026715,69.150352,72.151029,79.260710,78.648068,82.335598,79.584545,73.771242,81.684406,88.520882,82.164504,88.601396,88.860234,69.156875,72.423008,76.460434,76.052933,79.467791,77.855463,72.909794,81.257381,85.646027,81.295152,85.288268,85.269815,73.787497,76.691288,80.493496,80.900407,84.666013,81.600041,79.405862,83.859470,89.090567,83.544474,89.710157,89.172621,395.352289
384000,84.646784,81.879981,88.783975,88.232373,98.970861,90.614583,85.130822,94.158066,100.638611,94.002976,100.629993,100.314564,73.280022,77.853264,83.299211,83.202166,89.493994,86.825423,77.369228,88.469484,92.774454,88.486385,92.977628,93.348521,71.221549,74.037378,80.896700,80.739099,84.212182,82.300565,75.328336,83.417721,89.967806,83.978144,90.535269,90.665235,70.878239,73.475537,77.617531,77.948770,81.156415,80.047590,74.514588,83.299699,86.772906,83.154811,86.873459,86.503663,75.577860,78.466177,81.671489,81.430473,85.900442,83.319927,80.805593,85.350641,90.847718,84.928947,91.360182,90.925528,439.637787
448000,86.721609,82.718528,90.460940,89.086604,100.191910,92.189155,86.551404,95.395047,101.770251,95.421483,101.917780,102.458942,74.602010,79.315523,84.639307,84.129125,90.969687,88.994451,78.608300,89.751903,94.291452,90.043466,94.548023,94.876285,72.490682,75.501184,82.503147,80.925534,86.786186,83.271276,76.801955,85.031742,93.031408,85.702256,93.128889,93.363720,72.036671,74.811368,79.270357,78.983738,83.059135,80.544661,75.802085,84.725506,88.613857,84.802139,88.439248,88.513251,76.303670,79.483803,82.975552,83.325786,87.516116,84.567001,81.830258,86.513643,92.595239,86.048043,93.152068,92.520015,426.904074
512000,88.156690,84.132460,92.027468,90.823924,101.854251,94.111399,88.695705,97.096294,103.211474,97.101364,103.413318,103.196985,75.870373,80.720432,86.150657,86.051489,92.693613,90.005847,80.183079,91.658715,96.103482,91.851077,96.152698,96.587668,74.213834,77.080740,83.841652,83.443040,88.081652,85.619792,78.076270,86.794364,94.184438,87.180075,94.515502,94.345410,73.631707,76.335210,80.663188,80.726901,84.582823,82.110441,77.023136,86.220843,90.814490,86.137351,90.477859,90.609399,77.538084,80.984331,84.459761,84.659030,89.071170,85.936986,83.126788,88.119172,94.307958,87.668365,94.923946,94.413223,423.330269
576000,88.965936,84.554941,92.706987,90.958669,103.129623,94.120715,89.915051,97.952017,104.285047,97.739891,104.449845,104.433971,76.227811,81.004210,87.299394,86.511327,93.983029,90.786042,80.695222,92.689478,97.220417,92.821704,97.485556,97.665885,74.681006,77.923977,85.263431,83.846044,89.130586,86.209923,79.346232,87.808804,95.290571,88.049130,95.557454,95.396553,74.825620,77.217457,82.241179,82.217552,86.132320,83.993750,78.327020,87.556410,91.522338,87.523294,91.488655,91.316320,78.443004,81.508532,85.816859,85.481016,90.568343,87.260346,83.888127,89.083618,95.523085,88.740528,96.228817,95.679303,409.076957
640000,90.918459,85.158569,92.904392,91.589392,103.466390,94.915985,91.500258,98.228713,104.625298,98.089181,104.762052,104.669199,76.844627,81.829222,87.511868,87.363128,94.782906,91.272334,81.150839,93.050136,98.505272,93.088932,98.020068,98.572284,75.445492,78.518391,85.605929,84.698465,90.719584,86.646935,79.940309,88.559907,96.854677,88.816268,97.072426,96.738880,75.899658,77.794970,82.862167,82.719768,87.305827,83.906197,78.670341,88.171181,92.630442,88.278869,92.624066,92.469521,78.819635,82.098321,86.318425,85.868219,90.945431,87.344316,84.402816,89.435379,96.173766,89.022959,96.812563,96.323643,406.384780
1280000,104.225245,92.799671,98.702303,97.519375,104.954909,101.173569,100.864913,104.290471,110.760495,104.174111,111.043578,111.060785,83.430701,88.627572,93.870305,93.639868,102.463012,98.193870,88.387557,99.831704,106.663778,99.975791,106.077118,106.509799,81.800936,85.670143,92.294593,91.940443,96.490623,95.390205,86.873501,95.606982,103.445203,95.768847,103.500944,103.402801,82.118770,84.822266,90.196282,90.231775,94.788198,91.923371,85.361720,95.997008,100.851812,96.092408,100.807782,100.645017,84.497884,88.029689,93.440088,92.926910,98.290307,94.412453,90.602624,96.411397,103.922166,96.060313,104.478999,104.088100,412.406731
1920000,109.540148,97.266687,103.280035,102.264208,109.317568,105.158750,111.783990,108.754521,115.831535,108.772703,116.294753,116.268584,88.159695,93.545647,97.996817,98.128274,105.782684,102.943779,93.338549,104.484104,109.806224,104.413810,109.786729,110.830658,86.953265,90.970085,96.427271,96.600443,103.501011,99.455994,92.285107,100.046473,110.782760,100.211582,110.971014,110.863045,86.258431,89.583139,94.509245,95.001981,99.601921,97.130304,90.172863,101.122864,106.792844,101.023951,106.157355,106.002816,89.041077,92.536254,97.786480,97.351303,103.719624,99.293918,94.860418,101.018195,109.399889,100.788551,109.977440,109.577356,431.079202
2560000,119.696144,100.098298,105.921376,104.391603,113.076475,107.332892,123.444172,111.699281,119.641060,111.619069,119.844950,119.872284,92.231455,96.005770,100.828072,100.860941,109.076974,105.594999,97.566437,107.749203,112.912647,107.981787,112.974874,113.421184,89.119046,93.379674,99.023280,99.588309,104.216124,101.865454,94.625664,102.558443,111.391624,102.856538,111.546250,111.432663,88.893886,92.120296,97.425255,97.858191,103.576110,100.210665,93.249196,103.673578,109.087046,103.800148,109.073964,109.000906,91.517756,95.427084,100.832458,100.751912,107.269321,103.488539,98.088621,104.063743,113.111444,103.621033,113.472438,113.263221,439.153049
3200000,124.930720,102.752862,108.763272,107.211686,116.651974,110.411815,126.357230,114.243641,122.945078,114.228284,123.035305,123.151614,95.001220,98.636724,103.773547,103.536161,111.838321,109.699388,100.760752,110.565283,115.908954,110.694559,115.980734,116.521505,91.542896,96.283782,101.692817,101.739741,109.894282,105.264253,97.966981,105.394485,117.298622,105.688792,117.421286,117.416489,91.148905,94.748682,99.918058,101.380968,106.302133,103.790312,95.606540,106.788902,111.982650,106.580236,112.001082,111.973444,94.384074,98.595093,103.610709,103.493727,110.515156,106.286382,101.106181,107.408519,116.367514,107.031396,116.873623,116.504301,456.255836
3840000,132.399052,105.277461,111.007366,109.325373,118.551869,112.365757,131.774801,116.518098,125.419408,116.662643,125.672691,125.805501,99.608656,101.460911,106.142053,106.561366,116.833324,111.535771,105.606268,112.972454,121.125113,113.108856,121.505766,121.754563,94.120235,98.783384,104.012595,104.354296,112.265478,107.289997,100.186136,107.595630,119.858989,107.895723,120.407635,119.966431,94.573621,97.929701,102.204019,103.361992,108.338267,105.841145,99.221652,109.109810,113.998608,109.075031,114.332492,114.081635,97.160467,101.173701,105.921926,105.539698,112.723126,108.777994,103.552520,109.731596,118.395679,109.409692,119.023764,118.601129,464.472496
4480000,140.531680,107.003942,113.319309,111.386032,121.705381,114.413542,141.448664,121.723018,131.201647,120.678566,130.028306,131.193952,100.268094,102.660135,108.334127,108.172981,116.823282,113.915995,106.569209,115.753862,121.362698,115.273578,120.946749,121.481792,96.571393,100.264368,106.160984,106.895843,111.748020,109.259950,102.778596,109.788472,119.334616,109.884807,119.455593,119.321450,95.360775,99.116684,104.090466,105.274938,111.931387,107.737588,100.411062,111.153505,117.596201,111.095885,117.621432,117.490424,98.409011,102.823765,108.019730,108.338172,116.200593,110.961486,106.110977,112.325728,122.114752,112.138875,122.452050,122.118608,475.323888
5120000,145.819705,108.827119,115.089879,112.682655,123.117566,114.866656,142.564002,124.471761,133.339901,123.571898,132.089104,133.182525,101.839294,103.875308,109.042320,109.300375,117.840685,114.498997,108.207737,116.031310,122.276185,116.403990,122.062422,122.623231,98.562780,101.920186,106.981939,107.519305,112.754111,110.222233,104.880572,110.601537,120.510337,110.876123,120.560902,120.456553,96.918767,100.253576,104.843000,106.088971,111.423305,108.400065,101.830934,111.729531,116.771338,111.947906,117.015976,116.821853,99.529201,103.849319,108.923982,109.659932,115.769189,112.221334,106.683708,113.154038,121.784038,113.051447,122.241198,121.798326,484.402376
5760000,146.834683,109.143886,116.113251,113.604032,124.263874,116.611808,144.119158,124.650357,133.754388,124.817407,132.704197,133.404353,102.986033,105.379869,110.150122,110.211843,118.433579,115.811431,109.175555,117.181790,122.836350,117.504668,122.791932,123.357226,99.429874,102.783624,107.901508,107.795885,113.404896,111.447285,105.809915,111.860919,121.218020,112.146104,121.306157,121.320614,97.838855,101.183746,105.909299,108.030188,112.720363,110.214322,102.975091,113.156600,118.353398,113.405883,118.414050,118.367701,101.084984,105.480168,110.562969,110.971814,116.874031,113.718971,108.357669,114.244259,122.943813,113.845726,123.292665,122.786788,447.470553
6400000,147.642795,109.894353,118.678397,115.491223,129.748190,119.369749,144.671633,125.048964,136.089249,124.190991,134.767754,135.477927,108.163386,106.697940,112.012974,112.225243,122.922171,117.028214,114.535222,119.310947,127.578179,119.451575,127.446761,127.970809,101.213566,104.011473,109.319374,109.071824,118.486190,112.939081,107.840054,112.999522,126.275172,113.480451,126.504248,126.478830,99.095644,102.603070,107.370960,108.684750,114.303648,111.129410,104.152693,114.653295,119.860645,114.767840,119.844166,119.700791,101.935082,106.526875,111.314695,111.337027,118.748868,115.189356,108.959323,115.381753,124.736471,115.146644,125.243168,124.779246,462.081463
12800000,171.766909,117.128979,127.013010,123.140056,140.851555,125.564936,159.289884,137.515622,153.667445,136.393394,152.357529,153.406082,113.301371,113.463473,118.403177,118.421195,128.232925,124.432700,120.372855,126.716206,133.462317,126.401253,132.838436,133.361853,110.439708,110.504880,116.269651,116.064813,122.392903,120.326010,117.771593,120.141578,130.631195,120.546073,130.814797,130.737627,106.600236,108.811220,114.481279,115.297782,121.784717,118.417145,112.310752,121.769749,127.130608,121.547200,127.225931,127.271004,108.371999,113.043394,118.112417,118.755293,125.810031,122.028298,115.863518,122.560257,132.271713,122.459536,132.523200,132.015828,483.481812
19200000,184.229139,121.575723,134.414286,127.039257,150.803056,130.673436,165.083252,143.013409,160.979919,141.825536,159.325983,160.624793,128.482946,117.485005,123.078654,122.347102,136.724312,128.340888,137.378087,131.074938,141.735290,131.384984,141.614630,142.115646,115.901317,114.220118,120.339193,119.398288,126.660282,124.913802,123.592023,124.200240,135.163972,124.676986,135.372816,135.154547,111.466594,112.379563,117.526078,119.132843,125.795317,122.119830,117.666065,125.360312,131.603705,125.637275,131.773795,131.804584,112.590990,116.269346,121.499882,122.801600,130.049953,125.807512,120.339380,126.002112,136.784099,126.072776,136.862109,136.589071,499.154508
25600000,196.757192,131.816125,141.298180,132.032728,162.544860,134.696536,179.333307,150.029559,164.037770,147.389428,161.636101,163.620100,138.250107,121.034293,128.521377,126.383416,135.721438,131.947805,146.352730,137.079949,145.598789,137.259464,145.521242,145.973957,123.009434,117.359828,122.851095,122.066166,135.653959,127.243635,131.817296,127.122532,144.609543,127.321827,144.652601,144.776712,118.403099,116.362740,120.079556,122.039166,128.746751,124.353677,125.025276,128.607839,134.161094,128.445503,134.394160,134.428131,116.027288,119.117340,123.918397,125.218625,132.747201,128.696475,123.861064,128.240382,139.594399,128.455772,139.596409,139.269271,521.856471
32000000,201.266848,143.555840,144.757431,134.288587,167.038980,137.717588,191.746046,154.782664,170.700829,152.115783,167.551577,169.604735,140.980741,122.838634,128.346131,128.214620,137.780971,134.563727,150.016143,136.921069,143.307279,136.888380,143.029982,143.689244,125.285968,119.990151,126.724952,124.199158,134.030670,129.586141,133.068046,131.030603,142.830514,131.176016,143.208826,142.961668,119.025340,117.508399,121.964364,123.718312,130.573593,127.749032,126.177811,130.450049,136.476850,130.359195,136.614083,136.656919,119.561062,121.332156,126.001537,126.464182,137.494493,130.353191,127.692827,130.663793,144.596211,130.663687,144.912916,144.450940,490.839316
