Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
44800,29.436603,31.024564,32.679926,33.395114,32.943391,33.832399,31.505844,33.913130,34.304645,35.059706,35.519886,34.328058,27.999918,29.730430,29.648294,31.270649,31.461692,31.196299,30.193711,32.936550,33.221954,34.002406,34.478876,33.166605,27.149082,29.291632,28.863670,30.335961,30.375494,30.579318,29.588037,32.114788,32.904658,33.076740,33.540643,32.596774,26.322056,27.888372,27.900787,29.327877,29.279172,29.400528,28.972207,31.479013,32.108379,32.200831,32.830396,31.858584,25.440543,27.071358,27.274507,28.058646,28.125251,28.096132,28.778257,30.459756,30.973358,31.286620,31.792912,30.632187,67.021887
51200,29.353309,31.051929,32.694156,33.326104,32.974852,33.907968,31.620722,34.028739,34.344699,35.091958,35.498908,34.342987,27.952842,29.696719,29.432921,31.192951,31.386989,31.151184,30.154844,32.775877,33.112510,33.863973,34.519606,33.010316,27.067391,29.169941,29.251109,30.179163,30.288099,30.446147,29.542753,32.743065,32.842100,33.655072,33.917428,32.452646,25.954290,27.602995,27.911417,29.181417,29.138348,29.674438,28.824286,31.437258,32.053241,32.205293,32.748428,31.865103,25.065231,26.693311,27.069317,27.795579,27.893874,27.869890,28.439940,30.332787,30.762653,31.073203,31.632377,30.459525,68.061148
57600,29.337323,30.963794,32.675033,33.287156,32.925563,33.840400,31.418818,33.929734,34.285747,35.055636,35.683735,34.398183,27.803356,29.650191,29.362538,31.117550,31.260780,31.090879,29.954407,32.740027,33.149196,33.786739,34.454172,32.958211,26.925827,29.134678,28.594994,30.047224,30.218290,30.375668,29.415657,31.889611,32.690574,32.893509,33.429280,32.415684,25.869921,27.521495,27.602533,29.134193,29.005549,29.186410,28.752097,31.177086,31.898724,31.991881,32.555934,31.634824,24.757495,26.513474,26.848816,27.526369,27.711481,27.657162,28.172025,30.077454,30.562146,30.883391,31.565727,30.337546,68.922723
64000,29.323205,30.969995,32.573575,33.180786,32.832202,33.674076,31.440268,33.882879,34.254016,35.026082,35.550877,34.236383,27.849724,29.550098,29.401330,31.009602,31.245155,30.936486,30.012377,32.786128,33.089068,33.784689,34.316500,32.982987,27.024713,29.294753,28.644043,29.965226,30.094265,30.275754,29.419248,32.118626,32.753704,32.908770,33.309728,32.348752,27.253490,28.633930,28.688748,30.469673,30.410304,30.719592,29.413412,32.256106,32.971234,33.025632,33.857957,32.717074,26.123043,28.082124,28.244294,29.209385,29.347993,29.478075,29.139545,31.547711,32.250918,32.245215,32.851361,31.817595,68.875862
128000,29.779437,31.598005,33.184056,33.885566,33.441977,34.422018,31.893532,34.384768,34.920563,35.413645,35.911253,34.894766,28.570138,30.321639,30.021416,31.971773,32.191488,31.802211,30.597202,33.243883,33.680938,34.267327,35.043586,33.522249,27.702974,29.952276,29.445589,31.063465,31.078207,31.231718,30.038794,32.629896,33.437669,33.613830,34.246634,32.812205,27.037789,28.506822,28.545756,30.030815,29.981878,30.168053,29.491981,32.139016,32.717773,32.954141,33.537797,32.540867,27.085090,29.010181,28.935694,30.401623,30.670397,30.620304,29.921039,32.434321,33.230083,33.155483,33.789682,32.714648,75.868178
192000,30.274280,32.291189,33.984860,34.916233,34.224466,35.383376,32.580363,35.146506,35.799071,36.246710,36.820583,35.792372,29.184557,31.123917,30.714766,32.792199,33.075998,32.821039,31.109775,33.553593,34.525493,34.852127,35.668918,34.218852,28.487042,30.826238,30.260170,31.980045,31.885558,32.267754,30.730189,33.407121,33.895955,34.504033,34.954244,33.689385,27.978313,29.416321,29.485054,31.116318,31.029422,31.200209,30.225064,32.850690,33.498049,33.587223,34.450463,33.221837,27.266120,29.082095,28.998493,30.026169,30.380213,30.150092,30.086959,32.422939,33.106676,33.152187,33.653891,32.568803,87.204346
256000,30.208978,32.214169,33.940608,34.818779,34.272151,35.404700,32.513170,35.285094,35.946819,36.380529,36.671281,35.829206,29.035265,31.047384,30.641051,33.150851,33.023506,32.724211,30.844351,33.753369,34.597811,34.835460,35.789672,34.326030,28.309247,30.744246,30.006976,31.913090,31.797729,32.116750,30.588177,33.050044,33.968179,34.053860,34.952238,33.515024,27.722805,29.461204,29.258411,31.040787,30.897583,31.070550,30.060846,33.019498,33.496673,33.494626,34.426300,33.180302,27.049932,29.202655,28.850735,29.881675,30.139920,29.980548,29.875057,32.380265,33.023889,32.957463,33.538737,32.435930,96.207087
320000,30.863397,32.964081,34.730848,35.750247,35.252063,36.457769,33.101078,36.009467,36.892078,37.054625,37.711855,36.866462,29.653760,31.966247,31.364639,33.812754,34.080601,33.937863,31.578505,34.158001,35.502675,35.360354,36.483325,35.246182,29.135779,31.505462,30.863134,33.021802,32.824540,33.254789,31.181599,33.554060,34.541403,34.651154,35.522045,34.215579,28.670485,30.380552,30.125881,32.117416,32.040958,32.261813,30.822061,33.570798,34.130995,34.144796,35.120022,33.737263,27.993119,29.939011,29.645074,31.259448,31.543599,31.269398,30.834977,33.091414,33.913011,33.751490,34.636359,33.445594,98.753650
384000,30.793515,32.878609,34.634009,35.677942,35.192999,36.380742,33.111363,35.903433,36.664804,37.000521,37.405781,36.645471,29.594656,31.805882,31.300529,33.601001,33.951364,33.801392,31.536668,34.060695,35.529804,35.255990,36.344256,35.074922,29.041977,31.435101,30.771858,32.879633,32.732595,33.123394,31.106198,33.498650,34.499392,34.598528,35.555104,34.142258,28.591150,30.384520,30.161193,32.070778,31.973484,32.194121,30.811712,33.614620,34.180783,34.213408,35.085957,33.793393,27.938901,29.905351,29.596169,31.118216,31.324582,31.113392,30.742105,33.242598,33.859637,33.772721,34.531188,33.384556,103.660596
448000,30.839665,33.020759,34.848858,35.847580,35.339733,37.686418,33.105686,35.941563,36.791086,36.987687,37.484803,36.858034,29.568728,31.832113,31.355463,33.659260,33.915915,33.889793,31.550503,34.127876,35.487660,35.215693,36.440430,35.091812,28.988946,31.409063,30.791191,32.933918,32.770492,33.307940,31.087557,33.479658,34.609029,34.544805,35.593288,34.175568,28.494549,30.529290,30.022700,42.392252,31.964832,32.183232,30.769605,33.571123,34.153015,34.094212,35.102400,34.006296,27.836224,29.852320,29.562526,31.063373,31.429071,31.113163,30.591868,33.226412,33.865633,34.271324,34.519460,33.357004,102.798727
512000,30.762587,32.838489,34.656941,35.685041,35.068890,36.372105,33.003047,35.904867,36.690037,36.939544,37.436306,36.709527,29.548743,31.754840,31.360911,33.628269,33.936239,33.813850,31.497776,34.109371,35.510360,35.244884,36.553061,35.118469,28.973626,31.348967,30.783704,32.748678,32.713212,33.091612,30.851042,33.479739,34.488154,34.550800,35.466562,34.089920,28.500790,30.200978,29.919217,31.885423,31.801717,32.054709,30.664717,33.783115,34.056116,34.050189,35.027491,33.696021,27.989991,29.718289,29.600691,30.966192,31.333357,30.994692,30.707068,33.142433,33.754444,33.563149,34.433177,33.324970,105.937514
576000,31.302053,33.577607,35.526414,36.725957,36.037771,37.626475,33.572982,36.757159,37.711806,37.808114,38.459395,37.733936,30.222809,32.580877,31.977674,34.830290,34.910514,35.180888,32.024344,34.392472,36.394744,35.853186,37.314439,36.138593,29.675106,32.160174,31.477842,33.950136,33.680996,34.283711,31.496287,34.014210,35.427073,35.167217,36.169070,34.983398,29.195430,31.113171,30.776491,33.099760,32.993423,33.302038,31.214273,34.031635,35.004063,34.507187,35.700125,34.482651,28.583160,30.673181,30.256020,32.305844,32.587721,32.289781,31.334483,33.420077,34.595070,34.136999,35.487824,34.044278,105.210218
640000,31.250937,33.568883,35.480393,36.698857,35.978978,37.384392,33.599785,36.769746,37.662414,37.826306,38.393714,37.692375,30.180892,32.523783,32.014095,34.630364,34.770056,34.958594,31.988413,34.820698,36.334628,36.077641,37.191219,36.006526,29.632966,32.151055,31.495091,33.902930,33.604575,34.204602,31.557868,34.086717,35.343028,35.139090,36.200794,34.996273,29.286975,31.122970,30.717915,32.976290,32.930294,33.332199,31.235305,33.999507,34.826048,34.553382,35.687136,34.470988,28.599508,30.729710,30.295996,32.214310,32.471695,32.148429,31.483988,33.554754,34.630124,34.209655,35.811762,34.125265,110.315720
1280000,31.932055,34.363218,36.174234,37.643215,36.775545,38.828943,34.040821,37.573941,38.725774,38.901469,39.647920,38.715054,30.666271,33.051323,32.552097,35.444190,35.576949,35.979167,32.513723,34.703362,37.573720,36.359341,38.465630,37.130509,30.192817,32.826145,31.995603,34.666071,34.296239,35.165488,31.966744,34.393955,36.154093,35.744054,37.026368,35.690360,29.669385,31.766733,31.406879,33.964244,33.696488,34.485613,31.700885,34.329057,35.772479,34.931138,36.526153,35.448833,29.118810,31.368110,30.925218,33.079412,33.448380,33.135894,31.851001,33.950421,35.309282,34.643858,36.173012,34.755245,118.772769
1920000,31.877938,34.552256,36.102451,37.764968,36.798423,38.796333,34.118788,38.056654,39.938390,39.602429,41.282819,40.007747,30.688112,33.043476,32.457026,35.441713,35.541279,35.953029,32.848713,34.875708,37.268653,36.529856,38.574294,37.022663,30.052718,32.669106,31.914333,34.551895,34.233375,35.101311,32.054454,35.116312,36.401489,36.356551,37.350556,35.975416,29.557266,31.627520,31.287473,33.678653,33.608124,34.112954,31.552600,34.369566,35.604408,34.972387,36.568614,35.207156,29.020759,31.305832,30.897631,32.937848,33.247459,33.022677,31.681431,34.132150,35.252592,34.850585,36.206518,34.733564,127.504975
2560000,32.559645,35.137080,36.960654,39.218209,37.644430,39.901340,34.693970,39.143337,41.972890,40.913728,43.540828,42.061953,31.070680,33.682713,33.079831,36.334553,36.395340,36.982709,33.115850,35.469095,38.312431,37.763897,39.699312,38.490219,30.627093,33.398379,32.600745,35.652259,35.073576,36.122187,32.400824,35.028396,37.219679,36.470355,38.323912,36.801314,30.101288,32.470759,32.004281,35.211010,34.526437,35.146742,32.129694,34.767046,36.712984,35.558256,37.729498,36.333336,29.600132,32.037327,31.515887,33.955008,34.260555,34.111756,32.381408,34.575657,36.212754,35.445614,37.070933,35.553911,133.450222
3200000,32.516507,35.224810,36.958590,39.291577,37.982862,40.316154,34.731977,39.651820,40.676957,41.658486,42.648253,40.765185,31.071902,33.741108,33.130294,36.585215,36.521681,37.322939,33.027408,35.659514,38.572780,37.408181,40.150618,38.458254,30.512723,33.375357,32.601244,35.706936,35.189181,36.222774,32.421272,35.223372,37.386405,36.602057,38.784706,37.066813,30.058325,32.372287,32.067964,34.841753,34.595610,35.229743,32.118940,34.944911,36.844965,35.798362,37.987168,36.576259,29.496076,32.000077,31.520847,34.017982,34.367617,34.237023,32.257405,35.395889,36.301358,36.608726,37.242776,35.713832,139.188441
3840000,32.479641,35.077685,37.364495,39.083093,37.800476,40.304186,34.729369,39.784855,40.625029,41.929366,42.878698,40.738533,31.029349,33.691813,33.054412,36.363339,36.397914,37.095212,33.205479,35.761422,38.716893,37.630583,40.351090,38.622821,30.531223,33.323758,32.544070,35.545744,35.096104,36.602299,32.562627,35.267673,37.328321,36.770014,38.870416,37.021844,30.044968,32.305891,32.034723,34.732176,34.525231,35.084143,32.186115,35.034916,36.759822,35.864940,37.986237,36.449638,29.471740,31.937894,31.471865,33.857429,34.248100,34.014491,32.239099,35.163196,36.376158,36.109478,37.387331,35.865885,144.123954
4480000,33.152249,35.823794,37.778710,40.736070,39.033557,42.082988,36.171870,41.842557,42.536675,43.087591,44.170897,42.804060,31.594793,34.449189,34.263024,37.756830,37.488606,38.818311,33.638760,36.545614,40.066134,38.607041,41.972900,40.101374,31.134031,34.062985,33.579913,37.408382,36.112334,37.486837,32.983811,35.966021,38.904344,37.611952,40.630235,38.583064,30.587688,33.240832,32.780182,36.609817,35.624095,36.550272,32.640261,35.612063,38.202344,36.692030,39.597753,37.843484,30.144503,32.761529,32.258986,35.144617,35.452457,35.442362,32.840479,36.086578,37.474670,37.148710,38.584229,36.935069,150.569693
5120000,33.133150,35.755040,37.621944,40.416423,38.628607,41.722999,36.937895,42.189427,42.899851,43.455201,44.656374,43.354765,31.572061,34.265791,33.620094,37.934365,37.277327,38.317248,33.740334,36.903828,39.928884,38.902553,41.851740,39.880250,31.093201,33.997197,33.154000,36.663813,35.904035,37.308750,33.023722,35.900512,38.576031,37.583686,40.560241,38.289027,30.561441,33.080393,32.688270,35.826404,35.472736,36.696828,32.664738,35.607411,37.969798,36.686608,39.380177,37.680538,30.190125,32.759700,32.235925,35.054682,35.217692,35.508161,32.922343,35.226512,37.227915,37.067464,38.308032,36.693537,160.916947
5760000,33.198462,35.695151,37.685304,40.502694,38.880521,41.688193,36.510457,42.507087,43.344400,43.740754,45.112392,44.007743,31.523389,34.462382,33.576497,37.378468,37.149758,38.204269,33.665917,36.493539,39.851294,38.498245,41.816075,39.773357,31.025344,33.975071,33.081113,36.533682,35.839833,37.092586,32.974620,35.851883,38.465127,37.589821,40.350640,38.245775,30.514416,32.977307,32.662822,35.591751,35.394261,36.168175,32.593033,35.590639,37.863073,36.654093,39.400459,37.615331,30.042113,32.684116,32.154254,34.801939,35.111503,35.039747,32.831785,35.360490,37.248424,36.609694,38.283362,36.635232,163.742915
6400000,33.117432,35.805444,37.963511,40.802572,38.901442,42.125628,37.566618,42.988789,43.828196,44.275547,45.569030,44.080114,31.585005,34.317117,33.710583,38.038158,37.359135,38.559846,33.641405,36.767632,40.393262,38.954385,42.553158,40.430354,31.102204,34.020513,33.185399,36.730994,36.080052,37.463428,33.043887,36.024648,38.773046,37.986047,40.923984,38.564136,30.509944,33.117346,32.761088,35.872844,35.613961,36.472908,32.644065,35.661755,38.127305,36.825061,39.760675,37.873002,30.033030,32.852463,32.135954,34.984478,35.341607,35.516987,32.872426,35.845954,38.122397,37.061356,39.296196,37.616766,166.419482
12800000,33.738370,36.405594,38.472318,42.647555,39.916588,43.718359,37.891993,44.215268,45.052556,45.606295,46.889307,45.309046,32.040652,34.941663,34.275842,38.827776,38.186842,39.848255,34.078932,37.671806,41.841172,40.499194,44.334071,41.911366,31.716752,34.521878,33.939758,37.933249,37.678876,39.100929,33.665860,36.994498,40.629253,39.343035,43.118964,40.528570,30.981196,33.779250,33.370555,36.864174,36.471651,37.653585,33.152708,36.494754,39.644315,38.208560,41.794051,39.436870,30.629843,33.333683,32.814611,36.012054,36.236657,36.409805,33.295161,36.137080,38.459238,37.601759,39.849337,37.972372,183.140495
19200000,34.989759,37.642048,39.169608,43.705971,40.970382,45.113771,39.273922,46.213022,47.307102,46.944154,48.263703,47.453349,32.524485,35.412973,34.809606,40.149413,39.176789,41.914720,34.747051,38.858814,43.640173,42.102929,46.082890,43.747411,32.119829,34.958384,34.400457,39.081987,37.715404,39.977962,33.959284,37.866852,41.995546,40.610681,44.548711,42.002029,31.587265,34.307512,33.961112,38.011638,37.333977,38.929460,33.516965,37.208883,41.049427,39.371090,43.352329,40.961635,31.213353,33.993784,34.603593,37.069569,37.148119,37.671146,33.769063,36.529066,39.480243,38.611298,41.379821,39.094839,191.608024
25600000,41.326053,44.379151,39.819684,44.521500,41.324737,45.790134,47.188131,46.466372,47.284983,47.627433,48.571025,47.289932,32.568740,35.391435,34.900429,41.912085,39.243545,41.440134,35.491947,38.961498,43.506227,42.163825,46.022715,43.663310,32.182846,35.212466,34.348619,39.034248,37.739030,40.101330,34.029354,37.827996,41.995467,40.667455,44.683580,42.002870,31.581959,34.404837,33.971773,38.006068,37.540636,38.887096,33.722374,37.238311,41.110111,40.111543,43.498738,41.037876,31.157691,33.930224,33.344431,36.994964,37.378534,37.637936,33.815255,36.494894,39.497936,38.507151,41.266143,39.079711,200.419682
32000000,47.263127,51.255435,39.349501,43.754005,40.893377,45.308616,55.362037,45.884478,47.117281,47.189794,48.508150,47.162347,32.398500,35.207367,34.662953,39.604103,38.777587,40.768513,34.567263,38.661326,42.889931,41.586229,45.391173,43.053004,32.043571,34.935343,34.152340,38.610454,37.395503,39.560917,33.900845,37.490989,41.422288,40.168424,44.059536,41.416845,31.419745,34.162722,33.798246,37.624802,37.078554,39.625694,33.509282,36.873282,40.566110,38.981126,42.966472,40.510140,31.021045,33.722518,33.150368,36.566760,36.836321,37.327169,33.702261,36.263282,39.110297,38.190062,40.768953,38.819056,207.256022
