Elements,fixed[F]holes,byte[F]holes,bit[F]holes,fixed[F]noholes,byte[F]noholes,bit[F]noholes
940,45.511310,54.586460,53.699890,42.866030,51.162790,51.422060
950,44.759050,54.061820,53.264630,42.978850,51.992290,52.361790
960,43.884550,53.209730,51.621530,42.461990,51.086020,51.631810
970,44.265190,53.414690,52.499560,42.078020,50.646550,50.839330
980,44.504620,53.394390,52.607240,42.100750,51.191510,51.214410
990,44.542060,54.101010,54.060330,42.580350,51.595300,53.025410
1000,44.696260,53.599080,53.135860,42.015160,51.101290,51.339820
1200,47.775130,55.904740,54.426220,44.913260,53.866840,53.357540
1400,47.461740,57.013210,55.966610,44.394740,53.821690,54.358110
1600,47.577200,56.529860,56.401060,44.971900,53.130870,54.164240
1800,47.339350,56.372530,56.311060,43.526700,52.814360,54.438870
2000,46.850920,56.638530,57.043200,44.035900,53.424230,54.665680
2200,50.981430,59.781400,59.093370,47.123300,55.998020,56.774280
2400,50.119560,59.046300,58.748620,47.815400,56.207490,57.451840
2600,49.941170,58.216140,58.159730,46.793940,54.672240,56.249420
2800,49.579740,59.625910,59.890280,46.676210,56.517020,58.358590
3000,49.357020,59.373720,60.189600,47.324320,56.082540,58.697670
3200,50.242240,58.408910,59.634770,48.219810,55.501460,57.504150
3400,49.463270,58.091460,58.792230,46.522370,55.232330,58.151730
3600,49.902660,58.482480,60.069000,47.218050,55.878310,58.238890
3800,49.245480,59.041670,60.355950,49.014560,55.821310,58.829230
4000,49.879210,59.912230,60.926130,46.844560,55.449010,58.594280
4200,53.886410,62.676630,63.560290,50.710550,58.649070,60.240350
4400,53.094980,61.746270,62.238030,49.909220,58.341550,60.231780
4600,52.997000,63.563640,64.379850,49.792010,59.663220,62.479790
4800,53.176630,61.005070,62.106520,50.945550,58.397140,60.350850
5000,54.055510,61.647690,62.800950,50.695360,58.171490,60.575070
5200,53.984180,61.602230,62.531650,50.496070,58.300880,60.910900
5400,52.890010,61.496140,62.577200,49.916420,58.171950,61.490630
5600,53.604440,62.322140,63.419500,50.089220,58.608060,61.359950
5800,52.895330,61.845640,63.138700,49.872720,58.114570,60.874880
6000,53.630340,62.415100,63.930840,50.049630,58.649250,61.351990
6200,54.158770,62.319930,64.152230,50.330480,58.058460,61.370790
6400,54.022840,61.193070,62.136360,50.371730,57.847500,60.154250
6600,52.971120,61.977010,63.280780,49.832520,58.423870,61.238220
6800,53.878120,61.236000,62.786930,51.484410,57.625030,60.847150
7000,53.541810,62.384740,63.843040,51.007080,58.470920,61.855460
7200,53.368510,60.941960,62.479280,50.148560,57.653340,60.850860
7400,53.933300,62.469800,64.580660,50.828980,58.325160,61.649200
7600,53.948880,62.293960,63.820620,52.667310,58.624990,61.983650
7800,54.106610,62.619420,64.819950,50.410700,58.877690,62.845740
8000,53.115560,61.800140,64.021810,51.982350,59.124370,61.909860
8200,59.410330,65.088400,66.171210,54.118990,61.484460,63.759250
8400,58.213620,64.970430,67.166170,55.440340,62.164950,64.169200
8600,57.482550,66.194200,66.422260,53.980860,61.590410,63.508130
8800,56.765780,64.800170,65.348930,53.972490,61.346130,63.415430
9000,57.480010,64.756270,65.883780,53.918990,61.584360,64.109460
9200,58.059430,66.019350,67.386700,53.569870,62.012880,64.880300
9400,57.683830,65.464350,66.495340,54.772890,62.319940,64.703180
9600,58.391990,64.547630,65.805960,53.410910,60.769600,63.454760
9800,58.095340,64.909210,66.621850,54.085510,60.852860,63.460680
10000,57.617590,65.217110,66.605570,53.617500,61.382960,63.626590
13000,57.796050,65.807680,66.451330,53.680400,60.938600,64.165590
16000,57.561950,64.445370,66.124180,53.217130,60.721940,63.918180
19000,61.278900,68.619010,69.767820,58.524770,64.508470,67.163080
22000,62.629670,68.983160,71.162680,57.208260,64.808220,68.213170
25000,62.788680,69.313640,70.131130,59.813150,64.768450,67.256660
28000,64.214510,68.878650,70.281710,58.210670,64.432830,67.917840
31000,64.398920,68.120630,70.104300,60.338690,64.167310,68.353990
34000,69.847390,71.804580,72.552810,65.025570,68.824970,70.478480
37000,69.554130,71.239190,71.860650,64.743470,67.145840,69.735420
40000,68.690970,71.100420,72.113900,65.917480,67.654150,70.218650
43000,71.231200,72.829780,76.046710,66.516620,68.237920,73.467160
46000,71.277010,71.856260,74.366150,67.959060,68.047520,72.571710
49000,71.712400,72.271970,75.652310,66.796140,68.144320,73.589170
52000,73.747300,71.905130,73.054650,69.670830,67.932950,72.182400
55000,73.838820,72.758010,75.323710,69.796950,68.430050,73.524640
58000,74.340030,71.642660,73.416020,70.080900,67.598520,71.686740
61000,74.935220,72.753000,74.520190,70.790470,67.422400,73.208250
64000,74.413710,73.132750,73.673830,71.043150,67.228570,72.142660
67000,82.978760,75.855200,78.657970,78.463840,71.862530,76.045840
70000,81.025310,74.945750,77.163410,76.453670,71.572310,75.975270
73000,82.142590,75.001860,77.252670,75.857420,71.027660,75.746870
76000,81.886570,75.333900,78.096070,78.919700,71.734240,76.662630
79000,81.733920,74.797840,78.039570,78.339530,71.394320,76.833990
82000,81.579380,74.736340,75.929260,78.952150,70.724710,75.069530
85000,82.529530,74.916010,76.701430,78.573770,70.332510,74.834360
88000,86.252320,75.749580,79.812250,78.773750,71.480160,76.226810
91000,85.699160,75.751660,79.576210,79.575800,71.022510,77.750950
94000,84.293040,76.305440,79.512240,79.385630,71.512560,77.326630
97000,85.415930,76.365620,80.172260,80.674460,70.849580,77.397390
100000,83.758180,76.236940,78.081390,81.526900,70.987010,76.337450
140000,94.209340,80.114780,82.793750,90.388320,74.206530,79.940200
180000,91.035410,79.847060,83.571800,93.446580,76.131920,84.432450
220000,92.780680,82.014290,85.589330,95.265010,77.079940,84.450240
260000,92.293870,82.192410,87.060470,96.702830,77.277640,85.478030
300000,101.710050,85.933530,89.666850,101.912460,82.406100,90.879390
340000,102.299560,86.386150,88.597240,102.180710,80.546910,89.212610
380000,99.737760,86.427940,90.969640,103.791750,81.824470,93.049030
420000,100.350510,87.387930,91.084600,101.365270,82.644680,95.018630
460000,98.779980,87.761690,91.736330,101.922040,82.661580,95.947490
500000,98.963960,87.850190,91.422120,101.814600,82.562290,95.026460
540000,102.780170,92.617270,98.243620,108.148820,88.214190,101.909960
580000,102.284050,92.930170,98.227360,106.665690,87.921030,102.417480
620000,102.820110,93.877280,98.199500,106.988960,89.077900,105.886170
660000,103.339310,92.386930,95.553190,107.322760,87.740350,106.679590
700000,104.634400,94.676180,99.102490,107.908000,89.625820,107.587550
740000,103.611090,93.579480,98.654040,107.215020,88.199100,104.734570
780000,100.525570,95.726990,100.938490,106.534530,89.232340,107.774730
820000,102.647290,93.963730,98.245670,109.544760,90.153900,105.758490
860000,102.639330,96.250790,102.475980,109.293220,89.949890,109.488960
900000,101.368810,96.763970,101.922660,112.478180,90.383260,111.677080
940000,102.123370,96.399280,102.155370,109.044340,91.216280,111.890740
980000,102.843420,95.475770,100.573720,110.222360,90.808930,111.147940
1000000,103.708060,95.427120,99.829630,118.789660,89.705190,109.433120
1500000,118.956930,101.350430,107.444820,163.921010,95.897370,118.531660
2000000,128.423070,102.557310,105.661530,204.945460,94.082380,121.329460
2500000,136.924700,103.845450,111.656350,216.029610,102.481860,122.383970
3000000,142.172010,105.785790,113.015980,233.999560,100.303060,130.087530
3500000,146.083300,108.014970,111.271190,257.248880,103.061950,126.408990
4000000,149.090970,105.981400,109.358330,265.578920,100.362370,123.126750
4500000,156.591880,110.522230,114.477020,274.775720,105.044260,127.746060
5000000,158.335770,111.551760,115.068210,280.820860,105.858650,127.196470
5500000,161.681790,113.654430,117.943310,288.598970,106.451440,131.919670
6000000,161.593680,113.927500,114.477760,290.206380,106.340750,130.371580
6500000,164.825220,118.466670,116.824780,297.900740,109.997350,132.008450
7000000,164.563570,119.717680,116.535590,303.545680,114.233580,138.799510
7500000,167.038220,120.589590,117.124820,307.963690,116.688670,134.869450
8000000,167.763780,122.839120,115.577730,310.567220,116.290920,132.654230
8500000,174.904140,130.485600,124.529380,324.080420,126.884200,146.215060
9000000,174.313720,129.241250,122.583440,325.740140,124.647430,150.451400
9500000,175.000130,132.321610,126.863460,323.550460,128.478450,154.732570
10000000,177.245730,134.837100,128.250400,321.639740,129.217930,160.137510
16000000,184.645050,147.827690,142.748510,349.742800,143.343490,211.046470
22000000,194.045620,160.397480,156.251340,374.401010,154.909770,259.541580
28000000,200.461430,169.001100,164.683110,378.740270,165.139040,275.556110
34000000,217.261590,182.869130,178.582940,411.535400,181.110470,292.439790
40000000,216.758510,182.710330,177.491580,406.090100,180.529770,302.688070
46000000,220.456860,186.861620,183.749310,415.487180,182.207390,314.661470
52000000,219.146520,185.614910,183.365030,416.812610,182.545020,316.243140
58000000,220.699520,185.717350,182.459470,410.911750,184.146640,312.635200
64000000,221.255900,186.694630,181.430030,419.014220,183.600860,319.140240
70000000,261.589960,222.845090,220.877350,472.255100,222.432320,358.676120
76000000,260.974950,221.684840,219.590990,467.704700,220.296120,360.026450
82000000,256.039980,218.489080,217.173080,466.768060,217.335180,355.932290
88000000,254.981330,223.385660,215.753690,466.188360,215.329300,363.058270
94000000,254.904400,215.413800,213.739760,462.365560,214.852310,357.248120
100000000,251.426220,213.949260,212.243180,459.319610,212.428440,363.745680
170000000,266.688660,225.826430,224.748670,491.913900,228.588220,388.913660
240000000,275.944190,231.236460,229.289510,499.597470,233.729960,395.207170
310000000,290.442600,241.203580,241.214860,512.119010,244.728440,415.417080
380000000,294.700880,246.052760,243.575690,526.075390,249.852940,420.316490
450000000,304.285850,249.996230,248.013870,533.909100,254.559870,428.902080
520000000,315.919510,253.246320,253.796460,549.811810,255.552550,438.928990
590000000,326.760000,261.876490,260.596650,560.390610,266.040210,439.125890
660000000,332.332450,262.684010,263.042450,567.100030,267.819180,443.394560
730000000,338.398190,267.373900,265.325570,577.412610,270.614560,442.751440
800000000,340.440600,269.364130,269.098850,576.951700,272.151810,458.514020
870000000,346.909440,273.216440,273.024210,583.472890,275.601780,461.440680
940000000,352.147150,274.880690,273.457390,588.100250,276.686610,462.924360
1000000000,356.555500,278.231700,277.248210,599.327580,278.558920,469.577730
1800000000,397.144770,301.311770,298.634620,625.895690,299.524900,488.543960
2600000000,408.727220,317.936420,315.530420,656.272810,322.206170,522.800640
3400000000,430.097640,326.462060,323.942130,668.818680,347.410910,533.170690
