Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
19200,63.445346,61.823015,65.648672,64.616424,70.752578,66.148210,63.396348,69.531460,73.561328,69.507563,73.776240,73.605098,50.586781,52.409309,55.968117,55.841304,59.175451,56.371449,55.350378,59.106639,62.234851,59.451158,62.232832,62.325038,49.902868,50.927779,53.175798,53.186335,55.989267,53.777131,53.157069,57.487980,60.161043,57.449437,60.498003,60.075432,50.859351,52.387457,53.350664,54.011720,56.225230,54.508433,54.187079,57.222537,60.213690,58.066784,59.122807,59.203809,56.613058,57.169752,57.959272,58.457633,59.494315,58.647802,59.631513,62.255321,63.868085,62.387223,63.647194,63.685633,388.290228
25600,65.876505,63.904859,68.221645,66.911651,73.720491,69.011628,65.581142,73.460064,77.382716,73.525561,77.722672,77.394553,52.250837,54.415411,58.538830,57.832248,61.626327,59.378084,57.513071,62.381145,65.063770,62.712350,64.803362,64.859767,51.773886,53.129806,55.325256,55.138931,58.578727,56.124954,55.470932,60.990186,62.713895,61.265430,63.067080,62.722065,52.612897,54.268543,55.154207,55.766525,58.304427,56.681711,56.085546,61.236898,62.390633,61.391337,61.346913,61.459695,58.554605,59.242350,60.294260,61.035435,61.836245,61.302174,61.603086,65.747882,66.395540,65.761366,66.034950,65.945299,370.028405
32000,68.235822,66.130093,70.336743,69.107743,76.106274,70.951242,67.976793,75.068326,80.661605,75.165969,80.912855,80.655011,54.377516,56.694487,61.395475,61.449555,63.642016,61.872301,59.578898,63.724600,67.295649,64.096144,66.881892,67.333722,54.880049,55.556501,58.759689,59.115959,62.764843,59.206564,58.570198,62.938979,66.681618,63.019915,66.894294,66.566903,54.753500,56.760718,58.151340,58.828311,61.841306,59.923561,58.854030,62.697794,66.022030,63.376428,65.247822,65.131080,60.755878,61.595915,63.344752,63.767306,65.501401,64.287756,64.673872,67.794802,70.282661,67.804151,70.066339,69.891410,431.824224
38400,68.459158,66.857428,71.454400,70.652820,77.880735,72.808840,68.212201,76.504382,81.873684,76.370645,81.462510,82.480076,54.737857,56.949765,62.737002,61.147743,65.030994,62.038223,61.348016,65.265232,68.678949,65.091636,68.563070,68.759840,54.272453,55.458467,58.561905,58.692264,62.184452,59.048163,58.440020,63.010716,66.364162,63.072263,66.621774,66.344464,54.803200,56.641062,57.927214,58.666919,61.500777,59.626859,58.614614,62.650197,65.877011,63.368284,65.000125,64.911383,60.681534,61.542356,62.983432,63.542580,65.249978,64.126235,64.720445,67.750462,70.062879,67.755903,70.196086,69.687794,411.763701
44800,69.843072,68.153834,72.526352,71.848800,78.953579,73.657764,69.450690,77.420478,82.522306,77.625331,82.807995,82.398127,55.602209,57.809296,63.838135,62.217181,66.176208,63.011400,62.183764,66.945315,70.220533,67.591723,70.275856,70.412739,55.324064,56.550175,59.705825,59.345673,63.550224,61.151856,59.758750,65.930121,70.260050,66.812042,69.784213,70.281440,55.622654,57.569444,59.097602,59.723945,62.529107,60.576233,59.538974,66.486362,69.804055,65.588570,68.582341,68.525951,61.451206,62.523491,63.716588,64.359828,65.988738,64.968752,65.582466,70.603453,72.838041,68.794293,72.825373,72.588802,394.916696
51200,70.805586,69.166496,74.013192,73.062389,80.634934,75.322862,70.503756,78.959802,84.344063,78.959357,84.698453,84.274849,56.697136,59.377068,65.464529,63.648632,67.527255,64.863869,63.040019,67.389847,71.538423,67.477749,71.267433,71.751721,56.357584,57.752393,61.052595,60.415654,64.911062,61.959033,60.928291,65.414060,69.424980,65.574958,69.881021,69.376974,56.667751,58.759818,60.029765,60.780578,63.956485,61.977358,60.625196,64.996995,68.097150,65.610405,67.165096,67.222229,62.321266,63.490932,64.860497,65.508651,67.321556,66.197476,66.460267,69.579318,72.151212,69.663354,71.948581,71.693377,383.125115
57600,71.825268,70.089013,75.113959,74.136268,81.865520,76.820988,71.461795,80.089966,86.031240,80.107231,86.302287,86.049108,57.541139,60.321999,66.728467,64.488416,68.687089,65.681291,64.321461,68.492912,72.795626,68.929085,72.819836,72.909702,57.511469,59.024583,62.178185,61.498666,66.062062,62.848661,62.082831,67.370241,70.708855,66.848565,70.930629,70.789857,57.595836,59.817181,61.175962,62.050550,65.118595,63.023463,61.601798,65.805891,69.074807,66.574060,68.219458,68.120266,63.543852,64.907579,66.369251,67.404755,68.792747,67.952100,67.644127,71.106192,73.623861,71.074921,73.524951,73.194068,369.259242
64000,72.911834,71.113265,76.161992,74.996242,83.110135,77.380836,72.574254,81.125271,87.545638,81.152288,87.664220,87.436283,58.308097,61.272278,68.263085,65.558499,69.486107,66.708028,65.281383,69.883987,73.944691,70.179274,73.788111,74.005433,58.509376,60.182129,63.239311,64.128711,66.907444,64.487638,63.292351,67.936788,71.646997,67.999191,71.768781,71.605308,58.590590,61.096974,63.593285,64.488056,67.835375,65.025159,63.694578,68.092463,71.823379,68.963501,70.685096,70.744779,64.566593,65.808183,67.978462,68.639077,70.797641,69.501530,68.928267,73.176751,76.012206,73.117409,75.752406,75.656536,416.425765
128000,77.821753,75.904992,81.419196,80.843280,89.682334,83.270319,77.780727,86.608973,94.159675,86.605270,94.620436,94.117733,63.468172,66.736064,74.276090,72.172595,76.905536,73.361445,70.959540,76.197422,81.427245,76.697276,81.028042,81.459517,63.241983,64.829362,68.812265,68.418973,73.005111,70.025037,69.313566,74.108758,78.200356,74.336892,78.648811,78.161718,62.466760,65.393470,68.126115,69.347987,72.222327,69.970909,67.769839,73.549097,76.623012,74.282512,75.363392,75.425704,68.794367,70.465176,73.183045,74.967998,76.511658,75.030080,74.550929,78.957697,82.072423,78.818588,81.899458,81.770012,407.204831
192000,80.056897,78.094120,83.768828,83.066477,92.848283,85.341985,80.104753,89.020887,97.136111,88.890762,97.426804,97.244830,66.855979,70.265758,76.695073,76.044343,81.244127,77.781808,73.698541,80.015675,84.182239,79.708771,83.543388,84.271969,65.637521,67.664298,71.432580,71.442673,76.661593,73.135109,72.693494,76.910523,81.916613,76.946580,82.533452,81.970373,64.421319,67.688505,71.196497,71.011629,76.022269,72.404726,71.403434,76.406095,79.930332,77.078945,78.864080,78.750111,70.433017,72.334924,74.416489,76.051118,78.240057,76.994981,75.854030,80.239541,83.819354,80.234433,83.549163,83.493435,403.897342
256000,83.223065,80.631191,87.060294,86.232122,96.368715,88.579804,83.641356,91.496643,100.682961,91.389377,100.933188,100.650132,69.658667,73.501417,79.785539,79.141249,84.798705,80.664402,76.523748,83.222060,88.765745,83.309315,88.102124,88.837143,68.878689,70.781107,74.491296,74.484079,80.336636,76.382437,75.369598,80.230339,86.576630,80.292224,86.865758,86.650965,66.779057,70.198734,74.175552,74.189426,79.170085,75.790429,74.087789,79.037609,83.475008,80.147341,82.388263,82.235040,72.633978,74.926944,77.404479,79.890613,81.352157,80.095731,79.086559,83.247971,87.198987,83.233874,86.637286,86.719685,407.061911
320000,84.532350,81.304332,87.164901,86.680445,97.865347,89.998132,84.722372,92.740830,102.129162,92.618462,102.393392,102.243312,71.565144,75.183651,80.884577,80.909820,87.178517,82.733775,77.319086,84.510330,90.161046,84.507922,89.588212,90.227501,70.097035,72.222107,76.025415,76.928928,82.656285,78.543312,76.616448,81.671362,88.040871,81.665110,88.476091,88.182067,67.722693,71.132998,76.357786,75.646799,81.100621,77.340638,75.750920,80.722043,85.110591,81.812917,84.056797,83.790440,73.698260,75.699839,78.329117,79.778161,83.034728,81.024963,80.810193,84.807519,88.923554,84.755822,88.366836,88.627319,395.352289
384000,86.890499,83.062209,88.887297,88.491203,99.663636,90.967689,87.301348,94.009418,103.903755,93.831335,104.173617,103.943730,73.261314,77.000400,82.400912,82.697705,89.147202,84.937405,78.867535,86.157309,92.401137,85.938319,91.811399,92.490226,71.629515,74.738317,77.751205,78.665542,84.378608,80.381864,78.378737,83.342456,89.919598,83.353163,90.387385,90.049720,69.250892,72.819005,77.509637,77.017796,82.739918,78.400787,77.586403,82.550506,86.360355,83.720579,85.729587,85.339779,74.930011,77.773855,79.854884,81.824260,84.566645,82.424989,82.619998,86.526731,90.575210,86.305433,90.132530,90.273560,439.637787
448000,88.319481,84.409530,89.804818,89.282847,101.118865,92.597548,89.058236,95.071064,105.164130,95.064842,105.476674,105.383927,74.572383,78.239185,83.810957,83.965715,90.679335,85.688434,80.491983,87.536160,94.132388,87.489394,93.247178,94.026301,73.459152,75.615832,79.152623,80.125051,86.217649,82.339111,79.649200,85.011962,92.040607,85.041779,92.538181,92.687638,70.389201,74.218071,78.910204,78.269311,84.265782,79.986298,78.527026,83.662588,87.999094,84.971438,87.131334,86.959568,76.278428,78.310965,81.206708,82.698809,86.228730,84.529595,83.424724,87.681737,91.955840,87.629593,91.439701,91.693189,426.904074
512000,91.110497,85.501436,91.310912,90.887588,103.029660,94.172906,91.529635,96.588789,107.312953,96.781595,107.351563,107.312750,75.958517,79.778452,85.453265,85.507439,92.702073,87.556844,82.121552,89.179226,96.226931,90.046912,95.406700,96.254025,74.955912,77.347730,80.850826,81.639290,88.446346,83.857052,81.080324,86.655241,94.403465,86.691732,94.640919,94.546428,71.606010,75.527859,80.243387,79.986072,85.771275,81.833581,79.811424,85.168355,90.011183,86.389547,89.005749,88.835804,77.667713,79.909203,82.766776,84.730713,87.791001,85.419710,85.018814,89.022710,93.557158,88.995946,92.938203,93.187488,423.330269
576000,91.460979,85.671294,91.810761,91.166603,104.270298,94.513938,91.574332,97.957291,108.462984,97.592191,108.643001,108.670294,76.526639,80.217636,85.934113,86.615467,94.112285,88.771451,82.187494,89.864159,97.228965,89.538062,96.388629,97.079868,75.083874,78.150745,82.141053,83.184051,90.078323,85.898525,81.641482,87.424764,95.082483,87.765629,95.698591,95.272144,72.403035,76.285028,81.364183,81.180706,87.442059,83.293568,80.829499,86.664394,91.113677,88.025830,90.429269,90.304918,78.613180,80.167615,83.718354,85.187588,89.120831,86.215958,86.394622,90.345112,95.035269,90.361635,94.600970,94.823988,409.076957
640000,91.894904,86.190971,92.127065,91.838282,104.598257,95.431393,92.311104,97.952770,108.956308,97.888172,108.987285,109.057564,77.190792,80.848431,86.458037,87.029700,94.781898,88.939697,82.835044,90.309012,97.587558,90.162594,96.746576,97.575693,75.664399,78.779823,82.883508,83.745004,90.480985,86.019106,82.238560,87.966650,95.675238,88.065443,96.206651,95.703233,72.856822,76.750635,81.865883,81.700777,87.727411,83.533416,81.513248,87.310444,91.239413,88.521226,90.629677,90.336361,78.921203,80.598445,84.093946,86.133983,89.816032,86.714614,86.840239,90.815767,95.616539,90.904323,94.976081,95.371238,406.384780
1280000,99.939461,92.436785,97.818726,97.372955,111.858431,100.878830,100.053947,103.785062,116.250330,103.771055,115.990647,116.476638,82.339995,85.974968,91.854602,92.226642,101.687658,94.677610,88.361468,95.816812,104.581395,96.787873,103.676278,104.511835,80.866571,84.694170,88.712636,89.942454,97.581710,92.589362,87.808022,94.176454,103.500266,94.191630,103.932052,103.492941,78.958534,82.795094,87.761246,87.950126,94.866122,90.246438,86.856364,94.641486,98.965759,95.116953,98.608674,97.763560,84.490345,85.655167,90.264595,92.376495,96.765012,93.066828,92.665026,97.528507,102.884586,97.380334,101.990797,102.267069,412.406731
1920000,107.321326,97.456149,102.212679,101.571062,117.908499,104.856128,107.444095,107.749435,121.976535,107.788329,121.607902,121.831477,86.720235,90.218137,95.546912,95.811498,105.874282,98.736089,93.373758,99.488627,109.152111,99.738123,108.149364,109.148505,84.517145,88.816052,92.370131,94.130422,101.935878,96.586808,92.322078,98.117958,108.057882,98.074198,108.685485,108.060101,83.115879,87.201916,91.680538,92.011675,99.391993,94.789485,90.817512,98.050080,103.212408,99.123229,103.086314,101.991906,88.943441,89.449626,93.310585,95.290543,101.192185,97.275213,96.213314,101.703171,107.946836,101.505727,107.317347,107.280271,431.079202
2560000,115.377295,99.805656,104.900506,103.990502,122.528706,107.803226,116.455411,111.003693,127.420397,111.152984,127.439071,127.652379,90.000678,93.128184,98.695088,98.896949,109.539807,101.746675,96.756430,102.977045,113.153843,102.911882,112.236092,113.203155,87.126113,91.670553,96.221448,96.898997,105.729515,99.719655,95.243950,101.213254,111.665339,101.318806,112.258666,111.724230,86.319668,90.448401,94.912992,95.698126,103.210503,98.360443,93.682616,101.672652,107.286462,102.639847,107.121488,106.198112,91.482711,92.810030,97.220535,99.380145,105.363438,101.895238,99.413354,105.490166,112.157539,105.378100,111.200683,111.367887,439.153049
3200000,125.287814,102.182767,107.659603,106.824251,127.026529,110.267852,125.728404,113.598826,132.346970,113.528045,132.435291,132.312880,93.212056,95.990666,101.508199,102.538806,112.843167,105.139573,100.929934,105.803146,116.350377,105.954835,115.477986,116.318581,89.799727,94.794203,98.370924,100.070240,108.860542,102.745505,98.358618,104.542445,115.201953,104.540334,115.798720,115.156521,88.956012,93.455892,97.793561,98.650075,106.643421,101.694319,96.698920,105.180702,110.844843,105.637150,110.858121,109.548588,94.316167,96.009521,100.254447,102.095689,108.620096,104.871246,102.242267,108.950897,115.665772,108.714301,115.091861,114.860821,456.255836
3840000,132.884115,104.386361,109.610017,108.416329,131.151702,112.297155,133.145976,115.518792,135.606542,115.617744,135.771760,135.323166,95.936016,98.458795,103.687472,104.504631,115.063386,107.410395,103.917832,107.978060,118.822617,107.971043,118.124457,118.918780,92.200034,97.042921,100.295176,102.588710,111.140318,104.640055,100.962880,106.341740,118.237086,106.318661,118.691043,118.153967,91.167153,95.954115,99.886684,100.825150,108.983444,103.889771,99.042271,106.647139,112.975426,107.685671,112.726817,112.111373,96.434698,98.516797,102.285319,104.425339,111.118547,106.816764,104.568250,111.000169,118.117726,110.906534,117.687399,117.458938,464.472496
4480000,138.532062,105.565625,111.666126,110.461298,134.161758,113.430063,139.585583,120.778288,142.876374,119.999817,141.006342,141.799573,97.811961,99.526182,105.712624,106.169293,117.774943,109.624544,105.644830,110.431477,121.608588,110.515815,121.595121,121.510611,93.727333,98.219753,102.222008,103.865090,113.780246,106.768286,102.706621,108.106261,120.124313,108.280573,120.680753,120.224613,92.599757,97.346592,101.799507,102.758224,111.467852,105.888221,100.535266,108.910742,115.690327,110.065126,115.468912,114.877041,97.709974,100.260438,104.637508,106.373878,113.627585,108.928514,106.059585,113.240786,120.758275,113.177238,120.200684,120.116319,475.323888
5120000,141.779190,106.218201,112.557514,110.884846,134.740500,114.719847,141.806828,121.659217,143.794737,120.710966,142.028526,142.661028,99.096131,100.742554,106.477925,107.010994,118.511056,109.777598,107.155644,111.124160,122.334974,110.931667,121.900373,122.388791,94.959494,99.171447,102.995050,105.007964,114.503333,107.897384,104.078235,109.056708,120.832506,109.143902,121.362784,120.918801,93.604239,98.324300,103.049727,103.705064,112.138723,106.723359,101.396737,109.500750,116.141226,111.062348,116.014948,115.467760,98.787340,101.364825,105.282876,107.256328,114.370890,110.184159,106.998580,113.920231,121.521226,114.789360,120.949526,121.111160,484.402376
5760000,144.887004,107.555789,113.712413,112.587680,136.450469,115.558094,144.990758,122.962876,145.329759,122.015200,143.663556,144.340093,100.461374,101.860210,107.621737,108.537544,119.621487,111.085341,108.582932,112.294081,123.840786,112.279338,122.988689,123.740327,96.312003,100.417824,104.008567,106.526970,115.438181,108.385973,105.616285,110.093196,122.111009,110.180687,122.652952,122.039669,94.860475,99.373388,103.440536,104.861416,113.556434,107.828986,102.713877,110.667432,118.552379,111.835879,118.290910,117.812582,99.659300,102.816415,106.473187,108.241452,115.573943,111.053926,108.095258,114.850924,122.551955,114.867535,122.030438,122.079488,447.470553
6400000,148.838750,108.604975,115.107682,113.269025,138.901214,116.560245,148.266016,124.962682,147.326134,123.838031,145.760348,147.308540,101.786301,103.023563,108.913576,109.851687,121.269879,112.427668,110.455067,113.588311,125.411051,113.541078,124.776345,125.341112,97.830519,101.515586,105.328748,107.221891,117.154653,110.067141,107.967951,111.327184,123.819904,111.495684,124.446686,123.947493,95.778824,100.679137,104.711889,106.235832,114.919712,109.527051,103.959207,112.152068,118.942528,113.134073,118.822646,118.250876,100.764963,104.909983,107.677080,109.414268,117.069180,112.431920,109.426400,117.121739,124.253991,116.288054,123.816373,123.685251,462.081463
12800000,164.733602,114.742132,123.689091,120.284899,150.499854,123.581305,161.045402,135.049263,156.619108,133.705013,154.916926,155.866349,110.296925,109.266341,115.644355,115.800960,129.423870,120.266992,119.685042,120.695971,133.884619,120.796103,133.408606,133.910523,106.200118,107.785950,111.753160,113.597223,125.140591,116.853224,115.880817,117.940289,132.509955,118.118454,133.029375,132.633839,103.160725,106.839484,110.912531,112.320703,122.411757,115.868068,111.836633,118.690066,126.490005,119.491264,126.297734,126.098412,106.821202,110.263569,114.103723,115.552219,124.542115,119.435630,115.841125,123.096241,131.998609,122.829293,131.714362,131.378925,483.481812
19200000,172.700335,118.608531,129.750416,124.325938,161.850533,128.034623,165.497064,143.206934,165.547632,141.662472,163.332127,164.627762,119.082054,112.643204,119.890684,119.688491,134.778166,123.353347,128.719348,125.225803,139.271402,124.983229,138.848092,139.285006,110.400981,110.838546,115.622754,117.348507,130.203734,120.548349,121.095696,121.773747,137.765456,122.124362,138.044100,137.938327,107.513587,109.941095,114.595789,115.774565,127.018347,120.338673,116.508329,122.311364,131.112992,123.400927,130.880485,130.859273,110.533369,113.489041,117.590622,120.082816,128.930049,123.476965,120.126751,126.486111,136.092656,126.406454,135.919530,135.756404,499.154508
25600000,176.886864,120.919368,134.456488,127.376236,175.528352,131.289097,169.229345,150.003403,174.494212,148.378105,172.034405,173.186383,130.125545,115.436559,123.133025,122.217128,138.276644,126.555707,140.501212,128.115079,143.132829,128.233909,142.591776,143.115249,114.220881,114.034165,118.350505,120.139556,133.709913,123.485873,125.522827,124.689979,142.170857,124.902867,142.284677,141.877830,110.840287,112.816396,117.134389,118.293834,130.173178,122.972944,120.206260,125.185259,134.314252,126.187694,133.972670,133.902467,113.822719,116.171030,120.259691,121.704971,131.938989,125.750956,123.793514,129.512861,139.682450,129.247850,140.122434,139.167025,521.856471
32000000,182.254909,124.556359,138.048048,130.032438,186.054439,133.908384,173.565139,156.535545,181.455648,154.602091,178.821455,180.269800,138.759995,118.549796,125.750490,124.477877,141.298178,128.309155,149.678726,130.836445,146.399215,131.210377,146.006290,146.471344,118.592335,116.446872,120.584063,122.591968,136.495024,125.593297,130.698207,127.138380,145.022357,127.451000,145.272503,144.940755,113.697471,115.162685,119.307284,120.559432,132.617093,124.799318,123.426181,127.449375,136.873384,128.507388,136.543017,137.390325,116.637246,118.498662,122.312939,123.567223,134.464332,127.981398,126.837232,131.299172,141.989634,131.238973,141.949689,141.595212,490.839316
