Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
19200,28.899094,30.619500,31.662757,32.412592,33.191085,33.082920,31.623626,33.059050,33.489869,34.808872,34.583086,33.819487,27.230828,28.922817,28.962657,30.891187,30.467709,30.504326,30.667334,32.657529,33.154821,32.947079,33.647844,32.596932,26.910007,28.098723,28.337834,29.351356,29.496238,29.517189,29.223751,31.561992,32.364068,32.524649,33.228070,32.214612,24.942779,26.724321,26.771983,28.111768,27.930518,28.412138,28.734458,30.365840,31.137268,30.724543,31.585152,30.834634,24.346781,25.513058,25.869293,26.782739,26.789632,26.793706,28.027811,28.912998,29.846563,29.548165,30.267123,29.484466,62.209027
25600,28.735284,30.545153,31.589927,32.353610,33.093624,33.052731,31.464227,33.062100,33.460465,34.428309,34.554219,33.947973,26.997493,28.683981,28.649883,30.642483,30.220126,30.347130,30.372981,32.393094,33.074580,32.765252,33.520159,32.477940,26.460994,27.797185,28.074959,29.208050,29.254277,29.344132,28.902661,31.141501,32.063206,32.132096,32.885420,31.926003,24.990751,26.664615,26.735796,27.893634,27.848209,27.910392,28.969991,30.329183,31.045758,30.729785,31.581975,30.790423,23.949411,24.961238,25.426327,26.488591,26.324610,26.478182,27.521946,28.344750,29.415588,29.054370,29.740055,28.996068,64.414730
32000,28.716896,30.388600,31.425806,32.132071,32.852010,32.754409,31.549072,33.016541,33.336644,34.286775,34.472894,33.657081,26.966237,28.616373,28.607355,30.452491,30.075920,30.105495,30.368596,32.362554,32.997335,32.666887,33.425265,32.443635,27.447373,28.877565,29.129115,30.572328,30.583189,30.668435,29.534344,32.312431,33.114115,33.167281,34.066129,32.683037,26.084550,27.992095,27.854746,29.345305,29.476063,29.583308,29.818319,31.839168,32.360117,32.151141,32.880090,32.013715,25.032021,27.007131,27.301973,28.274228,28.446014,28.112404,28.320420,30.433635,31.108388,31.093511,31.704287,31.039869,64.039017
38400,29.434323,31.173964,32.285899,33.264303,33.890313,33.824889,32.080518,33.830796,34.417152,35.144775,35.460442,34.813291,27.838310,29.685467,29.931777,31.707848,31.737951,31.472987,31.252658,33.393661,33.714280,33.787909,34.485955,33.048872,27.680422,28.982169,30.019805,31.168085,30.527310,30.416843,29.841541,33.262946,33.101970,34.303713,34.035506,32.694234,26.543316,28.086801,27.999102,29.294476,29.850632,29.489505,30.265147,31.981386,32.364570,32.177582,32.941959,32.181778,24.998505,27.068343,27.111208,27.981409,28.240761,27.813602,28.205926,30.380861,31.156290,30.951620,31.593794,30.828472,65.790246
44800,29.364768,31.170667,32.208880,33.101283,33.888688,33.737547,32.064877,33.697865,34.048775,34.966219,35.096993,34.357887,27.694894,29.444901,29.430389,31.657393,31.216572,31.171754,31.091728,33.055792,33.646593,33.446427,34.258809,32.918284,27.479681,28.813420,29.003032,30.153573,30.324650,30.287683,29.697517,32.451772,33.008340,33.152568,33.856675,32.932212,26.278121,27.956464,27.887283,29.223215,29.257569,29.333247,29.981057,31.791016,32.255711,31.984327,32.829713,32.051711,25.413378,26.844677,27.303368,28.070891,28.272931,27.876925,28.944289,30.366549,31.241772,31.087084,31.765411,30.907309,67.021887
51200,29.320887,31.185045,32.246398,33.349297,33.981551,33.887796,32.183732,33.811432,34.142550,35.069280,35.260052,34.485804,27.672512,29.391851,29.353987,31.625551,31.195326,31.232140,31.039505,32.871889,33.422765,33.235707,34.110235,32.707113,27.440198,28.744696,29.073340,30.137941,30.263040,30.228357,29.536204,32.235692,32.953140,33.114843,33.947345,32.691075,25.977327,27.810827,27.726871,29.193728,29.206653,29.269121,29.763810,31.579672,32.236977,31.881612,32.694256,31.865886,25.132463,26.599814,27.063387,27.849725,28.094947,27.671083,28.413071,30.259790,31.058809,30.963376,31.568518,30.751632,68.061148
57600,29.208604,31.033194,32.159662,33.185991,33.788358,33.790896,31.902406,33.673893,34.065834,35.036860,35.143872,34.371036,27.584916,29.320325,29.555811,31.539920,31.318091,31.729286,30.978364,32.959865,33.521712,33.431798,34.277907,32.925581,27.446652,28.763570,28.961357,29.970754,30.346538,30.141320,29.421445,32.251593,32.953341,33.089777,33.944655,32.696877,25.902698,27.682295,27.653746,29.031890,29.023194,29.163309,29.693857,31.477835,32.051054,31.754143,32.579111,31.805894,24.815640,26.336604,26.786572,27.664752,27.870507,27.442842,28.197134,29.988827,30.944981,30.696398,31.376200,30.588967,68.922723
64000,29.174699,31.035769,32.049360,32.932102,33.680982,33.488656,31.870960,33.440157,33.865329,34.839994,35.006068,34.348526,27.623531,29.324853,29.320415,31.380611,30.995261,30.908233,31.003155,32.904425,33.410240,33.276541,34.012646,32.732022,27.314695,28.647924,29.276257,30.050749,30.068777,30.071184,29.584513,32.150244,32.893537,33.052688,33.718955,32.683281,26.776375,28.790733,28.782566,30.531548,30.542570,30.654567,30.649766,32.561438,33.236491,33.281048,33.646054,32.625581,26.074357,28.033069,28.211268,29.235589,29.574160,29.345633,29.111890,31.730875,32.375043,32.330202,32.884342,32.184373,68.875862
128000,29.711149,31.657040,32.629693,33.742581,34.497830,34.396198,32.558271,34.304467,34.830741,35.533279,35.829328,35.064532,28.570010,30.031233,29.953419,32.263370,31.853235,31.760418,31.838786,33.261534,33.794365,33.690770,34.623384,33.095662,28.002918,29.472684,29.670534,30.905233,31.093213,30.897503,30.252510,32.716399,33.350155,33.653726,34.481792,32.874817,26.895177,28.685796,28.539843,30.172087,30.106213,30.086372,30.713014,32.570283,32.996771,32.924732,33.597720,32.691549,27.062159,28.933123,29.189013,30.403203,30.840825,30.572337,29.857969,32.717003,33.184771,33.184524,33.730065,33.076357,75.868178
192000,30.176486,32.397069,33.235018,34.517306,35.216147,35.335149,33.437565,35.133805,35.641505,36.265024,36.488281,35.634084,28.738572,30.752871,30.692850,33.128508,33.419809,32.798158,32.077108,33.786939,34.912221,34.269581,35.993757,34.454883,28.722054,30.258603,30.689234,31.910918,32.020509,31.833051,30.936712,33.199221,33.866009,34.401986,35.139246,33.332670,27.873005,29.582683,29.440078,31.088016,31.173548,31.067264,31.472983,33.169004,33.667621,33.493139,34.092945,32.865606,27.125297,28.814364,29.146384,29.998054,30.505410,30.036448,30.130597,32.581889,32.969069,33.098360,33.599878,32.990543,87.204346
256000,30.124397,32.475445,33.330062,34.582836,35.380558,35.387295,33.359085,35.256981,35.702385,36.388918,36.632748,35.781467,28.677658,30.666054,30.537993,33.082804,32.744322,32.687565,32.050688,33.733149,34.573414,34.464640,35.455459,33.993686,28.635654,30.202624,30.324464,31.780943,31.886222,31.805882,30.781156,33.062853,33.846088,33.982910,35.021520,33.397113,27.589173,29.436508,29.391282,30.993158,31.070484,30.994521,31.348168,33.224127,33.644291,33.364189,34.105401,32.954414,26.942488,28.720157,28.929008,29.906288,30.362204,29.911402,29.894177,32.647974,32.932806,32.960058,33.508615,32.926593,96.207087
320000,30.723449,33.107254,34.167629,35.582629,36.271505,36.468909,34.034731,36.187711,36.852055,37.082280,37.542361,36.734164,29.231772,31.608548,31.404449,34.065332,33.684756,33.814993,32.613858,34.001938,35.443931,34.779851,36.459122,35.043259,29.287908,30.966277,31.078740,32.906696,32.800750,32.982020,31.362662,33.469643,34.548128,34.575696,35.677518,34.285077,28.338291,30.362730,30.139313,32.114973,32.174490,32.162525,31.982633,33.832339,34.091518,33.863741,34.907082,33.541246,27.856833,29.647059,29.931182,31.023569,31.733539,31.143353,30.699179,33.399785,33.679738,33.683620,34.197554,33.258471,98.753650
384000,30.805946,33.362083,34.182177,35.372513,36.216359,36.384910,34.058404,36.222296,36.621187,37.131152,37.446305,36.567811,29.171144,31.351346,31.390113,33.907067,33.557148,33.682708,32.605023,34.123125,35.367404,34.867951,36.320508,35.018276,29.278502,30.889894,31.062725,32.689320,32.788504,32.847128,31.397778,33.490805,34.501875,34.562019,35.509347,34.239324,28.308650,30.311593,30.131759,32.016489,32.125647,32.031739,31.960199,33.814323,34.126264,34.443159,34.896381,33.476154,27.769674,29.519986,29.861913,30.927795,31.683373,31.102794,30.731006,33.533784,33.600172,33.682443,34.196618,33.316880,103.660596
448000,30.648311,33.033217,34.143794,35.982332,36.103660,36.333825,34.141685,36.129632,36.685987,37.029272,37.572755,36.997380,29.238929,31.407172,31.226569,33.944125,33.611999,33.817429,32.564879,34.037747,35.408454,34.779108,36.382126,35.070099,29.174547,30.843015,31.050185,32.715630,32.802770,32.960065,31.358146,33.505573,34.522775,34.591271,35.524400,34.297838,28.215478,30.227487,30.036966,31.964156,32.105209,32.068159,31.926313,33.775666,34.022523,33.763000,34.828399,33.512046,27.647448,29.470418,29.776843,30.802294,31.575959,31.025716,30.607635,33.428221,33.620438,33.545429,34.115468,33.267739,102.798727
512000,30.616227,33.176569,34.041918,35.456692,36.129385,36.379582,34.095968,36.167035,36.613292,37.058546,37.520239,36.765500,29.089761,31.249636,31.181965,33.842477,33.585617,33.616836,32.540878,34.125517,35.332882,34.758613,36.303887,34.964992,29.112831,30.756873,30.950035,32.588097,32.659695,32.785237,31.243126,33.492891,34.446326,34.478616,35.495969,34.146067,28.209223,30.174799,30.014303,31.867955,32.017182,31.986434,31.818531,33.783736,34.126303,33.745409,34.746214,33.491214,27.587266,29.412536,29.734410,30.796611,31.537200,30.948199,30.542415,33.461720,33.549695,33.536003,34.061793,33.329411,105.937514
576000,31.347991,33.706130,34.960101,36.506777,37.344655,37.531756,34.662294,37.066545,37.949531,37.925006,39.009401,37.978625,29.736427,32.009186,31.927319,35.066928,34.600653,34.916262,33.201699,34.370806,36.330724,35.045029,37.461286,36.120205,29.759434,32.038256,31.748242,33.856588,33.648310,34.749701,31.766882,33.926233,35.475316,35.108403,36.308150,35.252066,28.810613,31.037257,30.929718,33.130326,34.019628,33.285601,32.373065,34.316316,35.390539,34.621672,36.434614,35.196261,28.380000,30.254142,30.575102,31.901110,32.867000,32.194201,31.148563,33.865244,34.516478,34.105998,35.018301,34.064087,105.210218
640000,31.262327,33.803301,34.841978,36.374146,37.161342,37.401505,34.588709,36.993071,37.785105,38.050413,38.853817,37.786862,29.667199,32.027513,31.915847,34.996552,34.488048,34.679491,33.133681,34.399977,36.287206,35.098351,37.353400,35.861910,29.735502,31.554930,31.720591,33.753191,33.600138,33.905429,31.831607,33.873403,35.366836,35.114708,36.207929,35.163102,28.864111,30.969667,30.827737,32.979435,33.112604,33.062691,32.464780,34.244156,34.783836,34.399155,35.679806,34.396727,28.397685,30.297159,30.591354,31.898076,32.768752,32.177182,31.215216,33.982417,34.429633,34.115913,34.921613,34.164798,110.315720
1280000,31.751874,34.224705,35.587302,37.220870,38.677728,38.334796,34.924220,37.852314,39.976455,38.668968,41.423655,40.006728,30.094811,32.591137,32.379011,35.735161,35.237927,35.643566,33.623287,34.767756,36.937611,35.367552,38.149437,36.635858,30.136678,32.107866,32.317671,34.522860,34.324728,34.762759,32.243781,34.185183,36.186965,35.412133,36.941678,36.101290,29.261341,31.608073,31.413562,33.782753,34.095579,34.179261,32.862975,34.528204,35.583119,34.913257,36.611851,35.386467,28.870035,30.893313,31.185427,32.667780,33.781391,33.023730,31.647081,34.358166,35.363228,34.687855,36.453571,34.871794,118.772769
1920000,31.725516,34.093202,35.449651,37.240363,38.448721,38.359628,34.571643,37.919215,39.597252,38.899304,41.057535,39.713516,29.978509,32.488733,32.301626,35.579122,35.160678,35.492496,33.501286,34.660165,36.879501,35.341723,38.058675,36.612451,30.072613,31.998011,32.179593,34.357281,34.149937,34.673125,32.068165,34.142463,36.022929,35.341506,36.865452,35.861006,29.092507,31.455337,31.231393,33.521378,33.826955,33.936832,32.641614,34.511086,35.372479,35.073407,36.396550,35.137067,28.697055,30.772897,30.997053,32.433458,33.546515,32.803600,31.453522,34.274711,35.145037,34.497569,35.553647,34.605871,127.504975
2560000,32.639711,34.888687,36.301614,40.324703,41.589150,39.599097,35.318570,39.099064,43.488911,40.245974,45.351787,43.604090,30.703238,33.072044,32.928573,36.621444,36.118241,36.631497,34.099267,35.301912,38.272139,36.122033,39.760836,38.175244,30.744789,32.678593,32.831082,35.324945,35.080383,35.703963,32.675670,34.671942,37.211782,35.924119,38.083388,36.926643,29.875190,32.188780,32.050421,34.587126,34.698760,34.888292,33.226450,34.746261,36.416294,35.412750,37.965590,36.193756,29.497519,31.502055,31.788629,33.519171,34.549544,33.986902,32.089820,34.595860,36.160356,35.282041,36.658910,35.652333,133.450222
3200000,32.381422,35.306144,36.468494,38.716016,42.187436,39.918445,35.070200,39.642752,44.358852,40.855284,46.338191,44.405570,30.924109,33.123291,33.141333,36.958645,36.405127,37.173876,34.022978,35.758449,38.215400,36.929075,39.843712,38.127024,30.915966,33.001007,33.085776,35.435463,35.192758,35.910165,32.717069,34.900260,37.330252,36.224894,38.503537,37.100378,29.896054,32.220000,32.004574,34.681074,34.782771,35.129936,33.309624,34.939538,36.636125,35.902772,37.983589,36.457940,29.536428,31.488071,31.782895,33.549503,34.665620,34.055626,32.070574,34.713041,36.317234,35.275448,36.910737,35.825708,139.188441
3840000,32.261566,34.673019,36.073117,38.462239,42.276227,39.790517,34.906013,39.310632,43.789304,40.773435,45.722435,43.949059,30.725878,33.036128,32.860740,36.748372,36.047968,36.619499,33.872713,35.396973,38.160989,36.506522,39.722133,37.916730,30.784216,32.659847,32.792396,35.240874,34.996669,35.839931,32.633552,34.805451,37.202470,36.210206,38.342801,36.936235,29.881569,32.142837,31.892462,34.444926,34.543138,34.796984,33.092267,34.833794,36.491645,35.573966,37.785551,36.241544,29.501903,31.451517,31.655394,33.320541,34.379147,33.784875,32.006921,34.595225,36.050929,35.203589,36.704701,35.574934,144.123954
4480000,32.813456,35.278926,36.989484,39.820212,46.985832,41.114214,35.323340,40.970798,45.015925,41.723452,46.360770,45.135666,31.447466,33.650438,33.522120,37.894043,37.098105,38.079598,34.367942,36.263399,39.584886,37.989221,41.225234,39.544478,31.432993,33.376309,33.403727,36.464563,36.024400,37.050852,33.155853,35.698104,38.392698,37.238206,39.931411,38.300148,30.456149,32.791556,32.542589,35.679628,35.622789,36.226344,33.549763,35.344914,37.708252,36.384292,39.251397,37.508369,30.131240,32.129682,32.459357,34.516105,35.630211,35.211790,32.422088,35.693643,37.303932,36.851248,38.016805,36.802427,150.569693
5120000,32.731781,35.139822,36.877557,39.848604,46.071698,40.943714,35.724752,41.325994,45.134014,42.240708,46.420029,45.145631,31.302732,33.580938,33.492584,37.732248,36.909649,37.806940,34.476647,36.145019,39.353488,37.587917,41.098946,39.234128,31.382201,33.202825,33.280739,36.249061,35.848390,36.866765,33.206030,35.503761,38.281342,37.135362,39.742815,38.110370,30.482758,32.739685,32.506561,35.418896,35.451194,35.951783,33.629668,35.287134,37.565437,36.311502,39.076519,37.339279,30.194459,32.186904,32.370515,34.412201,35.441605,34.966928,32.511630,34.815282,37.137101,36.016507,37.859373,36.598754,160.916947
5760000,32.756654,35.228883,36.822968,39.641706,46.075005,40.858514,36.187113,41.743079,45.658137,42.591169,46.967408,45.639121,31.369714,33.569390,33.438189,37.655302,36.931445,37.731845,34.388816,36.368047,39.545494,37.759884,41.350113,39.538232,31.421391,33.255059,33.261883,36.254157,35.861847,36.915730,33.192327,35.628376,38.456198,37.250982,40.032758,38.207531,30.512748,32.802285,32.486059,35.265066,35.425217,35.835559,33.605286,35.688077,38.093184,36.705697,39.628241,37.876242,30.197104,32.313517,32.383159,35.468977,35.275131,34.799787,32.555136,34.869365,37.070760,36.036378,37.915983,36.622757,163.742915
6400000,32.759888,35.202125,36.860484,39.811569,47.314411,41.232467,36.677789,42.334757,47.433820,43.584603,48.728662,47.384652,31.302786,33.666802,33.555995,37.807524,37.250287,39.406999,34.294517,36.319444,39.806575,37.881724,41.571283,39.756889,31.448894,33.422149,33.435960,36.321269,36.348195,37.114228,33.117672,35.624980,38.466117,37.298305,40.120002,38.341308,30.458330,32.716249,32.679177,36.274106,35.446648,36.112195,33.615564,35.421364,37.768100,36.443591,39.294904,37.543053,30.121351,32.015241,32.331582,34.286943,35.403179,35.069789,32.570578,34.816738,37.239246,36.083209,38.029717,36.752376,166.419482
12800000,33.315783,35.758099,37.580618,41.154580,53.334263,42.446506,37.372602,42.976727,48.578786,44.061549,49.621764,48.562141,31.795508,34.092392,33.904000,38.551365,37.828891,39.111127,34.664679,37.337777,40.930171,39.334310,42.835141,40.966979,31.848579,33.722578,33.672351,37.266138,36.730825,38.085707,33.374521,36.673792,39.651773,38.600854,41.580894,39.580554,30.947860,34.129790,32.884912,36.271894,36.217216,37.112223,33.814193,36.050096,38.724161,37.406164,40.612129,38.661217,30.645107,32.553018,32.786941,35.281654,36.267849,37.263176,32.728501,35.330975,38.176767,36.809379,39.114944,37.886261,183.140495
19200000,34.266740,36.248007,38.289837,42.212010,60.590372,43.844802,38.787959,44.993234,52.617826,45.428380,53.396583,52.578371,32.269135,35.032704,34.403260,39.934270,38.709265,40.100628,35.109986,38.073764,42.156254,40.284374,44.133030,42.283191,32.371602,34.260017,34.203638,43.874015,38.013819,39.266454,33.775481,37.255374,41.568044,39.865772,43.479671,41.595905,31.446616,33.799241,33.373125,37.333186,37.102531,38.236998,34.212896,36.627997,39.921042,38.373975,41.834119,39.861595,31.229572,33.157349,33.379338,36.143790,37.166444,37.215350,33.223787,36.097600,39.206141,37.661664,40.226677,38.719828,191.608024
25600000,34.284393,36.318581,38.377796,42.379010,65.861521,43.946082,38.625118,44.721175,53.457263,45.367968,54.578949,53.256360,32.446257,34.669683,34.435890,39.807573,38.829708,40.204517,35.235421,38.218204,42.258210,40.573934,44.313614,42.795359,32.473135,34.332388,34.269741,38.217368,37.951641,40.016732,33.941448,37.333808,41.599088,39.705939,43.646444,41.469837,31.589854,33.768507,33.435426,37.533330,37.107013,38.268526,34.343232,36.766415,40.149109,38.740911,42.133470,40.137246,31.276667,34.126824,33.397973,36.085991,37.187076,37.201546,33.318060,36.245001,39.325708,37.814383,40.443283,38.919233,200.419682
32000000,34.824033,36.674725,38.044596,42.014690,66.614677,43.589815,39.951064,44.817917,55.023352,45.613711,56.454201,54.863095,32.402900,34.527643,34.343317,39.522633,38.493333,39.798775,35.285461,37.930104,42.041956,40.157368,44.038653,42.247546,32.444450,34.217812,34.137603,38.432618,37.572259,38.828276,34.094467,37.125347,40.981241,39.429946,42.894486,40.801834,31.449124,33.626803,33.283890,37.051470,36.828036,37.933944,34.218891,36.544055,39.725055,38.210538,41.583970,39.611279,31.156445,33.407061,33.198986,35.751281,36.926352,36.825950,33.185702,35.880112,38.922109,37.405241,39.987002,38.463778,207.256022
