Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[F]8,fixed[$\ell$]8,byte[F]8,byte[$\ell$]8,bit[F]8,bit[$\ell$]8,fixed[$16$]fixed8,byte[$16$]byte8,bit[$16$]bit8,fixed[$16$]byte8,fixed[$16$]bit8,byte[$16$]bit8,fixed[F]16,fixed[$\ell$]16,byte[F]16,byte[$\ell$]16,bit[F]16,bit[$\ell$]16,fixed[$16$]fixed16,byte[$16$]byte16,bit[$16$]bit16,fixed[$16$]byte16,fixed[$16$]bit16,byte[$16$]bit16,fixed[F]32,fixed[$\ell$]32,byte[F]32,byte[$\ell$]32,bit[F]32,bit[$\ell$]32,fixed[$16$]fixed32,byte[$16$]byte32,bit[$16$]bit32,fixed[$16$]byte32,fixed[$16$]bit32,byte[$16$]bit32,fixed[F]64,fixed[$\ell$]64,byte[F]64,byte[$\ell$]64,bit[F]64,bit[$\ell$]64,fixed[$16$]fixed64,byte[$16$]byte64,bit[$16$]bit64,fixed[$16$]byte64,fixed[$16$]bit64,byte[$16$]bit64,Prezza
12800,22.212994,22.231099,22.807617,21.810864,22.276285,22.500240,22.586254,23.962120,24.694903,24.093351,24.382324,24.071782,24.871909,24.870013,24.817842,25.185844,25.176584,25.245297,26.226906,26.202580,26.357720,26.351006,26.268120,26.240986,25.245023,24.852120,25.183860,25.331086,24.849155,25.097992,26.475925,26.072716,26.150197,26.283021,26.307653,26.377868,25.027178,25.558584,25.070291,25.170773,25.097657,25.225599,26.260889,26.278747,26.439684,26.251572,26.346129,26.379343,25.093212,24.924058,25.188222,25.196495,25.345611,25.186110,26.352120,26.101944,26.168915,26.284820,26.450150,26.485997,47.364067
19200,21.914253,21.949082,22.684969,22.373219,22.748692,22.966217,23.217557,23.890221,24.892544,24.041854,25.073094,24.823390,26.478742,26.707701,26.391997,27.026709,26.955590,26.838346,27.840636,27.808603,27.830317,28.196463,27.718909,27.626968,26.876649,26.622197,26.956316,27.089994,26.711241,26.891898,28.053185,27.666131,27.460224,28.072314,27.741692,27.867068,26.707935,26.989614,26.746476,26.913004,26.965194,26.953481,27.789602,27.806746,27.938496,27.838455,27.872526,27.712614,26.743330,26.695189,26.977409,27.063999,27.096119,26.865197,27.937779,27.573034,27.611027,28.072360,28.108288,27.985831,51.912348
25600,22.676632,22.835880,23.647001,23.572924,23.829544,24.103990,24.327986,25.098681,25.752854,25.174082,25.820216,25.499427,27.395032,27.718995,27.332075,27.794371,28.000090,27.862799,28.390830,28.486823,28.552436,28.654887,28.457558,28.387458,27.904879,27.635177,27.949252,28.069512,27.861055,27.989679,28.964533,28.326532,28.052817,28.722453,28.436544,28.650440,27.547876,28.170880,27.788008,27.866933,27.947936,27.866668,28.563897,28.599849,28.457534,28.601266,28.611574,28.530551,27.725225,27.669938,28.008591,27.995037,27.994972,28.021413,28.772679,28.302064,28.327198,28.708634,28.770284,28.604473,52.816736
32000,23.896935,24.048696,25.258308,25.357210,25.433226,25.828504,25.336067,26.244204,26.786568,26.381871,26.732910,26.434493,28.112928,28.269732,27.866432,28.696649,28.753683,28.696538,29.208764,29.158193,29.099381,29.648907,29.073162,28.795022,28.624239,28.333981,28.553178,28.752959,28.451006,28.595706,29.547471,28.978752,28.551820,29.426739,29.176810,29.245936,28.052466,28.827701,28.310165,28.457326,28.571393,28.499379,29.374958,29.275918,28.959359,29.289503,29.391833,29.192581,28.436283,28.357089,28.698283,28.548227,28.715639,28.648514,29.401471,29.115351,29.019278,29.410264,29.541709,29.287300,55.963960
38400,23.684580,23.974572,25.049462,24.991147,25.109146,25.530111,25.196451,26.098581,26.724077,26.254411,26.666561,26.377085,28.366989,28.809080,28.428672,29.136424,29.173706,29.096205,29.490223,29.568633,29.447485,29.915177,29.539275,29.069665,29.181200,28.853356,29.064129,29.250040,29.013032,29.197294,30.067834,29.352988,28.837984,29.791402,29.616036,29.770444,28.610439,29.437376,28.786261,28.913968,29.084945,29.064569,29.626965,29.663094,29.275387,29.750636,29.758051,29.533826,28.889215,28.946054,29.182445,28.976615,29.198783,29.183946,29.796857,29.598481,29.601513,29.775333,29.832593,29.744438,56.148156
44800,23.634390,23.515600,25.030531,25.217873,25.302221,25.809678,24.962483,26.101897,26.542721,26.450799,26.486305,26.266475,29.212378,29.683842,29.305127,30.190326,30.155575,30.163868,30.369091,30.610483,30.585030,30.794143,30.625288,30.163814,29.402171,29.144315,29.323449,29.419942,29.318484,29.478503,30.260555,29.538722,29.119931,30.076609,29.919204,30.139978,28.934115,29.641888,29.148316,29.265316,29.378915,29.320187,29.878239,29.920405,29.397176,30.110814,30.097781,29.927159,29.228224,29.159666,29.432044,29.265310,29.466281,29.389413,30.175545,29.785707,29.901125,30.094733,30.124127,30.085854,57.039886
51200,23.797058,23.670197,25.329399,25.596089,25.778892,26.402642,25.114160,26.557039,27.094704,26.646447,27.022140,26.754875,30.053180,30.456078,30.188425,30.832949,30.937792,31.006684,31.140573,31.389432,31.380851,31.507965,31.504644,31.019266,29.739851,29.409513,29.680068,29.724607,29.614685,29.827844,30.501078,29.675400,29.396951,30.430000,30.184652,30.429891,29.126877,30.054559,29.377735,29.488041,29.700420,29.738579,30.392408,30.116483,29.617175,30.496104,30.292851,30.250804,29.684061,29.449690,29.810233,29.695029,29.717054,29.781423,30.554279,29.961924,30.215855,30.393176,30.522605,30.399258,58.257872
57600,23.765681,23.872972,25.581312,25.852596,25.837562,26.671260,25.164205,26.779791,27.390612,26.928439,27.265313,26.992172,30.587447,30.868475,30.672483,31.188902,31.347640,31.401586,31.397601,31.789332,31.895396,31.854763,32.007538,31.680405,29.973591,29.567667,29.884626,29.933607,29.867627,30.065710,30.510111,29.926810,29.529430,30.645902,30.291670,30.656992,29.284046,30.179850,29.589472,29.795562,29.861061,29.934649,30.587674,30.326241,29.901091,30.671119,30.457518,30.408125,29.864289,29.579855,29.950885,30.097810,29.981199,29.924471,30.632990,29.946184,30.506791,30.618357,30.618078,30.730398,58.008054
64000,24.237364,24.635009,26.316737,26.432873,26.431583,27.492751,25.888133,27.236729,27.789779,27.307313,27.714315,27.502892,30.897338,31.143462,31.017254,31.431522,31.667346,31.647125,31.663560,32.096002,32.220153,32.136673,32.433077,32.078538,30.219036,29.824832,30.373573,30.317999,30.035128,30.334671,30.533524,30.078957,29.851838,31.010748,30.524107,30.819250,29.636177,30.474164,30.005600,30.186790,30.227885,30.178665,30.796092,30.501754,30.353839,30.947924,30.675935,30.644502,30.130399,29.837741,30.171463,30.399980,30.333920,30.114761,31.000984,30.177028,30.806192,30.911926,30.793380,30.822722,59.154744
128000,24.927028,25.636973,27.561193,27.689563,27.590855,28.830960,26.813975,28.064255,28.686878,28.125315,28.700310,28.369013,31.056188,31.660048,31.950300,32.097829,32.157618,31.987331,32.176596,32.931281,33.202758,32.981207,33.008806,32.641485,32.895739,32.698423,33.002089,33.449599,33.227754,33.393610,33.587084,33.538925,33.632047,33.606293,33.936986,34.109733,31.995104,32.882459,32.995896,33.302499,32.859478,32.708395,33.410488,32.927251,33.168366,33.352658,33.402189,33.402830,32.429640,32.332209,32.936489,33.404005,33.128121,32.917785,33.550306,33.214838,33.621496,33.284399,33.366583,33.986405,61.482893
192000,24.851063,25.635893,27.761701,27.696537,27.802072,29.180995,26.907050,28.291521,28.898262,28.328750,28.950611,28.613757,31.017892,31.666061,31.851306,32.043858,32.101610,32.011958,32.128951,32.905923,33.111363,32.933643,33.171035,32.696776,32.474287,32.054490,32.816759,32.964441,32.987161,32.905380,32.888906,33.116039,33.168713,33.258516,33.469969,33.667645,33.822973,33.905913,34.219249,34.567889,34.195388,34.408916,34.753402,34.380201,34.428417,35.088687,34.509830,34.918947,35.241142,35.305381,35.511242,36.486431,35.720068,35.872542,36.285997,36.164647,36.450959,35.847494,36.232986,37.210018,62.801755
256000,25.351104,26.456968,28.464294,28.494342,28.627579,29.947074,27.325947,28.910624,29.640626,29.185073,29.823697,29.127887,31.827226,32.305190,32.444797,32.888601,32.721053,32.879623,32.827165,33.651564,33.774930,33.379722,33.783002,33.603783,33.190659,33.073077,33.742513,33.703761,33.876381,33.886512,33.624798,34.006359,34.113754,34.145589,34.289017,34.660753,35.256386,35.491216,35.572496,36.714625,36.447735,35.976922,36.152502,36.265940,36.860930,36.819162,36.397836,36.822728,38.239585,38.314462,38.457862,39.625333,38.888060,39.052952,39.123913,39.186090,39.399892,38.704879,39.025529,39.799887,63.496619
320000,25.300066,26.437572,28.525710,28.585564,28.619318,30.082332,27.360756,28.948868,29.739504,29.274017,29.862777,29.226651,31.776832,32.342862,32.486159,32.829746,32.748325,32.845960,32.812461,33.661741,33.793238,33.395365,33.825220,33.619617,32.779723,32.686217,33.407097,33.360630,33.513736,33.515358,33.309593,33.668275,33.818884,33.769291,34.039701,34.317878,34.796024,35.036524,35.015562,36.066708,35.862933,35.269520,35.576346,35.781356,36.453538,36.083051,35.867535,36.064440,37.860788,38.144997,37.803517,39.086970,38.454472,38.750381,38.429415,38.891358,39.134218,38.415700,38.780278,39.676298,66.333813
384000,25.430776,26.653005,28.760835,28.697050,28.869110,30.256694,27.366799,29.119068,29.908759,29.443837,30.130268,29.352080,31.659436,32.407985,32.559945,32.983374,32.831191,33.063525,32.879320,33.877138,33.908985,33.396314,33.889583,33.583649,33.261558,33.187299,33.776969,33.864999,33.916669,34.022503,33.655754,34.179833,34.238537,34.156738,34.483699,34.690725,35.107663,34.958433,35.209817,36.251184,35.941395,35.509455,35.569620,35.878753,36.570001,36.317417,36.059909,36.287458,38.287990,38.774556,38.573387,39.824016,38.939452,39.384144,39.131295,39.613344,39.637741,38.993771,39.585759,40.116271,67.675163
448000,25.492906,26.843870,28.909246,28.837858,29.068810,30.522553,27.434127,29.298172,30.114300,29.668411,30.263233,29.517782,31.643224,32.389848,32.591434,33.020831,32.919382,33.330652,32.906568,33.992494,33.972955,33.483217,33.880521,33.667536,33.348952,33.395731,33.782678,34.123984,34.109360,34.267304,33.809460,34.389386,34.526913,34.361042,34.734112,35.201871,35.124209,35.213727,35.457389,36.261326,36.002073,35.651098,35.728419,35.864415,36.647506,36.413347,36.213624,36.335690,39.364882,40.450355,39.707181,41.459500,40.120693,40.669157,40.344605,41.311002,40.936003,40.223016,40.968943,41.451819,69.194440
512000,25.923894,27.273414,29.391090,29.281010,29.558079,30.976064,27.849243,29.690787,30.497496,29.976764,30.592391,29.954323,32.103860,32.822185,33.046573,33.623690,33.365593,34.028057,33.256455,34.417055,34.388782,34.383688,34.398736,34.157450,33.776210,33.879101,34.233798,34.611733,34.662908,34.974145,34.233867,35.102148,34.885338,34.782853,35.237210,35.442811,35.746814,36.050586,36.275268,37.030766,36.843943,36.495082,36.491320,36.796558,37.426260,37.230532,36.828624,37.241089,41.002602,42.348591,41.270295,43.361872,41.598753,42.135854,41.862035,43.102773,42.504268,41.650126,42.524748,42.868194,70.360831
576000,26.253236,27.434238,29.611276,29.541275,29.787244,31.190824,28.049442,29.888120,30.645480,30.091961,30.777882,30.105021,32.323808,32.991962,33.197956,33.751795,33.497734,34.124055,33.540960,34.610048,34.542941,34.067408,34.581055,34.373926,33.916024,33.983351,34.367449,34.718339,34.697957,35.056318,34.354688,35.186265,35.084472,34.886822,35.362491,35.530022,35.447487,35.690444,35.944531,36.734167,36.473229,36.084010,36.256516,36.470169,37.197996,36.966876,36.465436,36.815717,40.331605,41.804930,40.711325,42.640093,41.000115,41.362992,41.359740,42.423078,42.148388,41.231199,41.900220,42.335883,71.087807
640000,26.046181,27.368484,29.459333,29.425296,29.676403,31.125292,27.986582,29.794853,30.622092,30.036705,30.784559,30.103373,32.098025,32.878281,33.098400,33.631221,33.401495,34.067563,33.301825,34.474175,34.469345,34.045859,34.451477,34.205022,33.795869,33.844710,34.249811,34.613741,34.677971,34.961911,34.215455,35.038009,34.993029,34.788017,35.267410,35.415898,35.464043,35.660969,35.917129,36.670455,36.408376,36.038828,36.196680,36.470066,37.127902,36.892685,36.503901,36.901889,40.171103,41.119945,40.308376,42.152634,40.369947,40.813642,40.873789,41.827721,41.811202,40.669877,41.437340,41.843140,72.127718
1280000,26.525385,27.995034,30.269130,30.076599,30.397228,31.927321,28.313769,30.380637,31.370356,30.735076,31.472537,30.792153,32.596183,33.355697,33.610632,34.545178,34.217655,35.140016,33.560046,35.143864,35.032775,34.602544,35.148812,34.918833,34.077381,34.388036,34.743532,35.136192,35.143878,36.138956,34.518358,35.825783,35.372067,35.313559,35.761990,35.805003,36.374532,36.928317,37.102131,38.117055,37.770842,37.805794,37.389457,37.843482,38.634568,38.169608,37.754251,37.923714,40.951848,41.993941,41.742751,43.167409,41.381763,42.162529,41.580641,42.916602,43.136852,41.650899,42.525364,43.068993,76.061092
1920000,26.892352,28.319448,30.741546,30.409671,30.739321,32.250757,28.597487,30.627872,31.792394,31.192942,31.870092,31.244986,32.722100,33.532077,33.946601,34.889003,34.502948,35.681170,33.750317,35.411668,35.555461,34.898207,35.668238,35.414294,34.376468,34.585277,35.015380,35.554186,35.315461,36.654592,34.748970,36.139291,35.789058,35.415910,35.988935,36.146787,36.286630,37.181292,37.329336,38.196340,37.973363,38.528728,37.489321,38.233950,38.719869,38.469896,37.884538,38.068261,41.298310,43.425400,42.214907,44.262378,42.546278,43.087456,42.441685,44.194390,43.805731,42.633429,43.305037,44.132920,78.120323
2560000,27.167725,28.738646,31.151925,30.797830,31.141860,32.649471,28.983184,30.957776,32.047160,31.542842,32.217408,31.519568,33.031120,33.807253,34.289315,35.137554,34.839728,36.092794,34.054677,35.793710,36.010723,35.220390,36.036445,35.789789,34.592688,34.933473,35.314504,35.896468,35.679262,37.137168,35.038665,36.540276,36.098134,35.766664,36.382838,36.484515,36.780243,37.583631,37.817753,38.596836,38.364695,39.017329,37.919287,38.685902,39.151003,38.891832,38.302723,38.557319,41.719778,43.900137,42.611055,44.808538,43.153400,43.616964,42.771347,44.921658,44.285251,43.031894,43.835300,44.642197,80.329918
3200000,27.327619,28.925170,31.374188,31.045798,31.356379,32.880095,29.764553,31.484624,32.283817,31.893335,32.593747,31.804179,33.235455,34.110705,34.721878,35.549991,35.194571,36.539254,34.272506,36.106850,36.355629,35.568550,36.383497,36.131063,34.893387,35.224959,35.700388,36.319317,36.108505,37.613706,35.412290,36.879524,36.522447,36.109400,36.712624,36.825751,37.026761,37.884666,38.098632,39.056877,38.841694,39.574615,38.136129,39.095840,39.723446,39.180482,38.749608,38.924570,41.649211,43.979628,42.696928,44.815417,43.426860,43.995056,42.966335,45.140500,44.324511,43.309693,43.935022,44.835338,81.438500
3840000,27.251862,28.954650,31.467212,31.135327,31.455310,33.545190,29.409329,31.613328,32.538201,31.936251,32.631555,31.853391,33.177921,34.041491,34.614520,35.478951,35.173271,36.629225,34.209404,36.042676,36.276689,35.527106,36.398268,36.070884,35.208736,35.158798,35.588574,36.335237,36.110616,37.748214,35.211913,36.813746,36.573169,36.028318,36.744665,36.873861,36.977829,37.843994,38.050874,39.159111,38.854058,39.656343,38.101441,39.105633,39.980985,39.264470,38.830116,38.979199,41.661131,44.144669,42.760796,44.941793,43.684494,44.294171,42.960808,45.423762,44.321960,43.392459,44.080748,45.021758,83.440222
4480000,27.787464,29.359144,31.876779,31.473731,31.668336,33.312559,29.751523,31.783828,32.788495,32.141538,32.964273,32.140761,33.525772,34.303160,35.025747,35.804396,35.559201,37.045560,34.582543,36.410052,36.841956,35.873676,36.733296,36.477855,35.156929,35.548851,36.176091,36.785244,36.577073,38.206253,35.680212,37.275455,36.989683,36.514552,37.135139,37.308374,37.399014,38.389342,38.693205,39.639547,39.391375,40.315527,38.509832,39.693022,40.368567,39.753981,39.438087,39.540802,42.587463,45.011328,43.588481,45.854061,44.496501,44.948317,43.512161,46.250611,45.030023,44.026467,44.776080,45.676897,85.461410
5120000,27.546464,29.245339,31.707147,31.273674,31.674772,33.290977,29.650599,31.773529,32.786377,32.201003,32.928036,32.186003,33.439203,34.248890,34.989236,35.780389,35.503500,37.010252,34.543018,36.351769,36.633654,35.896382,36.712968,36.408805,35.033640,35.410831,36.038285,36.658182,36.462631,38.161227,35.557726,37.164957,36.914891,36.357268,37.016227,37.205008,37.356925,38.227975,38.457124,39.411789,39.207853,40.033670,38.356991,39.532392,40.073428,39.606579,39.263335,39.339551,42.154227,44.454373,43.199131,45.345314,44.221329,44.772488,43.268459,45.710893,44.903153,43.795344,44.519031,45.445362,89.790796
5760000,27.602256,29.380711,31.828665,31.391432,31.788524,33.450946,29.752120,31.965330,32.825776,32.327822,33.114515,32.358619,33.578935,34.350712,35.100440,36.403967,35.687137,37.156494,34.463471,36.499958,36.807699,35.957495,36.847465,36.591190,35.152568,35.561670,36.051739,36.844681,36.629279,38.313373,35.683202,37.228309,37.098742,36.496020,37.432647,37.316495,37.438247,38.326722,38.507464,39.629453,39.346032,40.203213,38.426934,39.623846,40.309320,39.688305,39.380734,39.355851,42.295835,44.738522,43.404990,45.581329,44.388448,45.209632,43.430852,46.125937,45.049771,43.930458,44.722971,45.685359,90.633973
6400000,27.711279,29.474795,32.096569,31.509645,31.859639,33.633021,29.854568,32.171140,33.059370,32.375632,33.233859,32.404226,33.637781,34.421732,35.096012,36.013270,35.802948,37.287601,34.599281,36.562283,36.890142,36.062399,37.005761,36.681148,35.212410,35.662675,36.266439,36.970014,36.772156,38.483015,36.175437,37.415273,37.194867,36.609318,37.337342,37.543785,37.518826,38.436090,38.693244,39.766112,39.521528,40.510940,38.557460,39.823758,40.459876,39.821697,39.550857,39.692565,42.389434,44.920346,43.584770,45.758865,44.468001,45.207202,43.308026,46.247039,45.208239,44.037763,44.946116,45.786233,92.351489
12800000,28.302196,30.137504,32.789296,32.135915,32.550325,34.334691,30.281022,32.714738,33.801723,32.890208,33.949813,33.136252,33.995431,34.823560,35.595931,36.502856,36.430030,37.949783,34.997814,37.150302,37.636703,36.732917,37.544105,37.345051,35.587448,36.100434,36.815299,37.703074,37.442073,39.317994,36.124932,38.058263,37.959996,37.253800,38.123551,38.220115,37.895634,38.932736,39.352702,40.471958,40.367906,41.314820,39.176601,40.442467,41.386310,40.396416,40.482329,40.597219,43.173535,45.646778,44.410970,46.655547,45.436468,46.197640,43.874435,47.146653,45.859627,44.696465,45.766841,46.648622,104.199451
19200000,28.575646,30.454422,33.180044,32.571890,33.036778,34.902451,30.607289,33.008416,34.294565,33.300262,34.339498,33.568743,34.363130,35.192955,36.019854,36.918408,37.699456,38.491670,35.385978,37.518001,38.098118,37.161304,38.072307,37.843713,35.926890,36.433000,37.180967,38.295500,37.834624,39.746684,36.440001,38.500983,38.515602,37.735874,38.521435,38.605887,38.380599,39.246399,39.873067,41.041214,40.828715,41.851032,39.360374,40.857275,42.068306,40.763395,40.928181,40.968960,43.715139,46.260045,45.058437,47.558341,46.000566,46.820074,44.417164,47.821886,46.513895,45.464271,46.229305,47.161610,109.300136
25600000,28.797442,30.596029,33.514824,32.958930,33.392629,35.265754,30.840115,33.345762,34.635754,33.667366,34.708216,33.856127,34.560170,35.413239,36.298753,37.202418,37.233194,38.951953,35.443422,37.861528,38.416606,37.506038,38.479081,38.216416,36.131262,36.671657,37.484799,38.663118,38.146181,40.035429,36.623136,38.612474,38.879910,38.073710,38.868540,38.910640,38.583157,39.486562,40.079606,41.319262,41.153439,42.527838,39.590935,41.110955,42.426435,40.992503,41.307008,41.156959,43.996842,46.457382,45.361163,47.736237,46.300350,47.172387,44.711793,48.121425,47.014569,45.945802,46.687966,47.599012,113.432298
32000000,28.934067,30.747517,33.786171,33.230687,33.674508,35.575564,30.894031,33.584231,34.932983,33.848656,34.963335,34.114461,34.632308,35.561336,36.557316,37.436800,37.455399,39.175178,35.442161,37.967709,38.815415,37.637977,38.884076,38.616460,36.165490,36.781439,37.586587,38.861660,38.310386,40.306399,36.757713,38.826305,39.150369,38.251018,39.100289,39.129597,38.644663,39.621154,40.207450,41.556339,41.399089,42.530392,39.710132,41.231432,42.670115,41.045763,41.473704,41.352301,44.158732,46.554256,45.659469,47.917607,46.497419,47.415182,44.886928,48.235457,47.359487,46.187151,46.748197,47.982385,116.493111
