Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit,fixed[F]_16,fixed[$\ell$]_16,byte[F]_16,byte[$\ell$]_16,bit[F]_16,bit[$\ell$]_16,fixed[$16$]fixed_16,byte[$16$]byte_16,bit[$16$]bit_16,fixed[$16$]byte_16,fixed[$16$]bit_16,byte[$16$]bit_16,fixed[$16$]fixed_16,byte[$16$]byte_16,bit[$16$]bit_16,fixed[$16$]byte_16,fixed[$16$]bit_16,byte[$16$]bit_16,fixed[$20$]fixed_16,byte[$20$]byte_16,bit[$20$]bit_16,fixed[$20$]byte_16,fixed[$20$]bit_16,byte[$20$]bit_16,fixed[F]_32,fixed[$\ell$]_32,byte[F]_32,byte[$\ell$]_32,bit[F]_32,bit[$\ell$]_32,fixed[$16$]fixed_32,byte[$16$]byte_32,bit[$16$]bit_32,fixed[$16$]byte_32,fixed[$16$]bit_32,byte[$16$]bit_32,fixed[$16$]fixed_32,byte[$16$]byte_32,bit[$16$]bit_32,fixed[$16$]byte_32,fixed[$16$]bit_32,byte[$16$]bit_32,fixed[$20$]fixed_32,byte[$20$]byte_32,bit[$20$]bit_32,fixed[$20$]byte_32,fixed[$20$]bit_32,byte[$20$]bit_32,fixed[F]_64,fixed[$\ell$]_64,byte[F]_64,byte[$\ell$]_64,bit[F]_64,bit[$\ell$]_64,fixed[$16$]fixed_64,byte[$16$]byte_64,bit[$16$]bit_64,fixed[$16$]byte_64,fixed[$16$]bit_64,byte[$16$]bit_64,fixed[$16$]fixed_64,byte[$16$]byte_64,bit[$16$]bit_64,fixed[$16$]byte_64,fixed[$16$]bit_64,byte[$16$]bit_64,fixed[$20$]fixed_64,byte[$20$]byte_64,bit[$20$]bit_64,fixed[$20$]byte_64,fixed[$20$]bit_64,byte[$20$]bit_64,Prezza
640,18.613611,18.665910,18.335140,18.443065,18.778937,18.754796,20.122425,20.126179,21.099148,20.517760,20.602841,20.864293,20.556533,18.520825,18.425680,18.627622,18.543292,19.661948,19.619694,21.395174,21.169134,21.743552,21.537170,21.207822,21.388591,21.627240,18.497337,18.472725,18.648598,18.566588,19.713449,19.612262,21.340403,21.155021,21.624505,21.479116,21.153871,21.631611,21.441101,18.546071,18.550151,18.711572,18.601826,19.668267,19.516576,21.333636,21.195740,21.806880,21.323767,21.249079,21.364343,21.309437,25.095616
1280,18.665251,18.625071,18.356663,18.474191,18.686923,18.719576,20.122980,20.045339,21.027727,20.512504,20.557806,20.891414,20.511336,18.496219,18.450670,18.567219,18.487130,19.609244,19.509905,21.326001,21.148012,21.636776,21.506375,21.112555,21.303216,21.550493,18.547093,18.490514,18.710963,18.462893,19.539775,19.661248,21.341254,21.119822,21.657201,21.420342,21.141277,21.506505,21.418439,18.483178,18.411792,18.661633,18.541686,19.588662,19.506669,21.282543,21.034653,21.783733,21.406200,21.158586,21.345067,21.362678,25.058720
1920,18.644377,18.609128,18.256101,18.502966,18.723012,18.821400,20.090465,20.103169,20.778077,20.300610,20.345490,20.649658,20.295720,18.284870,18.320614,18.444102,18.360110,19.350379,19.306794,21.094045,20.908887,21.379949,21.321895,20.935646,21.097203,21.312942,18.305027,18.273687,18.429676,18.348938,19.416759,19.364682,21.097179,20.910460,21.393619,21.192337,20.930858,21.273465,21.221485,18.264798,18.274822,18.432955,18.334564,19.385733,19.311488,21.086241,20.867327,21.543471,21.161101,20.912597,21.105685,21.202398,24.513395
2560,18.462964,18.359690,18.114347,18.274390,18.525781,18.567235,19.903702,19.884780,20.844872,20.297279,20.415435,20.620100,20.284414,18.304512,18.298345,18.441413,18.348707,19.408464,19.321521,21.088362,20.999334,21.473286,21.269970,20.932492,21.140857,21.327809,18.321836,18.273157,18.436481,18.391782,19.448100,19.336579,21.105839,20.913831,21.407864,21.181782,20.917485,21.313320,21.183083,18.289876,18.316103,18.421657,18.382744,19.374089,19.331222,21.109562,20.850743,21.519956,21.146801,20.921385,21.138494,21.161449,24.503102
3200,18.443034,18.323526,18.110007,18.290021,18.520154,18.521263,19.849808,19.900611,20.818457,20.329647,20.361861,20.703307,20.284985,18.286851,18.305246,18.489810,18.353510,19.371729,19.382495,21.137251,20.962572,21.412667,21.284874,20.916871,21.142338,21.387824,18.328768,18.281085,18.465602,18.341383,19.440545,19.410949,21.137035,20.955953,21.407590,21.178617,20.932876,21.280179,21.216104,18.282972,18.330167,18.480561,18.348416,19.380887,19.324522,21.086216,20.846651,21.561789,21.156225,20.979423,21.128510,21.253613,24.640731
3840,18.465319,18.349451,18.162876,18.309248,18.516835,18.509418,19.887138,19.880046,20.791148,20.292307,20.328767,20.639261,20.304404,18.303267,18.271264,18.437739,18.359210,19.409339,19.340594,21.100859,20.915330,21.411776,21.286929,20.913687,21.119118,21.280029,18.283031,18.284928,18.435996,18.377743,19.394193,19.327690,21.089430,20.908693,21.392530,21.167312,20.901810,21.329668,21.174747,18.262587,18.294642,18.380236,18.341101,19.361532,19.347220,21.101235,20.855774,21.488843,21.167109,20.918071,21.116610,21.125450,24.506547
4480,19.380921,19.071243,19.091418,19.047184,19.511647,19.507463,20.828324,20.748026,21.580351,21.237456,21.144631,21.552459,21.193115,19.319488,19.157812,19.323049,19.283562,20.277108,20.199786,22.186149,21.635609,22.149695,21.974943,21.608586,21.831234,21.977108,19.177389,19.189869,19.246499,19.320068,20.159812,20.304529,21.878354,21.580965,22.115018,21.982479,21.618445,21.996326,21.899586,19.310044,19.218066,19.216982,19.311637,20.189454,20.203558,21.756780,21.563366,22.325926,21.926465,21.577720,21.761403,21.944864,26.083190
5120,20.684878,20.484162,20.503470,20.438150,20.877142,20.924564,22.026810,21.850218,22.553618,22.410202,22.251976,22.564141,22.377562,20.674330,20.365467,20.444267,20.563152,21.447480,21.401730,22.573171,22.619001,23.253388,22.883964,22.672069,22.928105,22.917759,20.500838,20.491895,20.509792,20.586724,21.322167,21.610280,22.928268,22.736832,23.158094,22.815300,22.594915,23.018340,22.833651,20.656572,20.567279,20.429272,20.576666,21.405879,21.415581,22.639652,22.561756,23.418689,23.195692,22.554167,22.637368,23.182477,26.787560
5760,21.828748,21.554723,21.666902,21.745202,21.989777,22.144741,23.145012,23.018256,23.463128,23.418524,23.402963,23.510231,23.398295,21.798132,21.461186,21.527946,21.658610,22.680861,22.421716,23.432184,23.506866,24.203079,23.740376,23.478059,23.962294,23.671851,21.707572,21.593872,21.533246,21.711748,22.360282,22.529616,23.801259,23.416266,24.025307,23.645000,23.484412,23.891083,23.660383,21.744295,21.756025,21.505967,21.729525,22.378779,22.367574,23.416782,23.367607,24.293424,24.201787,23.406826,23.552643,24.184386,27.473737
6400,22.568972,22.604594,22.668630,22.571248,22.974948,23.067935,23.823108,23.689457,24.239002,24.219418,24.075907,24.307200,24.287175,22.731980,22.408091,22.515534,22.552775,23.293018,23.218306,24.088509,24.213577,24.834947,24.423948,24.226889,24.615849,24.504656,22.594932,22.435971,22.435978,22.606246,23.201120,23.366722,24.427498,24.163446,24.697062,24.285145,24.178669,24.544873,24.320358,22.647763,22.593558,22.481648,22.602959,23.212936,23.216317,24.135016,24.120573,24.927558,24.801102,24.132613,24.169379,24.781885,27.852297
