Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit,fixed[F]_16,fixed[$\ell$]_16,byte[F]_16,byte[$\ell$]_16,bit[F]_16,bit[$\ell$]_16,fixed[$16$]fixed_16,byte[$16$]byte_16,bit[$16$]bit_16,fixed[$16$]byte_16,fixed[$16$]bit_16,byte[$16$]bit_16,fixed[$16$]fixed_16,byte[$16$]byte_16,bit[$16$]bit_16,fixed[$16$]byte_16,fixed[$16$]bit_16,byte[$16$]bit_16,fixed[$20$]fixed_16,byte[$20$]byte_16,bit[$20$]bit_16,fixed[$20$]byte_16,fixed[$20$]bit_16,byte[$20$]bit_16,fixed[F]_32,fixed[$\ell$]_32,byte[F]_32,byte[$\ell$]_32,bit[F]_32,bit[$\ell$]_32,fixed[$16$]fixed_32,byte[$16$]byte_32,bit[$16$]bit_32,fixed[$16$]byte_32,fixed[$16$]bit_32,byte[$16$]bit_32,fixed[$16$]fixed_32,byte[$16$]byte_32,bit[$16$]bit_32,fixed[$16$]byte_32,fixed[$16$]bit_32,byte[$16$]bit_32,fixed[$20$]fixed_32,byte[$20$]byte_32,bit[$20$]bit_32,fixed[$20$]byte_32,fixed[$20$]bit_32,byte[$20$]bit_32,fixed[F]_64,fixed[$\ell$]_64,byte[F]_64,byte[$\ell$]_64,bit[F]_64,bit[$\ell$]_64,fixed[$16$]fixed_64,byte[$16$]byte_64,bit[$16$]bit_64,fixed[$16$]byte_64,fixed[$16$]bit_64,byte[$16$]bit_64,fixed[$16$]fixed_64,byte[$16$]byte_64,bit[$16$]bit_64,fixed[$16$]byte_64,fixed[$16$]bit_64,byte[$16$]bit_64,fixed[$20$]fixed_64,byte[$20$]byte_64,bit[$20$]bit_64,fixed[$20$]byte_64,fixed[$20$]bit_64,byte[$20$]bit_64,Prezza
640,34.851620,35.871672,38.529616,37.348863,38.942656,38.531204,36.507977,41.041219,41.722583,41.595845,41.077587,41.701494,41.538152,32.259535,33.260408,32.693394,34.562252,33.381693,34.397601,33.543727,35.427462,36.596371,36.380440,35.364946,36.538124,36.418120,32.018199,33.308259,32.977666,34.576072,33.486579,34.327917,33.425596,35.249309,36.360715,36.768667,35.313559,36.565660,36.627440,32.091156,33.184149,33.000657,33.923431,33.256672,34.124010,33.615938,35.584117,36.423526,36.552743,35.505779,36.265285,36.434772,269.384603
1280,38.582771,40.184296,43.094869,42.240096,44.079276,43.648461,40.738625,46.321090,47.111800,46.988815,46.284806,47.122072,46.936631,35.613106,36.054858,36.454065,37.145851,37.729652,37.951823,36.314346,39.896132,40.862065,40.921421,39.761634,41.271430,40.849813,35.587956,36.607148,36.116366,38.025464,36.702310,37.647546,36.724744,38.618545,40.037302,39.982377,38.667601,39.711391,39.988199,35.568274,36.431221,36.134833,37.627977,36.304283,37.780891,36.577367,38.634753,39.528227,40.010648,38.825475,39.372876,39.935860,274.932668
1920,41.166548,43.152571,46.054105,45.017713,47.282735,47.538960,43.657917,49.102445,49.593040,49.463290,48.982039,49.549780,49.500932,37.829063,38.637475,39.057513,39.526246,40.060647,40.229790,39.042337,42.434994,43.437969,43.451116,42.474082,43.633577,43.452669,37.933424,38.806718,38.394853,40.317979,39.002839,40.252596,38.877097,40.931919,41.898613,42.318079,41.089968,41.901786,42.327185,38.005205,38.791233,38.422810,39.995536,38.627625,40.257396,38.722140,41.069412,42.922860,42.279820,41.150362,41.655802,42.329944,279.219036
2560,41.912961,43.886477,47.337358,47.183547,48.608972,48.459159,44.423874,50.780705,51.644334,51.486605,50.736072,51.581387,51.404871,38.570068,39.495346,39.645525,40.835616,40.587764,41.695004,39.735023,43.268795,44.061143,44.082334,43.412862,44.470270,44.067389,39.486769,39.805131,40.640880,41.050645,41.346314,42.096952,40.200755,43.072316,44.633821,44.340923,43.076646,44.632377,44.260785,40.829277,41.700173,41.554551,42.730651,41.695813,42.905587,41.613887,44.159443,44.591452,45.476755,44.278444,44.640235,45.486767,289.733777
3200,43.124556,45.351775,48.953747,49.199583,50.476250,50.421496,45.954599,52.861872,53.231400,53.040318,52.843354,53.181183,52.922121,39.938279,41.107539,42.067592,42.480413,43.477735,43.536744,41.558993,45.734458,46.802164,46.690135,46.065433,46.857723,46.677522,40.501232,41.361081,41.978876,42.471702,42.997228,43.025472,41.617283,45.067522,46.301617,46.190162,45.009000,46.388633,46.098048,43.528792,44.297576,43.896611,45.017678,43.866180,45.748588,44.623802,46.953472,47.420376,48.228153,47.056622,47.461877,48.296521,294.941718
3840,44.510727,46.813244,50.823268,51.042067,51.986237,52.319149,47.341176,54.500636,54.820154,54.730321,54.616276,54.726565,54.554338,41.334350,42.619426,44.690472,44.102919,45.022288,45.126628,43.141656,47.321262,48.439406,48.355856,47.614810,48.594184,48.477743,41.949222,42.786705,43.369528,43.866077,44.174644,44.529116,43.372446,46.816125,47.839020,47.852607,46.893114,48.111608,47.819519,46.329808,46.945869,46.093015,47.218865,46.207658,48.590761,47.429686,49.875492,50.433581,51.286972,49.944120,50.411908,51.272109,299.390848
4480,45.488265,47.918493,52.045477,53.286163,54.515330,54.522889,49.738472,55.875469,56.867854,56.522008,55.777013,57.022073,56.582099,41.470121,42.762996,45.013708,44.332611,45.073047,45.414390,43.371151,47.423669,48.590810,48.612523,47.715532,48.670203,48.637952,42.293116,43.396770,43.650804,44.707143,44.372878,45.591444,43.645546,46.948014,47.970911,47.922669,47.159610,47.937491,47.932707,46.792508,46.534318,47.422068,47.409664,48.001662,48.267505,47.962036,51.442934,52.491363,53.292900,51.669181,52.456229,53.311133,310.291974
5120,45.953850,48.642314,52.719473,54.084508,55.176007,54.722232,49.766141,56.575299,57.583500,57.574889,57.011021,57.781794,57.559596,41.986062,43.178020,45.303783,45.326397,45.485420,45.739379,43.723386,48.223698,49.204530,49.155663,48.273475,49.233405,49.215370,42.633579,43.759290,43.816437,44.976987,44.757476,45.743020,43.995614,47.559036,48.375841,48.317365,47.557779,48.503109,48.345847,46.552311,46.369684,47.158116,47.449690,47.818206,47.917392,47.666371,51.278404,52.108138,53.068574,51.386630,52.166123,53.093901,317.393154
5760,46.606411,49.328884,53.088598,55.011980,55.625954,54.966980,51.036454,57.091663,58.301205,58.067267,57.304403,58.320843,58.196762,42.607766,43.983736,46.281110,46.160568,46.232602,46.430658,44.441576,48.824536,49.978642,49.773392,48.905410,49.939916,49.910384,43.374190,44.500260,44.713507,45.765590,45.608409,46.462493,44.751440,48.485179,49.130657,49.245782,48.563178,49.086158,49.225589,47.001114,46.888837,47.812677,48.018783,48.556464,48.291129,48.083980,51.750646,52.621227,53.567692,51.948131,52.712775,53.578784,323.896393
6400,47.625006,50.252431,54.265198,55.844976,56.684443,56.435645,51.341823,58.193875,59.557132,59.227554,57.987738,59.586937,59.275946,43.322645,44.899964,47.162191,47.054688,46.772600,47.841890,45.226285,49.717828,50.745822,50.653494,49.880713,50.915507,50.674051,44.779945,45.570751,46.790388,46.918192,47.776131,47.870275,47.068480,51.120551,51.705476,51.759733,50.926467,51.699444,51.680779,48.135970,47.997268,49.010123,49.136504,49.942960,49.253912,49.748442,53.336806,54.070207,55.012861,53.282800,54.032103,55.164126,336.244510
