Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit,fixed[F]_16,fixed[$\ell$]_16,byte[F]_16,byte[$\ell$]_16,bit[F]_16,bit[$\ell$]_16,fixed[$16$]fixed_16,byte[$16$]byte_16,bit[$16$]bit_16,fixed[$16$]byte_16,fixed[$16$]bit_16,byte[$16$]bit_16,fixed[$16$]fixed_16,byte[$16$]byte_16,bit[$16$]bit_16,fixed[$16$]byte_16,fixed[$16$]bit_16,byte[$16$]bit_16,fixed[$20$]fixed_16,byte[$20$]byte_16,bit[$20$]bit_16,fixed[$20$]byte_16,fixed[$20$]bit_16,byte[$20$]bit_16,fixed[F]_32,fixed[$\ell$]_32,byte[F]_32,byte[$\ell$]_32,bit[F]_32,bit[$\ell$]_32,fixed[$16$]fixed_32,byte[$16$]byte_32,bit[$16$]bit_32,fixed[$16$]byte_32,fixed[$16$]bit_32,byte[$16$]bit_32,fixed[$16$]fixed_32,byte[$16$]byte_32,bit[$16$]bit_32,fixed[$16$]byte_32,fixed[$16$]bit_32,byte[$16$]bit_32,fixed[$20$]fixed_32,byte[$20$]byte_32,bit[$20$]bit_32,fixed[$20$]byte_32,fixed[$20$]bit_32,byte[$20$]bit_32,fixed[F]_64,fixed[$\ell$]_64,byte[F]_64,byte[$\ell$]_64,bit[F]_64,bit[$\ell$]_64,fixed[$16$]fixed_64,byte[$16$]byte_64,bit[$16$]bit_64,fixed[$16$]byte_64,fixed[$16$]bit_64,byte[$16$]bit_64,fixed[$16$]fixed_64,byte[$16$]byte_64,bit[$16$]bit_64,fixed[$16$]byte_64,fixed[$16$]bit_64,byte[$16$]bit_64,fixed[$20$]fixed_64,byte[$20$]byte_64,bit[$20$]bit_64,fixed[$20$]byte_64,fixed[$20$]bit_64,byte[$20$]bit_64,Prezza
640,18.411087,17.902852,17.989562,18.345198,19.064402,18.567960,19.563912,20.040479,20.655185,20.317117,19.658951,20.455111,20.342955,18.327534,18.359834,18.297158,18.555730,18.986276,18.901068,21.018928,20.667471,21.399537,21.380421,20.581477,20.874498,21.333608,18.272880,18.475032,18.380039,18.510441,18.949835,18.944420,20.947055,20.602401,21.430347,20.995376,20.619575,21.449590,21.000273,18.409557,18.716359,18.330735,18.840109,19.001453,19.086375,20.671630,20.801656,21.686227,21.076789,20.942480,20.804996,21.156484,31.014465
1280,18.298869,17.773752,17.930675,18.272555,19.001661,18.562313,19.580032,19.998316,20.612686,20.370370,19.667163,20.446286,20.329615,18.212081,18.419892,18.355972,18.566205,18.893082,18.822481,20.927054,20.547120,21.330883,21.273822,20.591450,20.835612,21.317412,18.329125,18.417630,18.341143,18.452541,18.892037,18.796131,21.024231,20.573583,21.307619,20.864414,20.586678,21.302161,20.864210,18.285959,18.711534,18.258293,18.758209,18.959365,18.994065,20.584353,20.773417,21.633721,21.136991,20.907939,20.805710,21.175560,32.864137
1920,18.303641,17.876686,17.909378,18.299571,18.972093,18.817782,19.530765,20.039128,20.432929,20.043492,19.465459,20.903666,20.056595,18.132722,18.203819,18.125847,18.346324,18.652953,18.605437,20.680472,20.349564,21.120217,21.032547,20.326624,20.585513,21.108240,18.084446,18.180762,18.096918,18.209086,18.665968,18.599336,20.698591,20.353801,21.188972,20.716127,20.339782,21.110273,20.684629,18.075337,18.491418,18.164317,18.563813,18.765884,18.790247,20.373705,20.480158,21.429906,20.979177,20.697212,20.602765,20.893357,33.347671
2560,18.094608,17.694262,17.714640,18.085962,18.802287,18.318542,19.344390,19.734479,20.371608,20.105795,19.448646,20.189197,20.066386,18.073183,18.187363,18.113924,18.338287,18.650728,18.629230,20.677421,20.331758,21.134485,21.070927,20.348282,20.604707,21.052593,18.097903,18.247665,18.149092,18.219667,18.669450,18.635844,20.671896,20.351647,21.136294,20.684823,20.338552,21.155242,20.668101,18.093533,18.489057,18.111745,18.555758,18.745693,18.815812,20.370963,20.507503,21.387780,20.885550,20.677654,20.606008,20.889862,33.977175
3200,18.130747,17.649589,17.713489,18.080279,18.807211,18.484859,19.333152,19.714840,20.373560,20.081150,19.490641,20.221701,20.093442,18.070485,18.210351,18.178283,18.326837,18.683054,18.600254,20.720689,20.358955,21.144607,21.139923,20.323305,20.612816,21.053653,18.077919,18.197187,18.113188,18.207845,18.657779,18.618052,20.718560,20.337494,21.118332,20.651514,20.336160,21.116040,20.671589,18.075453,18.495887,18.238954,18.549844,18.748343,18.800246,20.385883,20.504070,21.381428,20.896908,20.691142,20.610361,20.885652,34.606750
3840,18.114971,17.675514,17.751490,18.070882,18.824596,18.317948,19.344720,19.710483,20.395691,20.048403,19.463791,20.212145,20.111359,18.083649,18.238517,18.104018,18.362227,18.677528,18.679644,20.645581,20.313444,21.127737,21.057579,20.285190,20.633443,21.060989,18.092874,18.196174,18.064743,18.286790,18.668514,18.635452,20.587425,20.376281,21.193898,20.682208,20.369922,21.266952,20.676851,18.093133,18.496233,18.101935,18.566014,18.788132,18.801449,20.364338,20.515203,21.401815,20.942073,20.705067,20.601071,20.892204,35.601369
4480,19.033128,18.690265,18.773301,19.125841,19.701648,19.362851,20.172645,20.458166,21.301063,20.973062,20.538665,21.029843,20.867871,19.159425,19.131902,18.990374,19.205182,19.595914,19.761802,21.170372,21.056299,21.824785,21.762774,21.161366,21.421660,21.782668,19.158600,19.091002,19.021964,19.122599,19.605483,19.549899,21.112372,21.072061,21.808614,21.436891,21.176550,21.716225,21.479971,19.171882,19.298142,19.003794,19.538154,19.626045,19.636824,21.196132,21.348020,22.188031,21.636198,21.360482,21.371835,21.643001,36.365756
5120,20.608801,20.066530,20.253504,20.574383,21.004672,20.857991,21.410549,21.629432,22.628646,21.972825,21.809186,22.211268,22.047610,20.542066,20.379758,20.321338,20.390704,20.893032,20.751596,22.263292,22.118604,22.840726,22.786336,22.260603,22.525783,22.831077,20.451619,20.487891,20.290321,20.322889,20.867200,20.852064,22.192742,22.113157,22.852719,22.450403,22.320561,22.804448,22.407943,20.506521,20.470312,20.292414,20.796399,20.837193,20.864151,22.416110,22.493098,23.279811,22.816886,22.406528,22.357645,22.832362,37.237938
5760,21.367993,21.211184,21.376239,21.757094,22.123928,22.032424,22.427696,22.643486,23.851321,22.920474,22.929706,23.238233,22.949669,21.636730,21.448837,21.400028,21.477652,22.048903,21.814139,23.181562,23.046643,23.783197,23.611470,23.185191,23.596279,23.614247,21.688100,21.701668,21.367355,21.380872,21.918817,21.925657,23.089257,23.017505,23.775355,23.252959,23.175189,23.418524,23.255496,21.601386,21.508208,21.394302,21.797783,21.918239,21.946837,23.400999,23.355671,24.155239,23.862208,23.197357,23.209093,23.843922,38.248157
6400,22.206074,22.160889,22.365989,22.673514,22.998048,23.017660,23.324153,23.556280,24.698418,23.703936,23.849283,24.106628,23.701932,22.537685,22.339128,22.398387,22.347115,22.956488,22.776729,23.995072,23.738110,24.511051,24.318784,24.019869,24.363203,24.337388,22.540769,22.538829,22.282011,22.399770,22.835849,22.858831,24.144393,23.827711,24.638506,23.993068,23.987870,24.163581,23.957942,22.632406,22.384171,22.295779,22.660255,22.827632,22.794021,24.095468,24.113020,24.848174,24.583888,23.982564,23.963118,24.566230,38.847193
