Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
24960,24.862828,23.522547,32.756331,34.723051,35.745490,35.507833,25.781941,37.550759,57.452171,37.208976,31.169254,40.320044,25.485115,39.564323,43.348050,36.073565,54.682372,45.465384,25.501747,35.695680,54.544144,37.097613,51.105169,48.712214,25.480211,39.284925,52.263017,36.710249,55.822311,44.259039,25.474757,38.150864,38.182885,37.640401,38.662519,51.264795
25600,24.884222,23.559035,36.846237,30.236698,49.339619,39.276844,25.752885,41.812653,57.248226,37.612704,42.101619,31.284650,25.496123,40.770395,42.763602,38.053744,56.824776,47.149486,25.486877,36.452301,50.244850,36.594802,48.888603,47.932099,25.401828,37.883823,39.601174,38.882293,44.800789,45.251625,25.463642,38.481305,40.375746,35.892606,49.445986,48.351045
26240,24.783877,23.508844,32.716594,31.905851,49.081517,40.808384,25.758566,33.640116,52.750394,39.650682,42.103223,53.551490,25.493714,32.763858,40.561366,38.399979,47.545943,52.768689,25.573414,33.727805,49.539240,37.507286,51.934164,44.598163,25.439848,34.739463,51.959923,36.703095,50.338583,52.816562,25.485798,34.813447,49.549509,38.121190,42.048698,51.446365
26880,24.894288,23.525439,32.621665,28.943225,40.493331,45.278904,25.813547,40.164048,44.572390,39.602742,40.196779,43.711553,25.482067,38.226596,41.738654,38.567715,47.659382,48.122898,25.563954,40.566597,59.682922,32.968029,45.490253,40.427165,25.446745,39.564632,46.223310,38.139623,51.107891,46.904516,25.485310,40.552368,49.987741,38.460257,42.800959,57.984661
27520,24.915759,23.597619,33.648029,26.004837,50.134584,44.181555,25.765876,40.478615,47.089718,39.873171,50.353734,41.407289,25.460889,37.131502,50.265647,40.129971,50.530166,56.847962,25.500335,36.352952,44.847765,37.991119,55.591927,54.213748,25.418634,38.254487,54.246764,37.866667,40.429003,52.682171,25.637997,38.357041,45.934077,37.833625,49.178500,43.629309
28160,24.775881,23.518365,37.502728,34.796625,45.971896,38.742657,25.759995,43.661382,48.767241,40.074876,43.639283,47.418593,25.496481,36.989707,56.157786,38.178728,54.334531,48.148662,25.505298,34.282410,47.084909,39.942870,48.722113,51.332505,25.462222,35.733706,47.265579,37.357208,48.821151,46.350810,25.472630,41.178797,46.002904,36.491183,48.506850,53.533072
28800,24.770051,23.529319,36.696357,33.759525,52.511055,50.590919,25.821689,39.330553,55.645406,41.955133,48.458305,40.986731,25.483293,41.537582,53.649167,36.522375,43.172280,46.946949,25.534174,42.317715,52.701209,37.455037,46.365687,39.755406,25.429828,39.729151,51.056373,38.401961,39.399659,37.661215,25.493799,38.081039,47.235071,39.659994,55.275474,49.635516
29440,24.861591,23.517759,33.757510,31.931915,46.863943,44.708089,25.735589,37.186931,53.961895,36.306774,49.960969,43.692801,25.572699,39.118820,54.704398,36.771862,46.912811,47.216775,25.489436,40.583744,51.403237,38.947788,47.257050,40.783699,25.412991,37.108186,39.850768,37.293173,50.420845,55.295393,25.514296,35.918258,52.367235,34.680912,57.383032,52.743016
30080,24.745058,23.533520,32.883432,30.232366,42.087506,45.835871,25.825393,35.559170,44.059748,37.807880,56.825373,51.513831,25.581090,40.447062,46.398937,40.513174,59.247468,42.235227,25.566054,35.709931,55.928564,37.321977,48.232577,47.982848,25.423170,38.004502,47.657841,36.016828,38.706740,53.232717,25.474794,36.503237,39.540762,39.883084,52.635221,54.583434
30720,24.765655,23.496470,32.697881,31.674864,45.662442,42.365346,25.801816,39.166478,56.652864,35.736728,52.503942,53.346844,25.502246,35.029557,43.845829,39.695434,48.134619,46.957585,25.510066,39.336304,48.273548,40.560894,55.186642,51.579104,25.587574,39.633404,46.780633,38.166450,55.152993,48.786781,25.475855,35.307708,41.708277,36.385378,50.402552,46.494073
31360,24.885130,23.565787,35.804651,34.156034,35.805133,36.315636,25.762707,38.148330,48.709708,38.836044,45.740250,46.465756,25.490406,37.708605,48.269454,37.089541,42.716167,57.186488,25.495140,36.347302,52.688107,36.430444,51.117428,54.747475,25.407387,35.153379,54.267435,43.065741,42.249996,43.636101,25.468806,41.872447,54.908349,34.405255,48.869269,51.861434
32000,24.794465,23.496546,30.888155,34.228778,42.426771,45.568643,25.771144,33.084458,55.167140,38.846547,49.042853,51.466509,25.508641,35.025944,47.095316,42.980902,43.579070,55.257106,25.504275,39.438161,50.257280,37.074119,50.864166,42.695052,25.434732,38.632584,45.759099,38.781371,47.542613,54.051329,25.505291,41.517551,49.807995,38.646074,54.258300,55.466898
32640,24.967834,23.607697,33.163638,31.489823,46.014750,39.704268,26.001743,39.316835,50.429205,40.821051,52.747348,53.212833,25.918857,39.496775,51.852871,39.128649,43.041909,52.907391,25.927970,37.915395,55.611823,37.462055,55.151600,54.506601,25.847530,39.342970,51.923154,37.476469,44.925660,53.390712,25.898950,36.197447,47.280527,37.073401,55.121137,48.818615
33280,25.386604,24.330426,37.611657,29.557091,49.076388,43.215975,26.351853,37.561127,57.797016,39.624282,53.806527,58.262439,26.243382,33.863297,48.879421,42.713072,55.356071,49.033130,26.249519,42.280975,47.569263,42.674491,57.695605,36.025832,26.124339,37.987131,36.380942,37.717615,55.532429,42.954352,26.241601,42.675694,49.564166,36.188975,56.030310,57.575521
33920,25.405914,24.384358,35.060480,32.982517,39.957385,28.925834,26.303006,32.860631,30.596842,40.652890,42.421420,53.078938,26.591223,37.308586,59.708046,41.216296,56.249672,40.026658,26.280018,41.014503,52.879530,38.629350,34.544461,56.481315,26.115471,40.143560,56.130312,39.445293,57.299890,44.002457,26.233690,36.148066,56.264568,37.473481,47.130343,49.106371
34560,25.396401,24.327076,31.247482,31.979088,48.047515,49.405386,26.327973,36.269218,50.022612,36.684888,45.454072,44.043910,26.260220,39.854398,46.884303,41.216474,34.689860,52.434424,26.223137,40.824832,52.352605,41.412742,52.646755,43.336197,26.114315,43.452830,40.112093,35.462343,47.413748,54.471801,26.239935,40.547337,50.566248,37.176294,47.938543,51.964161
35200,25.430731,24.339946,34.597908,35.492950,30.838848,41.567826,26.304425,39.460256,57.034274,43.819814,42.974106,34.960544,26.247932,40.418827,50.803562,41.109378,31.937061,40.713983,26.228648,41.418031,53.101112,43.484848,42.635206,51.319419,26.250225,33.515794,53.544133,36.336068,52.659683,38.274429,26.232639,38.284592,55.526799,43.161047,48.555219,34.980792
35840,25.402348,24.313298,28.492607,29.018917,26.743897,46.125421,26.346825,39.497588,37.820884,39.593598,49.957258,45.354291,26.280004,36.706239,45.751402,40.555823,30.342822,46.076059,26.251945,39.231138,44.891942,40.831776,40.704523,35.399385,26.128444,34.736237,49.184465,40.855349,34.435786,50.607721,26.291610,42.336558,44.343264,42.453838,51.504504,48.367291
36480,25.413296,24.333315,32.098916,33.884528,52.715656,39.085622,26.299653,38.103922,33.568965,41.552848,50.810643,54.244556,26.235769,41.429582,55.494977,43.569929,46.521998,51.787482,26.261659,38.496316,46.469099,34.231818,49.546568,37.606731,26.112411,40.588177,42.124875,39.671988,44.803549,43.428432,26.248074,39.575499,52.027366,40.083934,37.836758,46.799694
37120,25.404826,24.315956,35.504054,35.979153,39.766214,46.346210,26.309026,37.038742,51.315556,41.066469,53.205685,51.097146,26.240684,41.536774,53.765121,41.615804,55.830937,47.523001,26.243630,41.605295,52.974418,38.842556,51.115397,46.643591,26.135115,42.629059,51.679449,41.487904,45.702970,51.334011,26.251622,40.317913,49.210251,42.663172,41.347322,42.955189
37760,25.422545,24.324071,34.057383,31.304740,49.940454,42.477898,26.321662,38.081116,47.932371,37.289470,43.492616,47.832297,26.229857,37.065375,51.211760,41.300102,52.402090,59.132585,26.228513,39.902525,47.810143,41.649814,42.725417,56.843726,26.072491,39.080255,52.681252,40.745198,43.279159,56.342324,26.272490,40.845375,52.899465,39.284122,59.447112,56.603180
38400,25.627135,24.342506,39.167236,31.241202,38.026478,52.603813,26.326280,39.834873,46.778119,41.852242,50.478472,45.413074,26.254242,43.673908,58.560827,41.244378,57.784490,34.861867,26.238036,42.415725,47.754612,39.201827,54.785995,33.959263,26.110600,38.893214,51.736893,41.734347,48.840449,48.259513,26.240314,38.957722,35.855510,42.895397,41.489232,47.207049
39040,25.408085,24.314567,37.523643,30.773527,45.130407,46.338303,26.329392,42.379743,53.103922,42.607878,55.742234,48.089518,26.232853,40.538960,53.610250,42.165688,57.461877,47.541029,26.240001,36.722503,49.499482,37.209739,48.040519,50.862235,26.112792,39.051813,34.400990,42.838442,37.837947,36.339126,26.234286,41.487556,55.726152,36.930565,58.423395,44.722485
39680,25.394590,24.331039,34.273236,37.211618,43.116797,42.670499,26.519671,35.711658,58.640806,41.050683,41.488157,55.226643,26.569940,39.007039,56.907669,42.821071,48.290874,36.018977,26.547067,38.268857,53.003845,40.383443,44.082657,40.219631,26.461666,41.885170,40.920608,37.496263,54.893230,37.560808,26.384972,39.535057,60.022353,44.953571,53.070017,53.664690
40320,25.454080,24.321039,34.261239,33.151227,32.972854,34.327296,26.323451,39.109854,42.943947,37.658245,48.080190,43.308801,26.242299,33.054107,49.521302,39.842336,56.166502,51.573479,26.228933,37.157708,59.276404,35.993135,54.482242,50.451212,26.107608,39.336925,40.480184,43.555946,49.632807,50.343720,26.243228,43.694898,52.818772,44.593469,52.200818,40.108785
40960,25.618177,24.350094,36.194058,35.248122,34.276140,48.924209,26.312343,42.346820,37.957459,45.065544,44.485004,49.056772,26.245943,43.910800,53.537670,45.286293,53.065210,44.817381,26.236594,44.235956,41.690059,37.550197,57.577533,54.162675,26.092328,42.369936,57.366824,43.008810,48.603792,53.364821,26.238253,40.687054,45.716863,35.876130,49.952647,56.990433
41600,25.445377,24.346141,37.238246,35.474137,53.440417,48.720028,26.300764,39.659460,35.225803,43.670132,45.585437,47.877520,26.236220,39.186911,51.609641,43.273570,55.201731,48.137369,26.231769,39.869950,45.194815,38.940680,51.495952,50.128419,26.149706,41.030033,53.803199,44.485037,47.210838,55.586582,26.322898,42.868107,36.809639,37.507957,46.697349,39.491567
42240,25.463823,24.317317,36.686611,36.524075,42.276653,44.715231,26.308560,39.299080,31.508652,42.709693,56.427235,49.057115,26.215777,41.281760,55.748613,41.669025,46.816574,48.862671,26.245339,41.326317,57.797485,40.516064,35.572497,40.621333,26.118421,43.194991,55.294166,41.512707,53.156936,48.712687,26.304197,44.147407,59.980510,42.993389,48.822315,46.818918
42880,25.434690,24.339277,37.828596,37.344553,43.410816,46.233738,26.327515,43.200084,47.229635,37.292175,58.366595,46.890380,26.256735,43.341876,42.714026,43.931324,42.823817,54.662677,26.281959,42.800087,58.006694,38.545369,51.833347,49.611481,26.143213,37.677475,40.829576,39.882970,48.159672,52.849340,26.252206,40.450024,49.856854,43.255613,52.052324,52.799797
43520,25.492751,24.343625,37.442363,34.103795,52.713874,42.388987,26.324290,38.228545,56.414649,39.352146,52.866791,45.056344,26.260834,37.363613,45.702850,39.629641,53.437823,51.793755,26.210155,42.973073,53.400209,39.476637,44.536396,58.730078,26.121865,40.754977,52.882270,41.387745,33.654531,48.142527,26.274935,42.697666,41.114864,40.947610,54.227636,55.089587
44160,25.410577,24.344078,35.840015,35.623277,40.171000,53.514017,26.315507,43.662936,50.495804,40.910427,34.045089,52.702366,26.345679,39.258007,45.216039,40.927391,48.552413,42.989704,26.254485,41.616799,43.817267,36.501261,56.115213,53.320761,26.137078,37.595907,55.946801,40.635631,37.364507,45.447326,26.244448,41.268945,54.397182,40.974756,51.253123,41.976270
44800,25.399427,24.321559,36.089989,32.305281,44.989984,42.534460,26.296755,41.438428,54.469355,41.204808,38.619396,60.276635,26.230172,41.022318,47.824239,41.277007,44.236180,55.464335,26.231861,42.225980,44.766655,43.797594,50.126183,46.811215,26.145160,41.442855,53.077586,42.343591,41.922164,53.307880,26.253800,40.806312,53.107951,40.924480,42.414040,53.701475
45440,25.425500,24.340422,37.723571,35.303720,45.154928,51.424660,26.320590,44.831687,50.163045,45.649009,54.298218,44.724449,26.291487,44.244589,54.681457,43.551038,57.534206,45.066025,26.273362,46.463432,52.671587,45.033699,41.032809,48.635968,26.131564,41.963288,47.861026,42.628314,59.531624,54.091941,26.261675,40.698032,52.582063,40.222326,51.332487,46.217102
46080,25.397306,24.316806,36.136112,34.845805,50.957213,50.812492,26.311325,37.011005,58.088455,43.461527,41.888305,47.631682,26.211620,37.318029,42.987191,39.001372,52.129657,53.396486,26.249778,41.677073,53.035128,43.137894,50.877723,49.264241,26.176087,40.492981,50.443779,42.828640,53.258910,50.307147,26.242027,43.007199,55.327987,39.367723,53.464216,49.464259
46720,25.454201,24.367156,38.410868,33.707849,51.538900,43.924328,26.331197,41.176653,40.782893,43.269116,49.352445,60.009097,26.250509,42.734153,49.898315,42.051686,56.836346,45.219164,26.243901,39.354982,50.081184,40.017395,51.886517,36.458880,26.108280,41.297324,47.906375,42.936943,50.577567,49.293982,26.242440,41.466575,54.446443,40.594615,46.358528,58.191356
47360,25.396376,24.331528,35.526704,36.158554,34.174410,47.708907,26.338209,39.535351,52.076021,44.421747,44.930049,57.054144,26.270419,43.607327,53.648252,41.112839,49.128715,59.384761,26.250588,42.445916,45.147626,37.596146,43.864470,55.344291,26.126813,42.379287,52.317160,42.103701,56.796327,53.343001,26.241058,44.637736,53.678272,42.399563,53.249723,45.199627
48000,25.741566,24.322571,38.403512,33.249336,32.569298,53.588801,26.325352,40.440740,52.058745,38.915365,55.388119,54.083147,26.235463,42.360497,51.637333,40.953665,54.712381,51.942963,26.249330,42.618674,54.198050,40.301572,50.942267,51.803399,26.153208,38.790925,55.679437,43.866215,60.949235,55.019523,26.255800,40.629405,58.143422,41.209363,46.440731,45.419418
48640,25.379992,24.319056,36.697080,35.954647,38.454617,47.389964,26.316754,39.973335,54.717836,42.305827,57.265337,52.576089,26.268986,44.883039,57.282478,42.789976,53.460704,49.060455,26.234167,44.664980,51.683936,39.554380,43.422026,50.926313,26.097687,41.868670,54.226623,44.813254,47.210219,62.157304,26.235926,42.293082,55.448068,41.308931,53.529843,53.923885
49280,25.435950,24.338141,37.727750,35.970306,36.167050,38.009231,26.289943,37.892094,45.960689,39.545687,44.412777,54.985330,26.281322,43.264308,60.468139,42.973531,50.381676,57.405104,26.274675,40.196481,47.295304,39.537867,34.028644,29.783528,26.136971,42.202576,42.002875,43.942524,38.610363,52.632031,26.277344,45.334372,43.775007,40.734852,46.733133,46.469911
49920,25.452409,24.326737,36.655866,35.231949,49.458958,54.111193,26.328129,41.932260,55.559497,41.595578,57.328656,56.192994,26.225245,43.043288,49.453368,41.794289,47.445115,56.967124,26.227664,42.558822,55.144238,41.272487,56.296613,56.089496,26.117139,42.472068,57.457009,38.994532,55.193809,40.078704,26.235433,38.372043,57.287577,43.235101,43.901584,53.218167
50560,25.429705,24.331205,36.835735,36.977249,45.212562,51.303359,26.322186,43.570219,52.585741,44.169465,44.342184,51.913871,26.244139,42.223915,55.567023,43.627153,50.576813,52.292811,26.235345,43.616551,51.278638,42.700139,51.090317,55.650524,26.158333,42.483703,46.096497,39.309116,56.032122,50.940552,26.233055,42.596745,53.547113,37.882399,53.671935,56.081789
51200,25.391902,24.325206,40.028025,38.687579,41.152651,53.390662,26.573102,41.707889,43.997449,42.276300,49.493479,44.602861,26.522136,45.780694,55.464057,42.084227,54.661302,48.056187,26.484790,44.889241,53.982671,44.073215,46.430649,44.792705,26.386465,41.884571,54.316668,46.386467,50.398608,51.426474,26.491065,43.726430,49.333850,39.021192,54.526291,37.632315
51840,25.403936,24.311345,40.005283,35.601813,42.228206,48.666142,26.301964,39.247237,46.650637,38.966869,55.557421,54.561555,26.269180,43.483822,54.682778,41.827322,53.592857,60.431858,26.242240,42.959506,48.475717,38.484735,53.099354,54.061234,26.105733,42.192184,53.392296,41.064364,36.488138,45.911134,26.234977,41.973176,50.698429,37.434108,52.203224,46.539312
