Elements,fixed[F],fixed[$\ell$],byte[F],byte[$\ell$],bit[F],bit[$\ell$],fixed[$12$]fixed,byte[$12$]byte,bit[$12$]bit,fixed[$12$]byte,fixed[$12$]bit,byte[$12$]bit,fixed[$14$]fixed,byte[$14$]byte,bit[$14$]bit,fixed[$14$]byte,fixed[$14$]bit,byte[$14$]bit,fixed[$16$]fixed,byte[$16$]byte,bit[$16$]bit,fixed[$16$]byte,fixed[$16$]bit,byte[$16$]bit,fixed[$18$]fixed,byte[$18$]byte,bit[$18$]bit,fixed[$18$]byte,fixed[$18$]bit,byte[$18$]bit,fixed[$20$]fixed,byte[$20$]byte,bit[$20$]bit,fixed[$20$]byte,fixed[$20$]bit,byte[$20$]bit
640000,29.592312,27.862988,37.745013,33.771127,50.362526,47.966984,32.340797,45.596313,63.039485,44.597326,48.759231,49.407559,30.685889,44.708149,48.921891,45.424721,42.358142,58.267195,30.631261,44.683816,53.348339,44.158592,53.296883,51.316740,30.650389,44.335020,58.735346,44.412188,57.860498,60.131251,30.909999,44.622374,48.428142,43.655758,51.544600,52.127429
832000,29.635750,27.848606,38.109857,32.908445,43.079569,45.541817,32.949800,45.812220,51.519348,44.276320,50.593298,50.274291,30.639165,44.866003,47.430487,44.363507,50.914279,46.821891,30.637648,44.212811,47.378303,44.080130,47.796827,41.189479,30.655934,44.130766,49.488986,44.719511,50.674139,49.847226,30.623687,44.178673,46.001453,44.908060,48.872037,47.354528
1024000,29.603174,27.849538,37.958020,34.252831,64.748099,53.412295,32.930689,46.415742,68.436868,44.887830,51.386890,52.988554,30.650707,44.111884,64.486304,43.641680,51.448547,60.006499,30.598290,43.722465,61.977405,51.272275,66.206335,55.646486,30.610234,44.035051,62.878394,44.712700,60.732191,59.276139,30.599978,43.828116,64.695967,43.994971,64.945312,64.887592
1216000,30.451570,28.576567,39.667663,36.670160,44.482204,46.337550,33.150419,46.589726,50.961502,45.168016,48.085871,48.234229,33.810784,48.665439,53.446463,48.209788,50.802151,51.959724,32.330988,46.918170,49.679781,46.366325,49.313499,49.711841,31.873299,45.866023,48.503914,45.666962,51.682468,49.898211,31.808977,45.865641,48.364075,46.102184,48.272055,51.999244
1408000,30.446158,28.575857,46.752249,42.772265,57.369252,54.623123,33.108454,54.341454,61.692753,45.306276,49.671300,57.682500,33.843235,55.069736,68.979745,49.752432,64.221179,67.856518,31.949981,52.495547,68.566139,53.126808,68.866450,66.076886,31.620194,53.278071,57.945752,53.222636,61.074204,67.453246,31.636415,52.113007,65.476916,52.511254,62.445163,71.435103
1600000,30.390302,28.566363,39.144975,35.653026,44.046243,46.394520,33.173584,47.023411,51.118363,51.978852,47.912018,49.423240,33.862411,54.783349,60.463763,47.708518,50.297105,51.741777,31.917189,45.883814,49.174812,46.404324,49.514137,49.539725,31.596409,46.033821,49.467868,46.069475,48.729844,48.685169,31.649640,45.716763,48.503923,45.933894,49.528350,48.826116
1792000,30.579295,28.621720,44.438582,39.210416,70.188435,64.545859,33.170648,52.294450,73.929024,45.145333,49.308243,55.041528,33.977930,54.183263,73.638939,53.662486,59.696793,70.419223,31.598731,50.633840,70.410089,51.582662,73.003077,67.540011,31.644463,51.091421,69.173587,50.935014,72.316095,63.859081,31.609472,50.585770,72.104915,50.734283,68.870251,71.022844
1984000,30.418400,28.546915,39.598994,34.128877,44.024349,45.877347,33.849985,46.996166,51.078304,45.494071,49.159702,49.503665,33.853810,48.248184,52.687686,47.510597,50.625576,50.543555,31.944904,46.395995,49.006432,46.027867,49.154625,49.368380,31.592135,52.517792,49.118431,45.694155,49.123211,49.016786,31.583674,46.138812,48.469629,52.729993,49.276141,47.916767
2176000,38.155756,29.314337,41.141955,36.424654,45.228112,48.450880,34.372873,48.009210,52.795006,46.023109,49.192698,50.761836,34.264890,48.896542,52.354155,56.527455,50.708433,52.120205,38.939925,47.549888,50.480173,47.879150,50.909261,50.200290,38.930839,47.785069,50.752909,47.619580,49.898972,50.496898,39.205706,47.663400,50.927369,47.552002,50.261855,51.604536
2368000,38.246489,29.342807,41.098786,36.162341,46.497821,47.490289,34.359195,47.754378,51.659525,45.770397,48.592597,50.039186,34.247054,49.265868,53.069766,53.076122,50.504152,52.477204,38.980696,47.671890,50.758736,47.255453,50.700474,51.433938,38.953502,51.825802,50.323400,47.979705,50.184644,50.252026,32.547805,51.984633,51.089935,47.721113,51.567396,50.687150
2560000,31.418397,29.323690,41.162971,36.323989,46.599020,48.166725,34.343183,47.586581,52.303433,45.740163,49.058501,50.019626,34.263236,48.579593,53.092885,53.807463,50.660177,52.218948,38.941256,48.274315,50.808302,55.421542,50.900715,51.252550,38.917402,47.699922,49.873284,52.134258,50.647463,51.954260,39.729317,47.332331,50.756975,47.396462,51.713810,50.259903
2752000,31.420913,29.379806,41.087353,37.221020,43.809382,45.798290,34.392640,47.773757,50.131925,45.740569,48.773033,50.290336,34.294933,48.611368,55.310871,47.843378,53.135844,53.984733,38.935441,47.731054,49.828842,55.466831,50.047289,50.422551,38.986652,47.674192,46.798471,52.025841,49.413051,49.328995,39.085374,47.638816,47.115697,47.691915,49.689170,49.588336
2944000,38.205712,29.323698,40.674316,36.654439,46.159389,47.514878,34.387748,47.713886,52.656638,45.985792,48.325970,50.482492,34.224522,48.636325,53.092717,47.878845,50.468743,50.999011,38.936384,47.698614,50.790924,47.476755,50.669206,49.738445,39.171219,51.975955,50.436434,47.342175,50.957792,50.486458,39.101704,47.611252,50.281876,47.968192,50.116942,51.677840
3136000,31.453002,29.352066,40.754879,35.012411,48.746600,48.369115,34.348708,47.752111,54.061386,52.922715,49.450288,50.455344,34.309608,48.644442,54.191509,47.741962,51.579407,53.168936,32.454718,47.815499,52.606434,52.232613,51.523357,52.920734,32.565378,51.701279,50.458868,47.607619,52.898039,53.056502,32.567514,47.640622,52.670425,47.651861,53.170967,52.848808
3328000,38.135958,29.345934,40.431362,36.289518,45.183159,47.977266,34.353145,47.761245,51.846174,45.677507,49.065190,50.395054,34.578055,49.547135,53.227595,48.080866,50.672828,52.210299,38.901164,47.710802,50.825575,47.311222,50.076138,50.749515,38.970288,48.128156,50.461756,52.070665,50.418493,50.186056,32.518247,47.343800,50.416025,47.744832,51.432181,50.437776
3520000,38.186482,29.363512,41.066381,35.108376,46.824937,46.231655,34.596392,47.976286,52.533534,45.762621,48.786874,49.624502,34.761773,49.019292,60.020157,48.242216,54.334928,53.678848,38.900973,48.254451,63.299821,52.224407,51.002202,54.652902,32.530051,47.716013,54.495008,47.404557,52.068800,53.482934,32.551809,47.960775,51.158043,52.024596,74.027063,56.115149
